Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
"Competência: DEZ/2025, NOV/2025, OUT/2025, SET/2025, AGO/2025, JUL/2025, JUN/2025, MAI/2025, ABR/2025, MAR/2025, FEV/2025, JAN/2025."
Tipo de Produção: Visita Domiciliar.


Uf;Ibge;Municipio;DEZ/2025;NOV/2025;OUT/2025;SET/2025;AGO/2025;JUL/2025;JUN/2025;MAI/2025;ABR/2025;MAR/2025;FEV/2025;JAN/2025;
MA;211023;SANTANA DO MARANHÃO;9.641;12.766;12.565;13.747;7.969;9.086;4.009;5.681;11.742;10.594;12.598;10.334;
SP;350260;APARECIDA D'OESTE;2.833;2.975;2.975;3.368;3.981;2.630;3.828;3.445;3.946;2.455;3.395;4.422;
PB;251100;PEDRA BRANCA;1.818;3.586;2.682;3.036;3.072;3.010;2.152;3.017;3.125;2.979;3.515;3.169;
CE;230750;LAVRAS DA MANGABEIRA;13.884;17.535;16.716;19.500;16.591;19.393;19.667;14.013;20.478;18.957;18.848;20.751;
PR;411990;PONTA GROSSA;29.609;35.696;42.527;48.285;46.408;43.070;38.895;43.768;43.141;50.327;40.396;32.938;
SP;355380;TAQUARITUBA;6.338;10.557;10.912;11.218;10.631;11.345;10.469;13.072;12.087;11.907;11.408;13.225;
TO;170370;BREJINHO DE NAZARÉ;3.634;4.394;4.039;5.156;4.357;2.803;2.723;2.649;2.345;3.687;3.875;4.577;
RO;110060;CACAULÂNDIA;2.331;2.581;2.770;3.013;2.955;2.890;2.996;2.120;2.470;2.237;2.530;2.492;
SP;353360;NUPORANGA;7.021;6.207;7.234;7.505;2.511;6.759;3.524;4.014;6.992;5.319;2.567;5.199;
MA;210820;PEDREIRAS;27.006;30.352;19.403;20.011;25.629;33.974;31.683;32.677;34.901;33.886;36.462;36.591;
RJ;330450;RIO DAS FLORES;2.081;2.702;1.982;1.201;1.043;1.710;324;2.043;379;0;0;0;
MA;210830;PENALVA;23.070;25.578;28.570;29.543;26.074;27.429;19.013;17.972;22.840;30.188;26.180;44.030;
SP;351930;IBATÉ;1.775;2.905;2.636;4.130;3.715;3.887;1.582;3.103;1.736;1.578;4.709;2.751;
MT;510380;FIGUEIRÓPOLIS D'OESTE;2.908;2.731;2.539;2.569;2.161;2.690;2.500;2.459;2.417;2.631;2.071;2.241;
GO;521350;MONTE ALEGRE DE GOIÁS;1.853;2.592;2.820;3.687;3.254;2.524;1.926;1.669;635;962;460;743;
RS;431820;SÃO FRANCISCO DE PAULA;1.395;1.523;1.769;1.811;2.007;2.044;2.204;1.913;1.427;2.258;2.507;2.269;
PB;250205;BERNARDINO BATISTA;2.805;3.456;3.840;3.313;4.384;4.269;3.183;3.650;3.530;3.777;3.610;3.760;
MA;210110;AXIXÁ;11.558;11.662;11.926;12.238;12.471;12.145;10.423;12.759;14.947;11.306;12.562;14.232;
MG;313867;LUISBURGO;5.783;9.188;9.083;8.988;7.248;9.301;8.264;8.690;7.761;7.780;6.658;8.262;
SP;355710;VOTUPORANGA;54.286;63.774;77.119;80.127;72.583;72.985;68.349;69.303;64.481;70.868;75.535;72.241;
BA;292467;PIRAÍ DO NORTE;5.180;4.831;6.501;6.643;5.532;6.247;3.247;4.650;4.828;4.341;4.549;3.798;
SC;420475;CUNHATAÍ;1.216;2.070;2.260;1.888;1.999;2.246;1.806;1.586;1.639;1.629;1.191;1.647;
SP;354880;SÃO CAETANO DO SUL;28.768;32.739;33.180;37.020;38.739;32.536;30.551;35.309;32.301;34.604;35.133;32.297;
PR;412120;QUITANDINHA;9.217;13.478;11.021;13.321;14.271;13.358;10.200;13.731;13.899;12.870;12.704;8.698;
RN;241105;TIBAU;1.224;909;1.217;1.337;1.397;1.584;1.236;824;819;1.914;1.680;1.427;
RS;431230;MIRAGUAÍ;3.349;3.459;3.581;4.207;3.723;3.786;2.930;2.315;2.538;2.523;2.048;2.283;
MG;313510;JANAÚBA;61.644;64.671;65.428;71.855;69.493;70.497;45.092;50.993;42.270;53.607;54.962;50.588;
RJ;330205;ITALVA;7.546;9.521;9.921;10.403;5.213;5.637;8.617;5.373;2.837;7.116;5.367;5.727;
MG;311480;CARVALHOS;2.500;3.607;3.520;3.454;4.383;4.212;3.487;2.910;1.336;5.596;4.617;4.927;
PI;220635;MILTON BRANDÃO;3.370;4.222;4.973;4.014;4.244;5.120;3.450;4.904;3.837;4.125;4.265;4.584;
MG;316160;SÃO GERALDO DA PIEDADE;4.079;3.760;3.464;4.108;3.942;3.958;3.582;3.308;3.155;2.333;1.433;1.367;
MG;316920;TOMBOS;8.721;8.358;8.168;9.151;8.966;8.952;9.101;8.871;8.338;7.033;0;0;
SC;420075;ALTO BELA VISTA;857;1.065;1.064;982;1.102;881;918;1.161;892;1.302;0;0;
BA;292405;PÉ DE SERRA;3.012;10.463;12.480;12.226;12.316;14.333;7.789;11.452;11.474;8.222;8.501;5.597;
SC;420180;ATALANTA;2.635;2.790;3.081;972;3.316;3.480;3.408;2.950;2.838;2.820;2.940;2;
MG;316250;SÃO JOÃO DEL REI;12.156;14.778;18.421;17.695;14.370;16.129;10.672;7.930;5.629;11.199;14.113;13.837;
MT;510600;NORTELÂNDIA;3.526;3.659;4.223;4.054;3.304;3.628;1.803;983;2.336;1.632;972;764;
PI;221000;SÃO JOÃO DO PIAUÍ;14.997;19.625;17.721;19.500;19.771;17.831;15.369;20.218;16.171;9.417;11.834;9.999;
BA;291740;JACARACI;11.640;10.749;11.692;11.250;10.252;9.711;6.404;7.180;6.365;5.096;5.463;3.943;
PI;220280;CONCEIÇÃO DO CANINDÉ;2.274;3.250;3.684;3.727;3.834;3.955;3.090;3.649;5.136;3.451;3.512;3.845;
MA;210663;MATÕES DO NORTE;6.020;7.164;7.552;7.445;8.293;7.390;6.936;9.475;9.105;7.010;8.102;6.665;
PI;220887;RIBEIRA DO PIAUÍ;2.541;4.885;4.672;4.851;5.012;4.260;5.080;4.751;3.861;3.178;3.998;3.735;
GO;520470;CAMPINORTE;3.889;10.783;7.731;9.520;6.760;4.276;7.381;7.113;8.722;5.902;6.945;5.250;
SE;280500;PEDRA MOLE;1.749;2.495;2.494;2.723;2.562;2.867;2.250;2.264;2.942;2.260;2.278;2.766;
MG;310130;ALAGOA;1.437;1.968;1.698;1.930;2.129;1.902;1.693;1.299;288;1.870;1.785;1.504;
RR;140015;BONFIM;7.817;6.401;6.596;7.951;6.151;3.521;3.464;6.000;7.380;8.450;8.099;7.896;
MA;210390;DUQUE BACELAR;7.708;8.555;9.761;10.358;9.364;4.768;2.800;10.072;8.890;8.522;9.681;8.103;
PI;220335;DIRCEU ARCOVERDE;3.095;3.063;3.491;3.396;4.051;3.148;4.331;3.904;5.430;3.850;3.649;1.167;
MA;211163;SÃO RAIMUNDO DO DOCA BEZERRA;2.683;3.240;3.656;3.475;3.251;1.782;2.026;1.797;4.127;3.889;4.182;4.906;
MG;315400;RAUL SOARES;12.461;17.569;22.794;22.555;23.398;21.599;16.892;19.100;14.553;12.560;17.926;14.176;
AM;130200;ITAPIRANGA;11.778;13.937;13.114;16.145;14.783;12.426;7.828;8.863;8.834;8.709;6.467;7.649;
TO;171070;ITAGUATINS;3.517;4.260;4.854;4.133;3.703;4.792;4.554;4.790;4.027;3.558;2.876;4.433;
MG;316520;SÃO THOMÉ DAS LETRAS;6.179;5.784;8.014;8.509;7.316;7.444;4.493;1.892;5.581;5.404;5.920;5.735;
PA;150550;PARAGOMINAS;49.194;61.075;67.619;74.879;59.627;69.446;65.867;64.146;57.121;67.534;69.192;77.040;
MG;312320;DORES DO INDAIÁ;7.243;9.101;7.360;9.027;8.537;2.491;1.804;1.835;10.387;9.877;10.837;5.395;
RN;241390;TAIPU;9.803;13.268;13.911;14.422;13.211;14.384;12.213;11.651;12.885;11.480;10.382;8.632;
PE;261150;QUIPAPÁ;6.384;8.640;9.658;11.478;10.487;12.202;10.439;10.438;12.873;10.571;10.040;11.448;
PI;220105;ASSUNÇÃO DO PIAUÍ;4.909;7.041;6.737;6.861;6.188;7.248;7.034;7.175;7.703;7.283;6.423;7.022;
SP;353260;NHANDEARA;8.089;9.064;10.039;9.848;9.680;9.062;6.845;8.772;10.419;10.129;9.917;9.878;
PR;410712;DIAMANTE DO SUL;493;1.381;1.620;1.340;486;1.038;917;676;836;1.330;1.482;8;
MT;510805;TERRA NOVA DO NORTE;2.536;3.537;5.339;4.358;4.823;5.751;5.322;3.787;4.347;5.465;5.241;4.304;
RJ;330070;CABO FRIO;24.910;27.532;31.197;33.872;26.901;26.860;28.422;29.364;30.609;28.332;33.522;33.944;
AL;270090;BELO MONTE;5.033;6.437;6.869;6.780;7.140;7.321;5.450;6.113;6.700;6.954;5.909;7.248;
GO;520055;ALTO HORIZONTE;3.268;5.337;5.044;5.377;5.509;3.497;5.369;5.345;3.681;3.695;3.590;3.183;
PE;261110;PETROLINA;139.188;138.773;159.275;154.595;96.266;50.383;52.759;41.800;38.778;44.311;45.131;44.464;
MG;313652;JOSÉ GONÇALVES DE MINAS;1.415;1.847;2.152;2.163;1.785;2.764;1.610;2.526;2.236;31;1.622;1.647;
PE;260140;BARREIROS;40.807;37.483;45.781;38.412;9.030;37.541;37.124;21.890;38.935;36.731;35.660;30.913;
GO;522020;SÃO MIGUEL DO ARAGUAIA;4.858;5.761;6.442;6.671;6.537;5.822;5.935;6.503;4.698;2.780;6.117;5.289;
PR;410250;BARBOSA FERRAZ;5.030;5.162;6.960;6.301;6.773;6.455;5.231;5.145;5.540;5.169;4.354;2.982;
PB;250790;JURIPIRANGA;8.668;8.656;10.832;10.842;9.678;11.361;8.008;10.542;10.613;8.557;7.366;5.250;
MT;510279;CARLINDA;956;1.841;2.525;2.548;1.965;781;2.892;3.229;2.059;2.098;3.620;2.358;
PR;412180;RIBEIRÃO CLARO;1.002;1.103;1.212;987;942;935;428;486;464;370;480;617;
MG;314620;OURO VERDE DE MINAS;53;3.732;4.502;4.081;3.583;5.043;3.469;3.793;4.499;0;0;0;
MG;314055;MATA VERDE;4.566;6.348;3.932;7.577;8.069;9.806;6.057;7.680;10.486;8.652;8.109;6.516;
PI;220810;PIMENTEIRAS;6.108;7.109;8.894;10.327;8.827;8.891;10.182;11.216;9.947;9.898;8.878;7.879;
SP;350020;ADOLFO;2.600;3.913;4.834;3.289;5.300;6.247;4.955;4.726;4.310;4.368;4.873;5.210;
MG;310285;ANGELÂNDIA;4.256;5.989;7.978;7.459;6.408;5.807;6.752;6.625;6.648;7.069;6.443;7.587;
PR;410685;CRUZMALTINA;1.422;1.588;1.523;1.402;1.236;1.017;1.303;1.238;1.031;1.570;2.222;1.513;
CE;230790;MARTINÓPOLE;5.142;7.138;7.926;9.552;7.973;8.578;6.882;8.272;6.997;5.133;4.918;6.458;
PI;220555;LAGOA ALEGRE;7.176;6.640;7.526;7.290;6.822;5.079;4.834;5.266;3.148;4.509;3.746;4.377;
GO;520910;GOIATUBA;22.388;23.179;25.494;24.637;20.192;29.664;26.730;27.369;29.044;26.490;23.802;16.305;
MA;210220;BURITI;16.088;22.537;24.272;23.435;21.224;15.992;18.257;23.279;16.778;17.840;16.819;16.598;
RS;430060;ALVORADA;5.772;6.650;7.627;7.275;7.014;7.506;5.847;5.202;3.190;5.450;4.951;3.870;
PR;412400;SANTANA DO ITARARÉ;3.644;5.158;4.877;3.997;4.792;5.143;4.787;2.793;4.748;6.164;2.899;4.654;
SC;420785;IRATI;1.892;1.758;2.055;2.001;2.124;2.153;2.074;2.140;2.151;2.531;2.810;29;
GO;521340;MOIPORÁ;1.200;1.432;1.351;2.048;1.478;1.582;1.166;1.501;1.577;1.395;1.425;1.743;
GO;521925;SANTA FÉ DE GOIÁS;1.613;2.065;1.703;1.555;2.337;2.612;1.633;2.320;1.985;2.316;2.349;2.084;
RS;430340;CAIÇARA;4.300;3.249;3.920;3.531;3.191;4.553;3.642;2.713;2.904;3.659;2.680;1.077;
PR;411770;PALMEIRA;3.283;212;4.244;6.012;5.413;11.856;7.970;8.716;7.786;9.216;9.563;8.321;
MG;314380;MUNHOZ;1.957;2.988;3.222;2.929;3.532;3.619;2.529;2.995;2.696;1.855;1.381;2.076;
MG;316990;UBÁ;28.295;35.121;36.788;35.467;34.923;34.152;33.348;33.694;36.995;33.128;36.035;33.530;
AL;270370;JARAMATAIA;4.562;5.462;3.526;2.332;1.817;6.684;4.857;5.269;5.895;6.116;6.250;6.581;
MS;500345;DEODÁPOLIS;16.203;16.272;17.548;16.565;15.691;15.463;17.164;18.135;7.253;7.379;6.664;5.617;
PR;410700;CURIÚVA;3.890;9.972;10.599;11.542;10.767;11.250;8.605;6.539;10.069;9.133;9.467;5.662;
RS;431350;OSÓRIO;5.804;6.041;6.378;7.070;7.362;7.995;4.991;2.734;6.367;6.377;5.261;5.704;
MT;510718;RIBEIRÃO CASCALHEIRA;2.582;3.773;3.759;3.492;4.762;3.947;4.012;4.188;4.245;3.722;3.955;4.102;
SC;421580;SÃO BENTO DO SUL;3.867;9.141;11.919;23.494;23.267;24.850;18.839;23.822;23.427;22.938;24.249;3.681;
BA;293070;SIMÕES FILHO;11.536;11.829;16.525;19.664;20.104;22.116;15.469;18.298;16.935;16.616;16.294;9.965;
GO;521500;NOVA VENEZA;5.391;5.876;5.186;6.059;5.491;2.971;5.171;5.961;4.272;4.825;5.149;5.210;
BA;290180;ANTÔNIO GONÇALVES;6.246;4.976;5.868;4.838;5.704;4.907;3.310;3.737;4.574;5.878;2.642;2.206;
MG;317210;VOLTA GRANDE;1.827;1.998;2.868;2.723;2.297;2.236;2.063;2.147;1.670;1.138;104;156;
SE;280100;CAMPO DO BRITO;8.708;8.870;9.307;9.223;9.808;9.257;6.804;8.711;9.460;7.735;9.141;8.213;
AM;130070;BOCA DO ACRE;15.556;16.643;16.140;16.697;16.696;18.887;17.212;16.397;15.478;19.524;14.255;16.327;
SC;421630;SÃO JOÃO BATISTA;4.663;5.829;7.035;4.668;2.342;1.973;650;1.496;3.221;4.131;3.359;3.715;
RN;240710;MACAÍBA;21.774;22.448;23.959;26.025;24.862;27.465;23.481;25.187;25.186;26.309;26.512;25.177;
PA;150700;SANTO ANTÔNIO DO TAUÁ;10.423;12.668;8.105;8.803;7.874;4.078;3.481;3.634;3.451;3.204;3.882;2.638;
PR;410210;ASTORGA;3.959;5.998;5.809;4.500;4.740;5.313;3.653;4.983;6.360;5.853;6.022;3.836;
MS;500660;PONTA PORÃ;53.870;59.795;63.685;66.074;63.375;63.886;64.896;64.835;57.784;49.188;53.583;42.382;
RS;430637;DILERMANDO DE AGUIAR;1.295;1.164;1.326;1.103;1.023;475;371;235;318;1.146;1.067;579;
MG;314800;PATOS DE MINAS;92.147;91.410;90.531;85.601;80.154;75.133;66.423;64.949;55.865;87.321;86.369;88.326;
RS;432185;TRÊS PALMEIRAS;1.938;1.896;2.520;1.691;1.477;11;0;36;358;467;423;478;
SC;421140;NOVA ERECHIM;1.964;3.797;4.265;4.497;4.325;3.980;4.312;2.236;3.090;3.288;2.436;2.977;
MG;311010;CAIANA;4.125;4.890;5.730;4.504;3.052;3.285;2.393;3.055;2.777;4.735;4.763;3.948;
CE;230870;MORADA NOVA;38.968;46.613;42.914;33.484;45.090;52.954;50.779;58.133;56.903;50.190;56.259;54.583;
MG;310310;ANTÔNIO PRADO DE MINAS;337;491;393;821;474;615;520;269;701;483;617;866;
CE;230495;GUAIÚBA;7.245;7.942;8.290;10.093;8.089;8.522;6.985;7.666;8.721;6.564;7.830;8.559;
MS;500100;APARECIDA DO TABOADO;27.454;25.664;27.215;26.756;26.845;27.114;27.020;26.141;25.951;25.278;23.814;21.815;
PR;411275;JESUÍTAS;1.131;13;1.971;636;1.418;1.305;1.329;1.781;1.434;1.826;1.788;737;
SP;354010;PONGAÍ;729;827;776;902;1.443;560;617;1.466;933;665;991;634;
SP;351440;DRACENA;4.333;4.275;4.841;5.866;5.775;4.287;3.533;3.363;2.968;3.063;3.805;4.072;
AM;130170;HUMAITÁ;41.508;46.238;49.541;50.677;49.936;49.735;49.322;47.490;37.199;54.064;50.264;46.192;
SP;355220;SOROCABA;17.991;29.067;29.584;35.283;31.154;35.056;28.644;32.756;28.930;17.570;14.513;35.306;
AL;270740;PORTO DE PEDRAS;4.093;6.436;6.979;6.373;5.658;7.162;5.313;5.800;7.610;5.646;5.075;4.462;
MA;211100;SÃO JOÃO BATISTA;11.473;13.080;10.893;15.075;13.188;17.936;12.170;9.052;14.057;11.825;11.247;10.953;
ES;320313;JOÃO NEIVA;11.020;10.875;11.405;11.704;11.499;10.306;11.028;10.975;10.408;11.157;9.835;7.836;
MG;316270;SÃO JOÃO DO PARAÍSO;16.040;16.648;16.814;19.271;18.551;19.863;14.307;18.360;16.840;17.793;17.478;14.932;
MG;310370;ARAPONGA;5.159;7.848;8.615;9.368;9.905;8.675;7.933;8.356;9.142;9.735;8.806;8.508;
SP;353284;NOVA CANAÃ PAULISTA;1.131;1.643;1.386;1.959;1.677;1.788;2.358;2.162;1.329;1.429;1.745;431;
SP;352690;LIMEIRA;8.502;11.514;11.522;12.403;12.103;9.970;8.948;10.116;8.426;8.982;8.442;6.789;
MG;313115;IPABA;5.858;6.893;6.380;6.107;6.713;7.742;6.946;8.746;10.513;14.256;14.348;12.713;
GO;520090;AMORINÓPOLIS;1.943;1.665;1.700;2.230;1.928;1.182;1.633;1.884;1.669;1.798;1.902;2.093;
ES;320305;JAGUARÉ;16.186;16.665;15.647;16.852;16.097;14.425;14.948;15.404;15.816;15.001;17.975;14.983;
RN;240895;RIO DO FOGO;5.183;7.457;7.126;7.472;8.135;5.524;5.781;8.697;8.505;7.316;5.171;6.446;
SP;351520;ESTRELA D'OESTE;3.280;3.065;3.221;3.908;5.285;5.337;3.689;2.636;3.724;3.565;4.753;4.313;
SP;355030;SÃO PAULO;2.733.152;2.679.016;2.724.483;2.736.428;2.635.441;2.628.448;2.511.240;2.431.260;2.371.729;2.266.886;2.339.035;2.398.488;
MG;313030;IGUATAMA;1.839;3.767;5.683;5.363;4.032;6.381;5.693;4.948;2.172;4.990;5.411;4.448;
MG;316130;SÃO FRANCISCO DE SALES;1.632;3.274;2.838;2.346;2.738;2.094;1.635;1.305;1.653;1.556;1.645;1.041;
RS;430480;CARLOS BARBOSA;198;177;219;201;253;86;171;173;212;354;347;0;
BA;292060;MARAGOGIPE;25.895;29.002;31.545;34.492;30.971;32.328;25.412;29.688;30.112;27.475;29.236;24.874;
BA;290195;APUAREMA;4.189;4.331;4.584;6.424;6.782;6.750;3.463;5.755;5.525;5.655;4.812;6.302;
MG;311470;CARVALHÓPOLIS;1.244;1.982;2.786;519;1.066;1.587;1.372;1.008;1.543;892;470;317;
RS;431862;SÃO JOSÉ DOS AUSENTES;1.062;744;1.024;692;1.512;1.161;861;905;1.292;1.131;1.100;1.189;
MG;314640;PAINEIRAS;1.427;2.140;2.234;1.747;1.730;1.463;1.476;1.329;676;863;1.065;1.302;
MG;311710;CONCEIÇÃO DA APARECIDA;1.630;4.385;8.784;4.490;3.854;4.588;3.167;3.764;3.487;3.725;1.986;594;
RS;430170;BARÃO DE COTEGIPE;0;15;4.106;3.453;3.775;5.960;4.099;5.430;5.431;5.643;4.825;3.519;
MG;311090;CAMPANHA;4.874;7.461;7.109;6.993;7.898;7.249;7.554;7.177;5.255;629;6.186;5.783;
PI;220950;SANTO INÁCIO DO PIAUÍ;4.026;4.240;3.942;4.195;4.822;3.832;3.510;3.757;4.756;3.495;3.422;3.254;
MS;500490;JARAGUARI;1.226;1.134;1.449;1.086;1.658;1.300;95;734;606;730;713;785;
SP;353650;PAULÍNIA;1.506;430;1.335;1.445;887;108;10;4;7;24;24;35;
PA;150600;PRAINHA;13.828;17.296;20.968;19.837;18.407;20.332;18.916;18.411;18.898;16.678;17.094;17.401;
PB;251445;SÃO JOSÉ DOS RAMOS;3.409;4.213;4.412;5.464;4.870;3.178;1.782;4.016;4.722;3.967;3.606;3.557;
TO;171750;PIUM;6.507;7.455;7.282;6.719;6.469;5.271;7.210;7.220;7.085;7.558;7.029;6.716;
RS;431517;PROTÁSIO ALVES;1.185;1.560;1.463;2.009;1.604;2.029;1.684;1.711;1.413;1.387;1.151;656;
SP;350770;BRAÚNA;3.268;3.789;5.374;5.092;4.035;2.505;2.714;2.889;2.609;3.953;3.251;3.378;
MS;500560;MIRANDA;16.821;17.210;17.801;17.972;17.615;17.429;17.545;17.244;15.388;17.159;16.528;12.198;
MT;510794;TABAPORÃ;4.501;4.885;4.498;6.153;2.995;4.889;2.782;5.304;10.007;8.873;8.006;8.515;
SC;421920;VIDAL RAMOS;1.413;2.159;2.746;2.167;130;3.997;3.734;4.014;4.056;4.047;3.962;1.637;
MG;317150;MATHIAS LOBATO;3.261;3.150;3.891;3.350;3.285;2.736;3.895;3.810;2.933;3.508;3.125;3.325;
ES;320110;BOM JESUS DO NORTE;3.896;3.962;5.229;6.402;5.405;3.728;2.444;3.692;3.638;3.967;3.103;2.027;
ES;320515;VILA PAVÃO;7.768;7.532;4.463;5.328;8.444;8.091;7.138;5.359;6.880;8.255;8.134;7.660;
CE;230365;CATUNDA;5.376;4.614;4.341;6.329;5.667;4.003;3.564;4.554;5.028;3.850;4.274;4.942;
CE;230020;ACARAÚ;21.079;39.605;42.878;47.892;42.187;41.305;40.664;44.912;62.723;34.059;33.969;17.376;
PB;250700;ITAPORANGA;13.226;14.900;15.856;17.023;15.061;18.143;16.212;15.163;16.921;16.492;14.913;15.966;
MG;311380;CARMÉSIA;25;106;53;286;232;200;129;100;200;318;259;130;
RS;430530;CHAPADA;3.521;3.962;3.867;4.206;3.872;3.625;1.901;2.654;3.819;2.816;3.203;1.727;
RS;430087;ARARICÁ;1.527;1.930;2.182;1.894;1.247;1.137;1.443;1.520;1.600;1.924;1.344;865;
RJ;330615;VARRE-SAI;1.892;2.522;3.046;2.300;3.063;2.813;2.963;3.052;1.785;2.914;1.738;1.323;
RS;430790;FARROUPILHA;5.143;5.273;5.575;4.380;5.531;5.580;5.198;4.139;4.287;3.347;4.148;3.675;
RJ;330180;ENGENHEIRO PAULO DE FRONTIN;6.476;8.247;8.643;8.582;9.357;7.585;8.120;8.529;7.873;7.319;7.216;7.530;
GO;521560;PADRE BERNARDO;4.738;4.819;4.684;7.120;5.739;7.926;7.444;6.366;5.735;6.646;8.523;6.449;
SP;352580;JÚLIO MESQUITA;1.004;666;695;645;723;566;477;236;187;282;144;248;
MT;510390;GENERAL CARNEIRO;945;920;812;979;967;654;1.277;1.356;1.197;921;823;380;
RO;110010;GUAJARÁ-MIRIM;15.763;21.871;20.909;22.077;22.027;21.233;19.156;21.955;19.109;18.793;18.534;18.197;
PI;220985;SÃO JOÃO DA CANABRAVA;2.241;3.889;4.142;3.951;3.141;2.888;2.755;2.539;2.438;1.894;2.827;2.446;
PR;410690;CURITIBA;46.346;64.093;76.671;75.134;70.491;63.709;53.240;56.094;49.572;46.019;46.354;47.903;
PR;411410;MANDAGUAÇU;1.131;1.943;1.145;2.470;1.653;2.284;1.769;1.863;1.764;1.541;1.552;1.336;
MA;210725;NOVA COLINAS;5.189;6.843;5.379;5.311;4.629;4.791;5.636;5.896;5.379;5.690;5.508;4.855;
CE;230740;JUCÁS;17.569;21.915;27.325;28.440;26.389;18.007;21.926;24.381;29.533;3.482;20.314;21.056;
PB;251080;PATOS;70.497;85.127;84.554;91.520;80.622;99.087;68.016;86.033;87.009;86.496;77.051;75.154;
RS;430970;HUMAITÁ;1.737;1.058;1.258;1.222;1.558;1.564;1.290;1.182;1.218;794;1.067;581;
SC;421960;XAVANTINA;1.154;1.608;1.742;1.619;583;0;830;3.486;1.702;1.553;1.518;283;
BA;293060;SERROLÂNDIA;6.790;7.302;9.633;9.788;9.770;9.478;6.706;10.186;9.302;8.628;8.704;8.518;
RR;140045;PACARAIMA;7.006;9.129;9.913;12.219;11.112;12.399;9.562;9.317;8.181;7.260;6.790;7.386;
BA;291685;ITATIM;13.878;14.061;13.902;13.652;7.065;15.668;12.303;14.491;13.563;15.194;9.570;9.663;
GO;520140;APARECIDA DE GOIÂNIA;13.254;14.314;15.743;17.237;30.156;29.518;29.816;29.667;29.343;30.366;32.429;22.848;
SP;351690;GENERAL SALGADO;7.911;1.262;11.681;11.581;8.610;9.543;10.054;10.307;9.728;10.742;10.939;10.418;
PB;251394;SÃO DOMINGOS DO CARIRI;3.356;2.826;3.091;3.069;2.493;3.379;2.694;2.837;2.633;2.665;2.959;403;
GO;520150;APORÉ;1.092;1.017;2.007;1.363;1.581;1.218;1.491;1.306;1.204;636;1.274;1.102;
GO;521120;ITAPURANGA;2.608;3.396;14.229;15.401;14.841;14.796;14.413;13.689;14.392;12.815;11.502;10.151;
RJ;330240;MACAÉ;15.094;17.991;20.342;19.079;17.989;11.639;7.968;9.369;8.857;9.518;11.479;6.172;
MG;315280;PRATA;12.287;13.129;13.955;13.185;13.892;11.205;15.802;15.042;15.857;15.045;15.555;12.618;
MG;315870;SANTANA DO GARAMBÉU;1.155;1.777;1.314;1.869;1.847;1.963;1.813;2.513;1.608;1.485;1.510;1.542;
RJ;330380;PARATY;2.763;4.507;3.760;7.518;6.371;6.344;5.029;5.731;3.208;4.427;5.138;3.019;
PI;220217;CAMPO LARGO DO PIAUÍ;7.140;6.126;8.853;10.604;9.987;10.276;10.836;11.729;10.936;10.044;10.764;11.078;
RS;430786;FAGUNDES VARELA;2.810;2.305;3.464;2.353;2.188;1.640;1.628;2.280;1.660;3.478;1.681;1.928;
PE;261120;POÇÃO;8.342;5.103;4.139;9.915;7.926;8.645;6.681;8.469;8.217;7.420;7.372;9.023;
BA;291720;ITUAÇU;11.489;8.782;11.902;13.015;11.058;12.365;10.156;14.051;15.245;13.631;13.131;12.952;
MS;500540;MARACAJU;16.197;17.381;17.943;14.883;15.420;16.435;14.880;14.951;15.642;15.080;16.235;11.887;
TO;171110;ITAPORÃ DO TOCANTINS;1.857;1.971;1.832;1.986;2.018;1.462;2.049;1.976;1.706;1.843;1.777;1.629;
PB;251280;RIACHO DOS CAVALOS;6.765;6.731;7.986;9.048;8.808;8.911;6.564;8.836;7.901;4.840;733;2.273;
TO;171670;COLMÉIA;5.788;8.241;7.303;6.417;6.826;4.786;6.113;5.899;5.795;6.375;4.746;4.980;
MA;210207;BOM LUGAR;17.316;19.271;20.912;22.297;19.138;14.891;6.077;7.461;20.108;19.316;17.719;19.554;
RS;430435;CANDIOTA;2.463;2.947;2.801;2.707;2.254;3.669;1.913;2.720;1.901;1.408;1.347;1.164;
PI;220937;SANTA ROSA DO PIAUÍ;3.162;3.779;3.283;3.855;3.300;3.280;3.450;3.632;2.453;3.044;2.648;2.517;
PI;220580;LUZILÂNDIA;19.205;22.818;23.559;25.899;25.796;26.334;26.189;27.056;24.783;23.131;25.131;28.007;
BA;292730;SALINAS DA MARGARIDA;20.071;19.968;21.656;21.424;18.179;16.731;15.695;19.378;17.166;16.964;19.415;23.196;
SC;420055;ÁGUAS FRIAS;1.960;2.861;2.697;2.904;2.851;2.502;3.180;2.749;3.498;3.826;3.488;2.646;
MG;313880;LUZ;7.558;8.628;9.749;10.545;10.294;11.028;10.476;11.434;11.078;9.078;9.686;7.458;
BA;290530;CAFARNAUM;8.236;11.042;15.685;11.390;11.310;10.655;5.964;11.900;12.314;9.119;10.218;9.733;
PR;411727;NOVA TEBAS;4.018;4.923;5.998;6.685;6.911;6.524;6.087;5.961;5.941;5.659;6.407;0;
SP;355310;TAIAÇU;1.327;817;842;977;735;686;866;82;134;116;237;1.074;
PB;251480;SÃO JOSÉ DOS CORDEIROS;1.582;1.368;1.379;1.732;1.738;2.010;1.523;1.900;1.990;2.093;2.085;1.665;
