Secretaria de Atenção Primária à Saúde - SAPS/MS 
Dados sujeitos à alteração 
---Descrição dos Filtros Utilizados---
"Competência: DEZ/2025, NOV/2025, OUT/2025, SET/2025, AGO/2025, JUL/2025, JUN/2025, MAI/2025, ABR/2025, MAR/2025, FEV/2025, JAN/2025."
Tipo de Produção: Procedimento.


Uf;Ibge;Municipio;DEZ/2025;NOV/2025;OUT/2025;SET/2025;AGO/2025;JUL/2025;JUN/2025;MAI/2025;ABR/2025;MAR/2025;FEV/2025;JAN/2025;
PR;412030;PORTO VITÓRIA;3.649;4.546;5.103;4.699;5.111;3.469;4.120;4.759;4.504;4.624;4.159;3.856;
ES;320400;PANCAS;9.711;12.824;17.427;16.319;15.239;16.525;13.595;10.578;10.330;12.267;14.581;12.951;
MG;316770;SOBRÁLIA;2.902;3.584;4.161;3.971;4.308;5.070;4.679;4.698;4.302;4.082;4.239;4.050;
MG;314790;PASSOS;20.234;19.757;21.798;22.931;20.886;21.585;19.655;19.943;20.420;18.902;21.268;19.044;
RJ;330093;CARAPEBUS;4.998;5.733;6.049;5.773;3.957;5.448;6.606;5.558;5.214;4.506;4.697;6.322;
MA;211125;SÃO JOSÉ DOS BASÍLIOS;1.861;1.868;1.831;2.311;2.418;1.961;1.744;1.544;1.643;1.007;843;427;
RN;240970;PEDRO AVELINO;1.599;2.048;2.637;2.640;3.035;2.689;1.888;2.236;2.165;1.728;2.045;1.734;
RS;431790;SANTO CRISTO;6.711;7.117;8.227;8.570;8.358;7.336;7.255;7.008;6.673;5.620;5.453;5.633;
AC;120033;MÂNCIO LIMA;3.174;3.892;4.613;4.259;3.806;4.252;3.914;4.358;4.254;3.842;3.849;3.262;
CE;230445;FORTIM;8.330;8.891;7.409;7.086;7.695;9.125;8.714;8.104;7.781;5.424;7.711;5.317;
PA;150295;ELDORADO DOS CARAJÁS;4.973;6.313;6.922;7.391;7.122;6.799;7.313;6.179;5.277;6.074;5.819;3.460;
PR;411670;NOVA AURORA;3.118;1.425;4.163;3.821;3.754;3.385;3.055;2.994;3.158;3.285;3.272;3.321;
MS;500150;BANDEIRANTES;3.032;3.307;3.902;3.684;3.357;3.232;3.228;2.780;2.741;3.902;2.894;2.727;
SP;351670;GARÇA;25.221;18.893;22.761;21.497;19.581;18.938;16.952;20.394;22.279;22.604;19.480;19.543;
MA;210825;PEDRO DO ROSÁRIO;916;963;1.308;1.631;1.220;1.652;1.620;1.508;1.532;1.225;1.699;1.175;
AL;270200;COITÉ DO NÓIA;1.983;2.930;2.790;2.643;3.070;4.094;1.937;2.586;2.290;2.058;2.374;2.333;
PR;410600;CONGONHINHAS;9.379;10.780;13.559;12.633;10.733;9.812;9.025;10.765;9.361;8.802;8.445;6.916;
RS;430070;ANTA GORDA;3.329;3.803;4.491;4.606;3.887;4.202;3.350;2.956;2.987;3.039;3.065;3.317;
TO;170830;GOIANORTE;2.588;2.373;3.117;2.911;2.471;2.320;3.033;3.127;2.901;2.649;2.966;3.096;
BA;292305;NOVO TRIUNFO;3.706;5.109;4.618;5.662;3.966;3.806;3.052;3.959;3.724;4.134;3.468;2.683;
AL;270460;MARAVILHA;3.183;4.181;5.060;4.891;5.099;5.825;3.242;4.568;4.686;3.927;4.444;3.439;
PB;250500;CUBATI;2.680;2.330;2.868;3.472;2.540;2.130;1.655;3.492;3.340;2.365;2.494;1.601;
PR;410550;CIANORTE;32.444;38.485;47.617;48.519;47.480;51.105;46.387;47.482;48.443;47.168;44.074;40.495;
PE;261440;SOLIDÃO;2.377;3.008;2.597;2.857;2.820;2.895;2.370;2.618;2.375;1.973;2.437;2.039;
MG;316510;SÃO TOMÁS DE AQUINO;1.409;2.938;3.253;3.638;3.189;2.806;2.655;2.698;2.551;2.421;2.133;1.829;
RO;110130;MIRANTE DA SERRA;2.772;2.372;2.652;2.500;2.766;2.659;2.709;2.350;2.182;1.684;2.311;2.220;
SC;421240;PEDRAS GRANDES;3.790;4.299;4.788;4.414;4.342;4.359;3.991;4.486;4.514;3.509;3.284;3.021;
PI;220600;MARCOS PARENTE;920;1.348;1.889;1.657;1.582;1.427;1.868;1.446;1.606;1.241;1.198;859;
RJ;330120;CARMO;3.147;3.524;3.792;4.546;4.307;3.543;3.391;4.731;4.183;3.824;3.426;3.523;
MG;311270;CAPITÃO ENÉAS;8.001;7.401;8.092;9.152;8.177;7.648;7.734;8.443;7.898;7.238;6.821;6.422;
MG;310950;CABO VERDE;4.114;4.224;4.775;4.956;4.198;4.520;3.976;4.317;4.452;4.090;4.349;4.521;
SP;354720;SANTANA DA PONTE PENSA;1.409;1.791;1.822;2.012;1.641;1.781;1.493;1.655;2.103;1.600;1.662;2.011;
RS;432065;SILVEIRA MARTINS;2.324;2.157;2.362;2.146;1.876;2.063;1.475;1.819;1.528;1.642;1.345;1.484;
MA;211400;ZÉ DOCA;7.777;10.508;10.202;10.376;10.552;11.023;9.040;10.174;12.143;9.663;9.388;8.882;
SP;354360;RIFAINA;1.419;1.709;1.892;1.866;1.685;1.268;1.194;1.470;1.568;1.682;1.889;1.188;
SC;421610;SÃO DOMINGOS;26;0;1.984;2.532;2.861;2.596;1.976;2.394;2.798;3.864;3.126;3.755;
AL;270060;BARRA DE SÃO MIGUEL;2.392;2.850;3.604;3.538;2.848;3.323;2.313;3.065;3.420;2.608;3.307;2.237;
PR;410900;GUAPIRAMA;1.743;1.931;1.981;1.935;1.899;2.087;1.887;1.622;1.610;898;1.722;1.256;
PA;150290;CURUÇÁ;4.465;5.635;9.189;7.361;6.131;6.029;6.237;6.858;6.479;5.387;6.471;6.471;
MG;313620;JOÃO MONLEVADE;13.831;15.771;17.806;19.699;17.957;16.301;16.154;15.844;14.266;15.256;16.825;14.118;
BA;290710;CARINHANHA;5.182;7.026;7.468;7.950;7.813;7.824;5.687;6.704;6.585;5.139;6.101;6.120;
MG;313100;INHAÚMA;3.339;4.210;5.147;4.818;3.742;2.966;2.590;2.459;2.577;2.492;2.919;1.637;
MG;310450;ARINOS;6.067;5.883;6.906;6.560;6.504;6.121;5.571;5.967;6.087;5.380;6.121;6.103;
AP;160030;MACAPÁ;53.030;66.184;79.546;75.616;71.874;63.080;60.928;61.668;63.861;51.907;53.204;48.798;
MG;314890;PEDRA DO INDAIÁ;4.456;4.681;4.365;4.841;4.695;4.877;4.647;4.302;4.219;3.552;3.072;3.211;
ES;320225;GOVERNADOR LINDENBERG;10.274;9.812;10.984;11.259;10.665;11.794;11.121;11.741;10.516;9.232;8.854;7.666;
MA;210125;BACABEIRA;5.049;4.758;6.359;6.573;6.696;6.645;4.955;4.104;3.706;3.416;3.554;2.186;
SP;353430;ORLÂNDIA;16.499;14.206;20.027;21.489;19.341;19.621;18.019;19.240;17.389;15.737;15.214;16.491;
MA;211140;SÃO LUÍS GONZAGA DO MARANHÃO;1.430;1.913;2.872;2.469;2.200;2.660;1.837;2.676;2.522;1.793;2.057;747;
PA;150034;ÁGUA AZUL DO NORTE;5.501;8.474;8.689;8.662;6.801;5.071;6.791;7.535;7.565;7.019;6.954;1.867;
SP;352200;ITAJU;2.428;2.330;2.193;2.734;2.245;2.322;2.457;2.787;1.460;2.596;2.814;2.524;
MA;210462;GOVERNADOR LUIZ ROCHA;242;260;248;330;293;309;275;268;323;223;296;439;
RS;431478;PONTE PRETA;1.655;1.918;2.188;1.940;1.778;1.618;1.610;1.982;1.839;1.455;1.568;1.552;
GO;520380;BRITÂNIA;3.203;3.709;4.489;4.264;3.724;2.851;3.440;3.229;3.231;3.541;3.586;3.744;
RS;430165;BARÃO;3.905;3.965;4.507;4.624;4.073;4.614;4.188;4.063;3.793;3.715;3.950;4.004;
PR;412820;UNIÃO DA VITÓRIA;17.373;23.018;26.703;26.920;23.976;24.808;20.579;23.026;22.788;20.839;23.487;22.491;
MT;510790;SINOP;50.151;58.423;71.367;66.864;59.869;65.637;54.356;61.033;57.204;53.057;52.857;46.910;
GO;520620;CRISTALINA;22.337;29.557;32.145;37.249;31.415;27.210;27.893;29.417;27.901;25.146;23.980;24.303;
SC;420850;ITUPORANGA;8.411;11.027;11.799;11.356;11.562;11.015;10.671;11.194;10.991;10.699;9.814;9.235;
RS;431846;SÃO JOSÉ DO HERVAL;1.380;1.289;1.365;1.414;1.392;1.854;1.062;912;1.368;1.278;1.156;1.365;
PI;220669;MURICI DOS PORTELAS;1.851;2.276;2.450;1.975;2.190;2.227;2.448;2.716;2.252;2.207;1.287;1.455;
SP;353657;PAULISTÂNIA;1.841;2.300;2.409;2.627;2.479;2.188;1.905;2.392;2.335;1.851;1.894;2.188;
MG;317107;VEREDINHA;3.361;3.632;4.113;4.971;4.124;4.524;4.178;4.910;4.308;4.277;4.329;3.390;
SE;280550;POÇO VERDE;4.626;5.136;5.854;5.306;4.914;3.261;3.636;4.104;4.310;4.040;4.396;2.115;
PB;250610;FAGUNDES;2.354;3.014;4.302;3.675;3.593;4.110;2.600;3.636;3.115;2.522;2.990;3.264;
MG;311770;CONCEIÇÃO DO RIO VERDE;5.553;6.740;6.703;7.848;6.137;7.302;5.869;6.835;6.644;5.447;5.882;5.384;
MA;210235;BURITIRANA;2.012;3.089;3.811;3.960;4.025;4.057;3.188;3.474;3.197;2.616;3.268;2.989;
PE;261360;SÃO JOSÉ DO EGITO;12.062;14.516;15.531;15.973;12.913;13.257;11.115;11.549;11.557;9.173;10.664;7.024;
MG;315160;PLANURA;4.351;5.621;6.537;6.591;5.984;4.839;3.016;4.749;4.866;4.599;5.096;4.065;
RS;432320;VICTOR GRAEFF;3.155;2.850;3.079;2.999;2.703;2.853;2.465;2.754;2.925;2.235;2.202;2.118;
PB;250340;CACIMBA DE AREIA;1.015;1.333;1.586;1.560;1.136;1.424;1.387;1.549;1.428;1.298;1.367;1.092;
PI;220865;QUEIMADA NOVA;2.998;3.444;3.462;4.189;3.714;3.278;2.736;3.041;2.589;2.641;2.003;1.556;
BA;290240;AURELINO LEAL;2.659;4.010;4.910;5.020;3.725;3.263;1.926;2.960;3.561;2.717;2.697;2.878;
MG;317103;VERDELÂNDIA;6.139;8.170;8.112;7.864;5.789;6.018;4.816;5.915;5.226;4.647;4.335;2.548;
RN;240530;JANUÁRIO CICCO;3.038;3.358;3.830;3.842;4.680;4.282;3.075;3.784;3.259;2.790;2.100;1.507;
SP;350740;BORBOREMA;8.917;9.333;10.471;10.204;7.901;9.766;9.481;11.948;14.074;10.416;10.891;10.302;
SC;420050;ÁGUAS DE CHAPECÓ;5.900;6.070;7.609;6.722;6.513;6.669;5.981;7.233;5.516;5.705;5.628;4.818;
GO;520280;AVELINÓPOLIS;1.155;1.369;1.184;1.448;976;1.188;1.029;1.410;1.411;1.325;1.470;1.167;
PR;410855;GODOY MOREIRA;2.153;2.652;2.998;3.029;2.570;2.299;1.541;1.833;1.785;1.192;1.446;830;
MA;210905;PORTO RICO DO MARANHÃO;849;1.161;1.731;1.461;1.517;1.525;1.120;1.223;1.613;905;105;143;
TO;172097;TALISMÃ;982;1.404;1.724;1.247;1.198;1.137;1.107;1.165;1.619;1.184;1.497;1.575;
SP;355510;TUPI PAULISTA;7.750;9.038;9.669;8.836;7.914;8.671;7.961;9.041;10.548;4.811;10.138;9.433;
SP;352920;MARTINÓPOLIS;9.286;12.960;13.287;12.960;13.857;11.980;12.541;12.534;12.609;11.639;10.817;9.051;
BA;292290;NOVA SOURE;6.583;8.983;9.466;10.208;10.067;7.968;4.965;7.851;8.960;7.927;8.061;5.262;
MT;510300;CHAPADA DOS GUIMARÃES;4.932;6.187;7.456;8.553;7.551;7.279;6.770;6.790;7.346;6.365;6.044;5.664;
MT;510269;CANABRAVA DO NORTE;1.442;1.654;2.089;1.975;1.248;866;1.119;1.537;1.530;1.385;1.566;1.723;
MG;316550;SARDOÁ;1.900;2.219;2.583;2.820;3.168;3.275;3.211;3.130;3.141;2.669;2.814;2.619;
BA;292890;SÃO DESIDÉRIO;7.405;8.088;9.697;10.721;9.773;10.476;7.731;8.578;8.157;7.525;7.597;7.366;
PB;250115;AREIA DE BARAÚNAS;732;1.281;1.175;1.286;1.152;1.169;814;1.649;1.500;1.311;1.298;919;
MG;313005;ICARAÍ DE MINAS;1.999;2.684;2.808;3.498;3.030;2.770;2.271;3.083;2.669;1.960;2.542;1.940;
SC;420180;ATALANTA;1.481;1.735;2.057;2.205;1.756;1.807;1.826;1.877;1.940;1.836;1.878;769;
MG;316250;SÃO JOÃO DEL REI;9.335;10.454;13.165;15.434;12.194;14.217;13.685;12.395;13.902;11.880;12.270;12.548;
MT;510600;NORTELÂNDIA;2.107;1.845;2.530;2.128;1.936;2.335;1.912;1.998;2.015;1.694;1.841;1.796;
PI;221000;SÃO JOÃO DO PIAUÍ;6.149;7.535;8.345;8.229;8.398;8.077;6.464;8.042;7.901;6.940;6.928;5.994;
BA;291740;JACARACI;5.858;6.644;6.584;7.044;6.831;6.525;4.337;6.515;5.761;3.645;1.538;8;
MG;315630;RODEIRO;4.226;5.594;6.340;6.561;6.489;6.806;6.982;7.727;5.686;5.124;5.450;5.364;
SC;421625;SÃO JOÃO DO OESTE;5.163;5.339;6.351;6.226;6.403;6.673;6.324;6.034;5.841;5.970;4.779;5.149;
MG;315800;SANTA MARIA DE ITABIRA;3.122;3.772;4.104;4.324;4.006;4.732;3.518;4.483;4.243;3.600;3.898;3.679;
MG;314000;MARIANA;9.682;12.953;14.770;6.843;14.668;15.333;12.648;12.732;12.863;14.072;16.329;15.252;
MG;310990;CAETANÓPOLIS;3.156;3.158;3.393;3.516;3.039;3.039;3.105;3.239;2.945;2.541;2.565;2.487;
RS;432146;TIO HUGO;4.577;5.017;6.383;6.026;4.564;4.672;3.755;4.228;4.063;3.917;3.542;3.124;
AL;270210;COLÔNIA LEOPOLDINA;1.540;3.470;3.527;3.684;3.687;3.519;3.187;3.754;3.402;2.054;3.138;3.235;
SP;350410;ATIBAIA;31.755;33.205;36.998;36.419;36.220;36.550;27.072;33.587;32.370;29.751;30.916;32.372;
SE;280590;RIACHUELO;1.756;2.276;2.651;2.885;2.395;2.930;1.704;2.469;2.269;1.942;2.240;3.860;
MG;313830;LEANDRO FERREIRA;2.611;3.132;3.267;3.558;3.329;3.775;3.367;3.300;3.109;3.067;2.849;2.468;
RS;431100;JAGUARÃO;1.483;2.163;2.822;2.074;1.927;2.201;2.114;2.644;2.304;1.591;1.813;1.762;
CE;230830;MILAGRES;7.610;10.234;10.605;11.457;7.905;9.213;7.367;9.148;8.301;8.007;7.572;6.389;
PB;250570;DONA INÊS;2.861;4.137;4.446;4.562;3.573;4.303;3.743;4.016;4.018;4.372;3.985;3.560;
SP;355060;SÃO ROQUE;21.677;24.382;29.419;28.057;23.532;24.381;21.984;21.592;21.956;20.252;20.057;19.741;
CE;231100;PORANGA;3.275;3.877;4.121;4.843;5.518;4.158;3.783;3.652;3.354;2.629;3.469;2.127;
SP;350180;AMÉRICO DE CAMPOS;6.105;8.979;10.391;9.771;10.248;9.304;6.807;9.532;8.286;7.911;9.045;9.424;
SP;355040;SÃO PEDRO;5.412;6.587;7.146;7.678;7.385;7.478;7.683;7.735;7.491;6.752;7.536;8.010;
SP;352500;JANDIRA;19.115;22.290;24.422;26.720;21.060;21.703;20.266;23.073;16.835;16.837;18.411;15.525;
MT;510490;JANGADA;1.078;1.905;1.841;1.759;1.886;1.784;1.452;1.685;1.680;1.430;129;2;
PR;412630;SENGÉS;5.099;5.609;7.252;6.934;6.950;6.804;6.343;6.916;6.902;6.929;5.667;4.409;
RS;430466;CAPÃO DO LEÃO;12.223;12.278;14.930;12.122;12.007;12.718;12.372;12.563;12.288;11.792;12.315;13.091;
PR;410650;CORONEL VIVIDA;6.146;6.371;8.470;7.617;7.198;7.396;6.515;6.534;7.336;6.940;6.665;6.593;
SC;421520;ROMELÂNDIA;3.113;2.940;3.739;3.422;3.025;3.808;3.558;3.811;4.440;3.501;3.694;3.955;
PR;411915;PINHAIS;31.749;34.338;42.492;44.453;40.756;42.554;35.541;40.229;40.210;34.467;37.633;40.136;
MG;310850;BOTUMIRIM;3.338;3.388;4.192;4.811;3.899;4.472;3.772;4.324;3.974;3.445;3.480;2.736;
MS;500090;ANTÔNIO JOÃO;4.343;4.303;4.912;5.307;3.806;3.771;3.842;3.791;3.421;2.988;3.502;2.840;
PA;150530;ORIXIMINÁ;11.702;13.504;15.186;17.130;14.415;13.978;13.046;10.209;12.659;12.827;13.370;10.690;
MA;210700;MONTES ALTOS;1.780;2.107;2.461;1.952;2.051;1.219;1.618;1.803;2.271;1.945;1.910;1.752;
MA;211023;SANTANA DO MARANHÃO;2.549;2.686;3.030;2.817;1.831;1.427;2.638;1.763;1.383;852;1.848;857;
SP;350260;APARECIDA D'OESTE;4.209;4.298;5.402;5.827;5.694;4.325;3.430;3.929;3.696;3.390;4.581;5.002;
PB;251100;PEDRA BRANCA;2.013;2.313;2.561;2.581;2.407;2.381;2.078;2.010;2.126;2.223;2.501;2.037;
CE;230750;LAVRAS DA MANGABEIRA;7.933;9.636;10.041;10.512;8.199;8.379;7.816;7.891;8.739;6.808;8.255;6.222;
PR;411990;PONTA GROSSA;48.755;57.517;67.170;62.274;55.690;61.481;66.470;72.929;70.935;56.639;63.651;68.737;
SP;355380;TAQUARITUBA;5.758;7.894;8.705;8.588;7.695;7.197;6.858;8.084;7.764;7.730;8.257;7.282;
TO;170370;BREJINHO DE NAZARÉ;1.493;2.839;3.941;3.736;3.287;2.632;1.960;2.088;2.199;2.606;2.833;2.173;
RO;110060;CACAULÂNDIA;925;1.073;1.565;1.334;1.606;1.715;1.787;1.462;1.543;1.188;1.595;1.438;
SP;353360;NUPORANGA;5.065;5.388;6.029;5.349;6.677;6.067;6.256;5.939;5.975;4.975;5.951;5.445;
MA;210820;PEDREIRAS;7.691;8.793;11.558;14.863;9.357;9.396;8.521;10.341;14.819;11.314;12.358;9.790;
RJ;330450;RIO DAS FLORES;737;1.108;1.518;1.801;1.830;2.416;276;637;1.711;1.326;19;21;
MA;210830;PENALVA;6.811;9.814;15.832;11.792;8.958;8.706;8.557;11.306;16.295;7.825;7.839;3.631;
SP;351930;IBATÉ;4.044;5.648;8.049;7.243;4.628;4.246;4.076;5.915;6.446;5.230;5.113;5.265;
MT;510380;FIGUEIRÓPOLIS D'OESTE;594;850;902;721;666;770;721;1.122;1.444;1.368;725;108;
GO;521350;MONTE ALEGRE DE GOIÁS;1.381;1.895;1.661;2.139;2.072;1.786;2.302;2.404;1.742;1.648;1.097;491;
RS;431820;SÃO FRANCISCO DE PAULA;4.904;5.115;5.956;6.420;6.431;5.906;5.421;6.624;6.180;6.000;6.786;6.841;
PB;250205;BERNARDINO BATISTA;2.475;2.531;3.571;3.201;2.786;3.119;2.765;3.049;2.340;2.460;2.475;2.200;
MG;313867;LUISBURGO;6.587;7.594;7.591;7.791;8.413;7.319;7.048;7.327;6.859;7.269;6.841;7.345;
MA;210110;AXIXÁ;3.308;4.391;4.882;3.597;3.365;3.582;2.254;2.621;2.991;1.443;1.748;835;
SP;355710;VOTUPORANGA;80.581;85.725;98.240;99.115;86.414;98.367;84.178;93.791;91.915;87.340;99.296;106.855;
BA;292467;PIRAÍ DO NORTE;1.509;1.977;2.295;2.321;2.555;2.042;1.080;1.607;1.460;1.022;999;405;
SC;420475;CUNHATAÍ;3.194;3.801;3.853;3.749;3.415;4.127;3.708;3.792;3.443;3.980;2.971;2.870;
SP;354880;SÃO CAETANO DO SUL;51.988;61.685;72.987;73.235;61.878;59.520;52.780;59.113;58.804;61.730;61.942;60.030;
PR;412120;QUITANDINHA;4.703;6.797;7.522;7.509;7.659;5.848;5.477;6.808;7.638;6.993;5.661;5.095;
RN;241105;TIBAU;1.513;1.685;2.092;1.872;1.980;1.828;1.603;2.022;1.898;1.681;1.966;1.435;
MG;313510;JANAÚBA;32.580;32.440;34.467;34.482;33.799;33.506;26.915;31.775;30.470;27.564;26.539;28.547;
RS;431230;MIRAGUAÍ;1.905;2.248;3.069;2.979;2.904;3.008;3.025;2.500;2.569;2.551;2.569;2.795;
RJ;330205;ITALVA;3.554;3.242;4.542;4.745;4.706;4.693;3.108;3.619;3.812;2.854;2.737;2.694;
MG;311480;CARVALHOS;1.966;2.601;2.637;2.398;2.712;3.172;2.867;3.315;3.249;2.862;1.937;1.237;
PI;220635;MILTON BRANDÃO;2.238;3.318;3.332;3.549;3.364;3.307;2.606;2.961;2.677;2.607;2.642;2.442;
MG;316920;TOMBOS;2.806;3.404;4.450;4.032;4.049;4.343;3.824;3.397;3.540;2.672;2.664;2.416;
MG;316160;SÃO GERALDO DA PIEDADE;656;636;620;538;608;582;551;518;403;275;228;313;
SC;420075;ALTO BELA VISTA;1.897;1.870;2.113;2.135;1.698;1.984;1.795;1.846;1.843;1.768;0;0;
BA;292405;PÉ DE SERRA;4.460;6.283;7.819;7.373;6.803;8.650;4.827;6.326;6.518;5.003;6.152;3.961;
SP;354240;REGENTE FEIJÓ;14.324;15.091;18.306;18.151;18.135;16.233;15.071;18.519;17.599;17.375;16.175;14.322;
PR;410657;CRUZEIRO DO IGUAÇU;7.527;9.893;6.967;6.922;7.220;5.571;5.075;3.374;3.146;3.018;3.374;2.354;
MG;317030;UMBURATIBA;981;883;1.117;1.165;1.354;1.031;753;1.044;1.575;1.289;752;578;
RS;431810;SÃO FRANCISCO DE ASSIS;4.480;4.024;5.325;4.938;3.708;3.425;3.585;4.711;4.244;4.155;4.746;4.509;
CE;230530;IBIAPINA;5.622;9.042;11.271;13.011;9.670;9.265;8.983;9.641;9.332;6.951;5.278;2.708;
BA;293340;WAGNER;1.818;2.484;2.801;2.738;2.100;2.746;2.015;2.245;2.205;2.356;2.129;1.224;
RJ;330415;QUISSAMÃ;6.902;6.893;8.582;7.253;5.394;1.594;487;9.271;9.845;1.346;6.904;4.146;
PR;410645;CORONEL DOMINGOS SOARES;8.121;10.185;10.030;11.132;10.380;9.610;8.224;10.031;8.090;8.057;7.784;7.997;
RS;430150;AUGUSTO PESTANA;911;510;799;1.022;1.064;890;1.010;874;969;871;1.213;1.451;
SP;350100;ALTINÓPOLIS;4.598;5.638;6.644;6.113;6.693;6.253;5.159;5.956;5.139;5.020;5.583;5.370;
PI;220280;CONCEIÇÃO DO CANINDÉ;1.863;1.611;1.563;1.687;2.126;1.935;1.716;1.633;2.002;1.306;1.402;1.356;
MA;210663;MATÕES DO NORTE;1.843;2.241;3.052;2.545;1.648;1.886;1.765;2.106;2.733;1.408;1.647;1.335;
GO;520470;CAMPINORTE;2.681;4.553;4.468;5.613;4.662;5.048;4.755;5.109;5.152;4.681;5.176;4.904;
PI;220887;RIBEIRA DO PIAUÍ;1.957;2.932;3.159;3.561;2.058;2.820;3.497;3.543;3.056;2.084;2.376;1.472;
SE;280500;PEDRA MOLE;959;1.667;2.112;2.167;1.660;1.904;1.639;1.763;1.617;1.460;1.766;1.934;
MG;310130;ALAGOA;1.989;2.513;2.749;2.549;2.623;2.983;2.567;2.712;2.283;2.168;2.750;2.733;
MA;210390;DUQUE BACELAR;3.999;4.427;4.921;5.863;4.633;5.474;5.215;5.162;4.459;3.776;4.662;2.475;
PI;220335;DIRCEU ARCOVERDE;1.872;2.381;2.946;3.525;3.791;3.922;3.290;3.733;5.334;3.832;2.453;909;
RR;140015;BONFIM;3.863;7.090;3.996;4.950;4.047;3.983;547;4.086;4.026;3.793;4.582;4.105;
MA;211163;SÃO RAIMUNDO DO DOCA BEZERRA;1.424;1.322;2.052;2.236;1.405;1.537;1.535;2.239;1.974;2.491;1.557;1.458;
AM;130200;ITAPIRANGA;5.053;6.200;5.832;5.653;5.998;6.637;6.374;6.673;5.620;4.810;3.671;4.259;
MG;315400;RAUL SOARES;7.294;7.181;9.902;8.944;9.186;8.521;7.085;8.045;8.607;7.483;6.744;6.007;
TO;171070;ITAGUATINS;1.347;1.823;2.351;2.389;2.403;2.139;2.434;1.407;2.265;1.504;1.616;1.524;
MG;316520;SÃO THOMÉ DAS LETRAS;1.878;2.879;3.062;2.802;3.026;2.545;2.178;2.361;2.281;1.783;2.093;1.971;
PA;150550;PARAGOMINAS;22.589;28.525;36.586;35.807;32.983;35.844;30.024;32.645;27.806;26.113;25.704;25.882;
MG;312320;DORES DO INDAIÁ;5.576;4.644;5.379;6.712;5.054;5.899;5.769;5.696;5.516;5.113;5.601;4.495;
RN;241390;TAIPU;3.666;4.978;6.426;5.876;5.501;6.035;4.512;3.507;2.624;1.990;599;212;
PE;261150;QUIPAPÁ;3.033;4.174;4.895;5.600;4.524;5.619;3.533;3.614;4.594;4.152;4.509;2.925;
PI;220105;ASSUNÇÃO DO PIAUÍ;2.104;3.541;3.208;3.472;2.435;2.749;3.005;3.155;3.402;2.877;2.953;2.272;
RS;431308;NOVA PÁDUA;1.069;1.460;1.758;1.829;1.435;1.642;1.733;1.806;1.736;1.474;1.272;1.127;
PR;410712;DIAMANTE DO SUL;2.550;2.676;2.434;2.968;1.894;2.103;1.979;2.376;1.837;1.594;1.593;756;
SP;353260;NHANDEARA;5.779;6.686;8.222;8.750;7.359;7.092;6.184;7.192;7.184;6.757;7.353;6.135;
MT;510805;TERRA NOVA DO NORTE;2.252;4.114;5.161;3.814;5.165;5.130;4.080;4.267;3.219;3.815;4.608;4.426;
RJ;330070;CABO FRIO;19.269;20.223;28.289;27.795;24.198;23.034;22.666;22.674;22.639;20.492;22.983;18.137;
AL;270090;BELO MONTE;4.587;6.583;6.494;6.692;7.881;7.420;5.440;6.662;4.715;5.714;5.003;4.364;
GO;520055;ALTO HORIZONTE;2.026;2.753;3.089;2.724;2.818;2.313;2.354;2.554;2.432;2.309;2.337;1.764;
PE;261110;PETROLINA;60.299;79.346;106.153;85.275;90.200;99.745;81.967;97.540;83.267;69.529;47.280;70.023;
MG;313652;JOSÉ GONÇALVES DE MINAS;793;1.192;1.172;1.210;1.255;987;1.077;947;1.139;244;1.054;655;
PE;260140;BARREIROS;5.178;7.013;8.219;8.502;9.260;9.133;6.753;6.845;7.938;6.411;8.035;6.981;
GO;522020;SÃO MIGUEL DO ARAGUAIA;5.450;6.150;6.270;6.954;5.954;5.784;6.745;5.764;5.616;5.476;6.605;6.424;
PR;410250;BARBOSA FERRAZ;2.492;2.671;4.312;3.630;3.391;3.659;3.475;3.478;3.827;3.507;3.523;2.740;
PB;250790;JURIPIRANGA;4.142;4.703;7.129;5.750;5.057;6.720;4.391;6.382;3.839;3.520;3.903;3.070;
PR;412180;RIBEIRÃO CLARO;4.530;4.840;6.224;7.374;8.152;7.189;6.202;7.447;6.215;5.221;4.674;3.197;
MT;510279;CARLINDA;3.956;4.773;5.033;4.376;5.235;6.283;7.496;7.884;5.482;3.310;3.187;3.165;
MG;314620;OURO VERDE DE MINAS;1.355;1.906;2.028;1.862;1.999;2.308;1.850;2.328;1.638;901;1.453;1.460;
SP;350020;ADOLFO;8.072;8.501;8.867;8.442;8.691;7.868;7.634;8.652;7.845;7.171;7.200;8.036;
RS;431127;LAGOA DOS TRÊS CANTOS;1.352;1.128;1.252;1.069;768;713;698;515;1.278;779;779;729;
TO;170105;ANGICO;1.829;1.940;2.017;2.101;1.823;1.449;1.884;2.290;2.313;1.951;1.774;1.626;
BA;292020;MALHADA;3.699;3.921;3.652;3.820;4.178;4.903;2.978;3.904;3.829;2.641;2.926;3.653;
MG;311280;CAPITÓLIO;4.555;4.758;4.703;5.145;4.482;5.221;4.605;4.438;3.939;4.025;4.339;3.533;
BA;290135;ANDORINHA;2.452;2.846;3.375;3.418;3.517;4.068;1.961;2.854;2.360;2.703;2.657;1.547;
SP;354620;SANTA CRUZ DA CONCEIÇÃO;4.762;5.676;6.407;6.147;6.410;6.020;5.297;6.079;4.740;5.052;4.995;4.933;
BA;290100;AMARGOSA;9.370;12.817;14.233;14.182;13.315;13.521;8.864;11.979;10.529;9.266;11.083;9.489;
