"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""411275 JESUITAS"";-;10518;-;-;10518"
"""411280 JOAQUIM TAVORA"";297475;15601;-;-;313076"
"""411290 JUNDIAI DO SUL"";130;20690;-;-;20820"
"""411295 JURANDA"";250182;34936;-;903;286021"
"""411300 JUSSARA"";82519;10054;-;-;92573"
"""411310 KALORE"";-;10955;-;-;10955"
"""411320 LAPA"";336255;272999;7540;24516;641310"
"""411325 LARANJAL"";-;2829;-;-;2829"
"""411330 LARANJEIRAS DO SUL"";116255;160502;1181;5409;283347"
"""411340 LEOPOLIS"";-;5003;-;-;5003"
"""411342 LIDIANOPOLIS"";-;20880;-;-;20880"
"""411345 LINDOESTE"";-;17546;-;47;17593"
"""411350 LOANDA"";7;54339;-;998;55344"
"""411360 LOBATO"";149703;10419;-;65;160187"
"""411370 LONDRINA"";943647;10439433;22910953;374070;34668103"
"""411373 LUIZIANA"";1035;7544;-;902;9481"
"""411375 LUNARDELLI"";42255;5235;-;786;48276"
"""411380 LUPIONOPOLIS"";50009;12156;-;112;62277"
"""411390 MALLET"";937;20503;-;-;21440"
"""411400 MAMBORE"";260496;404540;3422;25267;693725"
"""411410 MANDAGUACU"";-;12922;-;-;12922"
"""411420 MANDAGUARI"";439927;528937;3;35781;1004648"
"""411430 MANDIRITUBA"";21586;100945;-;669;123200"
"""411435 MANFRINOPOLIS"";39252;873;-;-;40125"
"""411440 MANGUEIRINHA"";43394;58376;148;584;102502"
"""411450 MANOEL RIBAS"";100;42751;-;88;42939"
"""411460 MARECHAL CANDIDO RONDON"";800706;157677;-;9420;967803"
"""411470 MARIA HELENA"";16649;15314;-;-;31963"
"""411480 MARIALVA"";394149;93766;-;149;488064"
"""411490 MARILANDIA DO SUL"";9642;11981;-;62;21685"
"""411500 MARILENA"";35300;13267;-;11757;60324"
"""411510 MARILUZ"";397957;41343;-;130;439430"
"""411520 MARINGA"";4096536;5993377;18543920;246588;28880421"
"""411530 MARIOPOLIS"";31961;9287;-;-;41248"
"""411535 MARIPA"";19858;-;-;396;20254"
"""411540 MARMELEIRO"";260644;111122;-;211;371977"
"""411545 MARQUINHO"";-;3512;-;238;3750"
"""411550 MARUMBI"";32534;13626;-;747;46907"
"""411560 MATELANDIA"";243924;92545;20;842;337331"
"""411570 MATINHOS"";789982;867643;-;3658;1661283"
"""411573 MATO RICO"";-;5624;-;-;5624"
"""411575 MAUA DA SERRA"";-;17785;-;-;17785"
"""411580 MEDIANEIRA"";535795;351867;1741;8424;897827"
"""411585 MERCEDES"";-;-;-;195;195"
"""411590 MIRADOR"";-;1260;-;381;1641"
"""411600 MIRASELVA"";-;2784;-;-;2784"
"""411605 MISSAL"";185072;65047;-;1598;251717"
"""411610 MOREIRA SALES"";190603;39131;-;917;230651"
"""411620 MORRETES"";-;118997;-;432;119429"
"""411630 MUNHOZ DE MELO"";95219;4343;-;69;99631"
"""411640 NOSSA SENHORA DAS GRACAS"";-;5088;-;-;5088"
"""411650 NOVA ALIANCA DO IVAI"";-;799;-;431;1230"
"""411660 NOVA AMERICA DA COLINA"";-;8924;-;-;8924"
"""411670 NOVA AURORA"";135630;70077;-;635;206342"
"""411680 NOVA CANTU"";-;13928;-;393;14321"
"""411690 NOVA ESPERANCA"";142257;59806;-;1725;203788"
"""411695 NOVA ESPERANCA DO SUDOESTE"";98665;38934;583;148;138330"
"""411700 NOVA FATIMA"";10668;11724;-;6116;28508"
"""411705 NOVA LARANJEIRAS"";-;38405;-;3702;42107"
"""411710 NOVA LONDRINA"";50571;36691;-;954;88216"
"""411720 NOVA OLIMPIA"";156454;19015;-;8405;183874"
"""411721 NOVA SANTA BARBARA"";-;8902;-;-;8902"
"""411722 NOVA SANTA ROSA"";113;8396;-;753;9262"
"""411725 NOVA PRATA DO IGUACU"";179009;39232;-;4836;223077"
"""411727 NOVA TEBAS"";107232;59163;-;745;167140"
"""411729 NOVO ITACOLOMI"";43893;9520;-;17;53430"
"""411730 ORTIGUEIRA"";73613;27812;-;-;101425"
"""411740 OURIZONA"";79814;3333;-;148;83295"
"""411750 PAICANDU"";258935;23715;-;3210;285860"
"""411760 PALMAS"";293252;306231;284;56930;656697"
"""411770 PALMEIRA"";-;90290;-;4261;94551"
"""411780 PALMITAL"";186926;7722;-;1783;196431"
"""411790 PALOTINA"";308674;91802;-;3345;403821"
"""411800 PARAISO DO NORTE"";-;10622;-;1306;11928"
"""411810 PARANACITY"";44;12406;-;-;12450"
"""411820 PARANAGUA"";100199;358103;3499349;472;3958123"
"""411840 PARANAVAI"";96577;989925;4265309;28580;5380391"
"""411845 PATO BRAGADO"";34136;1807;-;442;36385"
"""411850 PATO BRANCO"";519029;3133196;4289656;72833;8014714"
"""411860 PAULA FREITAS"";96382;9477;-;117;105976"
"""411870 PAULO FRONTIN"";64120;14802;-;213;79135"
"""411880 PEABIRU"";997;28437;-;1790;31224"
"""411885 PEROBAL"";8376;4381;-;-;12757"
"""411890 PEROLA"";104636;61446;-;1148;167230"
"""411900 PEROLA D'OESTE"";72689;9041;-;765;82495"
"""411910 PIEN"";178523;32000;-;751;211274"
"""411915 PINHAIS"";1316780;977590;822;5734;2300926"
"""411920 PINHALAO"";302088;16604;-;95;318787"
"""411925 PINHAL DE SAO BENTO"";517300;31629;-;2403;551332"
"""411930 PINHAO"";-;45671;-;669;46340"
"""411940 PIRAI DO SUL"";5;23824;-;-;23829"
"""411950 PIRAQUARA"";52550;950287;-;28132;1030969"
"""411960 PITANGA"";1083;132295;-;2607;135985"
"""411970 PLANALTINA DO PARANA"";113239;3144;-;-;116383"
"""411980 PLANALTO"";102432;106511;-;32976;241919"
"""411990 PONTA GROSSA"";634688;3640486;8777566;237668;13290408"
"""411995 PONTAL DO PARANA"";24;138386;-;-;138410"
"""412000 PORECATU"";48301;22527;-;805;71633"
"""412010 PORTO AMAZONAS"";-;5877;-;-;5877"
"""412015 PORTO BARREIRO"";170;516;-;-;686"
"""412020 PORTO RICO"";-;1957;-;-;1957"
"""412030 PORTO VITORIA"";53604;3208;-;131;56943"
"""412033 PRADO FERREIRA"";6162;10382;-;7099;23643"
"""412035 PRANCHITA"";91422;34772;-;38657;164851"
"""412050 PRIMEIRO DE MAIO"";-;30522;-;-;30522"
"""412060 PRUDENTOPOLIS"";438461;156170;587;2691;597909"
"""412065 QUARTO CENTENARIO"";91748;-;-;133;91881"
"""412070 QUATIGUA"";13562;20105;-;-;33667"
"""412080 QUATRO BARRAS"";-;23634;-;972;24606"
"""412085 QUATRO PONTES"";-;-;-;133;133"
"""412090 QUEDAS DO IGUACU"";1515;102514;262;29221;133512"
"""412100 QUERENCIA DO NORTE"";309054;18297;-;-;327351"
"""412110 QUINTA DO SOL"";-;-;-;558;558"
"""412120 QUITANDINHA"";-;69812;-;286;70098"
"""412125 RAMILANDIA"";54465;1931;-;2;56398"
"""412130 RANCHO ALEGRE"";88564;-;-;17;88581"
"""412135 RANCHO ALEGRE D'OESTE"";17459;491;-;8;17958"
"""412140 REALEZA"";179491;108299;14;286;288090"
"""412150 REBOUCAS"";-;42233;-;168;42401"
"""412160 RENASCENCA"";82063;31261;-;151;113475"
"""412170 RESERVA"";261419;15470;-;-;276889"
"""412175 RESERVA DO IGUACU"";-;16000;-;-;16000"
"""412180 RIBEIRAO CLARO"";1788;40392;-;342;42522"
"""412190 RIBEIRAO DO PINHAL"";-;27609;-;-;27609"
"""412200 RIO AZUL"";194379;43916;92;-;238387"
"""412210 RIO BOM"";30304;29705;-;266;60275"
"""412215 RIO BONITO DO IGUACU"";1255;63568;-;70479;135302"
"""412217 RIO BRANCO DO IVAI"";-;11717;-;37;11754"
"""412220 RIO BRANCO DO SUL"";649;101514;-;-;102163"
"""412230 RIO NEGRO"";496481;77290;-;4034;577805"
"""412240 ROLANDIA"";206927;999924;43519;151946;1402316"
"""412250 RONCADOR"";157070;124219;-;408;281697"
"""412260 RONDON"";217447;26675;-;1242;245364"
"""412265 ROSARIO DO IVAI"";-;19089;-;-;19089"
"""412270 SABAUDIA"";66709;11027;-;1102;78838"
"""412280 SALGADO FILHO"";70026;2721;-;-;72747"
"""412290 SALTO DO ITARARE"";-;15921;-;945;16866"
"""412300 SALTO DO LONTRA"";186813;53589;-;280;240682"
"""412310 SANTA AMELIA"";-;1020;-;-;1020"
"""412320 SANTA CECILIA DO PAVAO"";-;12512;-;-;12512"
"""412330 SANTA CRUZ DE MONTE CASTELO"";103811;16823;-;255;120889"
"""412340 SANTA FE"";158459;49505;-;132;208096"
"""412350 SANTA HELENA"";544999;54162;-;2344;601505"
"""412370 SANTA ISABEL DO IVAI"";151189;22680;-;138;174007"
"""412380 SANTA IZABEL DO OESTE"";333539;145469;-;83090;562098"
"""412382 SANTA LUCIA"";-;-;-;241;241"
"""412385 SANTA MARIA DO OESTE"";-;43527;-;-;43527"
"""412390 SANTA MARIANA"";158;227740;2284;1485;231667"
"""412395 SANTA MONICA"";-;5689;-;605;6294"
"""412400 SANTANA DO ITARARE"";159225;13901;-;238;173364"
"""412402 SANTA TEREZA DO OESTE"";155917;11653;-;-;167570"
"""412405 SANTA TEREZINHA DE ITAIPU"";740202;147068;-;45468;932738"
"""412410 SANTO ANTONIO DA PLATINA"";425658;333681;32675;2060;794074"
"""412420 SANTO ANTONIO DO CAIUA"";8666;12683;-;-;21349"
"""412430 SANTO ANTONIO DO PARAISO"";-;3600;-;-;3600"
"""412440 SANTO ANTONIO DO SUDOESTE"";197287;94771;377;70670;363105"
"""412450 SANTO INACIO"";3446;16919;-;645;21010"
"""412460 SAO CARLOS DO IVAI"";13804;16427;-;1257;31488"
"""412470 SAO JERONIMO DA SERRA"";17;52521;-;15664;68202"
"""412480 SAO JOAO"";135984;31832;-;5251;173067"
"""412490 SAO JOAO DO CAIUA"";20609;14963;-;440;36012"
"""412500 SAO JOAO DO IVAI"";853;17763;-;303;18919"
"""412510 SAO JOAO DO TRIUNFO"";108902;11104;-;-;120006"
"""412520 SAO JORGE D'OESTE"";141616;22986;-;574;165176"
"""412530 SAO JORGE DO IVAI"";-;2604;-;-;2604"
"""412535 SAO JORGE DO PATROCINIO"";175661;147991;-;51522;375174"
"""412540 SAO JOSE DA BOA VISTA"";-;11867;-;735;12602"
"""412545 SAO JOSE DAS PALMEIRAS"";-;6518;-;707;7225"
"""412550 SAO JOSE DOS PINHAIS"";2140868;3530703;40998;91506;5804075"
"""412555 SAO MANOEL DO PARANA"";73789;1533;-;335;75657"
"""412560 SAO MATEUS DO SUL"";3076;239501;-;286;242863"
"""412570 SAO MIGUEL DO IGUACU"";322223;267051;5031;675;594980"
"""412575 SAO PEDRO DO IGUACU"";-;12314;-;-;12314"
"""412580 SAO PEDRO DO IVAI"";-;9918;-;-;9918"
"""412590 SAO PEDRO DO PARANA"";-;4968;-;-;4968"
"""412600 SAO SEBASTIAO DA AMOREIRA"";-;12996;-;-;12996"
"""412610 SAO TOME"";157298;12513;-;105;169916"
"""412620 SAPOPEMA"";-;16726;-;441;17167"
"""412625 SARANDI"";620619;189567;3418;3667;817271"
"""412627 SAUDADE DO IGUACU"";82732;14990;-;421;98143"
"""412630 SENGES"";-;29615;-;-;29615"
"""412635 SERRANOPOLIS DO IGUACU"";90088;2402;-;15;92505"
"""412640 SERTANEJA"";157769;10988;-;591;169348"
"""412650 SERTANOPOLIS"";122972;25250;-;3022;151244"
"""412660 SIQUEIRA CAMPOS"";3562;98876;-;1137;103575"
"""412665 SULINA"";57774;63763;-;301;121838"
"""412667 TAMARANA"";733;46554;-;324;47611"
"""412670 TAMBOARA"";10508;15809;-;289;26606"
"""412680 TAPEJARA"";303513;36144;-;-;339657"
"""412690 TAPIRA"";82882;20435;-;30;103347"
"""412700 TEIXEIRA SOARES"";74808;16039;-;891;91738"
"""412710 TELEMACO BORBA"";2;315634;1927408;3691;2246735"
"""412720 TERRA BOA"";274523;156763;-;4510;435796"
"""412730 TERRA RICA"";472085;26524;-;118;498727"
"""412740 TERRA ROXA"";245222;29531;-;68;274821"
"""412750 TIBAGI"";20810;13049;-;-;33859"
"""412760 TIJUCAS DO SUL"";137841;32650;-;2521;173012"
"""412770 TOLEDO"";175582;1970822;8049114;10629;10206147"
"""412780 TOMAZINA"";621;50415;-;18;51054"
"""412785 TRES BARRAS DO PARANA"";903;37203;-;1300;39406"
"""412788 TUNAS DO PARANA"";11;41893;-;-;41904"
"""412790 TUNEIRAS DO OESTE"";33219;5020;-;663;38902"
"""412795 TUPASSI"";2780;328;-;523;3631"
"""412796 TURVO"";280771;35546;-;1126;317443"
"""412800 UBIRATA"";150887;230458;272;219;381836"
"""412810 UMUARAMA"";159014;2363463;5018720;89756;7630953"
"""412820 UNIAO DA VITORIA"";75720;292863;3268192;17324;3654099"
"""412830 UNIFLOR"";2;3437;-;145;3584"
"""412840 URAI"";19;12560;-;789;13368"
"""412850 WENCESLAU BRAZ"";24780;78970;-;1522;105272"
"""412853 VENTANIA"";-;4992;-;-;4992"
"""412855 VERA CRUZ DO OESTE"";304;8147;-;632;9083"
"""412860 VERE"";119882;4833;-;-;124715"
"""412862 ALTO PARAISO"";9694;-;-;132;9826"
"""412863 DOUTOR ULYSSES"";58473;4455;-;3;62931"
"""412865 VIRMOND"";-;11408;-;64;11472"
"""412870 VITORINO"";66165;40915;-;-;107080"
"""412880 XAMBRE"";23062;3702;-;-;26764"
"""420005 ABDON BATISTA"";18379;17392;-;15814;51585"
"""420010 ABELARDO LUZ"";215163;211514;-;135816;562493"
"""420020 AGROLANDIA"";32075;135205;-;644;167924"
"""420030 AGRONOMICA"";70027;78676;6;5263;153972"
"""420040 AGUA DOCE"";14871;57834;-;5191;77896"
"""420050 AGUAS DE CHAPECO"";8707;31704;-;23069;63480"
"""420055 AGUAS FRIAS"";46;15817;-;15374;31237"
"""420060 AGUAS MORNAS"";839;124160;206;7405;132610"
"""420070 ALFREDO WAGNER"";605;97079;667;267;98618"
"""420080 ANCHIETA"";19510;68755;-;19068;107333"
"""420090 ANGELINA"";49418;49463;-;-;98881"
"""420100 ANITA GARIBALDI"";-;82237;-;856;83093"
"""420110 ANITAPOLIS"";4851;31435;111;58149;94546"
"""420120 ANTONIO CARLOS"";-;128636;653;13665;142954"
"""420125 APIUNA"";158316;118477;-;29146;305939"
"""420127 ARABUTA"";42349;15997;-;7706;66052"
"""420130 ARAQUARI"";14245;433089;-;1878;449212"
"""420140 ARARANGUA"";15378;600271;17692;37835;671176"
"""420150 ARMAZEM"";78340;149679;-;21284;249303"
"""420160 ARROIO TRINTA"";7984;49500;1;21455;78940"
"""420165 ARVOREDO"";19890;1819;-;7574;29283"
"""420170 ASCURRA"";100615;121309;-;1507;223431"
"""420180 ATALANTA"";216;32557;-;533;33306"
"""420190 AURORA"";103;45162;-;7671;52936"
"""420195 BALNEARIO ARROIO DO SILVA"";151815;58145;-;280;210240"
"""420200 BALNEARIO CAMBORIU"";285598;1811726;46034;101454;2244812"
"""420205 BALNEARIO BARRA DO SUL"";86299;131131;-;3387;220817"
"""420207 BALNEARIO GAIVOTA"";467908;95055;-;16065;579028"
"""420208 BANDEIRANTE"";5236;30448;-;17719;53403"
"""420209 BARRA BONITA"";-;9915;-;10705;20620"
"""420210 BARRA VELHA"";174797;297621;-;2293;474711"
"""420213 BELA VISTA DO TOLDO"";-;373;-;4299;4672"
"""420215 BELMONTE"";-;22391;-;9976;32367"
"""420220 BENEDITO NOVO"";251344;87766;-;2422;341532"
"""420230 BIGUACU"";131860;1066109;3237;4200;1205406"
"""420240 BLUMENAU"";254419;4879839;138958;160299;5433515"
"""420245 BOMBINHAS"";258253;519489;3;11425;789170"
"""420250 BOM JARDIM DA SERRA"";9;4348;-;10406;14763"
"""420253 BOM JESUS"";58365;1014;-;664;60043"
"""420257 BOM JESUS DO OESTE"";-;18171;-;12915;31086"
"""420260 BOM RETIRO"";483;87548;-;607;88638"
"""420270 BOTUVERA"";469;2212;-;69;2750"
"""420280 BRACO DO NORTE"";889798;405420;2835;11105;1309158"
"""420285 BRACO DO TROMBUDO"";57290;48495;-;306;106091"
"""420287 BRUNOPOLIS"";77;12338;-;12009;24424"
"""420290 BRUSQUE"";1371902;1659347;51248;12765;3095262"
"""420300 CACADOR"";328100;478377;4133;131342;941952"
"""420310 CAIBI"";101;81066;-;32245;113412"
"""420315 CALMON"";223;21756;2;22642;44623"
"""420320 CAMBORIU"";43891;206751;-;2317;252959"
"""420325 CAPAO ALTO"";-;1170;-;349;1519"
"""420330 CAMPO ALEGRE"";182923;131718;1810;-;316451"
"""420340 CAMPO BELO DO SUL"";158742;66240;583;256;225821"
"""420350 CAMPO ERE"";28647;123935;-;40099;192681"
"""420360 CAMPOS NOVOS"";13821;446194;1559;52189;513763"
"""420370 CANELINHA"";99535;207472;858;380;308245"
"""420380 CANOINHAS"";168065;684401;5233;15565;873264"
"""420390 CAPINZAL"";-;25785;-;1969;27754"
"""420395 CAPIVARI DE BAIXO"";661572;218699;-;878;881149"
"""420400 CATANDUVAS"";25166;20418;-;8373;53957"
"""420410 CAXAMBU DO SUL"";10468;25822;-;10716;47006"
"""420415 CELSO RAMOS"";-;2197;-;-;2197"
"""420417 CERRO NEGRO"";-;8066;-;92;8158"
"""420419 CHAPADAO DO LAGEADO"";79915;24895;-;14203;119013"
"""420420 CHAPECO"";1045676;4633767;95428;229350;6004221"
"""420425 COCAL DO SUL"";83738;366700;1;4604;455043"
"""420430 CONCORDIA"";71571;883433;19551;24247;998802"
"""420435 CORDILHEIRA ALTA"";68489;31501;-;1509;101499"
"""420440 CORONEL FREITAS"";128944;48494;-;86;177524"
"""420445 CORONEL MARTINS"";41257;2075;-;18522;61854"
"""420450 CORUPA"";198074;143317;-;23072;364463"
"""420455 CORREIA PINTO"";9026;18004;-;373;27403"
"""420460 CRICIUMA"";2802543;3677042;93577;160260;6733422"
"""420470 CUNHA PORA"";-;135126;-;44420;179546"
"""420475 CUNHATAI"";4;17488;-;12624;30116"
"""420480 CURITIBANOS"";260274;315504;8810;45149;629737"
"""420490 DESCANSO"";13612;109157;483;55628;178880"
"""420500 DIONISIO CERQUEIRA"";220549;160967;1;80620;462137"
"""420510 DONA EMMA"";66537;39602;-;1681;107820"
"""420515 DOUTOR PEDRINHO"";55103;32342;-;6580;94025"
"""420517 ENTRE RIOS"";-;124;-;718;842"
"""420519 ERMO"";93063;16838;-;2984;112885"
"""420520 ERVAL VELHO"";39455;223;-;3814;43492"
"""420530 FAXINAL DOS GUEDES"";181;94377;-;45192;139750"
"""420535 FLOR DO SERTAO"";17;1992;-;1766;3775"
"""420540 FLORIANOPOLIS"";666235;8040789;97536761;1129488;107373273"
"""420543 FORMOSA DO SUL"";64829;4207;-;14780;83816"
"""420545 FORQUILHINHA"";791792;553454;1590;3641;1350477"
"""420550 FRAIBURGO"";126828;250079;2905;107392;487204"
"""420555 FREI ROGERIO"";-;13;-;525;538"
"""420560 GALVAO"";-;26058;-;13446;39504"
"""420570 GAROPABA"";79394;543534;416;128003;751347"
"""420580 GARUVA"";25641;280749;-;27492;333882"
"""420590 GASPAR"";36789;490520;5075;43748;576132"
"""420600 GOVERNADOR CELSO RAMOS"";17218;125028;623;50894;193763"
"""420610 GRAO-PARA"";1034;32800;-;283;34117"
"""420620 GRAVATAL"";63902;45052;-;5072;114026"
"""420630 GUABIRUBA"";163896;204833;-;993;369722"
"""420640 GUARACIABA"";291;100039;-;34362;134692"
"""420650 GUARAMIRIM"";633379;746741;210;3857;1384187"
"""420660 GUARUJA DO SUL"";5194;32078;-;36932;74204"
"""420665 GUATAMBU"";81523;44454;39;3911;129927"
"""420670 HERVAL D'OESTE"";70551;262234;-;11300;344085"
"""420675 IBIAM"";49651;20451;-;4065;74167"
"""420680 IBICARE"";-;44885;-;14253;59138"
"""420690 IBIRAMA"";359538;331046;6769;54466;751819"
"""420700 ICARA"";1339346;571689;2482;3570;1917087"
"""420710 ILHOTA"";77908;152491;181;3977;234557"
"""420720 IMARUI"";234858;101857;-;46524;383239"
"""420730 IMBITUBA"";357836;482515;870;11680;852901"
"""420740 IMBUIA"";1078;74679;-;54764;130521"
"""420750 INDAIAL"";60933;722857;2118;26165;812073"
"""420757 IOMERE"";807;38104;-;10940;49851"
"""420760 IPIRA"";287;45353;400;1051;47091"
"""420765 IPORA DO OESTE"";5049;157916;2973;39936;205874"
"""420768 IPUACU"";200368;76590;-;17175;294133"
"""420770 IPUMIRIM"";1549;55931;-;6436;63916"
"""420775 IRACEMINHA"";484;38362;61;20544;59451"
"""420780 IRANI"";171185;144283;-;38001;353469"
"""420785 IRATI"";-;3398;-;8871;12269"
"""420790 IRINEOPOLIS"";201804;80714;6;20420;302944"
"""420800 ITA"";660;71045;-;14383;86088"
"""420810 ITAIOPOLIS"";245;33220;-;15871;49336"
"""420820 ITAJAI"";1591600;3588863;105662;11950;5298075"
"""420830 ITAPEMA"";12106;938339;6975;12166;969586"
"""420840 ITAPIRANGA"";2822;125250;1556;117490;247118"
"""420845 ITAPOA"";67285;81799;-;40260;189344"
"""420850 ITUPORANGA"";462157;278035;1649;48068;789909"
"""420860 JABORA"";129413;38687;-;5530;173630"
"""420870 JACINTO MACHADO"";208875;79738;-;12247;300860"
"""420880 JAGUARUNA"";326954;240127;2378;3513;572972"
"""420890 JARAGUA DO SUL"";2377610;2176185;42844;58643;4655282"
"""420895 JARDINOPOLIS"";13;18283;-;43437;61733"
"""420900 JOACABA"";23018;838165;43446;95639;1000268"
"""420910 JOINVILLE"";1671377;8783603;194799;195391;10845170"
"""420915 JOSE BOITEUX"";42;62550;-;199;62791"
"""420917 JUPIA"";65240;3012;-;8143;76395"
"""420920 LACERDOPOLIS"";3341;6672;-;3114;13127"
"""420930 LAGES"";768775;2953597;84212;152442;3959026"
"""420940 LAGUNA"";14640;459012;2217;2160;478029"
"""420945 LAJEADO GRANDE"";46371;7332;-;76;53779"
"""420950 LAURENTINO"";20588;83989;-;1452;106029"
"""420960 LAURO MULLER"";301142;92155;-;2429;395726"
"""420970 LEBON REGIS"";29243;70218;-;13239;112700"
"""420980 LEOBERTO LEAL"";-;13001;139;29170;42310"
"""420985 LINDOIA DO SUL"";3386;52166;-;4961;60513"
"""420990 LONTRAS"";107;103580;-;469;104156"
"""421000 LUIZ ALVES"";5377;192390;-;7982;205749"
"""421003 LUZERNA"";-;21023;13626;1297;35946"
"""421005 MACIEIRA"";21561;11799;-;79;33439"
"""421010 MAFRA"";1677848;467700;28108;23896;2197552"
"""421020 MAJOR GERCINO"";-;31245;266;43015;74526"
"""421030 MAJOR VIEIRA"";212878;31212;-;10336;254426"
"""421040 MARACAJA"";105528;68002;-;451;173981"
"""421050 MARAVILHA"";5479;368217;9626;49744;433066"
"""421055 MAREMA"";-;7260;-;13071;20331"
"""421060 MASSARANDUBA"";190809;310109;1246;8418;510582"
"""421070 MATOS COSTA"";14546;33500;-;1340;49386"
"""421080 MELEIRO"";209546;103272;352;2716;315886"
"""421085 MIRIM DOCE"";19332;-;-;254;19586"
"""421090 MODELO"";248;46901;48;31610;78807"
"""421100 MONDAI"";556;111029;853;38092;150530"
"""421105 MONTE CARLO"";4314;2190;-;1917;8421"
"""421110 MONTE CASTELO"";805;11817;-;15716;28338"
"""421120 MORRO DA FUMACA"";477069;162351;-;6621;646041"
"""421125 MORRO GRANDE"";113160;51592;-;6684;171436"
"""421130 NAVEGANTES"";1583293;618281;2282;224;2204080"
"""421140 NOVA ERECHIM"";1773;54649;-;19900;76322"
"""421145 NOVA ITABERABA"";60212;41189;-;13701;115102"
"""421150 NOVA TRENTO"";147872;258440;632;24408;431352"
"""421160 NOVA VENEZA"";501204;166121;978;816;669119"
"""421165 NOVO HORIZONTE"";226;-;-;880;1106"
"""421170 ORLEANS"";12715;250584;710;2316;266325"
"""421175 OTACILIO COSTA"";2797;159741;-;739;163277"
"""421180 OURO"";129491;112700;-;26328;268519"
"""421185 OURO VERDE"";37194;6372;-;102;43668"
"""421187 PAIAL"";20133;17394;-;2688;40215"
"""421189 PAINEL"";-;9346;-;8278;17624"
"""421190 PALHOCA"";1657417;1480151;6826;6795;3151189"
"""421200 PALMA SOLA"";3113;88805;-;56323;148241"
"""421210 PALMITOS"";26629;148283;724;55598;231234"
"""421220 PAPANDUVA"";36;38062;-;273;38371"
"""421223 PARAISO"";42;23448;-;7141;30631"
"""421225 PASSO DE TORRES"";237785;141858;-;37368;417011"
"""421227 PASSOS MAIA"";33803;7326;-;3351;44480"
"""421230 PAULO LOPES"";3;93209;-;35793;129005"
"""421240 PEDRAS GRANDES"";735;7364;-;605;8704"
"""421250 PENHA"";133374;422567;8268;5302;569511"
"""421260 PERITIBA"";696;13293;-;13112;27101"
"""421265 PESCARIA BRAVA"";238411;18850;190;11896;269347"
"""421270 PETROLANDIA"";75871;76714;-;184;152769"
"""421280 BALNEARIO PICARRAS"";257140;542000;897;336;800373"
"""421290 PINHALZINHO"";459704;127421;-;1909;589034"
"""421300 PINHEIRO PRETO"";111884;35701;-;8565;156150"
"""421310 PIRATUBA"";97004;359;-;25121;122484"
"""421315 PLANALTO ALEGRE"";4238;19408;-;5281;28927"
"""421320 POMERODE"";276112;422457;1813;2845;703227"
"""421330 PONTE ALTA"";-;16178;-;53;16231"
"""421335 PONTE ALTA DO NORTE"";-;-;-;665;665"
"""421340 PONTE SERRADA"";22634;82434;560;12225;117853"
"""421350 PORTO BELO"";1263554;694485;3983;16143;1978165"
"""421360 PORTO UNIAO"";37762;423465;9439;36338;507004"
"""421370 POUSO REDONDO"";191533;141004;-;956;333493"
"""421380 PRAIA GRANDE"";229278;186482;786;85;416631"
"""421390 PRESIDENTE CASTELLO BRANCO"";-;-;-;27;27"
"""421400 PRESIDENTE GETULIO"";177027;263810;-;860;441697"
"""421410 PRESIDENTE NEREU"";289;30835;-;386;31510"
"""421415 PRINCESA"";-;13252;241;21557;35050"
"""421420 QUILOMBO"";88264;190765;148;41739;320916"
"""421430 RANCHO QUEIMADO"";-;34470;263;50;34783"
"""421440 RIO DAS ANTAS"";112444;97817;-;18412;228673"
"""421450 RIO DO CAMPO"";228;75386;-;48814;124428"
"""421460 RIO DO OESTE"";77622;78521;-;24307;180450"
"""421470 RIO DOS CEDROS"";111462;169599;849;1230;283140"
"""421480 RIO DO SUL"";697502;1184955;51549;3722;1937728"
"""421490 RIO FORTUNA"";3289;76055;-;16351;95695"
"""421500 RIO NEGRINHO"";9308;613434;2759;33795;659296"
"""421505 RIO RUFINO"";59065;42852;-;3410;105327"
"""421507 RIQUEZA"";26803;23700;-;3290;53793"
"""421510 RODEIO"";113746;120903;1;13887;248537"
"""421520 ROMELANDIA"";2;19630;-;401;20033"
"""421530 SALETE"";184;114672;-;784;115640"
"""421535 SALTINHO"";-;7732;-;12598;20330"
"""421540 SALTO VELOSO"";6644;13715;-;11089;31448"
"""421545 SANGAO"";296993;116344;-;11146;424483"
"""421550 SANTA CECILIA"";57573;74729;-;862;133164"
"""421555 SANTA HELENA"";8933;16259;-;11603;36795"
"""421560 SANTA ROSA DE LIMA"";2896;20626;-;110;23632"
"""421565 SANTA ROSA DO SUL"";351480;89306;-;4536;445322"
"""421567 SANTA TEREZINHA"";-;56272;-;20292;76564"
"""421568 SANTA TEREZINHA DO PROGRESSO"";12;17960;-;17277;35249"
"""421569 SANTIAGO DO SUL"";1;5701;178;16029;21909"
"""421570 SANTO AMARO DA IMPERATRIZ"";45287;414848;1054;1060;462249"
"""421575 SAO BERNARDINO"";-;10680;226;4752;15658"
"""421580 SAO BENTO DO SUL"";770799;879232;32228;27227;1709486"
"""421590 SAO BONIFACIO"";122396;64642;423;14118;201579"
"""421600 SAO CARLOS"";122236;101304;3640;178;227358"
