"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""420070 ALFREDO WAGNER"";6216;44500;-;330;51046"
"""420075 ALTO BELA VISTA"";-;-;-;2;2"
"""420080 ANCHIETA"";54571;45573;-;15697;115841"
"""420090 ANGELINA"";51884;52622;-;-;104506"
"""420100 ANITA GARIBALDI"";-;72474;-;-;72474"
"""420110 ANITAPOLIS"";3220;22272;-;21058;46550"
"""420120 ANTONIO CARLOS"";4634;103216;619;11034;119503"
"""420125 APIUNA"";124103;95962;-;76;220141"
"""420127 ARABUTA"";87272;23984;-;11455;122711"
"""420130 ARAQUARI"";40947;99523;-;458;140928"
"""420140 ARARANGUA"";15458;743003;16863;26632;801956"
"""420150 ARMAZEM"";58371;78620;-;4364;141355"
"""420160 ARROIO TRINTA"";5322;39757;1;15223;60303"
"""420165 ARVOREDO"";34789;4097;-;2302;41188"
"""420170 ASCURRA"";83345;55500;-;-;138845"
"""420180 ATALANTA"";-;-;-;623;623"
"""420190 AURORA"";-;34660;-;-;34660"
"""420195 BALNEARIO ARROIO DO SILVA"";265875;12775;-;-;278650"
"""420200 BALNEARIO CAMBORIU"";285775;1746717;42669;87256;2162417"
"""420205 BALNEARIO BARRA DO SUL"";68884;80932;-;998;150814"
"""420207 BALNEARIO GAIVOTA"";300359;85507;52;221306;607224"
"""420208 BANDEIRANTE"";2989;22110;-;12255;37354"
"""420209 BARRA BONITA"";3;5407;-;6660;12070"
"""420210 BARRA VELHA"";342776;179499;2;4002;526279"
"""420213 BELA VISTA DO TOLDO"";-;279;-;294;573"
"""420215 BELMONTE"";-;19668;6;7146;26820"
"""420220 BENEDITO NOVO"";198239;81155;-;3806;283200"
"""420230 BIGUACU"";190919;757512;3974;1722;954127"
"""420240 BLUMENAU"";97967;3352660;89691;227341;3767659"
"""420243 BOCAINA DO SUL"";-;571;-;805;1376"
"""420245 BOMBINHAS"";92196;260011;-;1955;354162"
"""420250 BOM JARDIM DA SERRA"";115;7054;-;8479;15648"
"""420253 BOM JESUS"";30641;2091;-;2230;34962"
"""420257 BOM JESUS DO OESTE"";-;10330;-;13522;23852"
"""420260 BOM RETIRO"";167;50148;-;228;50543"
"""420270 BOTUVERA"";537;1544;-;754;2835"
"""420280 BRACO DO NORTE"";706518;431103;2790;12401;1152812"
"""420285 BRACO DO TROMBUDO"";125416;47643;227;322;173608"
"""420290 BRUSQUE"";1008867;1160424;30365;18044;2217700"
"""420300 CACADOR"";619164;823526;3221;91849;1537760"
"""420310 CAIBI"";16;81504;-;28342;109862"
"""420315 CALMON"";547;20466;-;1116;22129"
"""420320 CAMBORIU"";111141;330624;-;3659;445424"
"""420325 CAPAO ALTO"";-;-;-;570;570"
"""420330 CAMPO ALEGRE"";147306;121694;1797;1365;272162"
"""420340 CAMPO BELO DO SUL"";193;84617;-;2063;86873"
"""420350 CAMPO ERE"";10373;77156;-;31571;119100"
"""420360 CAMPOS NOVOS"";83097;228098;279;43155;354629"
"""420370 CANELINHA"";13014;62771;-;492;76277"
"""420380 CANOINHAS"";394527;501964;2845;64184;963520"
"""420390 CAPINZAL"";12779;1570;-;-;14349"
"""420395 CAPIVARI DE BAIXO"";101799;128644;-;924;231367"
"""420400 CATANDUVAS"";1507;30705;-;2610;34822"
"""420410 CAXAMBU DO SUL"";25157;26313;-;10821;62291"
"""420415 CELSO RAMOS"";50;987;-;1042;2079"
"""420417 CERRO NEGRO"";-;-;-;210;210"
"""420419 CHAPADAO DO LAGEADO"";42092;19018;44;200;61354"
"""420420 CHAPECO"";810794;3010270;81361;291109;4193534"
"""420425 COCAL DO SUL"";41155;279074;-;6257;326486"
"""420430 CONCORDIA"";20537;908376;14763;35111;978787"
"""420435 CORDILHEIRA ALTA"";66862;11902;-;-;78764"
"""420440 CORONEL FREITAS"";61564;50654;-;1142;113360"
"""420445 CORONEL MARTINS"";17932;766;-;14388;33086"
"""420450 CORUPA"";142239;124451;1;24539;291230"
"""420455 CORREIA PINTO"";26061;19919;-;972;46952"
"""420460 CRICIUMA"";3601513;2709885;92817;139187;6543402"
"""420470 CUNHA PORA"";4;98446;-;34620;133070"
"""420475 CUNHATAI"";-;18777;-;9181;27958"
"""420480 CURITIBANOS"";224875;330330;7850;39201;602256"
"""420490 DESCANSO"";-;77683;338;29534;107555"
"""420500 DIONISIO CERQUEIRA"";249488;112740;-;52649;414877"
"""420510 DONA EMMA"";45841;41930;79;2586;90436"
"""420515 DOUTOR PEDRINHO"";38925;34271;-;2041;75237"
"""420517 ENTRE RIOS"";-;223;-;694;917"
"""420519 ERMO"";41290;1661;-;654;43605"
"""420520 ERVAL VELHO"";49159;275;-;7516;56950"
"""420530 FAXINAL DOS GUEDES"";84338;53442;-;6445;144225"
"""420535 FLOR DO SERTAO"";151;10679;-;3113;13943"
"""420540 FLORIANOPOLIS"";328773;6707212;70795479;885483;78716947"
"""420543 FORMOSA DO SUL"";52271;1656;-;6572;60499"
"""420545 FORQUILHINHA"";295813;406840;1277;6817;710747"
"""420550 FRAIBURGO"";562043;178090;1940;87003;829076"
"""420555 FREI ROGERIO"";-;-;-;267;267"
"""420560 GALVAO"";1;30382;-;7858;38241"
"""420570 GAROPABA"";85930;279653;497;51401;417481"
"""420580 GARUVA"";28727;98259;-;1384;128370"
"""420590 GASPAR"";55599;568981;3517;17441;645538"
"""420600 GOVERNADOR CELSO RAMOS"";205;86967;467;19402;107041"
"""420610 GRAO-PARA"";7548;32870;-;2075;42493"
"""420620 GRAVATAL"";3877;59273;-;2186;65336"
"""420630 GUABIRUBA"";80783;132262;1;1554;214600"
"""420640 GUARACIABA"";240;71984;-;47715;119939"
"""420650 GUARAMIRIM"";456349;291541;26;3143;751059"
"""420660 GUARUJA DO SUL"";6939;36121;-;23924;66984"
"""420665 GUATAMBU"";17224;35266;42;2957;55489"
"""420670 HERVAL D'OESTE"";63774;116906;-;8347;189027"
"""420675 IBIAM"";41275;139;-;598;42012"
"""420680 IBICARE"";2;18349;-;11704;30055"
"""420690 IBIRAMA"";220281;278363;6300;21122;526066"
"""420700 ICARA"";264031;461574;1251;13170;740026"
"""420710 ILHOTA"";74881;94583;356;598;170418"
"""420720 IMARUI"";229384;97254;-;17832;344470"
"""420730 IMBITUBA"";15438;436147;952;5572;458109"
"""420740 IMBUIA"";563;51400;13;13521;65497"
"""420750 INDAIAL"";108872;756387;999;39321;905579"
"""420757 IOMERE"";45;29715;-;7605;37365"
"""420760 IPIRA"";1003;27472;35;1209;29719"
"""420765 IPORA DO OESTE"";5969;138513;2275;34967;181724"
"""420768 IPUACU"";206101;53964;-;17452;277517"
"""420770 IPUMIRIM"";20317;63683;-;2409;86409"
"""420775 IRACEMINHA"";529;20852;151;13014;34546"
"""420780 IRANI"";149394;103897;-;31351;284642"
"""420785 IRATI"";-;13465;-;8266;21731"
"""420790 IRINEOPOLIS"";140463;58534;-;18906;217903"
"""420800 ITA"";628;28381;-;5276;34285"
"""420810 ITAIOPOLIS"";30166;56586;-;582;87334"
"""420820 ITAJAI"";1614298;2982631;108169;15023;4720121"
"""420830 ITAPEMA"";191837;634879;704;12877;840297"
"""420840 ITAPIRANGA"";4476;82722;493;81287;168978"
"""420845 ITAPOA"";117905;191205;-;29103;338213"
"""420850 ITUPORANGA"";380682;268995;423;18001;668101"
"""420860 JABORA"";5153;19187;-;3682;28022"
"""420870 JACINTO MACHADO"";180719;61658;270;8750;251397"
"""420880 JAGUARUNA"";234109;142227;-;5871;382207"
"""420890 JARAGUA DO SUL"";1222423;1748615;35609;33998;3040645"
"""420895 JARDINOPOLIS"";586;7444;-;34914;42944"
"""420900 JOACABA"";4344;579008;33518;68345;685215"
"""420910 JOINVILLE"";3479937;7196796;145138;145851;10967722"
"""420915 JOSE BOITEUX"";3651;39831;72;176;43730"
"""420917 JUPIA"";40308;2723;-;7813;50844"
"""420920 LACERDOPOLIS"";-;4550;-;6784;11334"
"""420930 LAGES"";576321;1937013;66804;149282;2729420"
"""420940 LAGUNA"";14302;323112;2349;2828;342591"
"""420945 LAJEADO GRANDE"";33099;11012;-;3434;47545"
"""420950 LAURENTINO"";73799;62634;157;763;137353"
"""420960 LAURO MULLER"";224659;75332;-;1992;301983"
"""420970 LEBON REGIS"";20456;47485;-;13361;81302"
"""420980 LEOBERTO LEAL"";1535;10429;-;260;12224"
"""420985 LINDOIA DO SUL"";6610;35210;-;2140;43960"
"""420990 LONTRAS"";306;119756;39;912;121013"
"""421000 LUIZ ALVES"";3707;148678;-;7334;159719"
"""421003 LUZERNA"";-;10999;10505;846;22350"
"""421005 MACIEIRA"";16099;2685;-;416;19200"
"""421010 MAFRA"";2196236;454475;26182;28124;2705017"
"""421020 MAJOR GERCINO"";1;17447;1;10324;27773"
"""421030 MAJOR VIEIRA"";190989;13791;-;207;204987"
"""421040 MARACAJA"";126729;37582;-;476;164787"
"""421050 MARAVILHA"";3026;336487;4943;70729;415185"
"""421055 MAREMA"";6669;8;-;1414;8091"
"""421060 MASSARANDUBA"";123961;219739;-;2508;346208"
"""421070 MATOS COSTA"";23529;5242;-;234;29005"
"""421080 MELEIRO"";200966;85213;229;2029;288437"
"""421085 MIRIM DOCE"";15635;-;-;48;15683"
"""421090 MODELO"";151;66970;45;19528;86694"
"""421100 MONDAI"";2168;99084;599;36274;138125"
"""421105 MONTE CARLO"";486;10099;-;2466;13051"
"""421110 MONTE CASTELO"";323;10142;-;16883;27348"
"""421120 MORRO DA FUMACA"";377449;128276;-;5181;510906"
"""421125 MORRO GRANDE"";77849;31205;-;6874;115928"
"""421130 NAVEGANTES"";430864;734225;411;903;1166403"
"""421140 NOVA ERECHIM"";286;39753;-;21000;61039"
"""421145 NOVA ITABERABA"";904;55;-;5459;6418"
"""421150 NOVA TRENTO"";19917;173481;271;17030;210699"
"""421160 NOVA VENEZA"";21;90993;-;823;91837"
"""421170 ORLEANS"";6328;188336;114;1515;196293"
"""421175 OTACILIO COSTA"";-;189429;-;840;190269"
"""421180 OURO"";69967;115;-;716;70798"
"""421185 OURO VERDE"";33806;4898;-;54;38758"
"""421187 PAIAL"";30287;2516;-;536;33339"
"""421189 PAINEL"";-;20646;4;1979;22629"
"""421190 PALHOCA"";1702922;1313140;5903;8665;3030630"
"""421200 PALMA SOLA"";696;61117;1;51426;113240"
"""421205 PALMEIRA"";-;-;-;4227;4227"
"""421210 PALMITOS"";27857;118078;152;29858;175945"
"""421220 PAPANDUVA"";774;50133;108;302;51317"
"""421223 PARAISO"";-;19261;-;11756;31017"
"""421225 PASSO DE TORRES"";171360;44130;-;8308;223798"
"""421227 PASSOS MAIA"";54710;11696;-;8852;75258"
"""421230 PAULO LOPES"";5;53410;77;16547;70039"
"""421240 PEDRAS GRANDES"";1583;14712;-;338;16633"
"""421250 PENHA"";207345;212008;3348;1733;424434"
"""421260 PERITIBA"";674;9256;-;5333;15263"
"""421265 PESCARIA BRAVA"";152884;37782;-;2381;193047"
"""421270 PETROLANDIA"";97249;40464;116;9234;147063"
"""421280 BALNEARIO PICARRAS"";134616;172433;31;2003;309083"
"""421290 PINHALZINHO"";452367;197477;-;1937;651781"
"""421300 PINHEIRO PRETO"";72869;-;-;525;73394"
"""421310 PIRATUBA"";94689;1;-;13111;107801"
"""421315 PLANALTO ALEGRE"";995;5961;-;2864;9820"
"""421320 POMERODE"";124022;344817;1976;4456;475271"
"""421330 PONTE ALTA"";-;6836;-;87;6923"
"""421335 PONTE ALTA DO NORTE"";-;-;-;462;462"
"""421340 PONTE SERRADA"";85255;86980;-;14777;187012"
"""421350 PORTO BELO"";160472;300619;19;4070;465180"
"""421360 PORTO UNIAO"";65649;243394;8044;23649;340736"
"""421370 POUSO REDONDO"";152092;168101;753;760;321706"
"""421380 PRAIA GRANDE"";190964;144587;1670;264;337485"
"""421390 PRESIDENTE CASTELLO BRANCO"";1900;116;-;115;2131"
"""421400 PRESIDENTE GETULIO"";125768;112515;-;1459;239742"
"""421410 PRESIDENTE NEREU"";23101;24072;40;147;47360"
"""421415 PRINCESA"";-;12668;147;22188;35003"
"""421420 QUILOMBO"";76293;175557;801;30516;283167"
"""421430 RANCHO QUEIMADO"";-;528;-;166;694"
"""421440 RIO DAS ANTAS"";97658;39520;-;6850;144028"
"""421450 RIO DO CAMPO"";193;69347;-;28605;98145"
"""421460 RIO DO OESTE"";36275;64253;128;564;101220"
"""421470 RIO DOS CEDROS"";62433;111714;914;931;175992"
"""421480 RIO DO SUL"";662586;1031639;49834;2903;1746962"
"""421490 RIO FORTUNA"";2813;37299;-;5392;45504"
"""421500 RIO NEGRINHO"";11142;441418;985;33493;487038"
"""421505 RIO RUFINO"";1882;7235;2;317;9436"
"""421507 RIQUEZA"";131;18225;-;23467;41823"
"""421510 RODEIO"";233852;95588;1;1042;330483"
"""421520 ROMELANDIA"";11;40975;113;6140;47239"
"""421530 SALETE"";832;86543;1;1055;88431"
"""421535 SALTINHO"";-;17995;-;15867;33862"
"""421540 SALTO VELOSO"";974;9846;-;8221;19041"
"""421545 SANGAO"";271504;67383;-;9271;348158"
"""421550 SANTA CECILIA"";93119;62466;-;3159;158744"
"""421555 SANTA HELENA"";-;15974;106;7513;23593"
"""421560 SANTA ROSA DE LIMA"";1500;5551;-;570;7621"
"""421565 SANTA ROSA DO SUL"";193052;49333;-;11890;254275"
"""421567 SANTA TEREZINHA"";34062;54543;-;11576;100181"
"""421568 SANTA TEREZINHA DO PROGRESSO"";-;6599;-;105;6704"
"""421569 SANTIAGO DO SUL"";1175;12450;47;6094;19766"
"""421570 SANTO AMARO DA IMPERATRIZ"";34679;510739;810;14845;561073"
"""421575 SAO BERNARDINO"";-;12996;115;13237;26348"
"""421580 SAO BENTO DO SUL"";582732;676273;26131;18120;1303256"
"""421590 SAO BONIFACIO"";94174;20714;-;12492;127380"
"""421600 SAO CARLOS"";102567;43849;166;4313;150895"
"""421605 SAO CRISTOVAO DO SUL"";-;12855;-;1717;14572"
"""421610 SAO DOMINGOS"";220889;101410;-;24502;346801"
"""421620 SAO FRANCISCO DO SUL"";283431;635503;1;2;918937"
"""421625 SAO JOAO DO OESTE"";2590;59927;1089;31604;95210"
"""421630 SAO JOAO BATISTA"";2820;299667;989;1484;304960"
"""421635 SAO JOAO DO ITAPERIU"";34900;7287;-;5536;47723"
"""421640 SAO JOAO DO SUL"";435;35091;172;10866;46564"
"""421650 SAO JOAQUIM"";48061;68103;-;762;116926"
"""421660 SAO JOSE"";210981;2553499;57576;258536;3080592"
"""421670 SAO JOSE DO CEDRO"";-;96458;-;85418;181876"
"""421680 SAO JOSE DO CERRITO"";-;6932;-;701;7633"
"""421690 SAO LOURENCO DO OESTE"";191914;262138;928;31280;486260"
"""421700 SAO LUDGERO"";293252;94963;-;8259;396474"
"""421710 SAO MARTINHO"";-;7122;-;186;7308"
"""421715 SAO MIGUEL DA BOA VISTA"";2;7955;-;6768;14725"
"""421720 SAO MIGUEL DO OESTE"";209491;717009;27780;48812;1003092"
"""421725 SAO PEDRO DE ALCANTARA"";-;66451;-;2196;68647"
"""421730 SAUDADES"";12653;88370;557;41399;142979"
"""421740 SCHROEDER"";139620;122560;-;1000;263180"
"""421750 SEARA"";189149;155684;106;38465;383404"
"""421755 SERRA ALTA"";-;22913;-;20229;43142"
"""421760 SIDEROPOLIS"";24392;155152;-;2430;181974"
"""421770 SOMBRIO"";567322;276352;530;17362;861566"
"""421775 SUL BRASIL"";-;17528;1;18293;35822"
"""421780 TAIO"";90695;166355;-;1005;258055"
"""421790 TANGARA"";3349;34758;-;25863;63970"
"""421795 TIGRINHOS"";-;15250;-;10045;25295"
"""421800 TIJUCAS"";141313;392999;803;395;535510"
"""421810 TIMBE DO SUL"";106639;74917;182;8289;190027"
"""421820 TIMBO"";70635;498523;14825;7511;591494"
"""421825 TIMBO GRANDE"";137050;30400;-;9615;177065"
"""421830 TRES BARRAS"";6198;133173;301;402;140074"
"""421835 TREVISO"";53280;37216;-;1155;91651"
"""421840 TREZE DE MAIO"";41502;55929;-;186;97617"
"""421850 TREZE TILIAS"";107881;101711;-;1850;211442"
"""421860 TROMBUDO CENTRAL"";-;84096;95;431;84622"
"""421870 TUBARAO"";12465;541188;52524;18748;624925"
"""421875 TUNAPOLIS"";4445;47152;73;18763;70433"
"""421880 TURVO"";265118;97315;-;1526;363959"
"""421885 UNIAO DO OESTE"";121;16077;-;28577;44775"
"""421890 URUBICI"";63;13006;-;1673;14742"
"""421900 URUSSANGA"";27460;206054;-;1337;234851"
"""421910 VARGEAO"";81353;7742;-;3612;92707"
"""421915 VARGEM"";-;2006;-;3926;5932"
"""421917 VARGEM BONITA"";51440;7242;-;85;58767"
"""421920 VIDAL RAMOS"";18022442;65745;133;5038004;23126324"
"""421930 VIDEIRA"";467673;751108;21817;2954;1243552"
"""421935 VITOR MEIRELES"";31253;50437;61;572;82323"
"""421940 WITMARSUM"";74594;62512;-;1017;138123"
"""421950 XANXERE"";303567;433320;13261;33437;783585"
"""421960 XAVANTINA"";52836;11547;-;10094;74477"
"""421970 XAXIM"";35497;233540;-;60919;329956"
"""421985 ZORTEA"";2684;-;-;-;2684"
"""422000 BALNEARIO RINCAO"";305608;37781;-;6666;350055"
"""430003 ACEGUA"";6;26483;-;3365;29854"
"""430005 AGUA SANTA"";-;11424;-;200;11624"
"""430010 AGUDO"";12;102141;3500;198;105851"
"""430020 AJURICABA"";-;44187;-;195;44382"
"""430030 ALECRIM"";-;22714;-;124;22838"
"""430040 ALEGRETE"";5469;495693;554222;15588;1070972"
"""430045 ALEGRIA"";11926;13780;-;521;26227"
"""430047 ALMIRANTE TAMANDARE DO SUL"";-;9449;-;317;9766"
"""430050 ALPESTRE"";4742;13260;-;373;18375"
"""430055 ALTO ALEGRE"";-;9099;-;585;9684"
"""430057 ALTO FELIZ"";60257;654;-;-;60911"
"""430060 ALVORADA"";4317;1266708;20543;2432;1294000"
"""430063 AMARAL FERRADOR"";-;17059;-;350;17409"
"""430064 AMETISTA DO SUL"";1698;44252;-;123;46073"
"""430066 ANDRE DA ROCHA"";2308;-;-;64;2372"
"""430070 ANTA GORDA"";12;11801;-;373;12186"
"""430080 ANTONIO PRADO"";115539;95283;1305;147;212274"
"""430085 ARAMBARE"";15214;-;-;380;15594"
"""430087 ARARICA"";-;31307;-;841;32148"
"""430090 ARATIBA"";21964;149003;373;-;171340"
"""430100 ARROIO DO MEIO"";4;183349;948;346;184647"
"""430105 ARROIO DO SAL"";58162;99122;-;387;157671"
"""430107 ARROIO DO PADRE"";-;7824;-;49;7873"
"""430110 ARROIO DOS RATOS"";96;47136;-;807;48039"
"""430120 ARROIO DO TIGRE"";-;28057;-;493;28550"
"""430130 ARROIO GRANDE"";62011;159635;-;1131;222777"
"""430140 ARVOREZINHA"";221;34911;-;546;35678"
"""430150 AUGUSTO PESTANA"";56759;49267;-;620;106646"
"""430155 AUREA"";3651;925;-;131;4707"
"""430160 BAGE"";109196;1261680;874161;60621;2305658"
"""430163 BALNEARIO PINHAL"";110609;71394;1;803;182807"
"""430165 BARAO"";106;44890;-;14;45010"
"""430170 BARAO DE COTEGIPE"";-;-;-;201;201"
"""430175 BARAO DO TRIUNFO"";-;1222;-;14;1236"
"""430180 BARRACAO"";6;17441;-;98;17545"
"""430185 BARRA DO GUARITA"";-;-;-;267;267"
"""430190 BARRA DO RIBEIRO"";27302;64984;-;427;92713"
"""430192 BARRA DO RIO AZUL"";35;-;-;93;128"
"""430195 BARRA FUNDA"";-;26140;-;369;26509"
"""430200 BARROS CASSAL"";22;38385;-;66;38473"
"""430205 BENJAMIN CONSTANT DO SUL"";-;282;-;156;438"
"""430210 BENTO GONCALVES"";1121864;1214301;24895;3806;2364866"
"""430215 BOA VISTA DAS MISSOES"";-;1229;-;99;1328"
"""430220 BOA VISTA DO BURICA"";10370;47010;-;202;57582"
"""430222 BOA VISTA DO CADEADO"";-;946;-;-;946"
"""430223 BOA VISTA DO INCRA"";-;-;-;58;58"
"""430225 BOA VISTA DO SUL"";-;-;-;108;108"
"""430230 BOM JESUS"";1019;88708;-;308;90035"
"""430235 BOM PRINCIPIO"";11787;163650;-;2468;177905"
"""430237 BOM PROGRESSO"";-;-;-;132;132"
"""430240 BOM RETIRO DO SUL"";-;69808;-;680;70488"
"""430245 BOQUEIRAO DO LEAO"";3172;25290;-;405;28867"
"""430250 BOSSOROCA"";2;12111;-;333;12446"
"""430258 BOZANO"";-;-;-;127;127"
"""430260 BRAGA"";-;-;-;136;136"
"""430265 BROCHIER"";3359;-;-;-;3359"
"""430270 BUTIA"";-;121580;-;-;121580"
"""430280 CACAPAVA DO SUL"";1419;225510;624;952;228505"
"""430290 CACEQUI"";86004;70084;-;-;156088"
"""430300 CACHOEIRA DO SUL"";463659;665204;1231235;66264;2426362"
"""430310 CACHOEIRINHA"";91228;674701;35260;6204;807393"
"""430320 CACIQUE DOBLE"";2;12058;-;388;12448"
"""430330 CAIBATE"";-;9920;-;6105;16025"
"""430340 CAICARA"";-;22289;-;476;22765"
"""430350 CAMAQUA"";54777;682357;18221;605;755960"
"""430355 CAMARGO"";2118;35227;-;150;37495"
"""430360 CAMBARA DO SUL"";40090;31425;-;-;71515"
"""430367 CAMPESTRE DA SERRA"";-;1725;-;170;1895"
"""430370 CAMPINA DAS MISSOES"";16425;36778;-;761;53964"
"""430380 CAMPINAS DO SUL"";1;38773;-;539;39313"
"""430390 CAMPO BOM"";842702;618334;18721;8897;1488654"
"""430400 CAMPO NOVO"";-;19941;-;-;19941"
"""430410 CAMPOS BORGES"";-;22433;-;73;22506"
"""430420 CANDELARIA"";225348;230689;491;38780;495308"
"""430430 CANDIDO GODOI"";11472;34580;-;992;47044"
"""430435 CANDIOTA"";52496;50326;-;467;103289"
"""430440 CANELA"";28975;416575;4683;28456;478689"
"""430450 CANGUCU"";12914;429756;343;1933;444946"
"""430460 CANOAS"";287222;3761732;71630;13990;4134574"
"""430461 CANUDOS DO VALE"";-;-;-;155;155"
"""430462 CAPAO BONITO DO SUL"";-;-;-;40;40"
"""430463 CAPAO DA CANOA"";67110;598247;19143;987;685487"
"""430465 CAPAO DO CIPO"";-;166;-;435;601"
"""430466 CAPAO DO LEAO"";30520;133372;-;178;164070"
"""430467 CAPIVARI DO SUL"";12884;30869;-;142;43895"
"""430468 CAPELA DE SANTANA"";-;-;-;5070;5070"
"""430469 CAPITAO"";-;-;-;315;315"
"""430470 CARAZINHO"";106452;810395;24980;2308;944135"
"""430471 CARAA"";-;19453;-;-;19453"
"""430480 CARLOS BARBOSA"";138574;128482;751;8271;276078"
"""430485 CARLOS GOMES"";-;-;-;170;170"
"""430490 CASCA"";13428;57326;-;253;71007"
"""430495 CASEIROS"";3;8510;-;385;8898"
"""430500 CATUIPE"";21718;39557;-;510;61785"
"""430510 CAXIAS DO SUL"";154902;3994290;4770248;268061;9187501"
"""430511 CENTENARIO"";-;10643;-;2636;13279"
"""430512 CERRITO"";21299;1668;-;561;23528"
"""430513 CERRO BRANCO"";68431;17952;-;106;86489"
"""430515 CERRO GRANDE"";202;6412;-;1811;8425"
"""430517 CERRO GRANDE DO SUL"";4960;23957;-;-;28917"
"""430520 CERRO LARGO"";28;30303;95;982;31408"
"""430530 CHAPADA"";2454;46743;-;243;49440"
"""430535 CHARQUEADAS"";15699;215579;1400;2366;235044"
"""430537 CHARRUA"";-;-;-;121;121"
"""430540 CHIAPETTA"";-;13170;-;430;13600"
"""430543 CHUI"";-;11210;-;331;11541"
"""430544 CHUVISCA"";-;4166;-;154;4320"
"""430545 CIDREIRA"";63757;143824;-;792;208373"
"""430550 CIRIACO"";-;22737;-;744;23481"
"""430558 COLINAS"";1026;3682;-;46;4754"
"""430560 COLORADO"";-;8027;-;9805;17832"
"""430570 CONDOR"";1;4835;-;490;5326"
"""430580 CONSTANTINA"";-;61820;1017;460;63297"
"""430583 COQUEIRO BAIXO"";-;-;-;67;67"
"""430585 COQUEIROS DO SUL"";181;26089;-;344;26614"
"""430587 CORONEL BARROS"";-;-;-;125;125"
"""430590 CORONEL BICACO"";117;35741;1;287;36146"
"""430593 CORONEL PILAR"";-;-;-;124;124"
"""430597 COXILHA"";-;-;-;204;204"
"""430600 CRISSIUMAL"";1040;113880;29;2175;117124"
"""430605 CRISTAL"";20187;28160;-;349;48696"
"""430610 CRUZ ALTA"";1175473;607809;812237;57865;2653384"
"""430613 CRUZALTENSE"";298;234;-;421;953"
"""430620 CRUZEIRO DO SUL"";928;79223;1;727;80879"
"""430630 DAVID CANABARRO"";3;35777;-;154;35934"
"""430632 DERRUBADAS"";-;27;-;270;297"
"""430635 DEZESSEIS DE NOVEMBRO"";-;-;-;45;45"
"""430637 DILERMANDO DE AGUIAR"";-;-;-;201;201"
"""430640 DOIS IRMAOS"";257;174912;-;-;175169"
"""430642 DOIS IRMAOS DAS MISSOES"";-;-;-;90;90"
"""430645 DOIS LAJEADOS"";1174;8369;-;189;9732"
"""430650 DOM FELICIANO"";25898;116405;-;292;142595"
"""430655 DOM PEDRO DE ALCANTARA"";-;635;-;294;929"
"""430660 DOM PEDRITO"";26461;397430;283;1148;425322"
"""430670 DONA FRANCISCA"";-;149;-;-;149"
"""430673 DOUTOR MAURICIO CARDOSO"";10676;2838;-;508;14022"
"""430675 DOUTOR RICARDO"";-;-;-;284;284"
"""430676 ELDORADO DO SUL"";65343;119609;-;801;185753"
"""430680 ENCANTADO"";231;389081;19839;1178;410329"
"""430690 ENCRUZILHADA DO SUL"";12484;153289;1734;3002;170509"
"""430692 ENGENHO VELHO"";-;-;-;92;92"
"""430693 ENTRE-IJUIS"";15121;33716;-;826;49663"
"""430695 ENTRE RIOS DO SUL"";81;1315;-;407;1803"
"""430697 EREBANGO"";154;-;-;176;330"
"""430700 ERECHIM"";794263;1086835;1157043;3577;3041718"
"""430710 HERVAL"";-;20212;-;160;20372"
"""430720 ERVAL GRANDE"";290;15920;-;124;16334"
"""430730 ERVAL SECO"";-;25397;-;4407;29804"
"""430740 ESMERALDA"";44;10246;-;1346;11636"
"""430745 ESPERANCA DO SUL"";-;-;-;268;268"
"""430750 ESPUMOSO"";309;126751;1250;705;129015"
"""430755 ESTACAO"";-;15732;-;171;15903"
"""430760 ESTANCIA VELHA"";15880;285807;864;428;302979"
"""430770 ESTEIO"";404903;878393;12916;58877;1355089"
"""430780 ESTRELA"";114162;253781;2851;16995;387789"
"""430781 ESTRELA VELHA"";47625;15275;-;1070;63970"
"""430783 EUGENIO DE CASTRO"";-;-;-;139;139"
"""430786 FAGUNDES VARELA"";-;446;-;265;711"
"""430790 FARROUPILHA"";56288;526890;6262;2051;591491"
"""430800 FAXINAL DO SOTURNO"";9983;331643;8374;400;350400"
"""430805 FAXINALZINHO"";-;-;-;151;151"
"""430807 FAZENDA VILANOVA"";-;933;-;315;1248"
"""430810 FELIZ"";15904;79570;-;249;95723"
"""430820 FLORES DA CUNHA"";520;173144;1163;1842;176669"
"""430830 FONTOURA XAVIER"";3696;40404;-;207;44307"
"""430840 FORMIGUEIRO"";13519;13660;-;-;27179"
"""430843 FORQUETINHA"";350;286;-;344;980"
"""430845 FORTALEZA DOS VALOS"";3;16183;-;-;16186"
"""430850 FREDERICO WESTPHALEN"";6473;378422;1222005;1026;1607926"
"""430860 GARIBALDI"";27150;220455;2083;796;250484"
"""430865 GARRUCHOS"";4;2795;-;57;2856"
"""430870 GAURAMA"";1047;10468;-;467;11982"
"""430880 GENERAL CAMARA"";160;32882;-;1693;34735"
"""430885 GENTIL"";1514;1154;-;126;2794"
"""430890 GETULIO VARGAS"";1884;165731;1497;866;169978"
"""430900 GIRUA"";18564;242667;13465;37849;312545"
"""430905 GLORINHA"";1033;43976;-;2081;47090"
"""430910 GRAMADO"";126568;396603;4556;46994;574721"
