"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""412220 RIO BRANCO DO SUL"";-;-;-;850058,61;-;850058,61"
"""412230 RIO NEGRO"";-;-;-;396650,29;-;396650,29"
"""412240 ROLANDIA"";-;11403875,64;-;6158284,37;-;17562160,01"
"""412250 RONCADOR"";-;-;-;588910,82;-;588910,82"
"""412260 RONDON"";-;-;-;265328,79;-;265328,79"
"""412265 ROSARIO DO IVAI"";-;-;-;192693,69;-;192693,69"
"""412270 SABAUDIA"";-;-;-;191873,28;-;191873,28"
"""412280 SALGADO FILHO"";-;-;-;48080,07;-;48080,07"
"""412290 SALTO DO ITARARE"";-;-;-;145610,91;-;145610,91"
"""412300 SALTO DO LONTRA"";-;-;-;530967,37;-;530967,37"
"""412310 SANTA AMELIA"";-;-;-;18023,40;-;18023,40"
"""412320 SANTA CECILIA DO PAVAO"";-;-;-;214811,35;-;214811,35"
"""412330 SANTA CRUZ DE MONTE CASTELO"";-;-;-;220250,05;-;220250,05"
"""412340 SANTA FE"";-;-;-;398410,18;-;398410,18"
"""412350 SANTA HELENA"";-;-;-;435094,20;-;435094,20"
"""412370 SANTA ISABEL DO IVAI"";-;-;-;196872,92;-;196872,92"
"""412380 SANTA IZABEL DO OESTE"";-;-;-;1610485,71;-;1610485,71"
"""412385 SANTA MARIA DO OESTE"";-;-;-;220032,90;-;220032,90"
"""412390 SANTA MARIANA"";-;39180,00;-;4668901,76;-;4708081,76"
"""412395 SANTA MONICA"";-;-;-;64767,78;-;64767,78"
"""412400 SANTANA DO ITARARE"";-;-;-;112175,00;-;112175,00"
"""412402 SANTA TEREZA DO OESTE"";-;-;-;145258,74;-;145258,74"
"""412405 SANTA TEREZINHA DE ITAIPU"";-;-;-;1180468,84;-;1180468,84"
"""412410 SANTO ANTONIO DA PLATINA"";-;8775664,98;-;2848128,39;-;11623793,37"
"""412420 SANTO ANTONIO DO CAIUA"";-;-;-;211264,20;-;211264,20"
"""412430 SANTO ANTONIO DO PARAISO"";-;-;-;63612,00;-;63612,00"
"""412440 SANTO ANTONIO DO SUDOESTE"";-;200,00;-;1368579,33;-;1368779,33"
"""412450 SANTO INACIO"";-;-;-;230229,37;-;230229,37"
"""412460 SAO CARLOS DO IVAI"";-;-;-;217482,11;-;217482,11"
"""412470 SAO JERONIMO DA SERRA"";-;-;-;438314,44;-;438314,44"
"""412480 SAO JOAO"";-;-;-;312246,63;-;312246,63"
"""412490 SAO JOAO DO CAIUA"";-;-;-;200560,96;-;200560,96"
"""412500 SAO JOAO DO IVAI"";-;-;-;285498,03;-;285498,03"
"""412510 SAO JOAO DO TRIUNFO"";-;-;-;98740,34;-;98740,34"
"""412520 SAO JORGE D'OESTE"";-;-;-;215188,58;-;215188,58"
"""412530 SAO JORGE DO IVAI"";-;-;-;46012,68;-;46012,68"
"""412535 SAO JORGE DO PATROCINIO"";-;-;-;1175976,30;-;1175976,30"
"""412540 SAO JOSE DA BOA VISTA"";-;-;-;184275,33;-;184275,33"
"""412545 SAO JOSE DAS PALMEIRAS"";-;-;-;19037,81;-;19037,81"
"""412550 SAO JOSE DOS PINHAIS"";-;8657107,50;-;25711946,15;-;34369053,65"
"""412555 SAO MANOEL DO PARANA"";-;-;-;4980,20;-;4980,20"
"""412560 SAO MATEUS DO SUL"";-;-;-;1505306,93;-;1505306,93"
"""412570 SAO MIGUEL DO IGUACU"";-;-;-;2578917,59;-;2578917,59"
"""412575 SAO PEDRO DO IGUACU"";-;-;-;216029,35;-;216029,35"
"""412580 SAO PEDRO DO IVAI"";-;-;-;160538,84;-;160538,84"
"""412590 SAO PEDRO DO PARANA"";-;-;-;63491,29;-;63491,29"
"""412600 SAO SEBASTIAO DA AMOREIRA"";-;-;-;218189,16;-;218189,16"
"""412610 SAO TOME"";-;-;-;121878,16;-;121878,16"
"""412620 SAPOPEMA"";-;-;-;207776,69;-;207776,69"
"""412625 SARANDI"";-;-;-;1393401,72;-;1393401,72"
"""412627 SAUDADE DO IGUACU"";-;-;-;112944,45;-;112944,45"
"""412630 SENGES"";-;-;-;216676,72;-;216676,72"
"""412635 SERRANOPOLIS DO IGUACU"";-;-;-;17732,73;-;17732,73"
"""412640 SERTANEJA"";-;-;-;170888,76;-;170888,76"
"""412650 SERTANOPOLIS"";-;-;-;346490,31;-;346490,31"
"""412660 SIQUEIRA CAMPOS"";-;-;-;1006757,19;-;1006757,19"
"""412665 SULINA"";-;-;-;464527,14;-;464527,14"
"""412667 TAMARANA"";-;-;-;382366,45;-;382366,45"
"""412670 TAMBOARA"";-;-;-;208103,19;-;208103,19"
"""412680 TAPEJARA"";-;-;-;231847,75;-;231847,75"
"""412690 TAPIRA"";-;-;-;261082,86;-;261082,86"
"""412700 TEIXEIRA SOARES"";-;-;-;63276,81;-;63276,81"
"""412710 TELEMACO BORBA"";1765172,57;2722614,17;-;2626244,78;-;7114031,52"
"""412720 TERRA BOA"";-;-;-;940101,41;-;940101,41"
"""412730 TERRA RICA"";-;-;-;318035,15;-;318035,15"
"""412740 TERRA ROXA"";-;-;-;375430,76;-;375430,76"
"""412750 TIBAGI"";-;-;-;85375,85;-;85375,85"
"""412760 TIJUCAS DO SUL"";-;-;-;334210,26;-;334210,26"
"""412770 TOLEDO"";6756717,08;7433841,78;-;17515036,49;-;31705595,35"
"""412780 TOMAZINA"";-;-;-;623996,80;-;623996,80"
"""412785 TRES BARRAS DO PARANA"";-;-;-;370587,23;-;370587,23"
"""412788 TUNAS DO PARANA"";-;-;-;250541,94;-;250541,94"
"""412790 TUNEIRAS DO OESTE"";-;-;-;73697,87;-;73697,87"
"""412796 TURVO"";-;-;-;343841,56;-;343841,56"
"""412800 UBIRATA"";-;-;-;1571513,59;-;1571513,59"
"""412810 UMUARAMA"";11545653,77;9961162,16;-;43336270,52;-;64843086,45"
"""412820 UNIAO DA VITORIA"";2050597,40;3307979,06;-;4202517,06;-;9561093,52"
"""412830 UNIFLOR"";-;-;-;8917,85;-;8917,85"
"""412840 URAI"";-;-;-;186279,73;-;186279,73"
"""412850 WENCESLAU BRAZ"";-;-;-;774468,29;-;774468,29"
"""412853 VENTANIA"";-;-;-;88208,64;-;88208,64"
"""412855 VERA CRUZ DO OESTE"";-;-;-;125660,57;-;125660,57"
"""412860 VERE"";-;-;-;74501,35;-;74501,35"
"""412863 DOUTOR ULYSSES"";-;-;-;26497,62;-;26497,62"
"""412865 VIRMOND"";-;-;-;59080,46;-;59080,46"
"""412870 VITORINO"";-;-;-;187976,91;-;187976,91"
"""412880 XAMBRE"";-;-;-;37010,00;-;37010,00"
"""420005 ABDON BATISTA"";-;-;-;184756,32;-;184756,32"
"""420010 ABELARDO LUZ"";-;-;-;1863173,06;-;1863173,06"
"""420020 AGROLANDIA"";-;-;-;1001113,26;-;1001113,26"
"""420030 AGRONOMICA"";-;-;-;532162,65;-;532162,65"
"""420040 AGUA DOCE"";-;-;-;408797,41;-;408797,41"
"""420050 AGUAS DE CHAPECO"";-;-;-;334200,38;-;334200,38"
"""420055 AGUAS FRIAS"";-;-;-;202376,46;-;202376,46"
"""420060 AGUAS MORNAS"";-;-;-;1592838,92;-;1592838,92"
"""420070 ALFREDO WAGNER"";-;-;-;880264,59;-;880264,59"
"""420080 ANCHIETA"";-;-;-;662345,76;-;662345,76"
"""420090 ANGELINA"";-;-;-;315890,31;-;315890,31"
"""420100 ANITA GARIBALDI"";-;690590,88;-;623616,99;-;1314207,87"
"""420110 ANITAPOLIS"";-;-;-;524318,81;-;524318,81"
"""420120 ANTONIO CARLOS"";-;-;-;1064701,85;-;1064701,85"
"""420125 APIUNA"";-;-;-;1025633,11;-;1025633,11"
"""420127 ARABUTA"";-;-;-;113398,70;-;113398,70"
"""420130 ARAQUARI"";-;-;-;2863392,65;-;2863392,65"
"""420140 ARARANGUA"";-;2322754,66;-;5749508,91;-;8072263,57"
"""420150 ARMAZEM"";-;1113113,02;-;1238104,84;-;2351217,86"
"""420160 ARROIO TRINTA"";-;1070,00;-;438890,78;-;439960,78"
"""420165 ARVOREDO"";-;-;-;71758,08;-;71758,08"
"""420170 ASCURRA"";-;-;-;732724,19;-;732724,19"
"""420180 ATALANTA"";-;-;-;268448,39;-;268448,39"
"""420190 AURORA"";-;-;-;483076,17;-;483076,17"
"""420195 BALNEARIO ARROIO DO SILVA"";-;-;-;310205,54;-;310205,54"
"""420200 BALNEARIO CAMBORIU"";-;10595114,66;-;13599770,08;-;24194884,74"
"""420205 BALNEARIO BARRA DO SUL"";-;-;-;757760,86;-;757760,86"
"""420207 BALNEARIO GAIVOTA"";-;-;-;955869,78;-;955869,78"
"""420208 BANDEIRANTE"";-;-;-;254284,01;-;254284,01"
"""420209 BARRA BONITA"";-;-;-;116043,55;-;116043,55"
"""420210 BARRA VELHA"";-;-;-;2407736,99;-;2407736,99"
"""420213 BELA VISTA DO TOLDO"";-;-;-;20329,65;-;20329,65"
"""420215 BELMONTE"";-;-;-;220872,41;-;220872,41"
"""420220 BENEDITO NOVO"";-;-;-;511932,37;-;511932,37"
"""420230 BIGUACU"";-;699446,34;-;7078359,59;-;7777805,93"
"""420240 BLUMENAU"";-;20738746,10;-;70264354,35;-;91003100,45"
"""420245 BOMBINHAS"";-;7459,78;-;3507831,80;-;3515291,58"
"""420250 BOM JARDIM DA SERRA"";-;-;-;72307,62;-;72307,62"
"""420253 BOM JESUS"";-;-;-;32248,23;-;32248,23"
"""420257 BOM JESUS DO OESTE"";-;-;-;182744,22;-;182744,22"
"""420260 BOM RETIRO"";-;-;-;650862,29;-;650862,29"
"""420270 BOTUVERA"";-;-;-;16770,33;-;16770,33"
"""420280 BRACO DO NORTE"";-;1305122,78;-;3388861,20;-;4693983,98"
"""420285 BRACO DO TROMBUDO"";-;-;-;491065,78;-;491065,78"
"""420287 BRUNOPOLIS"";-;-;-;260288,32;-;260288,32"
"""420290 BRUSQUE"";-;11989921,43;-;18210245,40;-;30200166,83"
"""420300 CACADOR"";-;220,00;-;4553037,11;-;4553257,11"
"""420310 CAIBI"";-;129335,40;-;778100,39;-;907435,79"
"""420315 CALMON"";-;-;-;238934,12;-;238934,12"
"""420320 CAMBORIU"";-;17746,02;-;1492389,87;-;1510135,89"
"""420325 CAPAO ALTO"";-;-;-;7412,43;-;7412,43"
"""420330 CAMPO ALEGRE"";-;1392318,94;-;805512,60;-;2197831,54"
"""420340 CAMPO BELO DO SUL"";-;638505,92;-;501603,24;-;1140109,16"
"""420350 CAMPO ERE"";-;-;-;1289591,77;-;1289591,77"
"""420360 CAMPOS NOVOS"";-;990909,32;-;3038232,65;-;4029141,97"
"""420370 CANELINHA"";-;580,00;-;1567865,40;-;1568445,40"
"""420380 CANOINHAS"";-;227108,28;-;6310629,60;-;6537737,88"
"""420390 CAPINZAL"";-;-;-;313012,88;-;313012,88"
"""420395 CAPIVARI DE BAIXO"";-;-;-;1428147,21;-;1428147,21"
"""420400 CATANDUVAS"";-;-;-;344036,66;-;344036,66"
"""420410 CAXAMBU DO SUL"";-;-;-;242255,27;-;242255,27"
"""420415 CELSO RAMOS"";-;-;-;19867,26;-;19867,26"
"""420417 CERRO NEGRO"";-;-;-;38085,06;-;38085,06"
"""420419 CHAPADAO DO LAGEADO"";-;-;-;570158,19;-;570158,19"
"""420420 CHAPECO"";-;8910845,69;-;62758354,82;-;71669200,51"
"""420425 COCAL DO SUL"";-;-;-;2583487,15;-;2583487,15"
"""420430 CONCORDIA"";-;2942752,47;-;8685641,07;-;11628393,54"
"""420435 CORDILHEIRA ALTA"";-;-;-;186177,58;-;186177,58"
"""420440 CORONEL FREITAS"";-;-;-;253505,34;-;253505,34"
"""420445 CORONEL MARTINS"";-;-;-;140760,38;-;140760,38"
"""420450 CORUPA"";-;-;-;961916,34;-;961916,34"
"""420455 CORREIA PINTO"";-;-;-;155482,23;-;155482,23"
"""420460 CRICIUMA"";-;19946041,37;-;52340521,93;-;72286563,30"
"""420470 CUNHA PORA"";-;-;-;1083739,90;-;1083739,90"
"""420475 CUNHATAI"";-;-;-;182511,06;-;182511,06"
"""420480 CURITIBANOS"";-;2016370,77;-;2466787,46;-;4483158,23"
"""420490 DESCANSO"";-;-;-;1198351,99;-;1198351,99"
"""420500 DIONISIO CERQUEIRA"";-;-;-;1403813,76;-;1403813,76"
"""420510 DONA EMMA"";-;-;-;663458,92;-;663458,92"
"""420515 DOUTOR PEDRINHO"";-;-;-;214375,43;-;214375,43"
"""420517 ENTRE RIOS"";-;-;-;27238,43;-;27238,43"
"""420519 ERMO"";-;-;-;150466,40;-;150466,40"
"""420520 ERVAL VELHO"";-;-;-;75272,50;-;75272,50"
"""420530 FAXINAL DOS GUEDES"";-;125,00;-;1045045,91;-;1045170,91"
"""420535 FLOR DO SERTAO"";-;-;-;43042,02;-;43042,02"
"""420540 FLORIANOPOLIS"";96091072,33;33782584,37;-;147765579,47;-;277639236,17"
"""420543 FORMOSA DO SUL"";-;-;-;127838,92;-;127838,92"
"""420545 FORQUILHINHA"";-;1980,00;-;7088567,69;-;7090547,69"
"""420550 FRAIBURGO"";-;2434237,00;-;2510786,77;-;4945023,77"
"""420555 FREI ROGERIO"";-;-;-;1708,30;-;1708,30"
"""420560 GALVAO"";-;765,00;-;305521,78;-;306286,78"
"""420570 GAROPABA"";-;-;-;3963735,56;-;3963735,56"
"""420580 GARUVA"";-;485,00;-;1885273,28;-;1885758,28"
"""420590 GASPAR"";-;4250,00;-;5104846,92;-;5109096,92"
"""420600 GOVERNADOR CELSO RAMOS"";-;-;-;1266861,09;-;1266861,09"
"""420610 GRAO-PARA"";-;-;-;329493,44;-;329493,44"
"""420620 GRAVATAL"";-;-;-;378350,17;-;378350,17"
"""420630 GUABIRUBA"";-;575,00;-;2027210,92;-;2027785,92"
"""420640 GUARACIABA"";-;-;-;853000,15;-;853000,15"
"""420650 GUARAMIRIM"";-;25263,12;-;4504218,52;-;4529481,64"
"""420660 GUARUJA DO SUL"";-;-;-;462799,95;-;462799,95"
"""420665 GUATAMBU"";-;-;-;271394,59;-;271394,59"
"""420670 HERVAL D'OESTE"";-;2200,00;-;1392718,82;-;1394918,82"
"""420675 IBIAM"";-;-;-;149702,63;-;149702,63"
"""420680 IBICARE"";-;2656,20;-;336105,28;-;338761,48"
"""420690 IBIRAMA"";-;28047,36;-;4504561,49;-;4532608,85"
"""420700 ICARA"";-;754082,94;-;4266837,37;-;5020920,31"
"""420710 ILHOTA"";-;-;-;1157567,41;-;1157567,41"
"""420720 IMARUI"";-;-;-;1001237,77;-;1001237,77"
"""420730 IMBITUBA"";-;990,00;-;3030548,38;-;3031538,38"
"""420740 IMBUIA"";-;-;-;1472928,46;-;1472928,46"
"""420750 INDAIAL"";-;538007,80;-;4900638,38;-;5438646,18"
"""420757 IOMERE"";-;-;-;283935,12;-;283935,12"
"""420760 IPIRA"";-;308640,00;-;258216,00;-;566856,00"
"""420765 IPORA DO OESTE"";-;2022820,84;-;1613256,17;-;3636077,01"
"""420768 IPUACU"";-;-;-;720274,15;-;720274,15"
"""420770 IPUMIRIM"";-;-;-;326291,09;-;326291,09"
"""420775 IRACEMINHA"";-;-;-;524121,08;-;524121,08"
"""420780 IRANI"";-;-;-;1266450,10;-;1266450,10"
"""420785 IRATI"";-;-;-;108820,48;-;108820,48"
"""420790 IRINEOPOLIS"";-;-;-;738222,53;-;738222,53"
"""420800 ITA"";-;-;-;435194,16;-;435194,16"
"""420810 ITAIOPOLIS"";-;-;-;430355,64;-;430355,64"
"""420820 ITAJAI"";-;14323895,63;-;46594642,95;-;60918538,58"
"""420830 ITAPEMA"";-;751569,62;-;6957288,11;-;7708857,73"
"""420840 ITAPIRANGA"";-;206034,30;-;1662249,48;-;1868283,78"
"""420845 ITAPOA"";-;-;-;745155,14;-;745155,14"
"""420850 ITUPORANGA"";-;45363,72;-;2170408,28;-;2215772,00"
"""420860 JABORA"";-;-;-;292534,32;-;292534,32"
"""420870 JACINTO MACHADO"";-;925,00;-;551306,62;-;552231,62"
"""420880 JAGUARUNA"";-;2137854,75;-;1481903,60;-;3619758,35"
"""420890 JARAGUA DO SUL"";-;6626887,93;-;26359023,50;-;32985911,43"
"""420895 JARDINOPOLIS"";-;-;-;304014,32;-;304014,32"
"""420900 JOACABA"";-;3981017,01;-;24627808,41;-;28608825,42"
"""420910 JOINVILLE"";-;31831988,27;-;95131592,27;-;126963580,54"
"""420915 JOSE BOITEUX"";-;-;-;785672,94;-;785672,94"
"""420917 JUPIA"";-;-;-;98238,75;-;98238,75"
"""420920 LACERDOPOLIS"";-;-;-;77922,24;-;77922,24"
"""420930 LAGES"";-;9403539,82;-;35768434,20;-;45171974,02"
"""420940 LAGUNA"";-;519286,80;-;3432782,60;-;3952069,40"
"""420945 LAJEADO GRANDE"";-;-;-;74668,51;-;74668,51"
"""420950 LAURENTINO"";-;1325,00;-;1068673,86;-;1069998,86"
"""420960 LAURO MULLER"";-;-;-;739601,44;-;739601,44"
"""420970 LEBON REGIS"";-;-;-;633437,97;-;633437,97"
"""420980 LEOBERTO LEAL"";-;-;-;286446,38;-;286446,38"
"""420985 LINDOIA DO SUL"";-;-;-;282099,97;-;282099,97"
"""420990 LONTRAS"";-;-;-;1512988,44;-;1512988,44"
"""421000 LUIZ ALVES"";-;792884,10;-;1362201,95;-;2155086,05"
"""421003 LUZERNA"";-;3391803,40;-;124750,75;-;3516554,15"
"""421005 MACIEIRA"";-;-;-;85817,84;-;85817,84"
"""421010 MAFRA"";-;5316137,91;-;6467207,75;-;11783345,66"
"""421020 MAJOR GERCINO"";-;-;-;468618,82;-;468618,82"
"""421030 MAJOR VIEIRA"";-;-;-;320398,99;-;320398,99"
"""421040 MARACAJA"";-;-;-;803942,91;-;803942,91"
"""421050 MARAVILHA"";-;67301,12;-;5192441,82;-;5259742,94"
"""421055 MAREMA"";-;-;-;116202,94;-;116202,94"
"""421060 MASSARANDUBA"";-;962070,96;-;1930566,28;-;2892637,24"
"""421070 MATOS COSTA"";-;345,00;-;275563,08;-;275908,08"
"""421080 MELEIRO"";-;572819,34;-;621374,64;-;1194193,98"
"""421090 MODELO"";-;-;-;720677,78;-;720677,78"
"""421100 MONDAI"";-;-;-;1179166,77;-;1179166,77"
"""421105 MONTE CARLO"";-;-;-;23015,67;-;23015,67"
"""421110 MONTE CASTELO"";-;-;-;286098,96;-;286098,96"
"""421120 MORRO DA FUMACA"";-;-;-;1182536,99;-;1182536,99"
"""421125 MORRO GRANDE"";-;-;-;189434,04;-;189434,04"
"""421130 NAVEGANTES"";-;-;-;4139762,27;-;4139762,27"
"""421140 NOVA ERECHIM"";-;-;-;473583,41;-;473583,41"
"""421145 NOVA ITABERABA"";-;-;-;362909,71;-;362909,71"
"""421150 NOVA TRENTO"";-;193478,56;-;1918351,50;-;2111830,06"
"""421160 NOVA VENEZA"";-;3497783,30;-;1008468,06;-;4506251,36"
"""421165 NOVO HORIZONTE"";-;-;-;29881,80;-;29881,80"
"""421170 ORLEANS"";-;-;-;1864367,64;-;1864367,64"
"""421175 OTACILIO COSTA"";-;-;-;1210675,87;-;1210675,87"
"""421180 OURO"";-;-;-;819002,78;-;819002,78"
"""421185 OURO VERDE"";-;-;-;78445,39;-;78445,39"
"""421187 PAIAL"";-;-;-;156615,66;-;156615,66"
"""421189 PAINEL"";-;-;-;104703,90;-;104703,90"
"""421190 PALHOCA"";-;2327303,96;-;12805209,17;-;15132513,13"
"""421200 PALMA SOLA"";-;-;-;1022366,63;-;1022366,63"
"""421210 PALMITOS"";-;-;-;1357509,43;-;1357509,43"
"""421220 PAPANDUVA"";-;-;-;504647,43;-;504647,43"
"""421223 PARAISO"";-;-;-;178050,48;-;178050,48"
"""421225 PASSO DE TORRES"";-;-;-;941861,10;-;941861,10"
"""421227 PASSOS MAIA"";-;-;-;69739,34;-;69739,34"
"""421230 PAULO LOPES"";-;-;-;871235,82;-;871235,82"
"""421240 PEDRAS GRANDES"";-;-;-;86930,99;-;86930,99"
"""421250 PENHA"";-;12335137,44;-;3525935,03;-;15861072,47"
"""421260 PERITIBA"";-;-;-;190861,06;-;190861,06"
"""421265 PESCARIA BRAVA"";-;-;-;218125,67;-;218125,67"
"""421270 PETROLANDIA"";-;-;-;1301136,18;-;1301136,18"
"""421280 BALNEARIO PICARRAS"";-;-;-;3426907,37;-;3426907,37"
"""421290 PINHALZINHO"";-;-;-;1298886,82;-;1298886,82"
"""421300 PINHEIRO PRETO"";-;-;-;253140,11;-;253140,11"
"""421310 PIRATUBA"";-;-;-;169346,45;-;169346,45"
"""421315 PLANALTO ALEGRE"";-;-;-;177784,92;-;177784,92"
"""421320 POMERODE"";-;3365712,97;-;3117225,45;-;6482938,42"
"""421330 PONTE ALTA"";-;-;-;76265,00;-;76265,00"
"""421340 PONTE SERRADA"";-;-;-;717044,52;-;717044,52"
"""421350 PORTO BELO"";-;-;-;4568523,68;-;4568523,68"
"""421360 PORTO UNIAO"";-;123637,94;-;7369558,63;-;7493196,57"
"""421370 POUSO REDONDO"";-;-;-;1763282,99;-;1763282,99"
"""421380 PRAIA GRANDE"";-;2288574,90;-;1286423,39;-;3574998,29"
"""421400 PRESIDENTE GETULIO"";-;22558,50;-;2213931,31;-;2236489,81"
"""421410 PRESIDENTE NEREU"";-;490,00;-;676958,29;-;677448,29"
"""421415 PRINCESA"";-;-;-;258848,66;-;258848,66"
"""421420 QUILOMBO"";-;-;-;1591859,81;-;1591859,81"
"""421430 RANCHO QUEIMADO"";-;-;-;266158,25;-;266158,25"
"""421440 RIO DAS ANTAS"";-;25,40;-;715376,73;-;715402,13"
"""421450 RIO DO CAMPO"";-;2520,00;-;675807,65;-;678327,65"
"""421460 RIO DO OESTE"";-;-;-;1541555,72;-;1541555,72"
"""421470 RIO DOS CEDROS"";-;655088,40;-;1907199,20;-;2562287,60"
"""421480 RIO DO SUL"";-;6804193,08;-;15980013,18;-;22784206,26"
"""421490 RIO FORTUNA"";-;203841,52;-;624695,58;-;828537,10"
"""421500 RIO NEGRINHO"";-;177463,74;-;4696926,75;-;4874390,49"
"""421505 RIO RUFINO"";-;-;-;167828,33;-;167828,33"
"""421507 RIQUEZA"";-;-;-;176557,58;-;176557,58"
"""421510 RODEIO"";-;-;-;1029011,77;-;1029011,77"
"""421520 ROMELANDIA"";-;-;-;288046,59;-;288046,59"
"""421530 SALETE"";-;-;-;1600933,95;-;1600933,95"
"""421535 SALTINHO"";-;-;-;169340,81;-;169340,81"
"""421540 SALTO VELOSO"";-;-;-;158497,59;-;158497,59"
"""421545 SANGAO"";-;-;-;883647,42;-;883647,42"
"""421550 SANTA CECILIA"";-;-;-;543493,60;-;543493,60"
"""421555 SANTA HELENA"";-;-;-;150918,66;-;150918,66"
"""421560 SANTA ROSA DE LIMA"";-;-;-;116368,01;-;116368,01"
"""421565 SANTA ROSA DO SUL"";-;-;-;512770,12;-;512770,12"
"""421567 SANTA TEREZINHA"";-;-;-;527533,00;-;527533,00"
"""421568 SANTA TEREZINHA DO PROGRESSO"";-;-;-;193601,59;-;193601,59"
"""421569 SANTIAGO DO SUL"";-;-;-;170059,80;-;170059,80"
"""421570 SANTO AMARO DA IMPERATRIZ"";-;772913,25;-;2887898,65;-;3660811,90"
"""421575 SAO BERNARDINO"";-;-;-;166473,69;-;166473,69"
"""421580 SAO BENTO DO SUL"";-;4862103,74;-;11573232,38;-;16435336,12"
"""421590 SAO BONIFACIO"";-;107593,14;-;740196,57;-;847789,71"
"""421600 SAO CARLOS"";-;6323060,64;-;888815,12;-;7211875,76"
"""421605 SAO CRISTOVAO DO SUL"";-;-;-;42428,16;-;42428,16"
"""421610 SAO DOMINGOS"";-;-;-;886803,31;-;886803,31"
"""421620 SAO FRANCISCO DO SUL"";-;5091,20;-;3495519,99;-;3500611,19"
"""421625 SAO JOAO DO OESTE"";-;-;-;975201,34;-;975201,34"
"""421630 SAO JOAO BATISTA"";-;181326,00;-;2414616,03;-;2595942,03"
"""421635 SAO JOAO DO ITAPERIU"";-;-;-;113227,31;-;113227,31"
"""421640 SAO JOAO DO SUL"";-;-;-;852943,20;-;852943,20"
"""421650 SAO JOAQUIM"";-;-;-;959087,77;-;959087,77"
"""421660 SAO JOSE"";-;4730837,31;-;25076327,63;-;29807164,94"
"""421670 SAO JOSE DO CEDRO"";-;-;-;1120821,08;-;1120821,08"
"""421680 SAO JOSE DO CERRITO"";-;-;-;139646,01;-;139646,01"
"""421690 SAO LOURENCO DO OESTE"";-;1081013,41;-;2255954,73;-;3336968,14"
"""421700 SAO LUDGERO"";-;-;-;1243184,44;-;1243184,44"
"""421710 SAO MARTINHO"";-;-;-;284488,31;-;284488,31"
"""421715 SAO MIGUEL DA BOA VISTA"";-;-;-;200029,90;-;200029,90"
"""421720 SAO MIGUEL DO OESTE"";-;4173172,18;-;12389540,95;-;16562713,13"
"""421725 SAO PEDRO DE ALCANTARA"";-;-;-;917313,78;-;917313,78"
"""421730 SAUDADES"";-;-;-;616813,62;-;616813,62"
"""421740 SCHROEDER"";-;675,00;-;1072978,09;-;1073653,09"
"""421750 SEARA"";-;-;-;1863228,45;-;1863228,45"
"""421755 SERRA ALTA"";-;-;-;212355,80;-;212355,80"
"""421760 SIDEROPOLIS"";-;935,00;-;1716747,09;-;1717682,09"
"""421770 SOMBRIO"";-;4196803,50;-;3843060,64;-;8039864,14"
"""421775 SUL BRASIL"";-;-;-;221346,07;-;221346,07"
"""421780 TAIO"";-;-;-;1304052,40;-;1304052,40"
"""421790 TANGARA"";-;431920,08;-;729642,20;-;1161562,28"
"""421795 TIGRINHOS"";-;-;-;228350,53;-;228350,53"
"""421800 TIJUCAS"";-;1794269,03;-;5872320,38;-;7666589,41"
"""421810 TIMBE DO SUL"";-;2019708,86;-;1414166,95;-;3433875,81"
"""421820 TIMBO"";-;3193204,29;-;6759210,11;-;9952414,40"
"""421825 TIMBO GRANDE"";-;-;-;522737,92;-;522737,92"
"""421830 TRES BARRAS"";-;101788,14;-;909423,80;-;1011211,94"
"""421835 TREVISO"";-;-;-;264569,57;-;264569,57"
"""421840 TREZE DE MAIO"";-;975,00;-;527845,51;-;528820,51"
"""421850 TREZE TILIAS"";-;695,00;-;1002812,49;-;1003507,49"
"""421860 TROMBUDO CENTRAL"";-;-;-;1262852,99;-;1262852,99"
"""421870 TUBARAO"";-;8079463,62;-;18273713,31;-;26353176,93"
"""421875 TUNAPOLIS"";-;-;-;574850,17;-;574850,17"
"""421880 TURVO"";-;760,00;-;1579329,21;-;1580089,21"
"""421885 UNIAO DO OESTE"";-;-;-;292150,99;-;292150,99"
"""421890 URUBICI"";-;-;-;442119,66;-;442119,66"
"""421900 URUSSANGA"";-;82561,20;-;1545482,16;-;1628043,36"
"""421910 VARGEAO"";-;-;-;325248,32;-;325248,32"
"""421915 VARGEM"";-;-;-;176050,03;-;176050,03"
"""421917 VARGEM BONITA"";-;-;-;226977,41;-;226977,41"
"""421920 VIDAL RAMOS"";-;162,50;-;1159195,61;-;1159358,11"
"""421930 VIDEIRA"";-;2344365,07;-;13893586,64;-;16237951,71"
"""421935 VITOR MEIRELES"";-;-;-;387678,62;-;387678,62"
"""421940 WITMARSUM"";-;-;-;647824,41;-;647824,41"
"""421950 XANXERE"";-;2414489,42;-;5272748,37;-;7687237,79"
"""421960 XAVANTINA"";-;-;-;129178,65;-;129178,65"
"""421970 XAXIM"";-;-;-;3119028,39;-;3119028,39"
"""421985 ZORTEA"";-;-;-;61770,98;-;61770,98"
"""422000 BALNEARIO RINCAO"";-;-;-;863341,14;-;863341,14"
"""430003 ACEGUA"";-;-;-;159504,12;-;159504,12"
