"""Munic¡pio"";""2021/Ago"";""2021/Set"";""2021/Out"";""2021/Nov"";""2021/Dez"";""2022/Jan"";""2022/Fev"";""2022/Mar"";""2022/Abr"";""2022/Mai"";""2022/Jun"";""2022/Jul"";""2022/Ago"";""2022/Set"";""2022/Out"";""2022/Nov"";""2022/Dez"";""2023/Jan"";""2023/Fev"";""2023/Mar"";""2023/Abr"";""2023/Mai"";""2023/Jun"";""2023/Jul"";""2023/Ago"";""2023/Set"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""110146 PIMENTEIRAS DO OESTE"";-;-;-;-;-;7902,20;4727,22;8314,90;9992,47;10722,88;4642,71;5724,11;4315,53;7900,23;7650,61;7700,17;6959,37;8783,92;8320,14;9463,52;8886,52;9260,80;7382,07;6571,03;8529,69;7813,78;8779,16;8721,54;7006,63;7370,57;5698,86;8958,50;8885,24;7567,48;7385,39;9945,29;8025,72;6515,44;7502,29;5866,10;7473,72;6506,75;5344,71;8486,63;9464,40;14257,77;10581,97;9195,15;12199,38;12077,23;10615,25;10274,44;10254,39;10631,64;407155,51"
"""110147 PRIMAVERA DE RONDONIA"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;908,71;1341,14;427,32;-;-;-;-;-;-;-;-;-;492,30;358,42;297,07;72,02;146,34;372,07;588,60;661,23;905,56;990,72;634,17;1012,80;1161,86;1497,80;858,78;2697,93;3296,54;5058,01;4027,02;1352,93;2713,29;1643,14;361,35;752,40;490,05;598,95;217,80;559,35;36495,67"
"""110148 SAO FELIPE D'OESTE"";-;-;-;-;-;-;-;-;7152,37;10136,04;18320,45;17708,22;18139,89;19268,09;18287,00;18775,20;16939,95;12513,80;10713,17;18392,83;15105,67;20976,18;16902,39;13872,39;12282,18;18338,66;22489,25;24788,13;21269,12;23290,00;33794,78;32691,40;32051,22;30569,75;35903,62;35077,04;30656,21;36617,89;32085,95;31753,83;32712,17;23400,93;30286,62;32009,70;39677,64;40921,22;39373,41;34799,57;41395,36;38392,91;37199,94;34424,69;37690,34;32596,18;1201743,35"
"""110149 SAO FRANCISCO DO GUAPORE"";-;-;-;-;-;72320,53;63335,30;74921,77;74875,31;73774,43;84123,60;95320,56;85959,18;90350,22;82405,54;61597,41;50518,73;70204,66;75331,27;85815,80;76162,74;92403,08;87807,91;101752,58;101375,18;67222,60;120672,39;113179,59;82767,48;91615,68;126979,74;122107,61;124560,92;145898,49;153997,30;139517,86;122949,84;154423,61;101780,47;101824,29;71589,48;88140,65;88301,57;124729,88;134059,81;138741,58;132530,81;153059,83;136511,33;177925,39;181085,79;174931,98;107516,28;175547,13;5254525,18"
"""110150 SERINGUEIRAS"";-;-;-;-;-;31944,38;40390,30;41178,25;20442,35;79305,08;48533,81;41323,65;33853,59;44876,57;47960,97;42588,45;9932,98;38278,66;50626,90;58534,24;57647,34;56125,37;49350,02;77244,11;74242,84;59024,41;51219,06;63057,93;47038,76;45080,79;59679,56;75216,96;81898,73;76137,50;72894,87;76288,14;31248,81;68975,24;78109,82;59589,08;60542,57;75628,81;81127,11;62616,77;61509,95;75880,14;60052,56;68650,05;69748,95;61123,79;62768,91;69774,57;67324,36;-;2766588,06"
"""110155 TEIXEIROPOLIS"";-;-;-;-;-;7112,67;9695,31;13799,77;5879,19;10972,94;9713,92;10365,53;9775,12;10723,29;11325,30;5652,18;5892,07;5438,56;1118,87;2458,93;8023,84;8947,19;6512,22;4182,23;7599,45;8558,03;7239,59;1254,13;4792,93;700,99;5002,56;7355,81;8142,83;6475,72;6832,45;1699,88;5014,01;7482,61;998,51;7095,11;8721,62;14065,38;18279,68;56754,34;40825,08;49642,08;51813,96;48006,12;58667,16;63737,04;60838,94;74205,07;77016,94;-;856407,15"
"""110160 THEOBROMA"";-;-;-;-;-;19342,83;18069,98;21827,99;20258,50;20728,58;19365,82;19999,35;21876,69;27804,71;23904,53;25354,57;29234,82;25480,31;23293,29;21955,33;21966,25;22902,32;22847,98;22675,45;30305,89;29028,04;33575,82;31746,53;22146,56;23917,85;26168,92;30036,12;37411,17;34616,36;31985,56;30243,16;25294,97;29750,76;29861,54;32395,10;24733,96;26735,63;30846,95;33106,18;41757,27;44221,51;33560,57;32642,42;30391,41;30170,79;31299,52;30121,91;28227,58;-;1325189,35"
"""110170 URUPA"";-;-;-;-;-;37994,16;28296,90;29973,08;26967,63;45433,20;41812,10;42579,41;61579,83;44637,61;43353,08;42376,38;43547,14;38854,30;32332,35;49682,54;52614,51;50868,97;49113,57;49813,32;52707,37;45240,99;47834,60;49837,63;42013,59;64383,15;52809,51;50073,06;63765,12;52567,87;49676,40;41312,08;48761,95;57663,60;52314,56;46090,92;45137,48;42875,13;37096,60;37878,91;41200,69;136873,16;62786,67;164113,67;76044,05;82644,88;104313,09;67687,98;78280,10;-;2605814,89"
"""110175 VALE DO ANARI"";-;-;-;-;-;13965,40;13485,50;42080,09;38353,70;61997,14;68150,96;35206,97;-;-;-;-;-;118931,53;69154,26;59585,78;45848,07;48757,83;32249,55;28707,24;31255,49;34608,09;34391,79;42374,87;42209,72;77780,32;79035,16;37236,48;37236,48;9300,16;19404,34;22926,39;17837,36;13547,75;31362,44;45227,71;31277,09;42405,69;37855,14;46143,51;46272,82;48118,45;62894,68;66852,30;59629,91;59966,49;64556,82;63806,60;48936,12;59864,94;1990789,13"
"""110180 VALE DO PARAISO"";-;-;-;-;-;22994,26;7439,47;20244,41;21329,14;24967,01;29033,45;25230,78;19140,92;16745,26;14683,84;20085,90;12073,24;13696,33;10427,07;10406,84;9613,42;9608,12;5068,46;13970,31;12843,04;12504,59;14390,26;16746,51;17410,99;26570,86;18756,31;19549,60;24303,55;19571,13;23951,18;18088,19;18455,12;21940,45;20173,23;18662,30;19757,73;15062,22;14795,73;13934,17;22225,41;26278,44;27043,03;23918,12;10256,40;15481,08;20458,29;21352,76;15317,39;22136,83;878693,14"
"""120001 ACRELANDIA"";-;-;-;-;-;1382,84;2765,48;2122,94;1927,16;2186,98;1653,77;2766,32;1868,41;2404,47;2086,12;2163,34;2540,95;1798,71;2375,91;1779,83;2810,76;4420,03;3040,10;2975,13;2771,40;3184,17;3714,61;4336,42;3974,44;3360,71;3349,95;4737,01;3897,80;15716,74;13901,66;16599,27;15944,82;18384,48;18193,33;16289,26;14913,98;12498,07;12465,60;20856,06;22113,83;25591,59;22305,38;17403,67;18759,87;22808,45;22019,49;18827,79;20696,33;16982,20;461667,63"
"""120005 ASSIS BRASIL"";-;-;-;-;-;26787,92;21676,23;30806,94;29355,56;33143,06;31110,33;31136,27;29753,72;42151,40;43569,79;45721,78;36250,10;40371,40;44763,37;54406,49;51152,63;48758,92;47186,97;42507,54;50483,00;50664,39;56622,62;48628,67;55588,89;50456,52;37043,32;40285,09;45728,84;40407,36;40514,04;40526,76;40993,93;40118,79;41428,50;42024,46;38581,11;36952,09;39249,07;52935,67;48632,66;50254,49;26085,28;47870,32;48277,75;45262,13;52914,84;48512,99;52595,49;55714,21;2095963,70"
"""120010 BRASILEIA"";-;-;-;-;-;178185,14;120413,87;116491,50;118031,70;140191,61;168902,21;158955,89;179141,34;163366,01;169506,55;158816,20;177927,62;178873,39;181737,13;207856,22;216046,37;248455,21;173968,89;187141,61;215749,85;224628,26;176959,48;165456,16;185034,15;316286,77;319395,04;369535,08;436263,02;427107,07;406738,10;443371,88;416396,26;412778,13;462153,08;369798,82;560143,79;452332,29;430367,36;478071,95;469410,26;506677,57;489201,58;513112,89;504042,45;539956,04;564978,53;530306,05;547015,50;539313,32;15716589,19"
"""120017 CAPIXABA"";-;-;-;-;-;127,50;594,20;576,50;576,50;566,30;563,75;551,00;500,00;576,50;566,30;601,16;500,00;157,00;127,50;566,30;576,50;649,05;3427,23;5658,75;3973,95;5008,65;4080,00;5058,00;4205,50;1135,50;8060,50;8838,00;8069,65;6680,44;4488,50;541,10;747,60;6102,15;947,68;521,80;5907,69;5610,49;1234,02;969,20;479,37;336,77;544,49;913,03;379,65;834,96;1020,66;134,61;1120,78;1449,16;106855,94"
"""120020 CRUZEIRO DO SUL"";-;-;-;274,93;13128,26;553074,54;478043,27;509891,14;488352,57;573149,45;570432,76;590534,38;632306,61;545868,74;699342,21;701216,61;732478,23;712499,44;676539,73;780590,72;747359,91;860249,46;743056,64;808399,84;807954,97;825620,11;888084,55;910145,98;852841,83;923856,09;923409,28;917939,48;968502,12;880871,91;1080156,25;1118256,45;1018787,80;836422,36;1104411,14;1056522,40;1080481,11;1085881,72;1003084,16;937053,41;1034249,00;1097294,79;1079884,46;1160628,79;1076616,67;1146860,29;1095525,19;922350,20;978425,96;958443,85;42187351,76"
"""120025 EPITACIOLANDIA"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;102,00;76,50;109,65;137,70;114,75;-;-;-;-;-;-;-;-;-;76,50;114,75;76,50;96,90;142,80;186,15;-;63,75;51,00;51,00;28,05;51,00;99,66;76,50;91,80;117,51;140,25;150,66;250,74;76,50;153,00;76,50;71,40;51,00;81,60;63,75;2979,87"
"""120030 FEIJO"";-;-;-;-;-;57322,82;40796,70;32809,50;44611,10;59539,10;45085,56;58674,98;54574,30;50760,12;62816,03;32001,96;40192,16;69636,96;64410,19;79014,82;76934,49;82386,35;75921,75;82351,12;76693,20;78868,42;66732,33;61124,95;61122,81;60606,74;56790,05;32572,88;33517,33;61367,02;59578,93;68736,15;48986,33;75911,14;70072,94;72129,10;65333,52;62038,62;61807,79;75047,09;79342,02;90209,06;84454,24;87593,71;77962,70;84400,76;93453,63;81071,75;71768,50;44318,39;3153452,11"
"""120032 JORDAO"";-;-;-;-;3324,26;2636,18;2161,00;2626,58;1230,00;2641,86;2894,41;2571,12;2959,20;2821,77;2768,14;2126,41;1845,96;2245,24;2072,32;594,44;2684,13;2464,04;1848,45;2104,07;2204,75;2155,70;3008,27;3599,76;2916,74;3310,43;3307,51;2103,25;-;-;-;1850,65;2258,61;1985,14;1954,50;2593,41;2407,21;2678,12;2163,09;2901,53;2521,90;3050,94;3064,19;4563,25;5377,80;6725,85;4326,27;4877,00;-;-;124525,45"
"""120033 MANCIO LIMA"";-;-;-;-;-;89959,50;41573,31;38295,88;57905,42;58226,44;66646,96;61721,49;59130,47;70858,25;64252,54;59019,84;58892,69;63515,18;60344,47;65871,64;70927,85;75887,76;79133,58;63486,06;72667,22;73194,40;89990,34;84255,30;109569,52;116954,09;106146,47;99980,37;88398,12;115957,31;87012,46;86430,02;78857,95;74333,04;82462,13;66640,27;85768,08;92660,71;65086,84;92175,37;77433,30;85193,16;83118,15;103053,37;84441,28;82850,63;88673,14;83569,83;121959,62;136302,55;3920784,37"
"""120034 MANOEL URBANO"";-;-;-;-;-;30489,35;25588,63;19327,29;21765,37;31467,36;31481,06;-;29873,65;25564,71;27680,44;29597,27;27816,31;27667,31;25943,71;30843,65;34444,77;33203,90;33591,09;35306,90;37330,29;39536,04;53104,92;51992,21;39487,07;30726,04;29814,67;38878,24;51406,18;48783,08;48611,71;51258,61;51020,35;37606,23;34885,08;36428,18;35478,28;41745,77;33375,48;34680,94;33791,04;28787,90;24363,58;36378,79;34417,02;34108,65;40862,21;-;-;-;1580511,33"
"""120035 MARECHAL THAUMATURGO"";-;-;-;-;-;15606,70;13842,88;11422,33;12352,29;23123,06;19721,32;15183,75;14032,99;17173,15;19638,57;26861,01;35347,57;22339,77;21325,50;23793,80;21029,10;21875,40;22867,01;29083,73;25785,47;23194,51;25210,46;16797,80;21810,18;19988,30;22811,89;26273,59;27228,19;21155,81;24921,54;30269,48;27459,50;25733,00;30350,58;33502,69;25735,66;20210,06;24728,26;18748,45;27894,64;27304,78;30171,86;26573,70;27528,78;34626,84;24524,61;26538,43;22631,87;12891,75;1139222,61"
"""120038 PLACIDO DE CASTRO"";-;-;-;-;-;45497,80;35386,00;23946,79;32795,66;45076,10;38493,97;44395,95;40256,91;40308,22;41655,61;46819,14;43145,05;38572,31;28742,16;50362,55;55542,20;66774,33;57433,34;54720,37;59522,78;60880,16;60880,32;58691,83;71032,31;48787,04;50991,74;58496,43;66398,63;58419,38;61960,70;63297,38;53444,30;59035,72;64422,17;50527,36;45730,68;73875,93;59418,16;70800,57;76656,54;74313,85;73409,75;76281,78;73004,44;58837,28;74708,02;66616,55;51258,64;68492,13;2720117,03"
"""120039 PORTO WALTER"";-;-;-;-;5175,68;7199,77;7505,57;6383,24;6648,49;5267,88;5376,66;6006,91;4145,57;5856,10;4571,49;8803,99;8180,51;6779,84;4343,92;6956,54;7715,39;12374,20;9405,54;10797,28;8800,80;9011,07;10881,38;8442,08;6708,47;6190,13;9202,99;7415,07;9072,75;9007,04;8252,31;8332,51;6286,08;8955,09;8834,62;8016,29;8986,46;9219,64;8648,55;7878,75;10589,82;10025,93;13834,81;12413,17;14172,06;20256,35;19500,66;18445,30;9642,39;14239,33;450756,47"
"""120040 RIO BRANCO"";-;-;157,50;14902,69;89434,64;5063813,87;5276207,56;5692677,64;5317107,79;6492152,49;6165914,65;5829553,15;6289123,37;6065636,22;6525227,65;6337418,97;6086088,72;7255193,71;7184598,63;7608943,45;7187320,89;7994013,72;7389617,98;7833157,47;8098249,27;7998708,29;8426954,95;8027576,98;7715835,58;7986903,53;7670722,13;7841148,42;8489748,01;8321734,60;7855127,92;8676227,80;8838457,17;8510983,10;9414961,43;8562549,32;8207210,81;9227285,55;8733278,20;8324053,16;8629020,70;9340408,60;9394352,51;9788284,45;10312836,84;10253985,13;10780476,39;10300912,44;9659829,07;9458870,80;388544955,91"
"""120042 RODRIGUES ALVES"";-;-;-;9431,27;11052,81;17081,98;21173,52;20803,89;20058,50;23942,11;31423,65;28534,84;26684,00;31394,37;26106,43;30307,30;21640,56;23461,11;23290,22;29242,37;27660,12;20306,00;19150,67;18920,37;18412,98;18194,42;21090,55;22252,43;22364,92;20779,35;20464,35;23494,94;30279,37;29384,06;22584,55;26170,92;24584,23;21753,91;19515,13;26031,78;25321,14;28572,25;20032,87;19090,38;20337,39;24226,59;20782,43;21058,11;22779,35;22924,03;-;20109,72;-;-;1094258,24"
"""120043 SANTA ROSA DO PURUS"";-;-;-;-;4484,33;6195,00;-;3093,02;4681,26;5129,91;5368,78;5497,29;4175,74;4629,86;4108,41;4615,80;3681,06;2343,87;3492,65;3508,31;7010,24;8490,30;5683,92;5160,59;5276,50;5052,24;4712,03;4527,33;2716,29;3653,01;3033,34;3370,82;3473,74;4704,07;4719,05;5893,17;6415,16;9081,28;7738,44;4158,48;7607,14;7189,65;6531,17;9197,41;6905,41;6696,61;10525,87;7112,82;5351,43;7508,74;9080,11;6276,64;7338,89;8107,39;275304,57"
"""120045 SENADOR GUIOMARD"";-;-;-;-;-;111039,31;77252,06;88990,69;120357,48;131654,46;154848,27;148072,97;145594,81;188494,24;190058,64;199087,46;174046,68;134037,65;136541,74;145086,23;134367,32;131062,73;122596,37;114833,80;121225,75;109926,49;117540,56;132497,86;136575,57;113391,05;104549,69;97438,09;99777,45;96057,59;91022,81;98344,24;103272,59;113301,77;100398,34;95821,05;88548,30;103533,13;79292,08;92285,03;81859,20;99562,41;97068,29;98424,08;106084,71;100311,05;111005,38;103814,86;101740,64;102086,28;5744779,25"
"""120050 SENA MADUREIRA"";-;-;-;-;-;108248,77;97868,53;87692,96;100991,72;110858,72;111803,50;117621,91;97380,62;73648,75;72450,05;117391,22;112230,19;129866,59;118246,29;142063,90;154870,73;165425,67;181835,89;204191,90;137221,08;136476,95;146803,19;160695,23;130116,73;119493,56;102187,24;107884,09;127253,50;113998,39;118070,98;118696,62;121575,38;126251,41;122770,00;117243,83;112603,84;111907,35;116485,16;120700,93;112027,04;114616,79;119115,01;147780,48;132398,54;140284,12;189740,78;136369,18;138643,41;134071,75;6138170,47"
"""120060 TARAUACA"";-;-;-;-;-;40957,57;32107,16;36760,40;43050,22;52561,38;41851,99;56289,20;42476,52;39817,94;37422,67;39654,24;34642,83;45421,24;44155,61;54183,22;57727,54;54898,82;53013,84;57916,79;51514,47;45408,46;46864,40;46674,23;50035,08;50712,13;46045,24;47530,51;61672,40;49704,48;57201,36;51997,11;55140,69;64464,61;65934,61;64473,48;52367,51;58626,55;56261,75;60068,58;64255,73;67603,97;66838,38;70383,13;58660,02;55855,35;66525,68;63376,69;72034,50;66633,06;2599773,34"
"""120070 XAPURI"";-;-;-;-;-;48747,06;33621,58;35780,02;38173,79;44867,21;43467,77;47792,29;44050,74;43292,67;46867,28;44097,66;44099,63;50971,51;41936,20;45623,23;49367,63;56693,56;51105,71;47367,20;58678,60;73407,68;56943,95;55402,82;87742,38;56343,13;47297,16;52514,81;56871,50;59964,62;58501,45;57741,57;63319,93;72995,19;69283,08;66461,03;69358,04;55069,37;52457,50;68143,02;63253,53;72784,95;95321,77;109541,31;78087,56;75024,28;73422,14;77966,57;77873,30;72575,18;2892270,16"
"""130002 ALVARAES"";-;-;-;-;-;-;-;-;-;-;12762,63;9104,03;-;-;-;-;5543,77;3686,45;-;14579,86;17145,62;42457,36;24680,55;43624,99;40268,14;36735,06;36131,82;35269,47;38957,77;28813,99;34070,66;38949,66;38353,88;40744,44;38766,22;36015,46;36207,96;37823,09;34393,15;30428,60;30041,39;26465,04;40294,40;39773,98;128853,03;74262,44;86029,74;85389,01;134267,07;121280,15;116973,17;143812,01;132654,61;-;1915610,67"
"""130006 AMATURA"";-;-;-;-;-;36673,23;41438,51;35575,36;41712,63;47180,34;38006,64;44337,19;44386,89;41643,25;47381,31;46618,79;43332,68;54343,44;58609,21;58642,32;51534,53;58241,93;47049,03;48619,48;29720,92;42476,68;44706,66;51504,38;49715,99;43942,00;37630,57;44031,56;37871,16;48677,56;37450,06;44655,97;44740,15;44708,23;46034,29;52677,07;46733,32;52582,62;55731,86;62691,68;74108,19;116704,50;117866,27;128619,81;126007,48;134162,06;114515,93;147850,40;146408,51;131758,88;3041611,52"
"""130008 ANAMA"";-;-;-;-;-;27379,40;-;14529,25;12692,99;-;4925,59;8493,45;8811,07;11496,22;13133,52;17000,41;16658,25;10297,90;14413,60;12151,08;8249,46;16308,07;23787,86;15773,79;24011,84;19837,37;11892,34;20203,89;17049,47;24477,52;23127,60;25622,98;24668,91;27807,95;21003,40;26818,05;23820,25;22191,45;17295,90;15903,62;9830,12;17967,96;23853,74;29239,27;21584,15;32102,05;37145,43;39435,73;45023,77;45478,55;42730,50;40993,57;24844,52;-;992063,81"
"""130010 ANORI"";-;-;-;-;-;28393,15;26786,98;25842,60;24930,11;24455,28;26290,99;37136,16;-;30532,03;38723,10;38832,23;37747,91;32805,73;30020,70;32674,25;33724,01;39367,03;41726,23;41950,36;42554,87;42019,98;43774,14;44161,01;43056,16;42799,27;43491,62;40819,72;41458,09;45697,02;46453,80;50870,75;56830,20;59288,66;59277,70;56556,06;59474,56;57739,22;47820,66;43122,59;62463,98;57669,03;59171,87;54563,81;54175,53;48456,01;42179,02;42605,22;45344,66;43778,96;2069613,02"
"""130014 APUI"";-;-;-;-;-;50890,80;41690,19;43591,73;48562,18;52407,45;44456,33;52125,55;51121,12;44530,63;50010,49;48217,69;34555,51;52515,28;44622,36;47618,83;43868,62;58159,79;53154,26;46180,96;58578,69;51963,67;43678,31;41207,33;34120,11;36272,83;31899,98;32248,81;54459,81;61494,88;35745,75;48703,40;54916,86;60085,31;61315,32;59737,76;44893,14;51375,62;52351,26;38863,30;60017,80;55568,92;56443,44;63635,63;59247,70;67268,39;69148,07;65777,42;69116,69;65417,12;2493833,09"
"""130020 ATALAIA DO NORTE"";-;-;-;-;-;40181,50;30908,22;12499,64;10863,07;44763,87;27843,09;44253,29;64528,88;37831,04;32489,07;37172,46;44916,12;45858,54;34070,88;37136,06;43936,83;39436,84;29644,58;46235,47;47388,18;27814,44;39525,57;31260,69;39091,04;37543,41;58676,01;66765,97;58236,09;58410,08;56517,71;60247,97;61616,95;53342,50;64455,60;54867,56;58019,78;64624,05;63701,69;76202,17;82196,94;14161,01;125072,93;76847,04;140660,68;95232,59;97336,08;103024,74;79854,78;85738,19;2683001,89"
"""130030 AUTAZES"";-;-;-;-;-;82297,53;81934,87;82761,34;81563,36;65742,63;59646,34;71669,19;59379,61;33546,64;56777,04;73976,85;50541,46;46498,30;28690,67;32380,96;53625,55;99594,51;117753,56;101415,48;131124,66;148612,12;220037,65;237575,49;202724,69;210033,89;358433,20;453504,65;277707,75;220238,70;161223,56;203680,17;150825,91;143268,20;154748,23;143008,70;176354,86;241514,09;241251,95;249830,86;306967,41;193907,78;255677,25;266500,63;291171,57;354393,51;388563,89;361656,92;253197,27;64389,51;8341920,96"
"""130040 BARCELOS"";-;-;-;-;-;27995,71;24007,40;26338,50;22796,16;21012,36;20057,69;24978,87;32392,77;27464,30;26318,16;22696,23;24610,53;19551,53;20352,69;19513,30;18157,05;22707,68;24137,52;34444,87;25194,74;24811,01;23614,06;23910,58;19635,74;19905,91;14639,32;17229,81;20063,83;22510,81;23090,50;16641,97;19182,44;17110,23;18293,18;6527,54;6801,88;8658,95;23194,11;22010,88;25739,79;29944,07;27295,87;34043,53;56292,53;116684,89;36674,26;74303,85;-;-;1233539,60"
"""130050 BARREIRINHA"";-;-;-;-;-;12627,77;9647,63;23226,01;37068,32;36870,00;39500,97;47863,46;48688,09;48991,48;74011,84;20387,59;14362,55;20379,56;23631,70;22420,47;18936,28;18721,95;34732,05;33866,56;24557,27;21152,10;25267,66;38014,31;23576,98;20246,51;31773,75;27220,21;28654,76;22979,08;30982,61;22553,19;23905,94;26985,76;39515,33;24858,82;27168,92;31162,42;34573,20;39274,10;36507,52;41906,33;31076,65;46620,96;31468,52;44752,91;124212,90;38535,47;42779,15;40672,69;1628890,30"
"""130060 BENJAMIN CONSTANT"";-;-;-;-;-;202928,95;-;-;23448,04;19860,28;9757,69;10340,79;10972,54;12209,89;18708,38;12273,84;17017,21;20950,65;25455,97;30040,92;23789,57;28352,61;34220,31;27993,69;28584,22;24101,27;22549,41;39274,20;25940,84;25662,62;21902,66;27702,71;40479,25;52406,12;52773,44;2435,41;20013,13;91586,68;95824,39;91911,22;91911,22;117574,77;120103,99;137488,34;143561,96;94802,01;178574,55;171617,01;182742,98;199970,25;176689,92;166367,45;282084,22;-;3254957,57"
"""130063 BERURI"";-;-;-;-;-;12409,81;10654,35;13977,28;12208,77;14461,46;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;27579,29;26182,07;23039,05;25338,17;32405,88;30762,92;23235,04;29606,54;27266,83;43745,74;42732,63;41807,60;38044,41;35575,48;29293,69;32280,75;39468,54;612076,30"
"""130068 BOA VISTA DO RAMOS"";-;-;-;-;-;32022,87;22747,01;30737,40;24477,70;31476,06;28443,87;29715,20;31793,64;29732,34;26723,10;31629,33;27378,35;27237,31;25568,49;26800,49;25623,51;24497,16;37379,87;34481,88;35616,24;29303,75;28478,08;30388,43;28485,77;39354,07;36364,22;36117,45;38642,10;39635,76;36079,93;31663,39;36677,97;35754,45;33948,20;42673,74;32588,69;40398,07;29467,67;30271,29;30397,91;33241,64;31890,44;28489,35;33522,88;39734,45;31206,49;27883,75;25264,25;21504,59;1543510,60"
"""130070 BOCA DO ACRE"";-;-;-;-;-;110918,80;96219,64;104181,34;114813,90;118214,57;115256,80;108944,92;111598,46;143518,30;176576,80;194924,19;166159,29;168532,25;204217,65;164175,01;143932,60;155545,70;146449,19;142656,10;137123,35;149059,67;167320,21;141972,09;193569,86;224160,89;265464,63;171820,09;177949,85;181829,65;332943,63;189981,65;181549,59;182071,17;169019,26;153346,69;174194,37;134564,59;173114,75;163016,48;166670,95;202031,89;164745,21;197394,33;184605,69;216497,47;215284,48;220540,07;201851,74;-;8120529,81"
"""130080 BORBA"";-;-;-;-;-;11283,29;16491,84;19321,36;18558,12;23714,66;14363,26;16390,11;16620,77;13703,71;13887,71;24315,81;17255,95;18096,99;14550,53;16558,43;21810,54;25289,11;37702,00;44451,12;51682,26;22024,94;18165,98;17202,06;18422,26;20409,96;20930,85;19836,82;23812,76;1584,12;16466,41;19760,05;19796,65;18589,25;21409,12;18123,13;15519,78;21915,67;21011,37;23720,29;47108,02;1710,13;42276,91;29687,48;31087,05;26882,36;40466,31;40662,76;38277,16;44976,66;1137883,88"
"""130083 CAAPIRANGA"";-;-;-;-;-;17079,69;21254,36;21730,60;22590,69;23694,97;25699,77;26093,24;27100,85;22057,58;27488,88;20358,75;19661,26;21282,93;19369,60;28726,77;25034,80;26629,21;25414,86;23257,34;13390,81;24247,85;23209,16;21577,94;27048,93;26571,04;27686,14;29576,24;30621,68;29984,45;30920,00;28907,17;34018,69;31766,25;23086,47;28891,17;26554,55;25159,82;25332,55;30747,95;36303,78;34538,06;31250,83;39821,64;28882,61;31253,52;29436,65;31428,18;31227,72;-;1277968,00"
"""130090 CANUTAMA"";-;-;-;-;-;34711,36;28978,33;24498,59;24012,78;26292,97;23850,05;24064,86;33844,15;34471,95;32502,06;34987,69;32521,16;40651,61;39049,96;41062,73;39133,29;46554,38;38259,07;54851,26;52855,15;61267,74;74062,03;91609,70;111248,62;138278,86;30844,11;31315,96;28816,74;30631,35;26021,13;28471,87;26651,47;32998,62;28818,34;31903,95;27911,80;66554,35;50039,93;50538,26;55501,67;69604,96;47217,86;66240,80;41747,10;51951,71;38947,65;-;-;-;2046349,98"
"""130100 CARAUARI"";-;-;-;-;-;70579,06;98076,22;75376,67;64406,31;75988,90;73160,18;77469,95;74823,26;61591,95;60844,65;65903,49;84755,93;47884,70;58059,92;68737,04;59299,64;82472,85;78607,41;77760,97;84796,96;71542,96;74118,55;77593,47;76794,06;105327,52;86659,38;91564,88;94265,30;93938,93;82681,02;96490,19;100312,35;87836,09;96940,63;86283,97;83671,50;85895,22;76222,68;92735,35;100384,77;110480,77;105467,39;134674,50;110742,96;102739,72;126811,24;110684,45;100519,47;101622,13;4205597,51"
"""130110 CAREIRO"";-;-;-;-;-;73688,73;54033,56;78912,36;54157,58;81769,44;85947,39;75786,35;108373,94;80890,37;41751,32;112006,91;94659,81;96109,12;84098,06;103749,75;79780,55;77732,70;75686,44;57862,25;83172,10;66983,33;107836,78;134433,16;143030,29;174120,99;293949,01;287565,14;583432,08;651289,64;467997,99;544807,64;565226,90;502359,62;613781,90;583088,30;483407,24;870002,23;592324,69;606656,73;635952,26;645964,82;607891,21;609404,44;607027,63;557442,51;523265,39;519799,00;408006,58;419367,92;15406584,15"
"""130115 CAREIRO DA VARZEA"";-;-;-;-;-;21539,30;18255,24;21419,41;23202,84;23441,62;29764,77;31897,06;32293,54;33648,67;34804,35;26665,43;17533,09;17984,51;19697,13;20681,83;19787,06;23890,38;16751,60;18746,62;14536,61;13265,21;14455,68;15151,50;14880,79;20189,68;25792,89;18157,94;27813,78;26196,76;27030,35;28322,95;27275,71;26229,76;20675,33;17454,09;18622,67;34371,15;25903,75;27534,16;25245,85;32277,82;36268,24;31541,15;41457,57;45768,84;43683,02;39012,36;27869,28;36380,03;1255369,37"
