"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""412860 VERE"";-;21;-;-;21"
"""412862 ALTO PARAISO"";-;-;-;13;13"
"""412865 VIRMOND"";-;1120;-;-;1120"
"""412870 VITORINO"";8128;4974;-;-;13102"
"""412880 XAMBRE"";2109;-;-;-;2109"
"""420005 ABDON BATISTA"";2141;952;-;940;4033"
"""420010 ABELARDO LUZ"";9447;14182;-;7280;30909"
"""420020 AGROLANDIA"";-;7807;-;42;7849"
"""420030 AGRONOMICA"";4018;8113;1;589;12721"
"""420040 AGUA DOCE"";511;600;-;459;1570"
"""420055 AGUAS FRIAS"";3766;466;-;293;4525"
"""420070 ALFREDO WAGNER"";184;8916;22;34;9156"
"""420080 ANCHIETA"";1330;5885;-;1702;8917"
"""420090 ANGELINA"";4181;-;-;-;4181"
"""420100 ANITA GARIBALDI"";-;3306;-;63;3369"
"""420110 ANITAPOLIS"";3;1262;-;3111;4376"
"""420120 ANTONIO CARLOS"";-;7813;35;40;7888"
"""420125 APIUNA"";14621;5488;-;2075;22184"
"""420130 ARAQUARI"";658;39886;-;84;40628"
"""420140 ARARANGUA"";4482;20702;27;2743;27954"
"""420150 ARMAZEM"";6158;4805;-;1891;12854"
"""420160 ARROIO TRINTA"";9;2865;-;1863;4737"
"""420170 ASCURRA"";5992;7506;-;163;13661"
"""420190 AURORA"";10;3433;-;1948;5391"
"""420195 BALNEARIO ARROIO DO SILVA"";9786;4334;-;24;14144"
"""420200 BALNEARIO CAMBORIU"";22376;131119;202;-;153697"
"""420205 BALNEARIO BARRA DO SUL"";10119;12142;-;569;22830"
"""420207 BALNEARIO GAIVOTA"";35843;8218;-;128;44189"
"""420209 BARRA BONITA"";-;414;-;919;1333"
"""420210 BARRA VELHA"";14825;27662;-;66;42553"
"""420213 BELA VISTA DO TOLDO"";-;31;-;1061;1092"
"""420215 BELMONTE"";-;2215;-;758;2973"
"""420220 BENEDITO NOVO"";17116;10986;-;96;28198"
"""420230 BIGUACU"";10846;67989;263;301;79399"
"""420240 BLUMENAU"";16181;334358;8115;4401;363055"
"""420245 BOMBINHAS"";34163;56572;-;978;91713"
"""420253 BOM JESUS"";3798;112;-;11;3921"
"""420257 BOM JESUS DO OESTE"";-;2083;-;1037;3120"
"""420260 BOM RETIRO"";3;5795;-;42;5840"
"""420270 BOTUVERA"";64;134;-;19;217"
"""420280 BRACO DO NORTE"";77148;22603;1;664;100416"
"""420285 BRACO DO TROMBUDO"";4;3495;-;11;3510"
"""420287 BRUNOPOLIS"";-;2453;-;2943;5396"
"""420290 BRUSQUE"";103750;140579;3214;1095;248638"
"""420300 CACADOR"";1495;31351;-;9603;42449"
"""420310 CAIBI"";-;4048;-;2703;6751"
"""420315 CALMON"";1;2714;1;1453;4169"
"""420325 CAPAO ALTO"";-;1232;-;64;1296"
"""420330 CAMPO ALEGRE"";11216;5108;-;-;16324"
"""420340 CAMPO BELO DO SUL"";14592;7889;-;26;22507"
"""420350 CAMPO ERE"";7;6298;-;2870;9175"
"""420360 CAMPOS NOVOS"";888;24223;-;3357;28468"
"""420370 CANELINHA"";8758;12751;21;33;21563"
"""420380 CANOINHAS"";2008;41018;303;1740;45069"
"""420395 CAPIVARI DE BAIXO"";46594;6743;-;148;53485"
"""420410 CAXAMBU DO SUL"";745;175;-;1218;2138"
"""420415 CELSO RAMOS"";-;43;-;-;43"
"""420417 CERRO NEGRO"";-;671;-;8;679"
"""420419 CHAPADAO DO LAGEADO"";2919;1234;-;1018;5171"
"""420420 CHAPECO"";84770;317230;2301;12786;417087"
"""420425 COCAL DO SUL"";5151;35531;-;242;40924"
"""420430 CONCORDIA"";6546;99190;1652;1985;109373"
"""420445 CORONEL MARTINS"";4000;9;-;485;4494"
"""420450 CORUPA"";11673;11213;-;1659;24545"
"""420455 CORREIA PINTO"";267;6194;-;20;6481"
"""420460 CRICIUMA"";293364;274311;2018;3467;573160"
"""420470 CUNHA PORA"";-;11027;-;3585;14612"
"""420475 CUNHATAI"";-;742;-;855;1597"
"""420480 CURITIBANOS"";24187;16773;10;3504;44474"
"""420490 DESCANSO"";1360;6094;-;3822;11276"
"""420500 DIONISIO CERQUEIRA"";19589;14971;-;7502;42062"
"""420510 DONA EMMA"";4959;3497;-;-;8456"
"""420515 DOUTOR PEDRINHO"";994;355;-;55;1404"
"""420519 ERMO"";7319;595;-;161;8075"
"""420520 ERVAL VELHO"";1488;5;-;419;1912"
"""420530 FAXINAL DOS GUEDES"";-;5431;-;2528;7959"
"""420540 FLORIANOPOLIS"";63009;293859;2070;8535;367473"
"""420543 FORMOSA DO SUL"";3493;695;-;1372;5560"
"""420545 FORQUILHINHA"";46843;48384;-;390;95617"
"""420550 FRAIBURGO"";9450;9711;-;5738;24899"
"""420555 FREI ROGERIO"";-;86;-;173;259"
"""420560 GALVAO"";-;2914;-;393;3307"
"""420570 GAROPABA"";5302;54448;-;9917;69667"
"""420600 GOVERNADOR CELSO RAMOS"";6259;17203;104;3727;27293"
"""420610 GRAO-PARA"";69;2439;-;34;2542"
"""420620 GRAVATAL"";7240;1694;-;175;9109"
"""420630 GUABIRUBA"";12609;12934;-;27;25570"
"""420640 GUARACIABA"";-;3673;-;3200;6873"
"""420650 GUARAMIRIM"";38873;53169;24;248;92314"
"""420660 GUARUJA DO SUL"";-;416;-;1822;2238"
"""420665 GUATAMBU"";11883;3409;-;709;16001"
"""420670 HERVAL D'OESTE"";21061;24413;-;1019;46493"
"""420675 IBIAM"";3128;175;-;173;3476"
"""420680 IBICARE"";-;5767;-;751;6518"
"""420690 IBIRAMA"";15217;12676;-;4108;32001"
"""420700 ICARA"";79446;36809;-;40;116295"
"""420710 ILHOTA"";9280;12037;-;-;21317"
"""420720 IMARUI"";18595;6367;-;3116;28078"
"""420740 IMBUIA"";30;4915;-;2617;7562"
"""420757 IOMERE"";64;3107;-;730;3901"
"""420760 IPIRA"";18;3314;-;830;4162"
"""420765 IPORA DO OESTE"";9;3000;82;2775;5866"
"""420768 IPUACU"";9267;5543;-;951;15761"
"""420775 IRACEMINHA"";69;3390;41;1166;4666"
"""420780 IRANI"";13388;15085;-;2991;31464"
"""420785 IRATI"";-;-;-;1329;1329"
"""420790 IRINEOPOLIS"";10935;5931;-;1560;18426"
"""420800 ITA"";-;1985;-;25;2010"
"""420810 ITAIOPOLIS"";-;1791;-;1688;3479"
"""420820 ITAJAI"";85610;279845;4975;316;370746"
"""420830 ITAPEMA"";1563;97154;715;660;100092"
"""420840 ITAPIRANGA"";232;6060;158;9464;15914"
"""420850 ITUPORANGA"";32614;15825;-;658;49097"
"""420880 JAGUARUNA"";58443;9893;-;213;68549"
"""420895 JARDINOPOLIS"";-;1591;-;2080;3671"
"""420900 JOACABA"";635;33693;119;4514;38961"
"""420910 JOINVILLE"";144792;641829;10446;20818;817885"
"""420915 JOSE BOITEUX"";31;4235;-;49;4315"
"""420917 JUPIA"";3930;293;-;900;5123"
"""420930 LAGES"";61649;210521;2654;4692;279516"
"""420940 LAGUNA"";949;40661;149;319;42078"
"""420945 LAJEADO GRANDE"";3939;754;-;-;4693"
"""420950 LAURENTINO"";-;2964;-;99;3063"
"""420970 LEBON REGIS"";-;2863;-;-;2863"
"""420980 LEOBERTO LEAL"";-;1583;-;1849;3432"
"""420985 LINDOIA DO SUL"";213;3407;-;298;3918"
"""420990 LONTRAS"";20;15821;-;78;15919"
"""421000 LUIZ ALVES"";218;13904;-;579;14701"
"""421005 MACIEIRA"";2271;1962;-;18;4251"
"""421010 MAFRA"";99235;18801;-;1848;119884"
"""421020 MAJOR GERCINO"";-;988;41;3548;4577"
"""421030 MAJOR VIEIRA"";29802;3543;-;1841;35186"
"""421040 MARACAJA"";8650;5152;-;37;13839"
"""421050 MARAVILHA"";118;17261;808;4560;22747"
"""421055 MAREMA"";-;678;-;854;1532"
"""421060 MASSARANDUBA"";10786;21811;106;1002;33705"
"""421070 MATOS COSTA"";3285;3168;-;17;6470"
"""421085 MIRIM DOCE"";76;-;-;19;95"
"""421090 MODELO"";-;5697;-;1676;7373"
"""421100 MONDAI"";-;557;-;1577;2134"
"""421105 MONTE CARLO"";84;188;-;124;396"
"""421110 MONTE CASTELO"";57;2111;-;17;2185"
"""421120 MORRO DA FUMACA"";25855;9535;-;183;35573"
"""421125 MORRO GRANDE"";5893;2898;-;488;9279"
"""421130 NAVEGANTES"";105234;73069;721;9;179033"
"""421140 NOVA ERECHIM"";20;1125;-;1682;2827"
"""421150 NOVA TRENTO"";10972;18841;32;3038;32883"
"""421160 NOVA VENEZA"";17187;4346;-;48;21581"
"""421170 ORLEANS"";1413;37022;45;179;38659"
"""421175 OTACILIO COSTA"";1;12069;-;66;12136"
"""421180 OURO"";9731;11174;-;1634;22539"
"""421185 OURO VERDE"";3254;533;-;-;3787"
"""421190 PALHOCA"";125082;108759;104;379;234324"
"""421200 PALMA SOLA"";161;1542;-;4993;6696"
"""421210 PALMITOS"";418;11807;-;67;12292"
"""421220 PAPANDUVA"";-;617;-;35;652"
"""421223 PARAISO"";102;1521;-;595;2218"
"""421227 PASSOS MAIA"";1604;79;-;2652;4335"
"""421230 PAULO LOPES"";-;5773;-;3936;9709"
"""421240 PEDRAS GRANDES"";-;1189;-;37;1226"
"""421250 PENHA"";10985;37587;29;233;48834"
"""421260 PERITIBA"";-;266;-;981;1247"
"""421265 PESCARIA BRAVA"";15439;1989;-;63;17491"
"""421270 PETROLANDIA"";230;3693;-;72;3995"
"""421280 BALNEARIO PICARRAS"";19927;44242;-;36;64205"
"""421290 PINHALZINHO"";24808;2564;-;97;27469"
"""421300 PINHEIRO PRETO"";9685;3204;-;594;13483"
"""421310 PIRATUBA"";8408;9;-;1349;9766"
"""421320 POMERODE"";1695;21535;-;52;23282"
"""421330 PONTE ALTA"";-;3330;-;7;3337"
"""421335 PONTE ALTA DO NORTE"";-;-;-;90;90"
"""421340 PONTE SERRADA"";-;6720;-;148;6868"
"""421350 PORTO BELO"";69892;63673;181;594;134340"
"""421360 PORTO UNIAO"";4073;18557;6;4238;26874"
"""421370 POUSO REDONDO"";5479;5463;-;41;10983"
"""421410 PRESIDENTE NEREU"";9;2994;-;16;3019"
"""421415 PRINCESA"";-;24;-;88;112"
"""421420 QUILOMBO"";6570;14058;-;2239;22867"
"""421430 RANCHO QUEIMADO"";-;3440;-;-;3440"
"""421440 RIO DAS ANTAS"";9753;9152;-;1799;20704"
"""421450 RIO DO CAMPO"";-;5920;-;3553;9473"
"""421460 RIO DO OESTE"";9910;6555;-;1316;17781"
"""421470 RIO DOS CEDROS"";8709;8576;-;98;17383"
"""421480 RIO DO SUL"";12589;81773;2176;223;96761"
"""421490 RIO FORTUNA"";285;5184;-;1267;6736"
"""421500 RIO NEGRINHO"";869;39003;259;1150;41281"
"""421507 RIQUEZA"";-;2947;-;1020;3967"
"""421510 RODEIO"";8907;10370;-;1267;20544"
"""421520 ROMELANDIA"";-;380;-;-;380"
"""421530 SALETE"";26;6387;-;68;6481"
"""421535 SALTINHO"";-;1662;-;883;2545"
"""421540 SALTO VELOSO"";-;299;-;1041;1340"
"""421545 SANGAO"";11485;6176;-;689;18350"
"""421550 SANTA CECILIA"";2868;5527;-;30;8425"
"""421555 SANTA HELENA"";2776;-;-;-;2776"
"""421565 SANTA ROSA DO SUL"";22055;1730;-;566;24351"
"""421567 SANTA TEREZINHA"";-;4833;-;4186;9019"
"""421568 SANTA TEREZINHA DO PROGRESSO"";1;1451;-;920;2372"
"""421569 SANTIAGO DO SUL"";-;68;-;1066;1134"
"""421570 SANTO AMARO DA IMPERATRIZ"";4381;27961;209;-;32551"
"""421580 SAO BENTO DO SUL"";27988;51265;1462;917;81632"
"""421610 SAO DOMINGOS"";-;962;-;-;962"
"""421620 SAO FRANCISCO DO SUL"";37687;74971;-;-;112658"
"""421625 SAO JOAO DO OESTE"";-;7897;15;3602;11514"
"""421630 SAO JOAO BATISTA"";294;34246;-;574;35114"
"""421635 SAO JOAO DO ITAPERIU"";8853;852;-;739;10444"
"""421640 SAO JOAO DO SUL"";9193;1653;-;161;11007"
"""421650 SAO JOAQUIM"";17495;5720;-;73;23288"
"""421660 SAO JOSE"";15285;136144;884;935;153248"
"""421690 SAO LOURENCO DO OESTE"";15237;21794;-;10987;48018"
"""421700 SAO LUDGERO"";41828;14369;-;3493;59690"
"""421715 SAO MIGUEL DA BOA VISTA"";2;1665;-;1544;3211"
"""421720 SAO MIGUEL DO OESTE"";13926;47882;519;272;62599"
"""421725 SAO PEDRO DE ALCANTARA"";-;5524;-;164;5688"
"""421730 SAUDADES"";1511;1409;-;3652;6572"
"""421740 SCHROEDER"";19094;14826;-;970;34890"
"""421750 SEARA"";16686;15925;-;12;32623"
"""421755 SERRA ALTA"";-;2314;-;1340;3654"
"""421760 SIDEROPOLIS"";2815;15666;1;39;18521"
"""421770 SOMBRIO"";46602;10501;-;1145;58248"
"""421775 SUL BRASIL"";-;451;-;1373;1824"
"""421780 TAIO"";7076;9533;-;1143;17752"
"""421790 TANGARA"";-;122;-;2015;2137"
"""421800 TIJUCAS"";7472;37172;-;26;44670"
"""421810 TIMBE DO SUL"";7266;7659;-;2783;17708"
"""421820 TIMBO"";23978;32222;-;654;56854"
"""421825 TIMBO GRANDE"";4274;5839;-;2184;12297"
"""421835 TREVISO"";4758;3478;-;107;8343"
"""421840 TREZE DE MAIO"";14206;4862;-;763;19831"
"""421850 TREZE TILIAS"";10158;15636;-;967;26761"
"""421860 TROMBUDO CENTRAL"";-;6917;-;16;6933"
"""421870 TUBARAO"";557;41427;406;446;42836"
"""421875 TUNAPOLIS"";374;3617;-;1924;5915"
"""421880 TURVO"";27668;9631;-;256;37555"
"""421885 UNIAO DO OESTE"";-;1577;-;1778;3355"
"""421890 URUBICI"";-;2333;-;180;2513"
"""421900 URUSSANGA"";12711;22127;6;48;34892"
"""421910 VARGEAO"";15;3879;-;821;4715"
"""421915 VARGEM"";-;732;-;446;1178"
"""421917 VARGEM BONITA"";5704;1870;-;-;7574"
"""421920 VIDAL RAMOS"";3971;1984;-;786;6741"
"""421930 VIDEIRA"";56760;75140;903;3953;136756"
"""421935 VITOR MEIRELES"";3963;6108;-;1499;11570"
"""421940 WITMARSUM"";5507;6410;2;2585;14504"
"""421950 XANXERE"";38600;3172;-;-;41772"
"""421970 XAXIM"";5783;29108;-;8857;43748"
"""422000 BALNEARIO RINCAO"";46495;11086;-;1067;58648"
"""430003 ACEGUA"";10;1839;-;137;1986"
"""430005 AGUA SANTA"";-;932;-;65;997"
"""430010 AGUDO"";9;9470;308;-;9787"
"""430020 AJURICABA"";-;2177;-;24;2201"
"""430030 ALECRIM"";-;1933;-;-;1933"
"""430040 ALEGRETE"";-;13880;155254;195;169329"
"""430045 ALEGRIA"";651;872;-;22;1545"
"""430050 ALPESTRE"";-;1488;-;-;1488"
"""430055 ALTO ALEGRE"";-;836;-;151;987"
"""430060 ALVORADA"";4754;127838;1900;145;134637"
"""430063 AMARAL FERRADOR"";-;748;-;-;748"
"""430064 AMETISTA DO SUL"";22;6872;12;29;6935"
"""430070 ANTA GORDA"";4;1788;-;28;1820"
"""430080 ANTONIO PRADO"";15043;8478;129;1570;25220"
"""430085 ARAMBARE"";4788;3343;-;38;8169"
"""430087 ARARICA"";3;2493;-;34;2530"
"""430090 ARATIBA"";1622;12463;35;-;14120"
"""430100 ARROIO DO MEIO"";8;25140;115;56;25319"
"""430105 ARROIO DO SAL"";5101;11233;-;73;16407"
"""430107 ARROIO DO PADRE"";-;527;-;2;529"
"""430110 ARROIO DOS RATOS"";-;1443;-;-;1443"
"""430120 ARROIO DO TIGRE"";-;4892;17;26;4935"
"""430130 ARROIO GRANDE"";12742;21136;-;95;33973"
"""430140 ARVOREZINHA"";-;7594;-;40;7634"
"""430150 AUGUSTO PESTANA"";8749;4603;-;26;13378"
"""430155 AUREA"";188;1226;-;30;1444"
"""430160 BAGE"";6323;101615;104698;2703;215339"
"""430163 BALNEARIO PINHAL"";1953;8921;-;28;10902"
"""430165 BARAO"";9;6439;-;9;6457"
"""430180 BARRACAO"";9;963;-;-;972"
"""430185 BARRA DO GUARITA"";-;-;-;20;20"
"""430192 BARRA DO RIO AZUL"";-;-;-;19;19"
"""430195 BARRA FUNDA"";-;3263;-;-;3263"
"""430200 BARROS CASSAL"";-;27;-;6;33"
"""430205 BENJAMIN CONSTANT DO SUL"";18;1003;-;8;1029"
"""430210 BENTO GONCALVES"";4646;83199;2469;-;90314"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;13;13"
"""430220 BOA VISTA DO BURICA"";-;4092;-;29;4121"
"""430225 BOA VISTA DO SUL"";-;-;-;111;111"
"""430235 BOM PRINCIPIO"";61;20785;19;1765;22630"
"""430237 BOM PROGRESSO"";-;-;-;10;10"
"""430240 BOM RETIRO DO SUL"";18;10719;-;71;10808"
"""430250 BOSSOROCA"";-;810;-;108;918"
"""430260 BRAGA"";-;-;-;56;56"
"""430280 CACAPAVA DO SUL"";92;30107;114;32;30345"
"""430290 CACEQUI"";4;6331;91;10;6436"
"""430300 CACHOEIRA DO SUL"";42571;73439;143999;1541;261550"
"""430310 CACHOEIRINHA"";8033;66346;1688;2601;78668"
"""430320 CACIQUE DOBLE"";-;1579;-;35;1614"
"""430330 CAIBATE"";1;783;-;577;1361"
"""430340 CAICARA"";-;2117;-;20;2137"
"""430350 CAMAQUA"";2800;83680;1736;7;88223"
"""430355 CAMARGO"";39;40;-;5;84"
"""430360 CAMBARA DO SUL"";2060;2896;-;-;4956"
"""430367 CAMPESTRE DA SERRA"";-;237;-;70;307"
"""430370 CAMPINA DAS MISSOES"";1018;3443;-;-;4461"
"""430380 CAMPINAS DO SUL"";-;3122;-;49;3171"
"""430390 CAMPO BOM"";72669;53295;1947;261;128172"
"""430400 CAMPO NOVO"";-;1282;-;-;1282"
"""430410 CAMPOS BORGES"";-;513;-;-;513"
"""430430 CANDIDO GODOI"";1290;3542;-;241;5073"
"""430435 CANDIOTA"";72;7100;-;-;7172"
"""430440 CANELA"";312;39235;287;85;39919"
"""430450 CANGUCU"";495;24438;33;-;24966"
"""430460 CANOAS"";13248;210340;5356;528;229472"
"""430461 CANUDOS DO VALE"";-;-;-;22;22"
"""430463 CAPAO DA CANOA"";30483;99821;1390;2260;133954"
"""430465 CAPAO DO CIPO"";255;11;-;-;266"
"""430466 CAPAO DO LEAO"";3521;16559;-;3;20083"
"""430467 CAPIVARI DO SUL"";851;2666;-;-;3517"
"""430468 CAPELA DE SANTANA"";-;-;-;4;4"
"""430469 CAPITAO"";-;-;-;20;20"
"""430471 CARAA"";-;567;-;-;567"
"""430480 CARLOS BARBOSA"";16389;13249;308;592;30538"
"""430490 CASCA"";4;11700;19;88;11811"
"""430495 CASEIROS"";-;812;-;-;812"
"""430500 CATUIPE"";2736;5040;-;44;7820"
"""430510 CAXIAS DO SUL"";24965;422292;626854;35384;1109495"
"""430511 CENTENARIO"";-;619;-;165;784"
"""430513 CERRO BRANCO"";5941;2826;-;-;8767"
"""430520 CERRO LARGO"";1;2418;15;231;2665"
"""430530 CHAPADA"";-;4783;-;16;4799"
"""430535 CHARQUEADAS"";612;18970;936;-;20518"
"""430540 CHIAPETTA"";-;1668;-;6;1674"
"""430543 CHUI"";-;724;-;-;724"
"""430544 CHUVISCA"";-;393;-;24;417"
"""430545 CIDREIRA"";1066;14376;-;-;15442"
"""430550 CIRIACO"";-;578;-;-;578"
"""430560 COLORADO"";-;631;-;1000;1631"
"""430570 CONDOR"";-;482;-;-;482"
"""430580 CONSTANTINA"";-;4557;116;72;4745"
"""430585 COQUEIROS DO SUL"";-;3756;-;-;3756"
"""430587 CORONEL BARROS"";-;-;-;15;15"
"""430590 CORONEL BICACO"";-;982;-;45;1027"
"""430593 CORONEL PILAR"";-;-;-;4;4"
"""430597 COXILHA"";-;-;-;19;19"
"""430600 CRISSIUMAL"";12667;12935;8;21;25631"
"""430605 CRISTAL"";1933;5803;-;-;7736"
"""430607 CRISTAL DO SUL"";-;-;-;20;20"
"""430610 CRUZ ALTA"";23314;33205;94236;221;150976"
"""430613 CRUZALTENSE"";-;47;-;12;59"
"""430620 CRUZEIRO DO SUL"";444;7305;-;36;7785"
"""430630 DAVID CANABARRO"";93;1806;-;14;1913"
"""430632 DERRUBADAS"";-;-;-;10;10"
"""430635 DEZESSEIS DE NOVEMBRO"";-;-;-;1;1"
"""430637 DILERMANDO DE AGUIAR"";-;-;-;17;17"
"""430640 DOIS IRMAOS"";61;15317;-;317;15695"
"""430645 DOIS LAJEADOS"";22;786;-;7;815"
"""430650 DOM FELICIANO"";2333;13910;-;26;16269"
"""430660 DOM PEDRITO"";348;30096;108;94;30646"
"""430673 DOUTOR MAURICIO CARDOSO"";450;1248;-;-;1698"
"""430675 DOUTOR RICARDO"";-;-;-;21;21"
"""430676 ELDORADO DO SUL"";4931;3018;-;60;8009"
"""430680 ENCANTADO"";-;37208;749;76;38033"
"""430690 ENCRUZILHADA DO SUL"";1385;15943;153;77;17558"
"""430692 ENGENHO VELHO"";-;-;-;7;7"
"""430693 ENTRE-IJUIS"";1;1715;-;-;1716"
"""430700 ERECHIM"";83864;73733;150620;654;308871"
"""430710 HERVAL"";-;2841;-;95;2936"
"""430720 ERVAL GRANDE"";15;4381;-;38;4434"
"""430730 ERVAL SECO"";-;2402;-;1352;3754"
"""430745 ESPERANCA DO SUL"";-;-;-;10;10"
"""430750 ESPUMOSO"";16;9348;158;41;9563"
"""430755 ESTACAO"";3;2976;-;-;2979"
"""430760 ESTANCIA VELHA"";4538;26717;275;-;31530"
"""430770 ESTEIO"";20185;73200;1942;170;95497"
"""430780 ESTRELA"";2775;27928;1305;2511;34519"
"""430781 ESTRELA VELHA"";306;1186;-;10;1502"
"""430783 EUGENIO DE CASTRO"";-;-;-;32;32"
"""430786 FAGUNDES VARELA"";-;2734;4;-;2738"
"""430790 FARROUPILHA"";1121;69793;1272;2851;75037"
"""430800 FAXINAL DO SOTURNO"";904;28276;1107;-;30287"
"""430807 FAZENDA VILANOVA"";-;-;-;26;26"
"""430810 FELIZ"";1588;14046;-;-;15634"
"""430820 FLORES DA CUNHA"";92;21964;141;85;22282"
"""430830 FONTOURA XAVIER"";-;3121;-;-;3121"
"""430843 FORQUETINHA"";557;-;-;24;581"
"""430850 FREDERICO WESTPHALEN"";-;18531;157527;15;176073"
"""430860 GARIBALDI"";9490;24119;314;126;34049"
"""430865 GARRUCHOS"";-;288;-;3;291"
"""430870 GAURAMA"";84;1031;-;91;1206"
"""430880 GENERAL CAMARA"";1;2452;-;-;2453"
"""430885 GENTIL"";715;39;-;55;809"
"""430890 GETULIO VARGAS"";148;13462;166;70;13846"
"""430900 GIRUA"";1616;22584;855;568;25623"
"""430905 GLORINHA"";436;4240;-;116;4792"
"""430910 GRAMADO"";46830;42685;311;4407;94233"
"""430915 GRAMADO XAVIER"";10;65;-;30;105"
"""430920 GRAVATAI"";17976;192564;4333;411;215284"
"""430925 GUABIJU"";1000;321;-;-;1321"
"""430930 GUAIBA"";2524;40554;2231;22;45331"
"""430940 GUAPORE"";12941;22823;251;4964;40979"
"""430950 GUARANI DAS MISSOES"";-;1991;-;-;1991"
"""430957 HERVEIRAS"";-;-;-;2;2"
"""430960 HORIZONTINA"";27040;7279;-;-;34319"
"""430965 HULHA NEGRA"";-;720;-;-;720"
"""430970 HUMAITA"";-;1769;-;49;1818"
"""430975 IBARAMA"";-;-;-;1;1"
"""430980 IBIACA"";-;331;-;2;333"
"""430990 IBIRAIARAS"";239;4781;-;10;5030"
"""430995 IBIRAPUITA"";-;785;-;-;785"
"""431000 IBIRUBA"";132;15508;244;65;15949"
"""431010 IGREJINHA"";-;40445;1282;-;41727"
"""431020 IJUI"";15129;141293;197149;433;354004"
"""431030 ILOPOLIS"";-;835;-;42;877"
"""431033 IMBE"";-;25739;-;597;26336"
"""431036 IMIGRANTE"";72;1970;-;24;2066"
"""431040 INDEPENDENCIA"";-;462;-;-;462"
"""431041 INHACORA"";-;-;-;20;20"
"""431043 IPE"";-;-;-;12;12"
"""431050 IRAI"";-;2679;-;-;2679"
"""431053 ITAARA"";-;-;-;8;8"
"""431057 ITAPUCA"";-;-;-;26;26"
"""431060 ITAQUI"";-;8345;355;3;8703"
"""431065 ITATI"";8;866;-;63;937"
"""431070 ITATIBA DO SUL"";4;-;-;6;10"
"""431075 IVORA"";-;469;-;5;474"
"""431080 IVOTI"";5528;24058;-;1903;31489"
"""431085 JABOTICABA"";-;4593;-;10;4603"
"""431087 JACUIZINHO"";-;-;-;8;8"
"""431090 JACUTINGA"";-;982;-;9;991"
"""431100 JAGUARAO"";8;29260;206;-;29474"
"""431110 JAGUARI"";694;5954;-;35;6683"
"""431113 JARI"";-;173;-;-;173"
"""431115 JOIA"";35;631;-;-;666"
"""431120 JULIO DE CASTILHOS"";61;12117;29;54;12261"
"""431123 LAGOA BONITA DO SUL"";-;-;-;3;3"
"""431125 LAGOAO"";-;132;-;22;154"
"""431127 LAGOA DOS TRES CANTOS"";-;-;-;14;14"
"""431130 LAGOA VERMELHA"";1470;24441;180;47;26138"
"""431140 LAJEADO"";20335;132012;288913;1794;443054"
"""431142 LAJEADO DO BUGRE"";60;-;-;30;90"
"""431150 LAVRAS DO SUL"";131;4393;-;-;4524"
"""431160 LIBERATO SALZANO"";-;1472;-;-;1472"
"""431162 LINDOLFO COLLOR"";1684;1354;-;96;3134"
"""431170 MACHADINHO"";-;526;-;-;526"
"""431173 MAMPITUBA"";-;719;-;21;740"
"""431177 MAQUINE"";756;3031;-;-;3787"
"""431179 MARATA"";19;104;-;3;126"
"""431180 MARAU"";33633;24487;357;1301;59778"
"""431190 MARCELINO RAMOS"";163;1714;-;8;1885"
"""431200 MARIANO MORO"";20;469;-;-;489"
"""431210 MATA"";-;698;-;-;698"
"""431213 MATO CASTELHANO"";-;227;-;22;249"
"""431217 MATO QUEIMADO"";-;191;-;14;205"
"""431220 MAXIMILIANO DE ALMEIDA"";-;1638;-;33;1671"
"""431225 MINAS DO LEAO"";4132;813;-;-;4945"
"""431230 MIRAGUAI"";-;-;-;6;6"
"""431235 MONTAURI"";-;-;-;5;5"
"""431238 MONTE BELO DO SUL"";-;2055;-;85;2140"
"""431240 MONTENEGRO"";10137;45664;2029;118;57948"
"""431242 MORMACO"";-;808;-;13;821"
"""431244 MORRINHOS DO SUL"";-;226;-;-;226"
"""431245 MORRO REDONDO"";17;2324;-;-;2341"
"""431247 MORRO REUTER"";2014;2502;-;-;4516"
"""431250 MOSTARDAS"";14;5585;-;136;5735"
"""431261 MUITOS CAPOES"";-;-;-;48;48"
"""431265 NAO-ME-TOQUE"";-;17828;79;-;17907"
"""431267 NICOLAU VERGUEIRO"";-;15;-;12;27"
"""431270 NONOAI"";10;14039;93;2726;16868"
"""431275 NOVA ALVORADA"";-;1841;-;2;1843"
"""431290 NOVA BASSANO"";313;5279;27;104;5723"
"""431295 NOVA BOA VISTA"";5;1525;-;6;1536"
"""431300 NOVA BRESCIA"";-;2503;-;-;2503"
"""431301 NOVA CANDELARIA"";-;348;-;21;369"
"""431303 NOVA ESPERANCA DO SUL"";-;-;-;112;112"
"""431306 NOVA HARTZ"";-;15517;-;-;15517"
"""431310 NOVA PALMA"";56;3913;-;213;4182"
"""431320 NOVA PETROPOLIS"";311;20455;200;1028;21994"
"""431330 NOVA PRATA"";198;28263;919;2089;31469"
"""431333 NOVA RAMADA"";-;-;-;20;20"
"""431335 NOVA ROMA DO SUL"";-;-;-;13;13"
"""431339 NOVO CABRAIS"";-;-;-;11;11"
"""431340 NOVO HAMBURGO"";225332;170830;3906;1061;401129"
"""431342 NOVO MACHADO"";-;-;-;4;4"
