"""Munic¡pio"";""Aten‡Æo B sica"";""M‚dia complexidade"";""Alta complexidade"";""NÆo se aplica"";""Total"""
"""430155 AUREA"";3861;440;-;113;4414"
"""430160 BAGE"";78835;1287089;1061529;60327;2487780"
"""430163 BALNEARIO PINHAL"";91671;79223;-;401599;572493"
"""430165 BARAO"";79;40034;-;91;40204"
"""430170 BARAO DE COTEGIPE"";272;3626;-;574;4472"
"""430175 BARAO DO TRIUNFO"";-;13787;-;128;13915"
"""430180 BARRACAO"";2;12998;-;40;13040"
"""430185 BARRA DO GUARITA"";-;-;-;230;230"
"""430190 BARRA DO RIBEIRO"";33828;159854;-;928;194610"
"""430192 BARRA DO RIO AZUL"";44;-;-;207;251"
"""430195 BARRA FUNDA"";-;37172;-;534;37706"
"""430200 BARROS CASSAL"";-;20747;-;61;20808"
"""430205 BENJAMIN CONSTANT DO SUL"";267;380;-;534;1181"
"""430210 BENTO GONCALVES"";102131;1294862;27785;3203;1427981"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;129;129"
"""430220 BOA VISTA DO BURICA"";19;51020;-;437;51476"
"""430222 BOA VISTA DO CADEADO"";-;2161;-;-;2161"
"""430223 BOA VISTA DO INCRA"";943;-;-;316;1259"
"""430225 BOA VISTA DO SUL"";-;-;-;47;47"
"""430230 BOM JESUS"";1829;115125;-;424;117378"
"""430235 BOM PRINCIPIO"";16296;208991;-;481;225768"
"""430237 BOM PROGRESSO"";-;-;-;137;137"
"""430240 BOM RETIRO DO SUL"";141;116656;-;695;117492"
"""430245 BOQUEIRAO DO LEAO"";1241;27150;-;311;28702"
"""430250 BOSSOROCA"";-;11240;-;276;11516"
"""430258 BOZANO"";-;-;-;112;112"
"""430260 BRAGA"";-;-;-;176;176"
"""430270 BUTIA"";-;101163;-;-;101163"
"""430280 CACAPAVA DO SUL"";-;275517;648;450;276615"
"""430290 CACEQUI"";61038;105119;1179;952;168288"
"""430300 CACHOEIRA DO SUL"";426560;768656;1374882;50119;2620217"
"""430310 CACHOEIRINHA"";123331;673472;32488;5896;835187"
"""430320 CACIQUE DOBLE"";3;13652;-;367;14022"
"""430330 CAIBATE"";-;8303;-;3142;11445"
"""430340 CAICARA"";-;31806;-;416;32222"
"""430350 CAMAQUA"";33763;853457;19090;733;907043"
"""430355 CAMARGO"";778;39999;-;54;40831"
"""430360 CAMBARA DO SUL"";-;30909;-;-;30909"
"""430367 CAMPESTRE DA SERRA"";-;2025;-;103;2128"
"""430370 CAMPINA DAS MISSOES"";11087;43347;-;715;55149"
"""430380 CAMPINAS DO SUL"";1;39413;-;577;39991"
"""430390 CAMPO BOM"";1133873;670509;21001;3246;1828629"
"""430400 CAMPO NOVO"";-;16976;-;215;17191"
"""430410 CAMPOS BORGES"";-;11259;-;408;11667"
"""430420 CANDELARIA"";256123;277174;711;22518;556526"
"""430430 CANDIDO GODOI"";14231;31746;-;946;46923"
"""430435 CANDIOTA"";52767;84903;-;82;137752"
"""430440 CANELA"";31480;495252;6658;11510;544900"
"""430450 CANGUCU"";20184;427134;372;1135;448825"
"""430460 CANOAS"";1009064;3863985;76754;4215;4954018"
"""430461 CANUDOS DO VALE"";-;-;-;182;182"
"""430462 CAPAO BONITO DO SUL"";-;-;-;44;44"
"""430463 CAPAO DA CANOA"";286129;658660;14603;1920;961312"
"""430465 CAPAO DO CIPO"";-;65;-;152;217"
"""430466 CAPAO DO LEAO"";44590;190806;-;190;235586"
"""430467 CAPIVARI DO SUL"";10824;32808;-;59;43691"
"""430468 CAPELA DE SANTANA"";-;-;-;694;694"
"""430469 CAPITAO"";-;-;-;283;283"
"""430470 CARAZINHO"";97179;709348;23550;760;830837"
"""430471 CARAA"";-;7613;-;16;7629"
"""430480 CARLOS BARBOSA"";224942;227350;1562;18704;472558"
"""430485 CARLOS GOMES"";320;-;-;579;899"
"""430490 CASCA"";-;74304;-;228;74532"
"""430495 CASEIROS"";-;5986;-;-;5986"
"""430500 CATUIPE"";18328;32134;-;481;50943"
"""430510 CAXIAS DO SUL"";249585;4715897;6368011;355724;11689217"
"""430511 CENTENARIO"";-;9748;-;2875;12623"
"""430512 CERRITO"";-;1651;-;255;1906"
"""430513 CERRO BRANCO"";95557;18020;-;127;113704"
"""430515 CERRO GRANDE"";5;-;-;209;214"
"""430517 CERRO GRANDE DO SUL"";56653;30985;-;-;87638"
"""430520 CERRO LARGO"";19;29807;180;3055;33061"
"""430530 CHAPADA"";1844;52414;-;405;54663"
"""430535 CHARQUEADAS"";9887;195862;3524;677;209950"
"""430537 CHARRUA"";-;-;-;95;95"
"""430540 CHIAPETTA"";-;17830;-;447;18277"
"""430543 CHUI"";-;-;-;187;187"
"""430544 CHUVISCA"";-;5349;-;268;5617"
"""430545 CIDREIRA"";6344;146182;-;-;152526"
"""430550 CIRIACO"";9;30637;-;671;31317"
"""430560 COLORADO"";-;-;-;8220;8220"
"""430570 CONDOR"";-;5507;-;442;5949"
"""430580 CONSTANTINA"";1;41990;1319;575;43885"
"""430583 COQUEIRO BAIXO"";-;-;-;76;76"
"""430585 COQUEIROS DO SUL"";189;30826;-;225;31240"
"""430587 CORONEL BARROS"";-;-;-;120;120"
"""430590 CORONEL BICACO"";-;12467;-;-;12467"
"""430593 CORONEL PILAR"";-;-;-;156;156"
"""430597 COXILHA"";-;-;-;167;167"
"""430600 CRISSIUMAL"";1750;134882;102;366;137100"
"""430605 CRISTAL"";15;45791;-;468;46274"
"""430607 CRISTAL DO SUL"";-;-;-;171;171"
"""430610 CRUZ ALTA"";303565;554313;1003962;50567;1912407"
"""430613 CRUZALTENSE"";-;549;-;129;678"
"""430620 CRUZEIRO DO SUL"";712;97620;-;252;98584"
"""430630 DAVID CANABARRO"";-;29846;-;79;29925"
"""430632 DERRUBADAS"";-;-;-;219;219"
"""430635 DEZESSEIS DE NOVEMBRO"";-;-;-;77;77"
"""430637 DILERMANDO DE AGUIAR"";-;-;-;162;162"
"""430640 DOIS IRMAOS"";1327;170966;-;324;172617"
"""430645 DOIS LAJEADOS"";360;8732;-;105;9197"
"""430650 DOM FELICIANO"";26605;142558;-;155;169318"
"""430655 DOM PEDRO DE ALCANTARA"";-;22;-;295;317"
"""430660 DOM PEDRITO"";3568;381203;436;1575;386782"
"""430670 DONA FRANCISCA"";-;191;-;22;213"
"""430673 DOUTOR MAURICIO CARDOSO"";793;-;-;533;1326"
"""430675 DOUTOR RICARDO"";-;-;-;330;330"
"""430676 ELDORADO DO SUL"";48315;53834;-;383;102532"
"""430680 ENCANTADO"";2383;388060;7630;3668;401741"
"""430690 ENCRUZILHADA DO SUL"";20412;170262;1806;1650;194130"
"""430692 ENGENHO VELHO"";-;-;-;81;81"
"""430693 ENTRE-IJUIS"";284;23682;-;606;24572"
"""430695 ENTRE RIOS DO SUL"";325;295;-;581;1201"
"""430697 EREBANGO"";300;-;-;553;853"
"""430700 ERECHIM"";862853;1149851;1502668;2513;3517885"
"""430710 HERVAL"";-;21906;-;248;22154"
"""430720 ERVAL GRANDE"";272;15861;-;556;16689"
"""430730 ERVAL SECO"";-;26354;-;20288;46642"
"""430740 ESMERALDA"";48;10008;-;1356;11412"
"""430745 ESPERANCA DO SUL"";-;-;-;176;176"
"""430750 ESPUMOSO"";551;133595;1478;573;136197"
"""430755 ESTACAO"";327;16340;-;585;17252"
"""430760 ESTANCIA VELHA"";81525;294432;2051;1024;379032"
"""430770 ESTEIO"";332681;1028072;19883;40313;1420949"
"""430780 ESTRELA"";36985;353499;12320;16943;419747"
"""430781 ESTRELA VELHA"";26921;13607;-;1226;41754"
"""430783 EUGENIO DE CASTRO"";-;-;-;228;228"
"""430786 FAGUNDES VARELA"";-;2491;-;94;2585"
"""430790 FARROUPILHA"";3751;692095;8087;30162;734095"
"""430800 FAXINAL DO SOTURNO"";10484;295319;10663;348;316814"
"""430805 FAXINALZINHO"";327;-;-;571;898"
"""430807 FAZENDA VILANOVA"";583;-;-;265;848"
"""430810 FELIZ"";119208;104655;-;124;223987"
"""430820 FLORES DA CUNHA"";738;227372;1799;2778;232687"
"""430830 FONTOURA XAVIER"";-;45956;-;760;46716"
"""430840 FORMIGUEIRO"";12970;14640;-;-;27610"
"""430843 FORQUETINHA"";3361;-;-;313;3674"
"""430845 FORTALEZA DOS VALOS"";-;17001;-;50;17051"
"""430850 FREDERICO WESTPHALEN"";2176;429390;1457924;1040;1890530"
"""430860 GARIBALDI"";107634;238784;4366;1227;352011"
"""430865 GARRUCHOS"";1;2856;-;44;2901"
"""430870 GAURAMA"";3600;10673;-;450;14723"
"""430880 GENERAL CAMARA"";383;27843;-;4447;32673"
"""430885 GENTIL"";2224;957;-;151;3332"
"""430890 GETULIO VARGAS"";2866;170876;2144;1186;177072"
"""430900 GIRUA"";26690;321682;12668;26002;387042"
"""430905 GLORINHA"";1356;51999;1;1486;54842"
"""430910 GRAMADO"";517524;502652;6884;23711;1050771"
"""430912 GRAMADO DOS LOUREIROS"";1127;-;-;503;1630"
"""430915 GRAMADO XAVIER"";-;-;-;80;80"
"""430920 GRAVATAI"";229382;2552033;51201;3602;2836218"
"""430925 GUABIJU"";8909;3931;-;-;12840"
"""430930 GUAIBA"";62379;406502;17068;189;486138"
"""430940 GUAPORE"";142273;236055;2414;23125;403867"
"""430950 GUARANI DAS MISSOES"";3600;28158;-;252;32010"
"""430955 HARMONIA"";-;6518;-;-;6518"
"""430957 HERVEIRAS"";6;-;-;38;44"
"""430960 HORIZONTINA"";906501;93176;-;2495;1002172"
"""430965 HULHA NEGRA"";-;13108;-;-;13108"
"""430970 HUMAITA"";-;11249;-;213;11462"
"""430975 IBARAMA"";-;-;-;132;132"
"""430980 IBIACA"";4;10586;-;75;10665"
"""430990 IBIRAIARAS"";2291;37263;-;187;39741"
"""430995 IBIRAPUITA"";-;4993;-;222;5215"
"""431000 IBIRUBA"";1771;183487;3002;839;189099"
"""431010 IGREJINHA"";95;486337;5247;-;491679"
"""431020 IJUI"";152726;1570679;1896575;8044;3628024"
"""431030 ILOPOLIS"";10099;11001;-;875;21975"
"""431033 IMBE"";878;273302;-;1602;275782"
"""431036 IMIGRANTE"";1941;20541;-;354;22836"
"""431040 INDEPENDENCIA"";10573;5736;-;29;16338"
"""431041 INHACORA"";28;-;-;3342;3370"
"""431043 IPE"";-;-;-;223;223"
"""431046 IPIRANGA DO SUL"";326;-;-;579;905"
"""431050 IRAI"";-;28285;-;4701;32986"
"""431053 ITAARA"";-;-;-;302;302"
"""431055 ITACURUBI"";-;-;-;91;91"
"""431057 ITAPUCA"";-;-;-;69;69"
"""431060 ITAQUI"";445;199449;3847;1557;205298"
"""431065 ITATI"";66;11345;-;38;11449"
"""431070 ITATIBA DO SUL"";65;-;-;412;477"
"""431075 IVORA"";-;5371;-;160;5531"
"""431080 IVOTI"";61283;250484;-;10448;322215"
"""431085 JABOTICABA"";1;73928;-;331;74260"
"""431087 JACUIZINHO"";-;-;-;123;123"
"""431090 JACUTINGA"";-;7969;-;121;8090"
"""431100 JAGUARAO"";124;315946;1935;2440;320445"
"""431110 JAGUARI"";9588;78410;-;415;88413"
"""431112 JAQUIRANA"";7492;39800;-;11291;58583"
"""431113 JARI"";156;1747;-;91;1994"
"""431115 JOIA"";1448;2567;-;206;4221"
"""431120 JULIO DE CASTILHOS"";398590;158324;347;107;557368"
"""431123 LAGOA BONITA DO SUL"";-;-;-;22;22"
"""431125 LAGOAO"";-;3101;-;130;3231"
"""431127 LAGOA DOS TRES CANTOS"";42630;24;-;138;42792"
"""431130 LAGOA VERMELHA"";22897;302092;814;1614;327417"
"""431140 LAJEADO"";199620;1529859;2789633;27748;4546860"
"""431142 LAJEADO DO BUGRE"";1203;-;-;304;1507"
"""431150 LAVRAS DO SUL"";9;50132;-;195;50336"
"""431160 LIBERATO SALZANO"";-;14287;-;230;14517"
"""431162 LINDOLFO COLLOR"";-;21783;-;342;22125"
"""431164 LINHA NOVA"";-;-;-;180;180"
"""431170 MACHADINHO"";106763;35921;-;197;142881"
"""431173 MAMPITUBA"";-;5060;-;144;5204"
"""431177 MAQUINE"";5604;18514;-;190;24308"
"""431179 MARATA"";255;1237;-;18;1510"
"""431180 MARAU"";461635;248287;941;12939;723802"
"""431190 MARCELINO RAMOS"";1135;19424;-;65;20624"
"""431200 MARIANO MORO"";301;-;-;576;877"
"""431205 MARQUES DE SOUZA"";-;36755;-;72;36827"
"""431210 MATA"";71756;5472;-;15710;92938"
"""431213 MATO CASTELHANO"";-;2520;-;306;2826"
"""431215 MATO LEITAO"";-;-;-;28;28"
"""431217 MATO QUEIMADO"";-;2521;-;199;2720"
"""431220 MAXIMILIANO DE ALMEIDA"";-;15353;-;302;15655"
"""431225 MINAS DO LEAO"";92948;31155;-;-;124103"
"""431230 MIRAGUAI"";-;-;-;76;76"
"""431235 MONTAURI"";-;-;-;65;65"
"""431238 MONTE BELO DO SUL"";-;19230;-;115;19345"
"""431240 MONTENEGRO"";449389;509079;23988;1643;984099"
"""431242 MORMACO"";-;1677;-;21;1698"
"""431244 MORRINHOS DO SUL"";-;5016;-;49;5065"
"""431245 MORRO REDONDO"";264;26540;-;163;26967"
"""431247 MORRO REUTER"";25634;32377;-;-;58011"
"""431250 MOSTARDAS"";37581;64830;-;670;103081"
"""431260 MUCUM"";82;43248;-;387;43717"
"""431261 MUITOS CAPOES"";-;-;-;59;59"
"""431262 MULITERNO"";4143;-;-;36;4179"
"""431265 NAO-ME-TOQUE"";6;126626;262;590;127484"
"""431267 NICOLAU VERGUEIRO"";-;-;-;601;601"
"""431270 NONOAI"";309;157651;1373;706;160039"
"""431275 NOVA ALVORADA"";-;18542;-;52;18594"
"""431280 NOVA ARACA"";-;11825;176;368;12369"
"""431290 NOVA BASSANO"";3411;68613;327;301;72652"
"""431295 NOVA BOA VISTA"";-;19806;-;342;20148"
"""431300 NOVA BRESCIA"";-;27586;-;-;27586"
"""431301 NOVA CANDELARIA"";-;-;-;325;325"
"""431303 NOVA ESPERANCA DO SUL"";15648;3533;-;936;20117"
"""431306 NOVA HARTZ"";87;69671;-;-;69758"
"""431308 NOVA PADUA"";-;-;-;55;55"
"""431310 NOVA PALMA"";2150;30635;-;1133;33918"
"""431320 NOVA PETROPOLIS"";8686;138808;15;18240;165749"
"""431330 NOVA PRATA"";1824;355802;11736;13151;382513"
"""431333 NOVA RAMADA"";1916;-;-;1115;3031"
"""431335 NOVA ROMA DO SUL"";-;1750;-;356;2106"
"""431337 NOVA SANTA RITA"";29701;149845;-;-;179546"
"""431340 NOVO HAMBURGO"";2837441;2112748;36400;11077;4997666"
"""431342 NOVO MACHADO"";-;-;-;34;34"
"""431344 NOVO TIRADENTES"";-;3284;-;312;3596"
"""431346 NOVO XINGU"";-;-;-;345;345"
"""431349 NOVO BARREIRO"";-;24077;-;113;24190"
"""431350 OSORIO"";354020;547889;2915621;48661;3866191"
"""431360 PAIM FILHO"";-;16187;-;253;16440"
"""431365 PALMARES DO SUL"";45277;151490;-;2783;199550"
"""431370 PALMEIRA DAS MISSOES"";1284;506933;1328569;1337;1838123"
"""431380 PALMITINHO"";-;43275;-;365;43640"
"""431390 PANAMBI"";657002;630622;4162;3579;1295365"
"""431400 PARAI"";12;91205;-;868;92085"
"""431402 PARAISO DO SUL"";30;29860;-;71;29961"
"""431403 PARECI NOVO"";-;11055;-;228;11283"
"""431405 PAROBE"";398113;642920;21098;3299;1065430"
"""431407 PASSO DO SOBRADO"";-;4568;-;496;5064"
"""431410 PASSO FUNDO"";149462;2014163;1658500;25057;3847182"
"""431413 PAULO BENTO"";1;1561;-;21;1583"
"""431415 PAVERAMA"";-;860;-;161;1021"
"""431417 PEDRAS ALTAS"";2;16021;-;1180;17203"
"""431420 PEDRO OSORIO"";-;62653;-;132;62785"
"""431430 PEJUCARA"";3548;7697;-;272;11517"
"""431440 PELOTAS"";99652;2459828;3740322;287670;6587472"
"""431442 PICADA CAFE"";291;-;-;2260;2551"
"""431445 PINHAL"";-;2129;-;-;2129"
"""431446 PINHAL DA SERRA"";1503;228;-;11;1742"
"""431447 PINHAL GRANDE"";933;1856;-;-;2789"
"""431449 PINHEIRINHO DO VALE"";8;27383;-;-;27391"
"""431450 PINHEIRO MACHADO"";4732;158596;671;405;164404"
"""431454 PINTO BANDEIRA"";-;-;-;405;405"
"""431455 PIRAPO"";-;4837;-;151;4988"
"""431460 PIRATINI"";1608;221271;178;717;223774"
"""431470 PLANALTO"";80;27560;-;186;27826"
"""431475 POCO DAS ANTAS"";-;1998;-;298;2296"
"""431477 PONTAO"";-;200;-;228;428"
"""431478 PONTE PRETA"";243;-;-;495;738"
"""431480 PORTAO"";2283;556921;1790;449;561443"
"""431490 PORTO ALEGRE"";1339330;22911961;23145914;1447759;48844964"
"""431500 PORTO LUCENA"";22450;21380;-;388;44218"
"""431505 PORTO MAUA"";-;-;-;284;284"
"""431507 PORTO VERA CRUZ"";3108;-;-;239;3347"
"""431510 PORTO XAVIER"";2081;37965;-;123;40169"
"""431513 POUSO NOVO"";-;-;-;694;694"
"""431514 PRESIDENTE LUCENA"";-;17846;-;471;18317"
"""431515 PROGRESSO"";2919;29200;-;338;32457"
"""431517 PROTASIO ALVES"";-;-;-;213;213"
"""431520 PUTINGA"";10;3478;-;203;3691"
"""431530 QUARAI"";72852;231911;117;105220;410100"
"""431531 QUATRO IRMAOS"";-;-;-;364;364"
"""431532 QUEVEDOS"";3;8506;-;278;8787"
"""431535 QUINZE DE NOVEMBRO"";-;6269;-;42;6311"
"""431540 REDENTORA"";-;16147;-;235;16382"
"""431550 RESTINGA SECA"";1266;147648;-;17594;166508"
"""431555 RIO DOS INDIOS"";-;710;-;332;1042"
"""431560 RIO GRANDE"";123377;1591319;62824;18134;1795654"
"""431570 RIO PARDO"";141875;245578;3979;199;391631"
"""431575 RIOZINHO"";32915;20026;-;-;52941"
"""431580 ROCA SALES"";11035;85275;-;504;96814"
"""431590 RODEIO BONITO"";1121;57689;1993;11563;72366"
"""431595 ROLADOR"";-;-;-;679;679"
"""431600 ROLANTE"";69686;159085;245;643;229659"
"""431610 RONDA ALTA"";-;110570;245;910;111725"
"""431620 RONDINHA"";314;36850;-;114;37278"
"""431630 ROQUE GONZALES"";81;12273;-;761;13115"
"""431640 ROSARIO DO SUL"";609;195194;9224;2887;207914"
"""431642 SAGRADA FAMILIA"";1509;-;-;262;1771"
"""431643 SALDANHA MARINHO"";7309;4057;-;-;11366"
"""431645 SALTO DO JACUI"";410;36915;-;-;37325"
"""431647 SALVADOR DAS MISSOES"";14;2186;-;357;2557"
"""431650 SALVADOR DO SUL"";232;42217;-;184;42633"
"""431660 SANANDUVA"";1237;368783;5191;2029;377240"
"""431670 SANTA BARBARA DO SUL"";-;42835;-;1042;43877"
"""431675 SANTA CLARA DO SUL"";600;40617;-;619;41836"
"""431680 SANTA CRUZ DO SUL"";1588491;1979888;2406384;8158;5982921"
"""431690 SANTA MARIA"";37555;3420136;2995883;9700;6463274"
"""431695 SANTA MARIA DO HERVAL"";19414;25405;-;-;44819"
"""431697 SANTA MARGARIDA DO SUL"";-;-;-;10;10"
"""431700 SANTANA DA BOA VISTA"";6899;33201;-;231;40331"
"""431710 SANT'ANA DO LIVRAMENTO"";491267;578645;13631;169452;1252995"
"""431720 SANTA ROSA"";1101625;1091384;2082333;15099;4290441"
"""431725 SANTA TEREZA"";-;2879;-;131;3010"
"""431730 SANTA VITORIA DO PALMAR"";-;261951;1161;1858;264970"
"""431740 SANTIAGO"";81370;547535;15562;2898;647365"
"""431750 SANTO ANGELO"";2288;871796;1964635;5501;2844220"
"""431760 SANTO ANTONIO DA PATRULHA"";260574;520971;8627;2111;792283"
"""431770 SANTO ANTONIO DAS MISSOES"";-;19655;-;825;20480"
"""431775 SANTO ANTONIO DO PLANALTO"";23770;607;-;111;24488"
"""431780 SANTO AUGUSTO"";187;110211;229;5304;115931"
"""431790 SANTO CRISTO"";19055;76716;-;483;96254"
"""431795 SANTO EXPEDITO DO SUL"";-;2220;-;-;2220"
"""431800 SAO BORJA"";50761;642341;13736;14013;720851"
"""431805 SAO DOMINGOS DO SUL"";308;12336;-;170;12814"
"""431810 SAO FRANCISCO DE ASSIS"";129265;74559;221;939;204984"
"""431820 SAO FRANCISCO DE PAULA"";194754;158538;-;-;353292"
"""431830 SAO GABRIEL"";28282;430430;14244;3137;476093"
"""431840 SAO JERONIMO"";683;224479;1909;122;227193"
"""431842 SAO JOAO DA URTIGA"";-;24736;-;786;25522"
"""431843 SAO JOAO DO POLESINE"";6084;23588;-;609;30281"
"""431844 SAO JORGE"";23;10886;-;4186;15095"
"""431845 SAO JOSE DAS MISSOES"";-;-;-;211;211"
"""431846 SAO JOSE DO HERVAL"";-;7643;-;231;7874"
"""431848 SAO JOSE DO HORTENCIO"";-;4163;-;-;4163"
"""431849 SAO JOSE DO INHACORA"";503747;5323;-;1285;510355"
"""431850 SAO JOSE DO NORTE"";422;137724;-;83;138229"
"""431860 SAO JOSE DO OURO"";39;56311;41;190;56581"
"""431862 SAO JOSE DOS AUSENTES"";430;36498;-;9;36937"
"""431870 SAO LEOPOLDO"";12763;1579991;50398;816;1643968"
"""431880 SAO LOURENCO DO SUL"";115760;370231;3846;2266;492103"
"""431890 SAO LUIZ GONZAGA"";55213;227864;1202;973;285252"
"""431900 SAO MARCOS"";126;72591;290;889;73896"
"""431910 SAO MARTINHO"";2772;13548;-;106;16426"
"""431912 SAO MARTINHO DA SERRA"";-;-;-;93;93"
"""431915 SAO MIGUEL DAS MISSOES"";-;37375;-;352;37727"
"""431920 SAO NICOLAU"";-;9423;-;697;10120"
"""431930 SAO PAULO DAS MISSOES"";-;22455;-;93;22548"
"""431935 SAO PEDRO DA SERRA"";-;1514;-;-;1514"
"""431936 SAO PEDRO DAS MISSOES"";-;-;-;374;374"
"""431937 SAO PEDRO DO BUTIA"";-;3892;-;221;4113"
"""431940 SAO PEDRO DO SUL"";302;90043;-;538;90883"
"""431950 SAO SEBASTIAO DO CAI"";32251;145986;-;431;178668"
"""431960 SAO SEPE"";-;184937;154;711;185802"
"""431970 SAO VALENTIM"";-;11547;-;122;11669"
"""431971 SAO VALENTIM DO SUL"";-;-;-;12;12"
"""431973 SAO VALERIO DO SUL"";-;-;-;103;103"
"""431975 SAO VENDELINO"";-;-;-;107;107"
"""431980 SAO VICENTE DO SUL"";4;25649;-;-;25653"
"""431990 SAPIRANGA"";147487;480328;15439;22294;665548"
"""432000 SAPUCAIA DO SUL"";1139949;1409245;13047;753;2562994"
"""432010 SARANDI"";108;101854;2637;629;105228"
"""432020 SEBERI"";1272;115275;863;26151;143561"
"""432023 SEDE NOVA"";-;-;-;517;517"
"""432026 SEGREDO"";-;14695;-;194;14889"
"""432030 SELBACH"";-;5242;-;229;5471"
"""432032 SENADOR SALGADO FILHO"";46381;-;-;291;46672"
"""432040 SERAFINA CORREA"";248;168340;-;1209;169797"
"""432045 SERIO"";-;10;-;277;287"
"""432050 SERTAO"";-;26614;-;189;26803"
"""432055 SERTAO SANTANA"";20;14992;-;10;15022"
"""432057 SETE DE SETEMBRO"";213;625;-;320;1158"
"""432060 SEVERIANO DE ALMEIDA"";67;17803;-;481;18351"
"""432065 SILVEIRA MARTINS"";-;-;-;76;76"
"""432067 SINIMBU"";64;58739;-;2707;61510"
"""432070 SOBRADINHO"";12;87104;1625;543;89284"
"""432080 SOLEDADE"";48794;394417;8710;1421;453342"
"""432085 TABAI"";-;-;-;170;170"
"""432090 TAPEJARA"";85560;219808;2272;1025;308665"
"""432100 TAPERA"";61830;64661;60;17304;143855"
"""432110 TAPES"";6495;43198;-;12;49705"
"""432120 TAQUARA"";973;469984;43685;1493;516135"
"""432130 TAQUARI"";-;162441;2947;3;165391"
"""432132 TAQUARUCU DO SUL"";5;8198;-;19451;27654"
"""432135 TAVARES"";215;27498;-;153;27866"
"""432140 TENENTE PORTELA"";4026;619154;14438;4113;641731"
"""432143 TERRA DE AREIA"";45360;91053;-;1068;137481"
"""432145 TEUTONIA"";276940;273583;3957;45743;600223"
"""432146 TIO HUGO"";3155;4895;-;161;8211"
"""432147 TIRADENTES DO SUL"";-;9053;-;300;9353"
"""432149 TOROPI"";-;1540;-;251;1791"
"""432150 TORRES"";82570;469942;25108;5092;582712"
"""432160 TRAMANDAI"";56988;652518;1248;1569;712323"
"""432162 TRAVESSEIRO"";-;3558;-;337;3895"
"""432163 TRES ARROIOS"";138;12700;-;292;13130"
"""432166 TRES CACHOEIRAS"";7281;33876;-;568;41725"
"""432170 TRES COROAS"";2;189643;416;-;190061"
"""432180 TRES DE MAIO"";769;326853;3253;830;331705"
"""432183 TRES FORQUILHAS"";76;8582;-;1431;10089"
"""432185 TRES PALMEIRAS"";-;20113;-;134;20247"
"""432190 TRES PASSOS"";-;328584;4284;375;333243"
"""432195 TRINDADE DO SUL"";216;38950;-;228;39394"
"""432200 TRIUNFO"";38147;106141;-;448;144736"
"""432210 TUCUNDUVA"";33645;36367;-;301;70313"
"""432215 TUNAS"";-;16832;-;92;16924"
"""432218 TUPANCI DO SUL"";-;-;-;22;22"
"""432220 TUPANCIRETA"";757;95729;-;448;96934"
"""432225 TUPANDI"";19655;829;-;-;20484"
"""432230 TUPARENDI"";262;51291;-;-;51553"
"""432232 TURUCU"";13871;22459;-;92;36422"
"""432234 UBIRETAMA"";-;-;-;46;46"
"""432237 UNISTALDA"";743;2262;-;171;3176"
"""432240 URUGUAIANA"";167422;694219;19901;150454;1031996"
"""432250 VACARIA"";4216;795558;20290;57756;877820"
"""432252 VALE VERDE"";4873;-;-;150;5023"
"""432253 VALE DO SOL"";1;42723;-;-;42724"
"""432254 VALE REAL"";-;821;-;100;921"
"""432255 VANINI"";-;3818;-;76;3894"
"""432260 VENANCIO AIRES"";378282;561669;11564;54509;1006024"
"""432270 VERA CRUZ"";54688;184202;-;14755;253645"
"""432280 VERANOPOLIS"";155;252737;4419;15165;272476"
"""432285 VESPASIANO CORREA"";-;2293;-;54;2347"
"""432290 VIADUTOS"";-;6721;-;228;6949"
"""432300 VIAMAO"";1157381;1355967;22591;260;2536199"
"""432310 VICENTE DUTRA"";296;30721;-;18080;49097"
"""432320 VICTOR GRAEFF"";-;-;-;274;274"
"""432330 VILA FLORES"";-;22610;175;216;23001"
"""432335 VILA LANGARO"";-;-;-;1763;1763"
"""432340 VILA MARIA"";13736;39112;-;-;52848"
"""432345 VILA NOVA DO SUL"";-;9956;-;335;10291"
"""432360 VISTA ALEGRE DO PRATA"";-;4758;-;144;4902"
"""432370 VISTA GAUCHA"";208;9420;-;340;9968"
"""432375 VITORIA DAS MISSOES"";-;2933;-;372;3305"
"""432377 WESTFALIA"";-;1449;-;1271;2720"
"""432380 XANGRI-LA"";13411;142302;-;1721;157434"
"""500020 AGUA CLARA"";13397;179250;-;789;193436"
"""500025 ALCINOPOLIS"";12080;19149;-;173;31402"
"""500060 AMAMBAI"";6410;162084;-;9031;177525"
"""500070 ANASTACIO"";7056;209052;58;732;216898"
"""500080 ANAURILANDIA"";73286;29828;-;125;103239"
"""500085 ANGELICA"";101;39249;-;640;39990"
"""500090 ANTONIO JOAO"";27814;105618;-;142;133574"
"""500100 APARECIDA DO TABOADO"";106557;389143;2125;3192;501017"
"""500110 AQUIDAUANA"";566169;443155;20111;2261;1031696"
"""500124 ARAL MOREIRA"";256;42613;-;127;42996"
"""500150 BANDEIRANTES"";24034;41264;-;215;65513"
"""500190 BATAGUASSU"";364012;59681;4467;94;428254"
"""500200 BATAYPORA"";34701;33078;-;370;68149"
"""500210 BELA VISTA"";354757;147253;-;261;502271"
"""500215 BODOQUENA"";17203;72660;-;296;90159"
"""500220 BONITO"";42918;82696;200;228;126042"
"""500230 BRASILANDIA"";32909;80262;-;1132;114303"
"""500240 CAARAPO"";93304;363321;-;4945;461570"
