"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""210725 NOVA COLINAS"";-;-;-;12994,88;-;12994,88"
"""210735 NOVA OLINDA DO MARANHAO"";-;-;-;29073,77;-;29073,77"
"""210750 PACO DO LUMIAR"";-;-;-;660826,48;-;660826,48"
"""210760 PALMEIRANDIA"";-;-;-;46584,00;-;46584,00"
"""210780 PARNARAMA"";-;-;-;171673,57;-;171673,57"
"""210790 PASSAGEM FRANCA"";-;-;-;6614,72;-;6614,72"
"""210805 PAULINO NEVES"";-;-;-;99682,20;-;99682,20"
"""210810 PAULO RAMOS"";-;-;-;89076,59;-;89076,59"
"""210820 PEDREIRAS"";-;331020,53;-;338866,19;-;669886,72"
"""210845 PERITORO"";-;-;-;90981,95;-;90981,95"
"""210850 PINDARE-MIRIM"";-;-;-;129327,28;-;129327,28"
"""210860 PINHEIRO"";-;857808,07;-;329451,72;-;1187259,79"
"""210870 PIO XII"";-;-;-;58706,99;-;58706,99"
"""210880 PIRAPEMAS"";-;-;-;72905,60;-;72905,60"
"""210890 POCAO DE PEDRAS"";-;-;-;105421,58;-;105421,58"
"""210910 PRESIDENTE DUTRA"";-;198104,83;-;317071,05;-;515175,88"
"""210920 PRESIDENTE JUSCELINO"";-;-;-;38932,84;-;38932,84"
"""210923 PRESIDENTE MEDICI"";-;-;-;20786,79;-;20786,79"
"""210927 PRESIDENTE SARNEY"";-;-;-;55012,37;-;55012,37"
"""210930 PRESIDENTE VARGAS"";-;-;-;27526,99;-;27526,99"
"""210950 RIACHAO"";-;-;-;99090,65;-;99090,65"
"""210960 ROSARIO"";-;-;-;278071,95;-;278071,95"
"""210970 SAMBAIBA"";-;-;-;13645,44;-;13645,44"
"""210980 SANTA HELENA"";-;-;-;22658,83;-;22658,83"
"""210990 SANTA INES"";-;366,00;-;356297,00;-;356663,00"
"""211000 SANTA LUZIA"";-;-;-;511,20;-;511,20"
"""211003 SANTA LUZIA DO PARUA"";-;-;-;187844,35;-;187844,35"
"""211020 SANTA RITA"";-;-;-;306925,27;-;306925,27"
"""211023 SANTANA DO MARANHAO"";-;-;-;49440,14;-;49440,14"
"""211027 SANTO AMARO DO MARANHAO"";-;-;-;45784,62;-;45784,62"
"""211050 SAO BENTO"";-;-;-;297023,40;-;297023,40"
"""211060 SAO BERNARDO"";-;-;-;16915,58;-;16915,58"
"""211080 SAO FELIX DE BALSAS"";-;-;-;25763,77;-;25763,77"
"""211085 SAO FRANCISCO DO BREJAO"";-;-;-;47318,51;-;47318,51"
"""211090 SAO FRANCISCO DO MARANHAO"";-;24964,74;-;25860,34;-;50825,08"
"""211110 SAO JOAO DOS PATOS"";-;-;-;154780,45;-;154780,45"
"""211120 SAO JOSE DE RIBAMAR"";-;60156,00;-;1371255,20;-;1431411,20"
"""211125 SAO JOSE DOS BASILIOS"";-;-;-;62938,41;-;62938,41"
"""211130 SAO LUIS"";1931833,78;7616839,54;-;24755902,27;-;34304575,59"
"""211140 SAO LUIS GONZAGA DO MARANHAO"";-;-;-;341329,06;160,00;341489,06"
"""211150 SAO MATEUS DO MARANHAO"";-;-;-;73376,57;-;73376,57"
"""211153 SAO PEDRO DA AGUA BRANCA"";-;-;-;70313,58;-;70313,58"
"""211157 SAO PEDRO DOS CRENTES"";-;-;-;15723,00;-;15723,00"
"""211163 SAO RAIMUNDO DO DOCA BEZERRA"";-;-;-;34259,40;-;34259,40"
"""211167 SAO ROBERTO"";-;-;-;43828,89;-;43828,89"
"""211172 SATUBINHA"";-;-;-;23733,10;-;23733,10"
"""211178 SERRANO DO MARANHAO"";-;-;-;17997,98;-;17997,98"
"""211180 SITIO NOVO"";-;-;-;29844,38;-;29844,38"
"""211210 TIMBIRAS"";-;-;-;216603,22;-;216603,22"
"""211220 TIMON"";-;397825,37;-;998235,26;-;1396060,63"
"""211223 TRIZIDELA DO VALE"";-;-;-;146758,13;-;146758,13"
"""211240 TURIACU"";-;-;-;319977,55;-;319977,55"
"""211250 TUTOIA"";-;-;-;189176,53;-;189176,53"
"""211260 URBANO SANTOS"";-;-;-;99570,70;-;99570,70"
"""211270 VARGEM GRANDE"";-;-;-;120007,07;-;120007,07"
"""211280 VIANA"";-;-;-;199678,44;-;199678,44"
"""211285 VILA NOVA DOS MARTIRIOS"";-;-;-;49152,21;-;49152,21"
"""211290 VITORIA DO MEARIM"";-;1309,32;-;91613,27;-;92922,59"
"""211400 ZE DOCA"";-;-;-;439203,71;-;439203,71"
"""220010 AGRICOLANDIA"";-;-;-;6624,22;-;6624,22"
"""220020 AGUA BRANCA"";-;2760,00;-;91839,09;-;94599,09"
"""220025 ALAGOINHA DO PIAUI"";-;-;-;6492,07;-;6492,07"
"""220027 ALEGRETE DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""220030 ALTO LONGA"";-;-;-;30607,06;-;30607,06"
"""220040 ALTOS"";-;23600,00;-;130736,67;-;154336,67"
"""220050 AMARANTE"";-;-;-;32090,78;-;32090,78"
"""220060 ANGICAL DO PIAUI"";-;-;-;6039,16;-;6039,16"
"""220090 AROAZES"";-;-;-;2031,97;-;2031,97"
"""220095 AROEIRAS DO ITAIM"";-;-;-;4950,00;-;4950,00"
"""220100 ARRAIAL"";-;-;-;1608,45;-;1608,45"
"""220110 AVELINO LOPES"";-;-;-;5849,52;-;5849,52"
"""220120 BARRAS"";-;-;-;187482,03;-;187482,03"
"""220150 BATALHA"";-;15510,00;-;54854,61;-;70364,61"
"""220157 BELEM DO PIAUI"";-;-;-;4950,00;-;4950,00"
"""220160 BENEDITINOS"";-;-;-;33573,13;-;33573,13"
"""220173 BETANIA DO PIAUI"";-;-;-;9000,00;-;9000,00"
"""220177 BOA HORA"";-;-;-;6750,00;-;6750,00"
"""220180 BOCAINA"";-;-;-;7826,18;-;7826,18"
"""220190 BOM JESUS"";-;258646,67;-;251816,41;-;510463,08"
"""220191 BOM PRINCIPIO DO PIAUI"";-;-;-;4006,34;-;4006,34"
"""220192 BONFIM DO PIAUI"";-;-;-;5850,00;-;5850,00"
"""220198 BREJO DO PIAUI"";-;-;-;4950,00;-;4950,00"
"""220200 BURITI DOS LOPES"";-;-;-;60313,98;-;60313,98"
"""220202 BURITI DOS MONTES"";-;5650,00;-;19207,93;-;24857,93"
"""220207 CAJAZEIRAS DO PIAUI"";-;-;-;4275,00;-;4275,00"
"""220210 CAMPINAS DO PIAUI"";-;-;-;4950,00;-;4950,00"
"""220211 CAMPO ALEGRE DO FIDALGO"";-;-;-;4950,00;-;4950,00"
"""220220 CAMPO MAIOR"";-;704185,50;-;376943,13;-;1081128,63"
"""220230 CANTO DO BURITI"";-;-;-;83757,87;-;83757,87"
"""220245 CAPITAO GERVASIO OLIVEIRA"";-;-;-;5400,00;-;5400,00"
"""220250 CARACOL"";-;-;-;4569,30;-;4569,30"
"""220253 CARAUBAS DO PIAUI"";-;-;-;5625,00;-;5625,00"
"""220260 CASTELO DO PIAUI"";-;-;-;45593,90;-;45593,90"
"""220265 CAXINGO"";-;-;-;4950,00;-;4950,00"
"""220271 COCAL DE TELHA"";-;-;-;5264,70;-;5264,70"
"""220273 COIVARAS"";-;-;-;4950,00;-;4950,00"
"""220277 COLONIA DO PIAUI"";-;-;-;4725,00;-;4725,00"
"""220290 CORRENTE"";-;-;-;19212,08;-;19212,08"
"""220300 CRISTALANDIA DO PIAUI"";-;-;-;4725,00;-;4725,00"
"""220310 CRISTINO CASTRO"";-;-;-;15135,14;-;15135,14"
"""220320 CURIMATA"";-;-;-;57267,36;-;57267,36"
"""220325 CURRALINHOS"";-;-;-;4500,00;-;4500,00"
"""220327 CURRAL NOVO DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""220330 DEMERVAL LOBAO"";-;-;-;82226,43;-;82226,43"
"""220340 DOM EXPEDITO LOPES"";-;-;-;4500,00;-;4500,00"
"""220350 ELESBAO VELOSO"";-;-;-;75911,87;-;75911,87"
"""220370 ESPERANTINA"";-;-;-;176749,14;-;176749,14"
"""220385 FLORESTA DO PIAUI"";-;-;-;4725,00;-;4725,00"
"""220390 FLORIANO"";-;1203819,88;-;669748,46;-;1873568,34"
"""220415 FRANCISCO MACEDO"";-;-;-;3600,00;-;3600,00"
"""220420 FRANCISCO SANTOS"";-;-;-;21027,11;-;21027,11"
"""220430 FRONTEIRAS"";-;-;-;29345,66;-;29345,66"
"""220435 GEMINIANO"";-;-;-;5400,00;-;5400,00"
"""220450 GUADALUPE"";-;-;-;16712,81;-;16712,81"
"""220455 GUARIBAS"";-;-;-;4500,00;-;4500,00"
"""220460 HUGO NAPOLEAO"";-;-;-;5580,00;-;5580,00"
"""220470 INHUMA"";-;-;-;14588,01;-;14588,01"
"""220480 IPIRANGA DO PIAUI"";-;-;-;2154,45;-;2154,45"
"""220510 ITAUEIRA"";-;-;-;3571,80;-;3571,80"
"""220525 JARDIM DO MULATO"";-;-;-;4950,00;-;4950,00"
"""220530 JERUMENHA"";-;-;-;4500,00;-;4500,00"
"""220540 JOAQUIM PIRES"";-;-;-;11117,92;-;11117,92"
"""220545 JOCA MARQUES"";-;-;-;5220,25;-;5220,25"
"""220550 JOSE DE FREITAS"";-;-;-;136807,34;-;136807,34"
"""220552 JULIO BORGES"";-;-;-;4725,00;-;4725,00"
"""220553 JUREMA"";-;-;-;6750,00;-;6750,00"
"""220555 LAGOA ALEGRE"";-;-;-;1486,34;-;1486,34"
"""220557 LAGOA DE SAO FRANCISCO"";-;-;-;7200,00;-;7200,00"
"""220559 LAGOA DO SITIO"";-;-;-;9675,00;-;9675,00"
"""220570 LUIS CORREIA"";-;-;-;68316,80;-;68316,80"
"""220580 LUZILANDIA"";-;-;-;88701,97;-;88701,97"
"""220590 MANOEL EMIDIO"";-;-;-;4725,00;-;4725,00"
"""220600 MARCOS PARENTE"";-;-;-;4950,00;-;4950,00"
"""220605 MASSAPE DO PIAUI"";-;-;-;4500,00;-;4500,00"
"""220610 MATIAS OLIMPIO"";-;-;-;11925,00;-;11925,00"
"""220635 MILTON BRANDAO"";-;-;-;5400,00;-;5400,00"
"""220640 MONSENHOR GIL"";-;-;-;4011,51;-;4011,51"
"""220650 MONSENHOR HIPOLITO"";-;-;-;4500,00;-;4500,00"
"""220660 MONTE ALEGRE DO PIAUI"";-;-;-;11922,47;-;11922,47"
"""220667 MORRO DO CHAPEU DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""220669 MURICI DOS PORTELAS"";-;-;-;3825,00;-;3825,00"
"""220670 NAZARE DO PIAUI"";-;-;-;4500,00;-;4500,00"
"""220672 NAZARIA"";-;-;-;4500,00;-;4500,00"
"""220675 NOSSA SENHORA DE NAZARE"";-;-;-;5400,00;-;5400,00"
"""220680 NOSSA SENHORA DOS REMEDIOS"";-;5600,00;-;39834,00;-;45434,00"
"""220690 NOVO ORIENTE DO PIAUI"";-;-;-;4275,00;-;4275,00"
"""220700 OEIRAS"";-;-;-;384791,93;-;384791,93"
"""220720 PADRE MARCOS"";-;-;-;5091,78;-;5091,78"
"""220730 PAES LANDIM"";-;-;-;1382,43;-;1382,43"
"""220735 PAJEU DO PIAUI"";-;-;-;5175,00;-;5175,00"
"""220740 PALMEIRA DO PIAUI"";-;-;-;9450,00;-;9450,00"
"""220750 PALMEIRAIS"";-;-;-;1125,00;-;1125,00"
"""220755 PAQUETA"";-;-;-;4500,00;-;4500,00"
"""220760 PARNAGUA"";-;-;-;7479,34;-;7479,34"
"""220770 PARNAIBA"";-;1017798,02;-;1353601,00;-;2371399,02"
"""220790 PEDRO II"";-;7150,00;-;172653,94;-;179803,94"
"""220793 PEDRO LAURENTINO"";-;-;-;9000,00;-;9000,00"
"""220795 NOVA SANTA RITA"";-;-;-;4950,00;-;4950,00"
"""220800 PICOS"";-;-;-;522,40;-;522,40"
"""220820 PIO IX"";-;-;-;4400,07;-;4400,07"
"""220830 PIRACURUCA"";-;27181,97;-;103574,80;-;130756,77"
"""220840 PIRIPIRI"";-;482048,88;-;622954,13;-;1105003,01"
"""220850 PORTO"";-;-;-;21282,67;-;21282,67"
"""220855 PORTO ALEGRE DO PIAUI"";-;-;-;6300,00;-;6300,00"
"""220870 REDENCAO DO GURGUEIA"";-;-;-;4725,00;-;4725,00"
"""220880 REGENERACAO"";-;-;-;2546,40;-;2546,40"
"""220885 RIACHO FRIO"";-;-;-;4725,00;-;4725,00"
"""220887 RIBEIRA DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""220900 RIO GRANDE DO PIAUI"";-;-;-;299,76;-;299,76"
"""220910 SANTA CRUZ DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""220930 SANTA LUZ"";-;-;-;4500,00;-;4500,00"
"""220950 SANTO INACIO DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""220955 SAO BRAZ DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""220960 SAO FELIX DO PIAUI"";-;-;-;3307,57;-;3307,57"
"""220965 SAO FRANCISCO DE ASSIS DO PIAUI"";-;-;-;9242,45;-;9242,45"
"""220980 SAO GONCALO DO PIAUI"";-;-;-;1285,50;-;1285,50"
"""220985 SAO JOAO DA CANABRAVA"";-;-;-;4500,00;-;4500,00"
"""220990 SAO JOAO DA SERRA"";-;-;-;3029,88;-;3029,88"
"""220995 SAO JOAO DA VARJOTA"";-;-;-;5400,00;-;5400,00"
"""220997 SAO JOAO DO ARRAIAL"";-;-;-;4967,00;-;4967,00"
"""221000 SAO JOAO DO PIAUI"";-;-;-;124883,25;-;124883,25"
"""221010 SAO JOSE DO PEIXE"";-;-;-;7143,74;-;7143,74"
"""221030 SAO JULIAO"";-;-;-;4500,00;-;4500,00"
"""221035 SAO LOURENCO DO PIAUI"";-;-;-;4500,00;-;4500,00"
"""221037 SAO LUIS DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""221040 SAO MIGUEL DO TAPUIO"";-;-;-;45905,33;-;45905,33"
"""221050 SAO PEDRO DO PIAUI"";-;-;-;44766,37;-;44766,37"
"""221060 SAO RAIMUNDO NONATO"";-;215953,64;-;286926,30;-;502879,94"
"""221062 SEBASTIAO BARROS"";-;-;-;4725,00;-;4725,00"
"""221065 SIGEFREDO PACHECO"";-;-;-;6525,00;-;6525,00"
"""221070 SIMOES"";-;-;-;32317,10;-;32317,10"
"""221080 SIMPLICIO MENDES"";-;-;-;108480,11;-;108480,11"
"""221090 SOCORRO DO PIAUI"";-;-;-;5400,00;-;5400,00"
"""221093 SUSSUAPARA"";-;-;-;4500,00;-;4500,00"
"""221095 TAMBORIL DO PIAUI"";-;-;-;6300,00;-;6300,00"
"""221100 TERESINA"";589811,20;5898327,25;-;15366479,04;-;21854617,49"
"""221110 UNIAO"";-;-;-;128659,05;-;128659,05"
"""221120 URUCUI"";-;-;-;77141,49;-;77141,49"
"""221130 VALENCA DO PIAUI"";-;-;-;141371,28;-;141371,28"
"""221140 VARZEA GRANDE"";-;-;-;5454,33;-;5454,33"
"""221160 VILA NOVA DO PIAUI"";-;-;-;4500,00;-;4500,00"
"""221170 WALL FERRAZ"";-;-;-;4950,00;-;4950,00"
"""230010 ABAIARA"";-;-;-;33414,26;-;33414,26"
"""230015 ACARAPE"";-;-;-;40835,67;-;40835,67"
"""230020 ACARAU"";-;35849,10;-;41846,60;-;77695,70"
"""230030 ACOPIARA"";-;-;-;279977,46;-;279977,46"
"""230040 AIUABA"";-;-;-;89754,06;-;89754,06"
"""230050 ALCANTARAS"";-;-;-;66196,79;-;66196,79"
"""230060 ALTANEIRA"";-;-;-;16114,08;-;16114,08"
"""230070 ALTO SANTO"";-;-;-;36685,35;-;36685,35"
"""230075 AMONTADA"";-;-;-;63219,31;-;63219,31"
"""230080 ANTONINA DO NORTE"";-;-;-;29614,76;-;29614,76"
"""230100 AQUIRAZ"";-;-;-;605777,11;-;605777,11"
"""230110 ARACATI"";-;301985,60;-;235027,18;-;537012,78"
"""230120 ARACOIABA"";-;7169,82;-;241815,95;-;248985,77"
"""230125 ARARENDA"";-;-;-;9067,53;-;9067,53"
"""230130 ARARIPE"";-;-;-;56869,67;-;56869,67"
"""230160 ASSARE"";-;-;-;89091,02;-;89091,02"
"""230170 AURORA"";-;-;-;41784,03;-;41784,03"
"""230180 BAIXIO"";-;-;-;14701,17;-;14701,17"
"""230190 BARBALHA"";-;1979843,48;-;2948908,27;-;4928751,75"
"""230195 BARREIRA"";-;-;-;43112,13;-;43112,13"
"""230205 BARROQUINHA"";-;-;-;35630,82;-;35630,82"
"""230210 BATURITE"";-;616127,79;-;251026,67;-;867154,46"
"""230220 BEBERIBE"";-;128085,60;-;124089,34;-;252174,94"
"""230230 BELA CRUZ"";-;601,56;-;51983,83;-;52585,39"
"""230250 BREJO SANTO"";-;68279,14;-;802658,29;-;870937,43"
"""230260 CAMOCIM"";-;12861,02;-;310605,26;-;323466,28"
"""230270 CAMPOS SALES"";-;-;-;187878,92;-;187878,92"
"""230280 CANINDE"";-;693700,10;-;294794,15;-;988494,25"
"""230290 CAPISTRANO"";-;-;-;19871,09;-;19871,09"
"""230300 CARIDADE"";-;-;-;6886,15;-;6886,15"
"""230320 CARIRIACU"";-;-;-;85015,65;-;85015,65"
"""230330 CARIUS"";-;-;-;35623,69;-;35623,69"
"""230340 CARNAUBAL"";-;-;-;59532,75;-;59532,75"
"""230350 CASCAVEL"";-;1309595,23;-;455478,08;-;1765073,31"
"""230365 CATUNDA"";-;-;-;36737,36;-;36737,36"
"""230370 CAUCAIA"";256,58;2171986,94;-;954832,31;-;3127075,83"
"""230380 CEDRO"";-;-;-;133422,73;-;133422,73"
"""230390 CHAVAL"";-;-;-;67946,56;-;67946,56"
"""230395 CHOROZINHO"";-;-;-;66333,02;-;66333,02"
"""230410 CRATEUS"";207,60;922958,36;-;285945,55;-;1209111,51"
"""230420 CRATO"";10411,50;1118641,98;-;1273113,68;-;2402167,16"
"""230423 CROATA"";-;-;-;20828,00;-;20828,00"
"""230425 CRUZ"";-;3196,56;-;108236,39;-;111432,95"
"""230426 DEPUTADO IRAPUAN PINHEIRO"";-;-;-;10472,25;-;10472,25"
"""230427 ERERE"";-;-;-;9766,23;-;9766,23"
"""230428 EUSEBIO"";-;908035,46;-;527900,83;-;1435936,29"
"""230430 FARIAS BRITO"";-;-;-;82192,88;-;82192,88"
"""230440 FORTALEZA"";5865637,36;16391152,79;-;29585849,97;-;51842640,12"
"""230445 FORTIM"";-;-;-;25717,87;-;25717,87"
"""230450 FRECHEIRINHA"";-;-;-;58823,05;-;58823,05"
"""230460 GENERAL SAMPAIO"";-;-;-;16772,73;-;16772,73"
"""230470 GRANJA"";-;-;-;171543,22;-;171543,22"
"""230480 GRANJEIRO"";-;-;-;39949,23;-;39949,23"
"""230495 GUAIUBA"";-;-;-;113478,29;-;113478,29"
"""230500 GUARACIABA DO NORTE"";-;-;-;123823,72;-;123823,72"
"""230510 GUARAMIRANGA"";-;-;-;14818,04;-;14818,04"
"""230520 HIDROLANDIA"";-;-;-;101451,41;-;101451,41"
"""230523 HORIZONTE"";-;3524,64;-;284719,57;-;288244,21"
"""230526 IBARETAMA"";-;-;-;82279,21;-;82279,21"
"""230530 IBIAPINA"";-;-;-;74847,62;-;74847,62"
"""230533 IBICUITINGA"";-;-;-;22107,06;-;22107,06"
"""230535 ICAPUI"";-;-;-;28000,76;-;28000,76"
"""230540 ICO"";-;18552,22;-;343599,65;-;362151,87"
"""230550 IGUATU"";732,00;1235632,20;-;942220,70;-;2178584,90"
"""230565 IPAPORANGA"";-;-;-;16369,37;-;16369,37"
"""230580 IPU"";-;21509,46;-;199264,10;-;220773,56"
"""230590 IPUEIRAS"";-;-;-;28147,51;-;28147,51"
"""230600 IRACEMA"";-;-;-;63835,12;-;63835,12"
"""230620 ITAICABA"";-;-;-;14614,14;-;14614,14"
"""230625 ITAITINGA"";-;-;-;433386,17;-;433386,17"
"""230630 ITAPAJE"";-;-;-;104395,54;-;104395,54"
"""230640 ITAPIPOCA"";-;1136042,34;-;493064,69;-;1629107,03"
"""230660 ITATIRA"";-;-;-;37578,05;-;37578,05"
"""230670 JAGUARETAMA"";-;9440,00;-;171576,32;-;181016,32"
"""230680 JAGUARIBARA"";-;72423,06;-;93487,00;-;165910,06"
"""230690 JAGUARIBE"";-;-;-;163059,32;-;163059,32"
"""230700 JAGUARUANA"";-;-;-;164868,26;-;164868,26"
"""230710 JARDIM"";-;-;-;69457,60;-;69457,60"
"""230720 JATI"";-;-;-;7372,42;-;7372,42"
"""230725 JIJOCA DE JERICOACOARA"";-;-;-;125215,65;-;125215,65"
"""230730 JUAZEIRO DO NORTE"";-;810212,56;-;1903140,50;-;2713353,06"
"""230750 LAVRAS DA MANGABEIRA"";-;-;-;71168,03;-;71168,03"
"""230760 LIMOEIRO DO NORTE"";207,60;32425,31;-;1136150,43;-;1168783,34"
"""230763 MADALENA"";-;-;-;20091,23;-;20091,23"
"""230765 MARACANAU"";-;1309549,78;-;1836739,35;-;3146289,13"
"""230770 MARANGUAPE"";-;27200,66;-;480279,03;-;507479,69"
"""230790 MARTINOPOLE"";-;-;-;23473,33;-;23473,33"
"""230800 MASSAPE"";-;-;-;115734,58;-;115734,58"
"""230820 MERUOCA"";-;-;-;50865,31;-;50865,31"
"""230830 MILAGRES"";-;-;-;85893,04;-;85893,04"
"""230835 MILHA"";-;-;-;75655,87;-;75655,87"
"""230840 MISSAO VELHA"";-;-;-;117101,24;-;117101,24"
"""230860 MONSENHOR TABOSA"";-;876,48;-;47584,51;-;48460,99"
"""230870 MORADA NOVA"";-;303208,00;-;157971,75;-;461179,75"
"""230880 MORAUJO"";-;-;-;35922,39;-;35922,39"
"""230890 MORRINHOS"";-;-;-;59961,55;-;59961,55"
"""230920 NOVA OLINDA"";-;-;-;60526,23;-;60526,23"
"""230930 NOVA RUSSAS"";-;-;-;165498,53;-;165498,53"
"""230945 OCARA"";-;-;-;204907,58;-;204907,58"
"""230950 OROS"";-;-;-;102305,34;-;102305,34"
"""230960 PACAJUS"";-;-;-;325236,63;-;325236,63"
"""230970 PACATUBA"";-;-;-;406812,88;-;406812,88"
"""230990 PACUJA"";-;-;-;6891,75;-;6891,75"
"""231000 PALHANO"";-;-;-;64858,45;-;64858,45"
"""231020 PARACURU"";-;-;-;104047,14;-;104047,14"
"""231025 PARAIPABA"";-;-;-;140490,72;-;140490,72"
"""231040 PARAMOTI"";-;-;-;26196,25;-;26196,25"
"""231050 PEDRA BRANCA"";-;-;-;132079,99;-;132079,99"
"""231070 PENTECOSTE"";-;-;-;36827,00;-;36827,00"
"""231080 PEREIRO"";-;-;-;20388,28;-;20388,28"
"""231085 PINDORETAMA"";-;-;-;102394,56;-;102394,56"
"""231090 PIQUET CARNEIRO"";-;-;-;63857,06;-;63857,06"
"""231100 PORANGA"";-;-;-;65323,20;-;65323,20"
"""231110 PORTEIRAS"";-;-;-;67777,81;-;67777,81"
"""231120 POTENGI"";-;-;-;84195,14;-;84195,14"
"""231123 POTIRETAMA"";-;281,97;-;40337,41;-;40619,38"
"""231130 QUIXADA"";4756,28;581857,19;-;920353,58;-;1506967,05"
"""231140 QUIXERAMOBIM"";-;12861,02;-;686492,18;-;699353,20"
"""231150 QUIXERE"";-;-;-;114738,09;-;114738,09"
"""231160 REDENCAO"";-;-;-;93196,83;-;93196,83"
"""231170 RERIUTABA"";-;-;-;70362,27;-;70362,27"
"""231180 RUSSAS"";-;945965,65;-;389071,94;-;1335037,59"
"""231190 SABOEIRO"";-;-;-;61379,87;-;61379,87"
"""231195 SALITRE"";-;-;-;72541,97;-;72541,97"
"""231200 SANTANA DO ACARAU"";-;1314,72;-;168815,61;-;170130,33"
"""231210 SANTANA DO CARIRI"";-;-;-;4398,86;-;4398,86"
"""231220 SANTA QUITERIA"";-;-;-;64499,38;-;64499,38"
"""231230 SAO BENEDITO"";-;13000,00;-;195741,83;-;208741,83"
"""231240 SAO GONCALO DO AMARANTE"";-;14339,64;-;372138,28;-;386477,92"
"""231250 SAO JOAO DO JAGUARIBE"";-;-;-;33093,70;-;33093,70"
"""231260 SAO LUIS DO CURU"";-;101851,20;-;80018,81;-;181870,01"
"""231270 SENADOR POMPEU"";-;-;-;66573,28;-;66573,28"
"""231280 SENADOR SA"";-;-;-;26035,77;-;26035,77"
"""231290 SOBRAL"";146889,00;37104,44;-;824577,59;-;1008571,03"
"""231300 SOLONOPOLE"";-;-;-;122638,87;-;122638,87"
"""231310 TABULEIRO DO NORTE"";-;99115,02;-;296181,07;-;395296,09"
"""231320 TAMBORIL"";-;-;-;128805,35;-;128805,35"
"""231325 TARRAFAS"";-;-;-;22402,84;-;22402,84"
"""231330 TAUA"";-;29934,62;-;220016,10;-;249950,72"
"""231335 TEJUCUOCA"";-;-;-;8193,60;-;8193,60"
"""231340 TIANGUA"";-;530782,93;-;584352,61;-;1115135,54"
"""231350 TRAIRI"";-;-;-;44287,13;-;44287,13"
"""231360 UBAJARA"";-;-;-;160858,50;-;160858,50"
"""231370 UMARI"";-;-;-;18875,62;-;18875,62"
"""231375 UMIRIM"";-;-;-;106848,68;-;106848,68"
"""231380 URUBURETAMA"";-;-;-;114317,55;-;114317,55"
"""231395 VARJOTA"";-;-;-;106014,12;-;106014,12"
"""231400 VARZEA ALEGRE"";-;-;-;157149,36;-;157149,36"
"""240010 ACARI"";-;-;-;38407,64;-;38407,64"
"""240020 ACU"";22195,40;16730,00;-;505213,62;-;544139,02"
"""240040 AGUA NOVA"";-;-;-;6283,92;-;6283,92"
"""240050 ALEXANDRIA"";-;52629,48;-;349765,31;-;402394,79"
"""240060 ALMINO AFONSO"";-;-;-;141235,49;-;141235,49"
"""240090 ANTONIO MARTINS"";-;-;-;11798,53;-;11798,53"
"""240100 APODI"";-;-;-;285784,59;-;285784,59"
"""240110 AREIA BRANCA"";-;-;-;214683,37;-;214683,37"
"""240120 ARES"";-;-;-;64374,98;-;64374,98"
"""240140 BAIA FORMOSA"";-;-;-;51294,68;-;51294,68"
"""240150 BARCELONA"";-;-;-;16235,15;-;16235,15"
"""240180 BREJINHO"";-;-;-;37485,17;-;37485,17"
"""240185 CAICARA DO NORTE"";-;-;-;34081,56;-;34081,56"
"""240190 CAICARA DO RIO DO VENTO"";-;-;-;15147,15;-;15147,15"
"""240200 CAICO"";26354,96;895703,71;-;993632,90;-;1915691,57"
"""240220 CANGUARETAMA"";-;-;-;88398,44;-;88398,44"
"""240250 CARNAUBAIS"";-;-;-;325069,04;-;325069,04"
"""240260 CEARA-MIRIM"";-;-;-;186831,34;-;186831,34"
"""240290 CORONEL JOAO PESSOA"";-;-;-;8152,94;-;8152,94"
"""240300 CRUZETA"";-;-;-;25836,05;-;25836,05"
"""240310 CURRAIS NOVOS"";11306,49;275,00;-;73792,44;-;85373,93"
"""240320 DOUTOR SEVERIANO"";-;-;-;21338,72;-;21338,72"
"""240325 PARNAMIRIM"";-;11588,58;-;1123881,68;-;1135470,26"
"""240330 ENCANTO"";-;-;-;13541,14;-;13541,14"
"""240340 EQUADOR"";-;-;-;22342,30;-;22342,30"
"""240350 ESPIRITO SANTO"";-;-;-;90018,45;-;90018,45"
"""240375 FERNANDO PEDROZA"";-;-;-;19405,72;-;19405,72"
"""240400 FRUTUOSO GOMES"";-;-;-;13798,93;-;13798,93"
"""240410 GALINHOS"";-;-;-;29454,80;-;29454,80"
"""240420 GOIANINHA"";-;-;-;44893,52;-;44893,52"
"""240450 GUAMARE"";-;-;-;15044,06;-;15044,06"
"""240460 IELMO MARINHO"";-;-;-;64293,54;-;64293,54"
"""240500 JACANA"";-;-;-;32075,28;-;32075,28"
"""240510 JANDAIRA"";-;-;-;149,44;-;149,44"
