"""Munic¡pio"";""02 Assistˆncia Farmacˆutica"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""05 Incentivo - MAC"";""06 M‚dia e Alta Complexidade (MAC)"";""07 Vigilƒncia em Sa£de"";""Total"""
"""430185 BARRA DO GUARITA"";-;-;-;51750,00;-;51750,00"
"""430190 BARRA DO RIBEIRO"";-;-;-;988107,01;-;988107,01"
"""430192 BARRA DO RIO AZUL"";-;-;-;39600,00;-;39600,00"
"""430195 BARRA FUNDA"";-;-;-;217291,15;-;217291,15"
"""430200 BARROS CASSAL"";-;-;-;99233,53;-;99233,53"
"""430205 BENJAMIN CONSTANT DO SUL"";-;-;-;74899,60;-;74899,60"
"""430210 BENTO GONCALVES"";-;1969480,53;-;16726746,49;-;18696227,02"
"""430215 BOA VISTA DAS MISSOES"";-;-;-;29025,00;-;29025,00"
"""430220 BOA VISTA DO BURICA"";-;-;-;412637,18;-;412637,18"
"""430230 BOM JESUS"";-;-;-;888159,07;-;888159,07"
"""430235 BOM PRINCIPIO"";-;180,00;-;1193597,59;-;1193777,59"
"""430237 BOM PROGRESSO"";-;-;-;30825,00;-;30825,00"
"""430240 BOM RETIRO DO SUL"";-;-;-;696167,85;-;696167,85"
"""430245 BOQUEIRAO DO LEAO"";-;-;-;178500,90;-;178500,90"
"""430250 BOSSOROCA"";-;-;-;46115,54;-;46115,54"
"""430270 BUTIA"";-;-;-;725160,38;-;725160,38"
"""430280 CACAPAVA DO SUL"";-;29169,60;-;2035425,28;-;2064594,88"
"""430290 CACEQUI"";-;1466040,00;-;1172026,15;-;2638066,15"
"""430300 CACHOEIRA DO SUL"";1707604,72;4172725,27;-;11076964,55;-;16957294,54"
"""430310 CACHOEIRINHA"";-;5064076,19;-;4992010,10;-;10056086,29"
"""430320 CACIQUE DOBLE"";-;-;-;128109,03;-;128109,03"
"""430330 CAIBATE"";-;2185,00;-;63495,14;-;65680,14"
"""430340 CAICARA"";-;-;-;200347,02;-;200347,02"
"""430350 CAMAQUA"";-;2714580,94;-;8372109,30;-;11086690,24"
"""430355 CAMARGO"";-;-;-;200584,11;-;200584,11"
"""430360 CAMBARA DO SUL"";-;-;-;264917,08;-;264917,08"
"""430367 CAMPESTRE DA SERRA"";-;-;-;9456,75;-;9456,75"
"""430370 CAMPINA DAS MISSOES"";-;-;-;349562,90;-;349562,90"
"""430380 CAMPINAS DO SUL"";-;-;-;203909,32;-;203909,32"
"""430390 CAMPO BOM"";-;5234290,51;-;3857966,40;-;9092256,91"
"""430400 CAMPO NOVO"";-;-;-;121549,38;-;121549,38"
"""430410 CAMPOS BORGES"";-;-;-;109720,99;-;109720,99"
"""430420 CANDELARIA"";-;30609,60;-;3489529,35;-;3520138,95"
"""430430 CANDIDO GODOI"";-;-;-;276404,98;-;276404,98"
"""430435 CANDIOTA"";-;-;-;618911,29;-;618911,29"
"""430440 CANELA"";-;1115,00;-;4748202,09;-;4749317,09"
"""430450 CANGUCU"";-;-;-;3607450,72;-;3607450,72"
"""430460 CANOAS"";-;6819036,94;-;35855575,24;-;42674612,18"
"""430461 CANUDOS DO VALE"";-;-;-;36000,00;-;36000,00"
"""430462 CAPAO BONITO DO SUL"";-;-;-;9675,00;-;9675,00"
"""430463 CAPAO DA CANOA"";-;-;-;5551874,13;-;5551874,13"
"""430465 CAPAO DO CIPO"";-;-;-;4986,64;-;4986,64"
"""430466 CAPAO DO LEAO"";-;-;-;1181098,93;-;1181098,93"
"""430467 CAPIVARI DO SUL"";-;-;-;272466,46;-;272466,46"
"""430469 CAPITAO"";-;-;-;60750,00;-;60750,00"
"""430470 CARAZINHO"";-;2235938,57;-;10495767,57;-;12731706,14"
"""430471 CARAA"";-;-;-;44433,26;-;44433,26"
"""430480 CARLOS BARBOSA"";-;6940,00;-;1579863,11;-;1586803,11"
"""430485 CARLOS GOMES"";-;-;-;78975,00;-;78975,00"
"""430490 CASCA"";-;-;-;798739,06;-;798739,06"
"""430495 CASEIROS"";-;-;-;23838,67;-;23838,67"
"""430500 CATUIPE"";-;-;-;287587,64;-;287587,64"
"""430510 CAXIAS DO SUL"";17055211,99;10866795,29;-;59523871,49;-;87445878,77"
"""430511 CENTENARIO"";-;-;-;65978,32;-;65978,32"
"""430512 CERRITO"";-;-;-;14109,31;-;14109,31"
"""430513 CERRO BRANCO"";-;-;-;101533,24;-;101533,24"
"""430517 CERRO GRANDE DO SUL"";-;-;-;306034,35;-;306034,35"
"""430520 CERRO LARGO"";-;-;-;251535,03;-;251535,03"
"""430530 CHAPADA"";-;-;-;304112,25;-;304112,25"
"""430535 CHARQUEADAS"";-;1923380,40;-;1670482,17;-;3593862,57"
"""430540 CHIAPETTA"";-;-;-;117162,95;-;117162,95"
"""430544 CHUVISCA"";-;-;-;41561,20;-;41561,20"
"""430545 CIDREIRA"";-;-;-;1080541,15;-;1080541,15"
"""430550 CIRIACO"";-;-;-;196116,54;-;196116,54"
"""430570 CONDOR"";-;-;-;70746,60;-;70746,60"
"""430580 CONSTANTINA"";-;-;-;521061,38;-;521061,38"
"""430585 COQUEIROS DO SUL"";-;-;-;185199,18;-;185199,18"
"""430590 CORONEL BICACO"";-;-;-;101536,10;-;101536,10"
"""430597 COXILHA"";-;-;-;15075,00;-;15075,00"
"""430600 CRISSIUMAL"";-;-;-;994453,25;-;994453,25"
"""430605 CRISTAL"";-;-;-;235616,18;-;235616,18"
"""430607 CRISTAL DO SUL"";-;-;-;38475,00;-;38475,00"
"""430610 CRUZ ALTA"";1140021,97;3645999,60;-;7016686,65;-;11802708,22"
"""430613 CRUZALTENSE"";-;-;-;6018,03;-;6018,03"
"""430620 CRUZEIRO DO SUL"";-;-;-;725699,81;-;725699,81"
"""430630 DAVID CANABARRO"";-;-;-;278811,61;-;278811,61"
"""430632 DERRUBADAS"";-;-;-;49275,00;-;49275,00"
"""430640 DOIS IRMAOS"";-;-;-;950675,48;-;950675,48"
"""430645 DOIS LAJEADOS"";-;-;-;33291,65;-;33291,65"
"""430650 DOM FELICIANO"";-;-;-;919872,38;-;919872,38"
"""430655 DOM PEDRO DE ALCANTARA"";-;-;-;104,42;-;104,42"
"""430660 DOM PEDRITO"";-;-;-;2375517,83;-;2375517,83"
"""430673 DOUTOR MAURICIO CARDOSO"";-;-;-;28125,00;-;28125,00"
"""430675 DOUTOR RICARDO"";-;-;-;52650,00;-;52650,00"
"""430676 ELDORADO DO SUL"";-;-;-;392570,12;-;392570,12"
"""430680 ENCANTADO"";-;1476760,01;-;5731423,69;-;7208183,70"
"""430690 ENCRUZILHADA DO SUL"";-;1245,00;-;1504971,22;-;1506216,22"
"""430693 ENTRE-IJUIS"";-;-;-;158284,66;-;158284,66"
"""430695 ENTRE RIOS DO SUL"";-;-;-;80807,69;-;80807,69"
"""430697 EREBANGO"";-;-;-;73125,00;-;73125,00"
"""430700 ERECHIM"";4419141,60;4905485,58;-;23392709,47;-;32717336,65"
"""430710 HERVAL"";-;-;-;200124,19;-;200124,19"
"""430720 ERVAL GRANDE"";-;-;-;188489,31;-;188489,31"
"""430730 ERVAL SECO"";-;-;-;363842,22;-;363842,22"
"""430740 ESMERALDA"";-;-;-;51045,48;-;51045,48"
"""430745 ESPERANCA DO SUL"";-;-;-;31500,00;-;31500,00"
"""430750 ESPUMOSO"";-;-;-;1023804,00;-;1023804,00"
"""430755 ESTACAO"";-;-;-;154632,24;-;154632,24"
"""430760 ESTANCIA VELHA"";-;-;-;2014953,49;-;2014953,49"
"""430770 ESTEIO"";-;2452623,87;-;8320854,32;-;10773478,19"
"""430780 ESTRELA"";-;2476553,99;-;2648624,73;-;5125178,72"
"""430781 ESTRELA VELHA"";-;-;-;46316,22;-;46316,22"
"""430783 EUGENIO DE CASTRO"";-;-;-;25425,00;-;25425,00"
"""430786 FAGUNDES VARELA"";-;-;-;12824,09;-;12824,09"
"""430790 FARROUPILHA"";-;60630,00;-;6445271,03;-;6505901,03"
"""430800 FAXINAL DO SOTURNO"";-;1963202,88;-;6370774,43;-;8333977,31"
"""430805 FAXINALZINHO"";-;-;-;77175,00;-;77175,00"
"""430807 FAZENDA VILANOVA"";-;-;-;54450,00;-;54450,00"
"""430810 FELIZ"";-;-;-;632875,67;-;632875,67"
"""430820 FLORES DA CUNHA"";-;-;-;1815141,94;-;1815141,94"
"""430830 FONTOURA XAVIER"";-;-;-;454241,69;-;454241,69"
"""430840 FORMIGUEIRO"";-;-;-;133063,53;-;133063,53"
"""430843 FORQUETINHA"";-;-;-;60750,00;-;60750,00"
"""430845 FORTALEZA DOS VALOS"";-;-;-;90551,59;-;90551,59"
"""430850 FREDERICO WESTPHALEN"";2226873,49;3645187,56;-;5485092,58;-;11357153,63"
"""430860 GARIBALDI"";-;300,78;-;2777939,19;-;2778239,97"
"""430865 GARRUCHOS"";-;-;-;13577,51;-;13577,51"
"""430870 GAURAMA"";-;-;-;98125,06;-;98125,06"
"""430880 GENERAL CAMARA"";-;-;-;183280,64;-;183280,64"
"""430885 GENTIL"";-;-;-;4664,07;-;4664,07"
"""430890 GETULIO VARGAS"";-;-;-;2157758,91;-;2157758,91"
"""430900 GIRUA"";-;1217166,11;-;5553782,31;-;6770948,42"
"""430905 GLORINHA"";-;125,00;-;335140,45;-;335265,45"
"""430910 GRAMADO"";-;56422,72;-;5016872,31;-;5073295,03"
"""430912 GRAMADO DOS LOUREIROS"";-;-;-;61875,00;-;61875,00"
"""430920 GRAVATAI"";-;5833364,31;-;21914278,96;-;27747643,27"
"""430925 GUABIJU"";-;-;-;16874,26;-;16874,26"
"""430930 GUAIBA"";-;4220098,45;-;2841176,13;-;7061274,58"
"""430940 GUAPORE"";-;-;-;1985146,58;-;1985146,58"
"""430950 GUARANI DAS MISSOES"";-;-;-;154135,83;-;154135,83"
"""430955 HARMONIA"";-;-;-;66588,26;-;66588,26"
"""430960 HORIZONTINA"";-;-;-;653978,53;-;653978,53"
"""430965 HULHA NEGRA"";-;-;-;73541,09;-;73541,09"
"""430970 HUMAITA"";-;-;-;48035,68;-;48035,68"
"""430980 IBIACA"";-;-;-;77525,78;-;77525,78"
"""430990 IBIRAIARAS"";-;-;-;194287,77;-;194287,77"
"""430995 IBIRAPUITA"";-;-;-;23606,10;-;23606,10"
"""431000 IBIRUBA"";-;-;-;1697489,26;-;1697489,26"
"""431010 IGREJINHA"";-;2306839,98;-;6029522,55;-;8336362,53"
"""431020 IJUI"";4661179,24;8083804,10;-;39504025,62;-;52249008,96"
"""431030 ILOPOLIS"";-;-;-;76590,36;-;76590,36"
"""431033 IMBE"";-;-;-;1394770,45;-;1394770,45"
"""431036 IMIGRANTE"";-;-;-;135597,08;-;135597,08"
"""431040 INDEPENDENCIA"";-;-;-;107481,28;-;107481,28"
"""431041 INHACORA"";-;-;-;36225,00;-;36225,00"
"""431046 IPIRANGA DO SUL"";-;-;-;78975,00;-;78975,00"
"""431050 IRAI"";-;-;-;233047,02;-;233047,02"
"""431060 ITAQUI"";-;669376,47;-;1591159,95;-;2260536,42"
"""431065 ITATI"";-;-;-;95227,79;-;95227,79"
"""431070 ITATIBA DO SUL"";-;-;-;63225,00;-;63225,00"
"""431075 IVORA"";-;-;-;48880,66;-;48880,66"
"""431080 IVOTI"";-;-;-;1861245,62;-;1861245,62"
"""431085 JABOTICABA"";-;-;-;588636,55;-;588636,55"
"""431090 JACUTINGA"";-;-;-;45339,93;-;45339,93"
"""431100 JAGUARAO"";-;357549,60;-;3129604,70;-;3487154,30"
"""431110 JAGUARI"";-;-;-;486484,33;-;486484,33"
"""431112 JAQUIRANA"";-;-;-;253914,56;-;253914,56"
"""431113 JARI"";-;-;-;14179,65;-;14179,65"
"""431115 JOIA"";-;-;-;30705,58;-;30705,58"
"""431120 JULIO DE CASTILHOS"";-;-;-;1094913,50;-;1094913,50"
"""431125 LAGOAO"";-;-;-;14849,74;-;14849,74"
"""431127 LAGOA DOS TRES CANTOS"";-;-;-;5727,60;-;5727,60"
"""431130 LAGOA VERMELHA"";-;307096,80;-;2248160,36;-;2555257,16"
"""431140 LAJEADO"";2753117,61;4480678,35;-;29850414,31;-;37084210,27"
"""431142 LAJEADO DO BUGRE"";-;-;-;37125,00;-;37125,00"
"""431150 LAVRAS DO SUL"";-;-;-;354554,92;-;354554,92"
"""431160 LIBERATO SALZANO"";-;-;-;126951,65;-;126951,65"
"""431162 LINDOLFO COLLOR"";-;-;-;178601,75;-;178601,75"
"""431170 MACHADINHO"";-;-;-;248989,27;-;248989,27"
"""431173 MAMPITUBA"";-;-;-;30473,19;-;30473,19"
"""431177 MAQUINE"";-;-;-;153800,14;-;153800,14"
"""431179 MARATA"";-;-;-;7454,43;-;7454,43"
"""431180 MARAU"";-;-;-;2005617,05;-;2005617,05"
"""431190 MARCELINO RAMOS"";-;-;-;88615,30;-;88615,30"
"""431200 MARIANO MORO"";-;-;-;78300,00;-;78300,00"
"""431205 MARQUES DE SOUZA"";-;-;-;272139,75;-;272139,75"
"""431210 MATA"";-;-;-;203536,84;-;203536,84"
"""431213 MATO CASTELHANO"";-;-;-;59656,82;-;59656,82"
"""431217 MATO QUEIMADO"";-;850,00;-;42119,83;-;42969,83"
"""431220 MAXIMILIANO DE ALMEIDA"";-;-;-;130121,59;-;130121,59"
"""431225 MINAS DO LEAO"";-;-;-;194985,82;-;194985,82"
"""431238 MONTE BELO DO SUL"";-;-;-;79929,89;-;79929,89"
"""431240 MONTENEGRO"";-;4193433,83;-;4066039,54;-;8259473,37"
"""431242 MORMACO"";-;-;-;6569,45;-;6569,45"
"""431244 MORRINHOS DO SUL"";-;-;-;36777,36;-;36777,36"
"""431245 MORRO REDONDO"";-;-;-;164586,31;-;164586,31"
"""431247 MORRO REUTER"";-;-;-;302634,59;-;302634,59"
"""431250 MOSTARDAS"";-;-;-;544655,37;-;544655,37"
"""431260 MUCUM"";-;-;-;319191,29;-;319191,29"
"""431265 NAO-ME-TOQUE"";-;-;-;747408,23;-;747408,23"
"""431270 NONOAI"";-;-;-;1492767,26;-;1492767,26"
"""431275 NOVA ALVORADA"";-;-;-;110124,39;-;110124,39"
"""431280 NOVA ARACA"";-;-;-;98829,44;-;98829,44"
"""431290 NOVA BASSANO"";-;-;-;441531,94;-;441531,94"
"""431295 NOVA BOA VISTA"";-;-;-;142168,04;-;142168,04"
"""431300 NOVA BRESCIA"";-;-;-;161282,10;-;161282,10"
"""431301 NOVA CANDELARIA"";-;-;-;49725,00;-;49725,00"
"""431303 NOVA ESPERANCA DO SUL"";-;-;-;26466,77;-;26466,77"
"""431306 NOVA HARTZ"";-;-;-;440679,48;-;440679,48"
"""431310 NOVA PALMA"";-;-;-;195497,34;-;195497,34"
"""431320 NOVA PETROPOLIS"";-;6484,82;-;937833,24;-;944318,06"
"""431330 NOVA PRATA"";-;2203502,71;-;3408576,08;-;5612078,79"
"""431333 NOVA RAMADA"";-;-;-;36900,00;-;36900,00"
"""431335 NOVA ROMA DO SUL"";-;-;-;8161,16;-;8161,16"
"""431337 NOVA SANTA RITA"";-;-;-;925873,57;-;925873,57"
"""431340 NOVO HAMBURGO"";-;4691717,75;-;20069188,61;-;24760906,36"
"""431344 NOVO TIRADENTES"";-;-;-;62569,86;-;62569,86"
"""431346 NOVO XINGU"";-;-;-;39150,00;-;39150,00"
"""431349 NOVO BARREIRO"";-;-;-;96405,59;-;96405,59"
"""431350 OSORIO"";3515309,36;5978684,45;-;5971631,09;-;15465624,90"
"""431360 PAIM FILHO"";-;-;-;176677,49;-;176677,49"
"""431365 PALMARES DO SUL"";-;-;-;1116973,85;-;1116973,85"
"""431370 PALMEIRA DAS MISSOES"";2091189,15;-;-;4694463,51;-;6785652,66"
"""431380 PALMITINHO"";-;-;-;445275,64;-;445275,64"
"""431390 PANAMBI"";-;-;-;4867890,07;-;4867890,07"
"""431400 PARAI"";-;-;-;682903,34;-;682903,34"
"""431402 PARAISO DO SUL"";-;-;-;201691,37;-;201691,37"
"""431403 PARECI NOVO"";-;-;-;66189,20;-;66189,20"
"""431405 PAROBE"";-;-;-;7948778,90;-;7948778,90"
"""431407 PASSO DO SOBRADO"";-;-;-;23111,27;-;23111,27"
"""431410 PASSO FUNDO"";4388081,93;18081377,11;-;56929477,37;-;79398936,41"
"""431413 PAULO BENTO"";-;-;-;17633,16;-;17633,16"
"""431415 PAVERAMA"";-;-;-;3579,81;-;3579,81"
"""431417 PEDRAS ALTAS"";-;-;-;129382,63;-;129382,63"
"""431420 PEDRO OSORIO"";-;-;-;331033,41;-;331033,41"
"""431430 PEJUCARA"";-;-;-;51662,41;-;51662,41"
"""431440 PELOTAS"";6186893,76;14133622,95;-;39332326,80;-;59652843,51"
"""431442 PICADA CAFE"";-;-;-;11073,15;-;11073,15"
"""431445 PINHAL"";-;-;-;6497,34;-;6497,34"
"""431446 PINHAL DA SERRA"";-;-;-;1049,87;-;1049,87"
"""431447 PINHAL GRANDE"";-;-;-;11476,09;-;11476,09"
"""431449 PINHEIRINHO DO VALE"";-;-;-;156463,75;-;156463,75"
"""431450 PINHEIRO MACHADO"";-;247256,72;-;2080890,21;-;2328146,93"
"""431455 PIRAPO"";-;-;-;17977,75;-;17977,75"
"""431460 PIRATINI"";-;76999,50;-;1450355,32;-;1527354,82"
"""431470 PLANALTO"";-;-;-;200723,55;-;200723,55"
"""431475 POCO DAS ANTAS"";-;-;-;5664,26;-;5664,26"
"""431477 PONTAO"";-;-;-;934,00;-;934,00"
"""431478 PONTE PRETA"";-;-;-;60075,00;-;60075,00"
"""431480 PORTAO"";-;115300,80;-;6608051,48;-;6723352,28"
"""431490 PORTO ALEGRE"";32579768,56;86104446,00;-;318903489,35;-;437587703,91"
"""431500 PORTO LUCENA"";-;-;-;207032,61;-;207032,61"
"""431505 PORTO MAUA"";-;-;-;36000,00;-;36000,00"
"""431507 PORTO VERA CRUZ"";-;-;-;44550,00;-;44550,00"
"""431510 PORTO XAVIER"";-;-;-;330171,76;-;330171,76"
"""431513 POUSO NOVO"";-;-;-;45675,00;-;45675,00"
"""431514 PRESIDENTE LUCENA"";-;-;-;126262,36;-;126262,36"
"""431515 PROGRESSO"";-;-;-;209667,77;-;209667,77"
"""431520 PUTINGA"";-;-;-;10124,90;-;10124,90"
"""431530 QUARAI"";-;-;-;1996894,04;-;1996894,04"
"""431532 QUEVEDOS"";-;-;-;106681,05;-;106681,05"
"""431535 QUINZE DE NOVEMBRO"";-;-;-;34527,50;-;34527,50"
"""431540 REDENTORA"";-;-;-;73931,23;-;73931,23"
"""431550 RESTINGA SECA"";-;-;-;1121188,49;-;1121188,49"
"""431555 RIO DOS INDIOS"";-;-;-;67440,70;-;67440,70"
"""431560 RIO GRANDE"";-;7388581,00;-;28145684,43;-;35534265,43"
"""431570 RIO PARDO"";-;-;-;1818388,46;-;1818388,46"
"""431575 RIOZINHO"";-;-;-;152307,74;-;152307,74"
"""431580 ROCA SALES"";-;110,00;-;550485,82;-;550595,82"
"""431590 RODEIO BONITO"";-;-;-;989397,55;-;989397,55"
"""431600 ROLANTE"";-;-;-;1164619,74;-;1164619,74"
"""431610 RONDA ALTA"";-;-;-;1006994,52;-;1006994,52"
"""431620 RONDINHA"";-;-;-;252625,08;-;252625,08"
"""431630 ROQUE GONZALES"";-;-;-;143739,48;-;143739,48"
"""431640 ROSARIO DO SUL"";-;2035972,90;-;3075714,37;-;5111687,27"
"""431642 SAGRADA FAMILIA"";-;-;-;22950,00;-;22950,00"
"""431643 SALDANHA MARINHO"";-;-;-;47509,32;-;47509,32"
"""431645 SALTO DO JACUI"";-;-;-;258758,27;-;258758,27"
"""431647 SALVADOR DAS MISSOES"";-;-;-;15925,77;-;15925,77"
"""431650 SALVADOR DO SUL"";-;-;-;257611,29;-;257611,29"
"""431660 SANANDUVA"";-;-;-;3802802,41;-;3802802,41"
"""431670 SANTA BARBARA DO SUL"";-;-;-;414506,22;-;414506,22"
"""431675 SANTA CLARA DO SUL"";-;-;-;196913,64;-;196913,64"
"""431680 SANTA CRUZ DO SUL"";4204414,51;5679220,45;-;37433099,80;-;47316734,76"
"""431690 SANTA MARIA"";6563414,02;13357323,00;-;45290561,87;-;65211298,89"
"""431695 SANTA MARIA DO HERVAL"";-;-;-;201571,00;-;201571,00"
"""431700 SANTANA DA BOA VISTA"";-;-;-;170706,00;-;170706,00"
"""431710 SANT'ANA DO LIVRAMENTO"";-;2910729,87;-;5100286,88;-;8011016,75"
"""431720 SANTA ROSA"";1686574,79;5064281,19;-;20614666,67;-;27365522,65"
"""431725 SANTA TEREZA"";-;-;-;14884,90;-;14884,90"
"""431730 SANTA VITORIA DO PALMAR"";-;-;-;2108634,53;-;2108634,53"
"""431740 SANTIAGO"";-;1654268,54;-;7295631,30;-;8949899,84"
"""431750 SANTO ANGELO"";2794603,88;5891980,52;-;13511646,77;-;22198231,17"
"""431760 SANTO ANTONIO DA PATRULHA"";-;4169341,79;-;6372922,35;-;10542264,14"
"""431770 SANTO ANTONIO DAS MISSOES"";-;-;-;101234,19;-;101234,19"
"""431775 SANTO ANTONIO DO PLANALTO"";-;-;-;3846,29;-;3846,29"
"""431780 SANTO AUGUSTO"";-;-;-;932268,18;-;932268,18"
"""431790 SANTO CRISTO"";-;-;-;649939,26;-;649939,26"
"""431795 SANTO EXPEDITO DO SUL"";-;-;-;8839,60;-;8839,60"
"""431800 SAO BORJA"";-;1853019,04;-;7859152,90;-;9712171,94"
"""431805 SAO DOMINGOS DO SUL"";-;-;-;60470,00;-;60470,00"
"""431810 SAO FRANCISCO DE ASSIS"";-;-;-;567553,51;-;567553,51"
"""431820 SAO FRANCISCO DE PAULA"";-;520221,50;-;1251112,82;-;1771334,32"
"""431830 SAO GABRIEL"";-;1610027,26;-;6625025,15;-;8235052,41"
"""431840 SAO JERONIMO"";-;-;-;1884613,77;-;1884613,77"
"""431842 SAO JOAO DA URTIGA"";-;-;-;145619,90;-;145619,90"
"""431843 SAO JOAO DO POLESINE"";-;-;-;170073,32;-;170073,32"
"""431844 SAO JORGE"";-;-;-;35672,33;-;35672,33"
"""431845 SAO JOSE DAS MISSOES"";-;-;-;47475,00;-;47475,00"
"""431846 SAO JOSE DO HERVAL"";-;-;-;85287,48;-;85287,48"
"""431848 SAO JOSE DO HORTENCIO"";-;-;-;40779,16;-;40779,16"
"""431849 SAO JOSE DO INHACORA"";-;-;-;27003,21;-;27003,21"
"""431850 SAO JOSE DO NORTE"";-;-;-;739031,22;-;739031,22"
"""431860 SAO JOSE DO OURO"";-;13535,10;-;458014,83;-;471549,93"
"""431862 SAO JOSE DOS AUSENTES"";-;-;-;317502,42;-;317502,42"
"""431870 SAO LEOPOLDO"";-;4920145,29;-;26242789,10;-;31162934,39"
"""431880 SAO LOURENCO DO SUL"";-;1025227,75;-;2231572,49;-;3256800,24"
"""431890 SAO LUIZ GONZAGA"";-;-;-;1476394,99;-;1476394,99"
"""431900 SAO MARCOS"";-;-;-;706651,86;-;706651,86"
"""431910 SAO MARTINHO"";-;-;-;139404,21;-;139404,21"
"""431915 SAO MIGUEL DAS MISSOES"";-;-;-;273144,76;-;273144,76"
"""431920 SAO NICOLAU"";-;-;-;101869,46;-;101869,46"
"""431930 SAO PAULO DAS MISSOES"";-;-;-;148955,09;-;148955,09"
"""431935 SAO PEDRO DA SERRA"";-;-;-;6772,32;-;6772,32"
"""431936 SAO PEDRO DAS MISSOES"";-;-;-;22500,00;-;22500,00"
"""431937 SAO PEDRO DO BUTIA"";-;-;-;12174,43;-;12174,43"
"""431940 SAO PEDRO DO SUL"";-;-;-;642069,50;-;642069,50"
"""431950 SAO SEBASTIAO DO CAI"";-;-;-;1237743,74;-;1237743,74"
"""431960 SAO SEPE"";-;151,83;-;1297531,37;-;1297683,20"
"""431970 SAO VALENTIM"";-;-;-;47143,21;-;47143,21"
"""431980 SAO VICENTE DO SUL"";-;-;-;213528,26;-;213528,26"
"""431990 SAPIRANGA"";-;-;-;5497770,24;-;5497770,24"
"""432000 SAPUCAIA DO SUL"";-;221904,60;-;9878119,37;-;10100023,97"
"""432010 SARANDI"";-;148362,22;-;1122100,63;-;1270462,85"
"""432020 SEBERI"";-;-;-;1129750,82;-;1129750,82"
"""432023 SEDE NOVA"";-;-;-;49275,00;-;49275,00"
"""432026 SEGREDO"";-;-;-;91904,80;-;91904,80"
"""432030 SELBACH"";-;-;-;36153,44;-;36153,44"
"""432032 SENADOR SALGADO FILHO"";-;-;-;34425,00;-;34425,00"
"""432040 SERAFINA CORREA"";-;-;-;1236023,21;-;1236023,21"
"""432045 SERIO"";-;-;-;49511,60;-;49511,60"
"""432050 SERTAO"";-;-;-;192585,19;-;192585,19"
"""432055 SERTAO SANTANA"";-;-;-;53857,99;-;53857,99"
"""432057 SETE DE SETEMBRO"";-;-;-;12943,15;-;12943,15"
"""432060 SEVERIANO DE ALMEIDA"";-;-;-;175695,46;-;175695,46"
"""432067 SINIMBU"";-;-;-;354692,07;-;354692,07"
"""432070 SOBRADINHO"";-;655,00;-;885377,62;-;886032,62"
"""432080 SOLEDADE"";-;1612266,61;-;2990564,71;-;4602831,32"
"""432090 TAPEJARA"";-;-;-;2212177,31;-;2212177,31"
"""432100 TAPERA"";-;-;-;475448,44;-;475448,44"
"""432110 TAPES"";-;-;-;228125,14;-;228125,14"
"""432120 TAQUARA"";-;4046813,52;-;15152883,58;-;19199697,10"
"""432130 TAQUARI"";-;16242,12;-;1375997,43;-;1392239,55"
"""432132 TAQUARUCU DO SUL"";-;-;-;140021,34;-;140021,34"
"""432135 TAVARES"";-;-;-;280144,92;-;280144,92"
"""432140 TENENTE PORTELA"";-;1133391,52;-;8541918,34;-;9675309,86"
"""432143 TERRA DE AREIA"";-;-;-;564360,62;-;564360,62"
"""432145 TEUTONIA"";-;-;-;2789019,96;-;2789019,96"
"""432146 TIO HUGO"";-;-;-;24033,27;-;24033,27"
"""432147 TIRADENTES DO SUL"";-;-;-;57077,41;-;57077,41"
"""432149 TOROPI"";-;-;-;32202,00;-;32202,00"
"""432150 TORRES"";-;4236073,44;-;4056242,95;-;8292316,39"
"""432160 TRAMANDAI"";-;-;-;4306564,23;-;4306564,23"
"""432162 TRAVESSEIRO"";-;-;-;61342,59;-;61342,59"
"""432163 TRES ARROIOS"";-;-;-;112328,33;-;112328,33"
"""432166 TRES CACHOEIRAS"";-;-;-;267101,66;-;267101,66"
"""432170 TRES COROAS"";-;-;-;1426155,21;-;1426155,21"
"""432180 TRES DE MAIO"";-;997376,24;-;4439890,72;-;5437266,96"
"""432183 TRES FORQUILHAS"";-;-;-;59345,00;-;59345,00"
"""432185 TRES PALMEIRAS"";-;-;-;100265,26;-;100265,26"
"""432190 TRES PASSOS"";-;-;-;3022354,95;-;3022354,95"
"""432195 TRINDADE DO SUL"";-;-;-;394633,37;-;394633,37"
"""432200 TRIUNFO"";-;-;-;696837,02;-;696837,02"
"""432210 TUCUNDUVA"";-;-;-;311590,80;-;311590,80"
"""432215 TUNAS"";-;-;-;53060,25;-;53060,25"
"""432220 TUPANCIRETA"";-;-;-;554848,13;-;554848,13"
"""432225 TUPANDI"";-;-;-;23979,75;-;23979,75"
"""432230 TUPARENDI"";-;-;-;330293,91;-;330293,91"
"""432232 TURUCU"";-;-;-;170241,50;-;170241,50"
"""432237 UNISTALDA"";-;-;-;14250,60;-;14250,60"
"""432240 URUGUAIANA"";-;2028581,92;-;10950886,67;-;12979468,59"
"""432250 VACARIA"";-;3624263,30;-;6477063,30;-;10101326,60"
"""432253 VALE DO SOL"";-;-;-;278183,98;-;278183,98"
"""432254 VALE REAL"";-;-;-;3924,79;-;3924,79"
"""432255 VANINI"";-;-;-;21033,01;-;21033,01"
"""432260 VENANCIO AIRES"";-;2528118,87;-;3415472,60;-;5943591,47"
"""432270 VERA CRUZ"";-;-;-;1076979,09;-;1076979,09"
