"""Munic¡pio"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""06 M‚dia e Alta Complexidade (MAC)"";""Total"""
"""431300 NOVA BRESCIA"";-;195792,52;195792,52"
"""431310 NOVA PALMA"";-;553112,69;553112,69"
"""431320 NOVA PETROPOLIS"";187099,48;645265,60;832365,08"
"""431330 NOVA PRATA"";-;1409302,06;1409302,06"
"""431340 NOVO HAMBURGO"";5189041,03;26675854,94;31864895,97"
"""431350 OSORIO"";103991,77;4575526,33;4679518,10"
"""431360 PAIM FILHO"";-;366120,25;366120,25"
"""431365 PALMARES DO SUL"";-;172080,04;172080,04"
"""431370 PALMEIRA DAS MISSOES"";29421,41;4209028,92;4238450,33"
"""431380 PALMITINHO"";-;857519,75;857519,75"
"""431390 PANAMBI"";-;1485124,56;1485124,56"
"""431400 PARAI"";-;198670,13;198670,13"
"""431402 PARAISO DO SUL"";-;141444,19;141444,19"
"""431405 PAROBE"";441565,86;7906282,85;8347848,71"
"""431410 PASSO FUNDO"";24939350,41;87062220,92;112001571,33"
"""431420 PEDRO OSORIO"";-;236817,25;236817,25"
"""431430 PEJUCARA"";-;32876,25;32876,25"
"""431440 PELOTAS"";11551559,56;46432756,59;57984316,15"
"""431447 PINHAL GRANDE"";-;57138,48;57138,48"
"""431450 PINHEIRO MACHADO"";-;164842,08;164842,08"
"""431460 PIRATINI"";21835,46;975618,02;997453,48"
"""431470 PLANALTO"";-;320893,93;320893,93"
"""431480 PORTAO"";1601052,90;623325,16;2224378,06"
"""431490 PORTO ALEGRE"";138418753,41;358648744,23;497067497,64"
"""431500 PORTO LUCENA"";-;189845,37;189845,37"
"""431510 PORTO XAVIER"";-;294171,87;294171,87"
"""431515 PROGRESSO"";-;304882,18;304882,18"
"""431520 PUTINGA"";-;79618,80;79618,80"
"""431530 QUARAI"";10563,49;868041,42;878604,91"
"""431535 QUINZE DE NOVEMBRO"";-;124670,42;124670,42"
"""431550 RESTINGA SECA"";-;345883,65;345883,65"
"""431560 RIO GRANDE"";3727144,25;22198806,66;25925950,91"
"""431570 RIO PARDO"";241062,95;2284881,64;2525944,59"
"""431575 RIOZINHO"";-;69216,55;69216,55"
"""431580 ROCA SALES"";-;118719,28;118719,28"
"""431590 RODEIO BONITO"";57979,57;1819410,63;1877390,20"
"""431600 ROLANTE"";308619,90;596665,18;905285,08"
"""431610 RONDA ALTA"";-;1445778,77;1445778,77"
"""431620 RONDINHA"";-;195495,65;195495,65"
"""431630 ROQUE GONZALES"";-;138463,16;138463,16"
"""431640 ROSARIO DO SUL"";-;3375475,15;3375475,15"
"""431643 SALDANHA MARINHO"";-;7579,88;7579,88"
"""431645 SALTO DO JACUI"";-;231792,87;231792,87"
"""431650 SALVADOR DO SUL"";-;75769,56;75769,56"
"""431660 SANANDUVA"";-;1167117,08;1167117,08"
"""431670 SANTA BARBARA DO SUL"";111437,00;378695,88;490132,88"
"""431680 SANTA CRUZ DO SUL"";6438477,53;22529808,61;28968286,14"
"""431690 SANTA MARIA"";6511436,50;40160379,27;46671815,77"
"""431710 SANT'ANA DO LIVRAMENTO"";-;6160003,04;6160003,04"
"""431720 SANTA ROSA"";363441,13;18788378,80;19151819,93"
"""431730 SANTA VITORIA DO PALMAR"";-;939115,64;939115,64"
"""431740 SANTIAGO"";-;6945382,19;6945382,19"
"""431750 SANTO ANGELO"";953789,61;11218223,27;12172012,88"
"""431760 SANTO ANTONIO DA PATRULHA"";686227,88;1777346,49;2463574,37"
"""431780 SANTO AUGUSTO"";-;1501243,91;1501243,91"
"""431790 SANTO CRISTO"";42930,36;1009526,46;1052456,82"
"""431800 SAO BORJA"";-;6197113,08;6197113,08"
"""431810 SAO FRANCISCO DE ASSIS"";9889,74;757011,69;766901,43"
"""431820 SAO FRANCISCO DE PAULA"";-;637902,45;637902,45"
"""431830 SAO GABRIEL"";65947,91;9015121,73;9081069,64"
"""431840 SAO JERONIMO"";67002,77;6205767,97;6272770,74"
"""431843 SAO JOAO DO POLESINE"";-;426014,83;426014,83"
"""431850 SAO JOSE DO NORTE"";-;373340,96;373340,96"
"""431860 SAO JOSE DO OURO"";-;899726,89;899726,89"
"""431870 SAO LEOPOLDO"";135483,76;18300431,27;18435915,03"
"""431880 SAO LOURENCO DO SUL"";-;2261746,62;2261746,62"
"""431890 SAO LUIZ GONZAGA"";48147,54;3188623,45;3236770,99"
"""431900 SAO MARCOS"";-;417212,04;417212,04"
"""431910 SAO MARTINHO"";-;137958,17;137958,17"
"""431915 SAO MIGUEL DAS MISSOES"";-;368966,83;368966,83"
"""431930 SAO PAULO DAS MISSOES"";-;233127,44;233127,44"
"""431940 SAO PEDRO DO SUL"";-;467110,39;467110,39"
"""431950 SAO SEBASTIAO DO CAI"";-;839539,01;839539,01"
"""431960 SAO SEPE"";657402,44;830834,59;1488237,03"
"""431980 SAO VICENTE DO SUL"";-;20381,89;20381,89"
"""431990 SAPIRANGA"";3258,63;7001208,36;7004466,99"
"""432000 SAPUCAIA DO SUL"";356757,18;8822574,77;9179331,95"
"""432010 SARANDI"";100037,82;1466058,03;1566095,85"
"""432020 SEBERI"";20398,12;785633,38;806031,50"
"""432026 SEGREDO"";-;167716,22;167716,22"
"""432030 SELBACH"";-;90656,65;90656,65"
"""432040 SERAFINA CORREA"";-;426982,04;426982,04"
"""432050 SERTAO"";-;297377,88;297377,88"
"""432060 SEVERIANO DE ALMEIDA"";-;108182,97;108182,97"
"""432067 SINIMBU"";-;386243,92;386243,92"
"""432070 SOBRADINHO"";-;228912,18;228912,18"
"""432080 SOLEDADE"";-;1675462,20;1675462,20"
"""432090 TAPEJARA"";-;1504059,14;1504059,14"
"""432100 TAPERA"";-;381707,73;381707,73"
"""432110 TAPES"";-;54934,56;54934,56"
"""432120 TAQUARA"";208981,92;10057162,64;10266144,56"
"""432130 TAQUARI"";-;833272,33;833272,33"
"""432140 TENENTE PORTELA"";1372768,93;7084681,06;8457449,99"
"""432145 TEUTONIA"";17300,10;2347117,33;2364417,43"
"""432150 TORRES"";73443,71;4908780,39;4982224,10"
"""432160 TRAMANDAI"";4320,94;8760474,04;8764794,98"
"""432170 TRES COROAS"";-;521366,13;521366,13"
"""432180 TRES DE MAIO"";111182,96;2561196,67;2672379,63"
"""432190 TRES PASSOS"";9723,15;5252983,79;5262706,94"
"""432195 TRINDADE DO SUL"";10932,58;323208,49;334141,07"
"""432200 TRIUNFO"";27765,00;278629,58;306394,58"
"""432210 TUCUNDUVA"";-;371934,08;371934,08"
"""432220 TUPANCIRETA"";-;537791,24;537791,24"
"""432230 TUPARENDI"";-;266235,02;266235,02"
"""432240 URUGUAIANA"";5648,16;7658929,37;7664577,53"
"""432250 VACARIA"";-;6492108,45;6492108,45"
"""432253 VALE DO SOL"";-;287076,92;287076,92"
"""432260 VENANCIO AIRES"";297938,44;6849236,46;7147174,90"
"""432270 VERA CRUZ"";-;398234,06;398234,06"
"""432280 VERANOPOLIS"";-;1824562,07;1824562,07"
"""432290 VIADUTOS"";-;90242,47;90242,47"
"""432300 VIAMAO"";23823,58;6510095,08;6533918,66"
"""500020 AGUA CLARA"";-;170919,08;170919,08"
"""500060 AMAMBAI"";-;922754,51;922754,51"
"""500070 ANASTACIO"";-;335120,00;335120,00"
"""500080 ANAURILANDIA"";-;89744,16;89744,16"
"""500085 ANGELICA"";-;173952,50;173952,50"
"""500090 ANTONIO JOAO"";-;158382,78;158382,78"
"""500100 APARECIDA DO TABOADO"";-;767595,50;767595,50"
"""500110 AQUIDAUANA"";-;4479400,46;4479400,46"
"""500124 ARAL MOREIRA"";-;120844,42;120844,42"
"""500150 BANDEIRANTES"";-;19477,84;19477,84"
"""500190 BATAGUASSU"";-;553707,06;553707,06"
"""500210 BELA VISTA"";-;593831,14;593831,14"
"""500215 BODOQUENA"";-;62200,67;62200,67"
"""500220 BONITO"";-;577365,07;577365,07"
"""500230 BRASILANDIA"";-;218101,07;218101,07"
"""500240 CAARAPO"";-;550512,79;550512,79"
"""500260 CAMAPUA"";-;117288,20;117288,20"
"""500270 CAMPO GRANDE"";35342058,32;174513534,48;209855592,80"
"""500280 CARACOL"";-;49653,72;49653,72"
"""500290 CASSILANDIA"";-;583289,66;583289,66"
"""500295 CHAPADAO DO SUL"";-;1162853,41;1162853,41"
"""500315 CORONEL SAPUCAIA"";-;173937,47;173937,47"
"""500320 CORUMBA"";-;6006559,81;6006559,81"
"""500325 COSTA RICA"";-;1825308,16;1825308,16"
"""500330 COXIM"";-;2949087,54;2949087,54"
"""500345 DEODAPOLIS"";-;82464,54;82464,54"
"""500348 DOIS IRMAOS DO BURITI"";-;100309,57;100309,57"
"""500370 DOURADOS"";7492739,36;43458804,86;50951544,22"
"""500375 ELDORADO"";-;180177,70;180177,70"
"""500380 FATIMA DO SUL"";-;1173311,16;1173311,16"
"""500400 GLORIA DE DOURADOS"";-;180459,32;180459,32"
"""500410 GUIA LOPES DA LAGUNA"";-;204206,42;204206,42"
"""500430 IGUATEMI"";-;717450,09;717450,09"
"""500440 INOCENCIA"";-;75781,83;75781,83"
"""500450 ITAPORA"";-;216263,89;216263,89"
"""500460 ITAQUIRAI"";-;302492,26;302492,26"
"""500470 IVINHEMA"";-;815698,29;815698,29"
"""500500 JARDIM"";-;580365,18;580365,18"
"""500510 JATEI"";-;28572,84;28572,84"
"""500515 JUTI"";-;86240,45;86240,45"
"""500525 LAGUNA CARAPA"";-;74869,03;74869,03"
"""500540 MARACAJU"";3323,52;1781980,88;1785304,40"
"""500560 MIRANDA"";-;627889,66;627889,66"
"""500568 MUNDO NOVO"";-;400457,52;400457,52"
"""500570 NAVIRAI"";-;1961015,32;1961015,32"
"""500580 NIOAQUE"";-;64938,52;64938,52"
"""500600 NOVA ALVORADA DO SUL"";-;278199,23;278199,23"
"""500620 NOVA ANDRADINA"";-;3569061,78;3569061,78"
"""500625 NOVO HORIZONTE DO SUL"";-;100039,72;100039,72"
"""500630 PARANAIBA"";-;4641847,32;4641847,32"
"""500635 PARANHOS"";-;293051,14;293051,14"
"""500640 PEDRO GOMES"";-;37006,29;37006,29"
"""500660 PONTA PORA"";388128,98;8173064,50;8561193,48"
"""500690 PORTO MURTINHO"";-;210802,73;210802,73"
"""500710 RIBAS DO RIO PARDO"";-;256573,14;256573,14"
"""500720 RIO BRILHANTE"";-;1210589,60;1210589,60"
"""500730 RIO NEGRO"";-;63160,53;63160,53"
"""500740 RIO VERDE DE MATO GROSSO"";-;185798,18;185798,18"
"""500755 SANTA RITA DO PARDO"";-;83726,61;83726,61"
"""500769 SAO GABRIEL DO OESTE"";-;990189,46;990189,46"
"""500770 SETE QUEDAS"";-;56188,14;56188,14"
"""500790 SIDROLANDIA"";-;982900,65;982900,65"
"""500793 SONORA"";-;286904,95;286904,95"
"""500795 TACURU"";-;114899,44;114899,44"
"""500797 TAQUARUSSU"";-;37531,78;37531,78"
"""500830 TRES LAGOAS"";280743,22;14371720,36;14652463,58"
"""500840 VICENTINA"";-;84922,25;84922,25"
"""510020 AGUA BOA"";65274,94;5616194,43;5681469,37"
"""510025 ALTA FLORESTA"";1726776,26;2679950,58;4406726,84"
"""510030 ALTO ARAGUAIA"";-;260043,25;260043,25"
"""510060 ALTO TAQUARI"";-;185206,01;185206,01"
"""510080 APIACAS"";-;107309,92;107309,92"
"""510125 ARAPUTANGA"";-;103068,79;103068,79"
"""510130 ARENAPOLIS"";-;578339,79;578339,79"
"""510140 ARIPUANA"";-;517129,58;517129,58"
"""510170 BARRA DO BUGRES"";42110,02;558498,70;600608,72"
"""510180 BARRA DO GARCAS"";261398,59;4775528,87;5036927,46"
"""510190 BRASNORTE"";-;593396,54;593396,54"
"""510250 CACERES"";1679302,62;11917189,49;13596492,11"
"""510260 CAMPINAPOLIS"";-;285696,16;285696,16"
"""510263 CAMPO NOVO DO PARECIS"";-;1328281,55;1328281,55"
"""510267 CAMPO VERDE"";74512,27;1770223,68;1844735,95"
"""510268 CAMPOS DE JULIO"";-;159571,56;159571,56"
"""510270 CANARANA"";-;521327,89;521327,89"
"""510305 CLAUDIA"";-;188167,06;188167,06"
"""510310 COCALINHO"";-;148440,03;148440,03"
"""510320 COLIDER"";1335521,00;3697994,88;5033515,88"
"""510325 COLNIZA"";-;600431,31;600431,31"
"""510330 COMODORO"";-;505990,40;505990,40"
"""510335 CONFRESA"";36290,75;2493593,63;2529884,38"
"""510337 COTRIGUACU"";-;220158,36;220158,36"
"""510340 CUIABA"";14705340,27;109246255,98;123951596,25"
"""510350 DIAMANTINO"";9434,08;772984,00;782418,08"
"""510360 DOM AQUINO"";-;161375,34;161375,34"
"""510385 GAUCHA DO NORTE"";-;24798,12;24798,12"
"""510390 GENERAL CARNEIRO"";45213,03;51788,42;97001,45"
"""510410 GUARANTA DO NORTE"";-;1484464,03;1484464,03"
"""510420 GUIRATINGA"";-;118742,63;118742,63"
"""510460 ITIQUIRA"";-;111866,51;111866,51"
"""510480 JACIARA"";194956,78;705717,59;900674,37"
"""510500 JAURU"";-;29497,61;29497,61"
"""510510 JUARA"";-;1370874,67;1370874,67"
"""510515 JUINA"";29918,14;2155496,10;2185414,24"
"""510517 JURUENA"";-;211374,47;211374,47"
"""510520 JUSCIMEIRA"";-;272536,48;272536,48"
"""510525 LUCAS DO RIO VERDE"";293450,68;3527307,80;3820758,48"
"""510550 VILA BELA DA SANTISSIMA TRINDADE"";-;687623,39;687623,39"
"""510558 MARCELANDIA"";-;293295,53;293295,53"
"""510560 MATUPA"";-;679474,37;679474,37"
"""510562 MIRASSOL D'OESTE"";-;527704,28;527704,28"
"""510590 NOBRES"";-;554085,89;554085,89"
"""510610 NOSSA SENHORA DO LIVRAMENTO"";-;42888,29;42888,29"
"""510622 NOVA MUTUM"";299032,03;10067407,66;10366439,69"
"""510623 NOVA OLIMPIA"";-;356657,49;356657,49"
"""510625 NOVA XAVANTINA"";454916,21;663840,59;1118756,80"
"""510627 NOVO HORIZONTE DO NORTE"";-;100794,25;100794,25"
"""510628 NOVO SAO JOAQUIM"";489041,00;107937,13;596978,13"
"""510629 PARANAITA"";92509,55;771536,42;864045,97"
"""510630 PARANATINGA"";-;651304,96;651304,96"
"""510637 PEDRA PRETA"";-;168475,96;168475,96"
"""510642 PEIXOTO DE AZEVEDO"";130,01;973412,54;973542,55"
"""510650 POCONE"";192575,30;637086,47;829661,77"
"""510670 PONTE BRANCA"";29784,47;31203,04;60987,51"
"""510675 PONTES E LACERDA"";30654,58;2448985,80;2479640,38"
"""510680 PORTO DOS GAUCHOS"";-;223917,17;223917,17"
"""510700 POXOREO"";125361,13;799503,29;924864,42"
"""510704 PRIMAVERA DO LESTE"";392377,74;4827128,31;5219506,05"
"""510706 QUERENCIA"";-;881976,48;881976,48"
"""510718 RIBEIRAO CASCALHEIRA"";-;95712,23;95712,23"
"""510719 RIBEIRAOZINHO"";-;16171,89;16171,89"
"""510720 RIO BRANCO"";-;23711,02;23711,02"
"""510730 SAO JOSE DO RIO CLARO"";-;363755,37;363755,37"
"""510760 RONDONOPOLIS"";5757232,25;44367700,84;50124933,09"
"""510770 ROSARIO OESTE"";-;442527,67;442527,67"
"""510775 SALTO DO CEU"";-;36419,77;36419,77"
"""510777 SANTA TEREZINHA"";-;184072,34;184072,34"
"""510785 SAO FELIX DO ARAGUAIA"";51761,93;766126,21;817888,14"
"""510787 SAPEZAL"";-;805631,75;805631,75"
"""510790 SINOP"";1360123,81;13027339,96;14387463,77"
"""510792 SORRISO"";1776869,99;7999969,56;9776839,55"
"""510794 TABAPORA"";-;130681,29;130681,29"
"""510795 TANGARA DA SERRA"";-;2988574,89;2988574,89"
"""510800 TAPURAH"";-;61656,63;61656,63"
"""510805 TERRA NOVA DO NORTE"";-;207250,69;207250,69"
"""510810 TESOURO"";-;24708,25;24708,25"
"""510820 TORIXOREU"";220129,74;66946,58;287076,32"
"""510840 VARZEA GRANDE"";2265135,94;25688712,25;27953848,19"
"""510860 VILA RICA"";-;447854,53;447854,53"
"""520013 ACREUNA"";-;145377,89;145377,89"
"""520025 AGUAS LINDAS DE GOIAS"";-;139239,79;139239,79"
"""520030 ALEXANIA"";108896,21;375497,23;484393,44"
"""520060 ALTO PARAISO DE GOIAS"";-;96063,30;96063,30"
"""520080 ALVORADA DO NORTE"";-;261795,34;261795,34"
"""520085 AMERICANO DO BRASIL"";-;121296,85;121296,85"
"""520090 AMORINOPOLIS"";-;68911,46;68911,46"
"""520110 ANAPOLIS"";5516889,40;38042494,72;43559384,12"
"""520130 ANICUNS"";-;215440,38;215440,38"
"""520140 APARECIDA DE GOIANIA"";29368206,76;36030629,38;65398836,14"
"""520160 ARACU"";-;48819,06;48819,06"
"""520170 ARAGARCAS"";64193,05;361109,21;425302,26"
"""520215 ARAGUAPAZ"";-;25290,21;25290,21"
"""520235 ARENOPOLIS"";-;41612,66;41612,66"
"""520250 ARUANA"";-;213313,19;213313,19"
"""520280 AVELINOPOLIS"";-;2979,85;2979,85"
"""520320 BARRO ALTO"";7925,84;165605,59;173531,43"
"""520330 BELA VISTA DE GOIAS"";-;510855,45;510855,45"
"""520340 BOM JARDIM DE GOIAS"";-;115641,06;115641,06"
"""520350 BOM JESUS DE GOIAS"";-;815749,05;815749,05"
"""520380 BRITANIA"";-;147450,49;147450,49"
"""520390 BURITI ALEGRE"";-;108039,91;108039,91"
"""520400 CABECEIRAS"";-;43025,76;43025,76"
"""520410 CACHOEIRA ALTA"";-;297491,46;297491,46"
"""520425 CACHOEIRA DOURADA"";-;79981,21;79981,21"
"""520430 CACU"";-;293926,57;293926,57"
"""520440 CAIAPONIA"";95481,87;623136,31;718618,18"
"""520450 CALDAS NOVAS"";216638,15;2472333,69;2688971,84"
"""520465 CAMPINACU"";-;84811,13;84811,13"
"""520470 CAMPINORTE"";-;143929,14;143929,14"
"""520480 CAMPO ALEGRE DE GOIAS"";-;10329,29;10329,29"
"""520490 CAMPOS BELOS"";-;320882,41;320882,41"
"""520500 CARMO DO RIO VERDE"";-;44890,38;44890,38"
"""520505 CASTELANDIA"";-;1649,81;1649,81"
"""520510 CATALAO"";3051486,72;12759285,94;15810772,66"
"""520520 CATURAI"";-;44618,57;44618,57"
"""520530 CAVALCANTE"";-;113330,36;113330,36"
"""520540 CERES"";169435,74;10237780,48;10407216,22"
"""520545 CEZARINA"";-;119033,87;119033,87"
"""520547 CHAPADAO DO CEU"";-;463652,82;463652,82"
"""520549 CIDADE OCIDENTAL"";9983,74;68065,57;78049,31"
"""520551 COCALZINHO DE GOIAS"";-;180465,65;180465,65"
"""520552 COLINAS DO SUL"";-;16620,91;16620,91"
"""520570 CORREGO DO OURO"";-;29989,29;29989,29"
"""520580 CORUMBA DE GOIAS"";-;32925,01;32925,01"
"""520590 CORUMBAIBA"";-;133379,20;133379,20"
"""520620 CRISTALINA"";-;837455,64;837455,64"
"""520630 CRISTIANOPOLIS"";-;49204,74;49204,74"
"""520640 CRIXAS"";-;216935,37;216935,37"
"""520650 CROMINIA"";-;44455,10;44455,10"
"""520660 CUMARI"";-;17256,19;17256,19"
"""520670 DAMIANOPOLIS"";-;90796,71;90796,71"
"""520680 DAMOLANDIA"";-;41673,18;41673,18"
"""520710 DIORAMA"";-;109522,52;109522,52"
"""520725 DOVERLANDIA"";-;9864,77;9864,77"
"""520740 EDEIA"";17191,98;201691,21;218883,19"
"""520750 ESTRELA DO NORTE"";-;22247,75;22247,75"
"""520753 FAINA"";-;71269,66;71269,66"
"""520760 FAZENDA NOVA"";-;76092,89;76092,89"
"""520780 FIRMINOPOLIS"";-;162200,34;162200,34"
"""520800 FORMOSA"";83496,54;5890644,70;5974141,24"
"""520810 FORMOSO"";-;110852,77;110852,77"
"""520830 DIVINOPOLIS DE GOIAS"";-;84049,38;84049,38"
"""520840 GOIANAPOLIS"";-;71758,07;71758,07"
"""520850 GOIANDIRA"";-;10004,93;10004,93"
"""520860 GOIANESIA"";-;1794950,37;1794950,37"
"""520870 GOIANIA"";40119181,05;305080400,69;345199581,74"
"""520880 GOIANIRA"";-;1400729,24;1400729,24"
"""520890 GOIAS"";-;3365215,52;3365215,52"
"""520910 GOIATUBA"";64142,85;686326,52;750469,37"
"""520929 GUARAITA"";-;9508,82;9508,82"
"""520960 HEITORAI"";-;118163,12;118163,12"
"""520970 HIDROLANDIA"";-;417288,98;417288,98"
"""520980 HIDROLINA"";-;110087,77;110087,77"
"""520990 IACIARA"";-;278290,49;278290,49"
"""520993 INACIOLANDIA"";-;42930,33;42930,33"
"""520995 INDIARA"";-;641854,84;641854,84"
"""521000 INHUMAS"";-;1166015,14;1166015,14"
"""521010 IPAMERI"";-;152066,78;152066,78"
"""521020 IPORA"";197028,88;419654,76;616683,64"
"""521040 ITABERAI"";-;801922,32;801922,32"
"""521060 ITAGUARU"";-;82481,51;82481,51"
"""521080 ITAJA"";-;128477,55;128477,55"
"""521090 ITAPACI"";-;461314,95;461314,95"
"""521100 ITAPIRAPUA"";-;105761,75;105761,75"
"""521120 ITAPURANGA"";140383,38;808627,14;949010,52"
"""521130 ITARUMA"";-;215891,75;215891,75"
"""521140 ITAUCU"";-;176509,95;176509,95"
"""521150 ITUMBIARA"";493302,91;13767309,28;14260612,19"
"""521160 IVOLANDIA"";-;14152,88;14152,88"
"""521180 JARAGUA"";22851,46;1889977,73;1912829,19"
"""521190 JATAI"";-;2629308,13;2629308,13"
"""521200 JAUPACI"";-;86268,47;86268,47"
"""521210 JOVIANIA"";-;105901,95;105901,95"
"""521220 JUSSARA"";92676,79;432227,89;524904,68"
"""521250 LUZIANIA"";510654,58;7615599,35;8126253,93"
"""521260 MAIRIPOTABA"";-;33492,69;33492,69"
"""521270 MAMBAI"";-;57345,10;57345,10"
"""521280 MARA ROSA"";17005,62;152023,84;169029,46"
"""521290 MARZAGAO"";-;14270,68;14270,68"
"""521295 MATRINCHA"";-;125848,12;125848,12"
"""521300 MAURILANDIA"";-;102075,90;102075,90"
"""521308 MINACU"";112264,69;734546,54;846811,23"
"""521310 MINEIROS"";1068089,19;4441977,29;5510066,48"
"""521350 MONTE ALEGRE DE GOIAS"";-;11154,06;11154,06"
"""521370 MONTES CLAROS DE GOIAS"";-;37306,01;37306,01"
"""521375 MONTIVIDIU"";-;124676,48;124676,48"
"""521380 MORRINHOS"";441906,28;3961511,40;4403417,68"
"""521385 MORRO AGUDO DE GOIAS"";-;73655,85;73655,85"
"""521390 MOSSAMEDES"";-;38120,79;38120,79"
"""521400 MOZARLANDIA"";-;360196,44;360196,44"
"""521405 MUNDO NOVO"";4239,96;276172,88;280412,84"
"""521410 MUTUNOPOLIS"";-;110423,24;110423,24"
"""521450 NEROPOLIS"";-;13581392,45;13581392,45"
"""521460 NIQUELANDIA"";198061,67;496519,63;694581,30"
"""521483 NOVA CRIXAS"";-;228769,74;228769,74"
"""521520 NOVO BRASIL"";-;35320,07;35320,07"
"""521530 ORIZONA"";-;121495,75;121495,75"
"""521550 OUVIDOR"";-;37119,75;37119,75"
"""521560 PADRE BERNARDO"";-;103499,01;103499,01"
"""521565 PALESTINA DE GOIAS"";-;56376,71;56376,71"
"""521570 PALMEIRAS DE GOIAS"";-;92372,34;92372,34"
"""521580 PALMELO"";-;48767,63;48767,63"
"""521590 PALMINOPOLIS"";-;46743,79;46743,79"
"""521630 PARANAIGUARA"";-;328953,80;328953,80"
"""521640 PARAUNA"";-;148326,93;148326,93"
"""521680 PETROLINA DE GOIAS"";-;271265,60;271265,60"
"""521710 PIRACANJUBA"";-;527045,17;527045,17"
"""521720 PIRANHAS"";-;170624,86;170624,86"
"""521730 PIRENOPOLIS"";-;1511492,99;1511492,99"
"""521740 PIRES DO RIO"";21887,42;496830,14;518717,56"
"""521760 PLANALTINA"";19868,92;1352320,86;1372189,78"
"""521770 PONTALINA"";6862,62;345968,10;352830,72"
"""521800 PORANGATU"";423719,13;1076135,80;1499854,93"
"""521805 PORTEIRAO"";-;19800,50;19800,50"
"""521810 PORTELANDIA"";-;24143,70;24143,70"
"""521830 POSSE"";-;849636,33;849636,33"
"""521850 QUIRINOPOLIS"";291777,44;1982011,84;2273789,28"
"""521860 RIALMA"";-;247655,17;247655,17"
"""521878 RIO QUENTE"";-;47904,35;47904,35"
"""521880 RIO VERDE"";3445397,20;16131677,01;19577074,21"
"""521890 RUBIATABA"";-;337032,84;337032,84"
"""521900 SANCLERLANDIA"";-;93374,93;93374,93"
"""521910 SANTA BARBARA DE GOIAS"";-;21629,27;21629,27"
"""521920 SANTA CRUZ DE GOIAS"";-;24447,64;24447,64"
"""521925 SANTA FE DE GOIAS"";-;21951,92;21951,92"
"""521930 SANTA HELENA DE GOIAS"";559351,76;9477552,53;10036904,29"
"""521950 SANTA ROSA DE GOIAS"";-;43888,26;43888,26"
"""521960 SANTA TEREZA DE GOIAS"";-;46616,77;46616,77"
"""521970 SANTA TEREZINHA DE GOIAS"";-;78038,51;78038,51"
"""521973 SANTO ANTONIO DE GOIAS"";-;105966,28;105966,28"
"""521975 SANTO ANTONIO DO DESCOBERTO"";-;126948,35;126948,35"
"""521980 SAO DOMINGOS"";-;176342,03;176342,03"
"""522000 SAO JOAO D'ALIANCA"";-;5451,79;5451,79"
"""522010 SAO LUIS DE MONTES BELOS"";-;4160936,90;4160936,90"
"""522015 SAO LUIZ DO NORTE"";-;93918,66;93918,66"
"""522020 SAO MIGUEL DO ARAGUAIA"";14575,16;549676,62;564251,78"
"""522026 SAO MIGUEL DO PASSA QUATRO"";-;1507,09;1507,09"
"""522040 SAO SIMAO"";68297,80;489755,32;558053,12"
"""522045 SENADOR CANEDO"";729639,28;3890800,69;4620439,97"
"""522050 SERRANOPOLIS"";-;43270,06;43270,06"
"""522060 SILVANIA"";-;824111,94;824111,94"
"""522068 SIMOLANDIA"";-;56028,19;56028,19"
"""522100 TAQUARAL DE GOIAS"";-;18445,96;18445,96"
"""522140 TRINDADE"";-;11456084,94;11456084,94"
"""522145 TROMBAS"";-;41723,21;41723,21"
"""522150 TURVANIA"";-;83075,78;83075,78"
"""522155 TURVELANDIA"";-;28487,10;28487,10"
"""522160 URUACU"";23840,89;21038382,83;21062223,72"
"""522170 URUANA"";-;182469,41;182469,41"
"""522185 VALPARAISO DE GOIAS"";-;506714,72;506714,72"
"""522200 VIANOPOLIS"";-;205952,98;205952,98"
"""522205 VICENTINOPOLIS"";-;137846,14;137846,14"
"""530010 BRASILIA"";72861144,78;318217779,48;391078924,26"
"""Total"";5052437307,65;18618989098,98;23671426406,63"
&
