"""Munic¡pio"";""M‚dia complexidade"";""Alta complexidade"";""Total"""
"""291085 FILADELFIA"";604;-;604"
"""291110 FORMOSA DO RIO PRETO"";866;-;866"
"""291120 GANDU"";1539;-;1539"
"""291130 GENTIO DO OURO"";245;-;245"
"""291150 GONGOGI"";242;-;242"
"""291170 GUANAMBI"";8950;4;8954"
"""291180 GUARATINGA"";502;-;502"
"""291190 IACU"";503;-;503"
"""291200 IBIASSUCE"";984;-;984"
"""291210 IBICARAI"";334;-;334"
"""291230 IBICUI"";159;-;159"
"""291240 IBIPEBA"";118;-;118"
"""291250 IBIPITANGA"";372;-;372"
"""291270 IBIRAPITANGA"";1010;-;1010"
"""291280 IBIRAPUA"";417;-;417"
"""291290 IBIRATAIA"";1740;-;1740"
"""291300 IBITIARA"";997;-;997"
"""291310 IBITITA"";333;-;333"
"""291320 IBOTIRAMA"";3602;1;3603"
"""291340 IGAPORA"";733;-;733"
"""291345 IGRAPIUNA"";373;-;373"
"""291350 IGUAI"";3432;-;3432"
"""291360 ILHEUS"";23313;296;23609"
"""291370 INHAMBUPE"";370;-;370"
"""291380 IPECAETA"";56;-;56"
"""291390 IPIAU"";4591;-;4591"
"""291400 IPIRA"";969;-;969"
"""291410 IPUPIARA"";189;-;189"
"""291420 IRAJUBA"";601;-;601"
"""291430 IRAMAIA"";1140;-;1140"
"""291440 IRAQUARA"";3438;-;3438"
"""291450 IRARA"";505;-;505"
"""291460 IRECE"";8924;36;8960"
"""291465 ITABELA"";1661;-;1661"
"""291470 ITABERABA"";4463;3;4466"
"""291480 ITABUNA"";17596;1396;18992"
"""291490 ITACARE"";687;-;687"
"""291500 ITAETE"";225;-;225"
"""291510 ITAGI"";103;-;103"
"""291535 ITAGUACU DA BAHIA"";325;-;325"
"""291540 ITAJU DO COLONIA"";136;-;136"
"""291550 ITAJUIPE"";1739;-;1739"
"""291560 ITAMARAJU"";4898;-;4898"
"""291580 ITAMBE"";1541;-;1541"
"""291600 ITANHEM"";1079;-;1079"
"""291610 ITAPARICA"";3418;-;3418"
"""291630 ITAPEBI"";140;-;140"
"""291640 ITAPETINGA"";3117;-;3117"
"""291650 ITAPICURU"";686;-;686"
"""291660 ITAPITANGA"";41;-;41"
"""291670 ITAQUARA"";416;-;416"
"""291680 ITARANTIM"";836;-;836"
"""291685 ITATIM"";218;-;218"
"""291690 ITIRUCU"";1838;-;1838"
"""291700 ITIUBA"";1122;-;1122"
"""291710 ITORORO"";1164;-;1164"
"""291720 ITUACU"";258;-;258"
"""291730 ITUBERA"";485;-;485"
"""291733 IUIU"";94;-;94"
"""291735 JABORANDI"";749;-;749"
"""291740 JACARACI"";460;-;460"
"""291750 JACOBINA"";6174;4;6178"
"""291760 JAGUAQUARA"";2003;-;2003"
"""291770 JAGUARARI"";789;-;789"
"""291800 JEQUIE"";16366;234;16600"
"""291810 JEREMOABO"";514;-;514"
"""291820 JIQUIRICA"";446;-;446"
"""291830 JITAUNA"";213;-;213"
"""291835 JOAO DOURADO"";546;-;546"
"""291840 JUAZEIRO"";16212;816;17028"
"""291850 JUSSARA"";487;-;487"
"""291855 JUSSARI"";56;-;56"
"""291860 JUSSIAPE"";188;-;188"
"""291880 LAJE"";391;-;391"
"""291905 LAJEDO DO TABOCAL"";255;-;255"
"""291915 LAPAO"";1453;-;1453"
"""291920 LAURO DE FREITAS"";4123;-;4123"
"""291930 LENCOIS"";89;-;89"
"""291940 LICINIO DE ALMEIDA"";368;-;368"
"""291950 LIVRAMENTO DE NOSSA SENHORA"";2303;-;2303"
"""291955 LUIS EDUARDO MAGALHAES"";3355;171;3526"
"""291960 MACAJUBA"";178;-;178"
"""291970 MACARANI"";1235;-;1235"
"""291980 MACAUBAS"";1639;-;1639"
"""292000 MAIQUINIQUE"";417;-;417"
"""292010 MAIRI"";1096;-;1096"
"""292020 MALHADA"";367;-;367"
"""292050 MARACAS"";1340;-;1340"
"""292080 MARCIONILIO SOUZA"";200;-;200"
"""292100 MATA DE SAO JOAO"";1795;-;1795"
"""292105 MATINA"";244;-;244"
"""292110 MEDEIROS NETO"";1249;-;1249"
"""292120 MIGUEL CALMON"";4746;-;4746"
"""292130 MILAGRES"";195;-;195"
"""292150 MONTE SANTO"";2209;-;2209"
"""292170 MORRO DO CHAPEU"";1833;-;1833"
"""292180 MORTUGABA"";422;-;422"
"""292190 MUCUGE"";331;-;331"
"""292200 MUCURI"";1775;-;1775"
"""292205 MULUNGU DO MORRO"";581;-;581"
"""292210 MUNDO NOVO"";382;-;382"
"""292240 MUTUIPE"";1159;-;1159"
"""292250 NAZARE"";4752;-;4752"
"""292265 NORDESTINA"";329;-;329"
"""292270 NOVA CANAA"";1672;-;1672"
"""292273 NOVA FATIMA"";97;-;97"
"""292290 NOVA SOURE"";200;-;200"
"""292300 NOVA VICOSA"";1479;-;1479"
"""292310 OLINDINA"";1085;-;1085"
"""292320 OLIVEIRA DOS BREJINHOS"";621;-;621"
"""292330 OURICANGAS"";138;-;138"
"""292335 OUROLANDIA"";309;-;309"
"""292340 PALMAS DE MONTE ALTO"";734;-;734"
"""292360 PARAMIRIM"";2872;-;2872"
"""292370 PARATINGA"";980;-;980"
"""292380 PARIPIRANGA"";62;-;62"
"""292390 PAU BRASIL"";181;-;181"
"""292400 PAULO AFONSO"";6394;-;6394"
"""292405 PE DE SERRA"";230;-;230"
"""292430 PIATA"";573;-;573"
"""292450 PINDAI"";732;-;732"
"""292460 PINDOBACU"";1075;-;1075"
"""292465 PINTADAS"";232;-;232"
"""292470 PIRIPA"";254;-;254"
"""292480 PIRITIBA"";150;-;150"
"""292490 PLANALTINO"";525;-;525"
"""292500 PLANALTO"";364;-;364"
"""292510 POCOES"";3154;-;3154"
"""292520 POJUCA"";1641;-;1641"
"""292525 PONTO NOVO"";637;-;637"
"""292530 PORTO SEGURO"";9284;79;9363"
"""292540 POTIRAGUA"";129;-;129"
"""292550 PRADO"";1007;-;1007"
"""292560 PRESIDENTE DUTRA"";324;-;324"
"""292575 PRESIDENTE TANCREDO NEVES"";518;-;518"
"""292580 QUEIMADAS"";1200;-;1200"
"""292590 QUIJINGUE"";584;-;584"
"""292595 RAFAEL JAMBEIRO"";283;-;283"
"""292600 REMANSO"";669;-;669"
"""292610 RETIROLANDIA"";332;-;332"
"""292620 RIACHAO DAS NEVES"";354;-;354"
"""292630 RIACHAO DO JACUIPE"";1871;-;1871"
"""292640 RIACHO DE SANTANA"";351;-;351"
"""292650 RIBEIRA DO AMPARO"";137;-;137"
"""292660 RIBEIRA DO POMBAL"";5088;2;5090"
"""292670 RIO DE CONTAS"";353;-;353"
"""292690 RIO DO PIRES"";371;-;371"
"""292700 RIO REAL"";1164;-;1164"
"""292720 RUY BARBOSA"";6929;-;6929"
"""292730 SALINAS DA MARGARIDA"";213;-;213"
"""292740 SALVADOR"";198425;32544;230969"
"""292750 SANTA BARBARA"";64;-;64"
"""292770 SANTA CRUZ CABRALIA"";456;-;456"
"""292790 SANTA INES"";1261;-;1261"
"""292800 SANTALUZ"";2012;-;2012"
"""292810 SANTA MARIA DA VITORIA"";1682;-;1682"
"""292820 SANTANA"";1390;-;1390"
"""292830 SANTANOPOLIS"";31;-;31"
"""292840 SANTA RITA DE CASSIA"";1177;-;1177"
"""292850 SANTA TEREZINHA"";254;-;254"
"""292860 SANTO AMARO"";501;-;501"
"""292870 SANTO ANTONIO DE JESUS"";16026;853;16879"
"""292880 SANTO ESTEVAO"";1159;-;1159"
"""292890 SAO DESIDERIO"";1317;-;1317"
"""292895 SAO DOMINGOS"";82;-;82"
"""292900 SAO FELIX"";3689;294;3983"
"""292905 SAO FELIX DO CORIBE"";959;-;959"
"""292910 SAO FELIPE"";247;-;247"
"""292920 SAO FRANCISCO DO CONDE"";1043;2;1045"
"""292925 SAO GABRIEL"";337;-;337"
"""292930 SAO GONCALO DOS CAMPOS"";267;-;267"
"""292940 SAO MIGUEL DAS MATAS"";2345;-;2345"
"""292950 SAO SEBASTIAO DO PASSE"";707;-;707"
"""292960 SAPEACU"";483;-;483"
"""292970 SATIRO DIAS"";386;-;386"
"""292980 SAUDE"";636;-;636"
"""292990 SEABRA"";6826;5;6831"
"""293000 SEBASTIAO LARANJEIRAS"";196;-;196"
"""293010 SENHOR DO BONFIM"";3365;-;3365"
"""293015 SERRA DO RAMALHO"";1182;-;1182"
"""293020 SENTO SE"";378;-;378"
"""293030 SERRA DOURADA"";1321;-;1321"
"""293040 SERRA PRETA"";193;-;193"
"""293050 SERRINHA"";2180;-;2180"
"""293060 SERROLANDIA"";245;-;245"
"""293070 SIMOES FILHO"";2796;-;2796"
"""293075 SITIO DO MATO"";321;-;321"
"""293077 SOBRADINHO"";360;-;360"
"""293080 SOUTO SOARES"";406;-;406"
"""293090 TABOCAS DO BREJO VELHO"";314;-;314"
"""293100 TANHACU"";226;-;226"
"""293105 TANQUE NOVO"";686;-;686"
"""293110 TANQUINHO"";76;-;76"
"""293120 TAPEROA"";962;-;962"
"""293130 TAPIRAMUTA"";651;-;651"
"""293135 TEIXEIRA DE FREITAS"";12004;936;12940"
"""293150 TEOFILANDIA"";123;-;123"
"""293160 TEOLANDIA"";450;-;450"
"""293180 TREMEDAL"";313;-;313"
"""293190 TUCANO"";1111;-;1111"
"""293200 UAUA"";655;-;655"
"""293210 UBAIRA"";1473;-;1473"
"""293220 UBAITABA"";1849;-;1849"
"""293230 UBATA"";374;-;374"
"""293240 UIBAI"";339;-;339"
"""293250 UNA"";596;-;596"
"""293260 URANDI"";815;-;815"
"""293280 UTINGA"";446;-;446"
"""293290 VALENCA"";8398;-;8398"
"""293300 VALENTE"";952;-;952"
"""293305 VARZEA DA ROCA"";104;-;104"
"""293310 VARZEA DO POCO"";544;-;544"
"""293315 VARZEA NOVA"";1117;-;1117"
"""293320 VERA CRUZ"";162;-;162"
"""293325 VEREDA"";163;-;163"
"""293330 VITORIA DA CONQUISTA"";32545;2830;35375"
"""293340 WAGNER"";1528;-;1528"
"""293345 WANDERLEY"";1687;-;1687"
"""293350 WENCESLAU GUIMARAES"";348;-;348"
"""293360 XIQUE-XIQUE"";2430;2;2432"
"""310020 ABAETE"";1343;-;1343"
"""310030 ABRE CAMPO"";1640;-;1640"
"""310090 AGUAS FORMOSAS"";2820;-;2820"
"""310100 AGUAS VERMELHAS"";823;-;823"
"""310110 AIMORES"";2343;1;2344"
"""310120 AIURUOCA"";1528;-;1528"
"""310130 ALAGOA"";164;-;164"
"""310150 ALEM PARAIBA"";2700;-;2700"
"""310160 ALFENAS"";11616;4451;16067"
"""310170 ALMENARA"";6222;-;6222"
"""310190 ALPINOPOLIS"";989;-;989"
"""310200 ALTEROSA"";647;-;647"
"""310210 ALTO RIO DOCE"";321;-;321"
"""310230 ALVINOPOLIS"";656;-;656"
"""310260 ANDRADAS"";2388;1;2389"
"""310270 CACHOEIRA DE PAJEU"";540;-;540"
"""310280 ANDRELANDIA"";598;-;598"
"""310290 ANTONIO CARLOS"";117;-;117"
"""310340 ARACUAI"";4336;1;4337"
"""310350 ARAGUARI"";6066;-;6066"
"""310375 ARAPORA"";482;-;482"
"""310400 ARAXA"";5064;1;5065"
"""310420 ARCOS"";1546;-;1546"
"""310430 AREADO"";499;-;499"
"""310450 ARINOS"";459;-;459"
"""310470 ATALEIA"";514;-;514"
"""310490 BAEPENDI"";2592;205;2797"
"""310510 BAMBUI"";2020;-;2020"
"""310540 BARAO DE COCAIS"";1237;-;1237"
"""310560 BARBACENA"";12219;1922;14141"
"""310590 BARROSO"";1423;-;1423"
"""310620 BELO HORIZONTE"";231408;39128;270536"
"""310630 BELO ORIENTE"";610;-;610"
"""310640 BELO VALE"";797;-;797"
"""310650 BERILO"";219;-;219"
"""310670 BETIM"";22219;736;22955"
"""310690 BICAS"";675;-;675"
"""310710 BOA ESPERANCA"";1894;1;1895"
"""310730 BOCAIUVA"";3155;-;3155"
"""310740 BOM DESPACHO"";3641;1;3642"
"""310750 BOM JARDIM DE MINAS"";268;-;268"
"""310780 BOM JESUS DO GALHO"";18;-;18"
"""310800 BOM SUCESSO"";586;-;586"
"""310840 BOTELHOS"";197;-;197"
"""310860 BRASILIA DE MINAS"";5049;113;5162"
"""310890 BRAZOPOLIS"";310;-;310"
"""310900 BRUMADINHO"";1647;243;1890"
"""310910 BUENO BRANDAO"";439;-;439"
"""310930 BURITIS"";879;-;879"
"""310950 CABO VERDE"";884;-;884"
"""310990 CAETANOPOLIS"";913;-;913"
"""311000 CAETE"";1797;-;1797"
"""311030 CALDAS"";444;-;444"
"""311050 CAMANDUCAIA"";1141;-;1141"
"""311060 CAMBUI"";2407;-;2407"
"""311070 CAMBUQUIRA"";631;-;631"
"""311090 CAMPANHA"";298;-;298"
"""311100 CAMPESTRE"";1040;-;1040"
"""311110 CAMPINA VERDE"";907;-;907"
"""311120 CAMPO BELO"";5977;95;6072"
"""311130 CAMPO DO MEIO"";235;-;235"
"""311150 CAMPOS ALTOS"";660;-;660"
"""311160 CAMPOS GERAIS"";1576;-;1576"
"""311180 CANAPOLIS"";658;-;658"
"""311200 CANDEIAS"";362;-;362"
"""311230 CAPELINHA"";3415;-;3415"
"""311260 CAPINOPOLIS"";496;-;496"
"""311280 CAPITOLIO"";236;-;236"
"""311300 CARAI"";491;-;491"
"""311320 CARANDAI"";1047;-;1047"
"""311330 CARANGOLA"";7491;54;7545"
"""311340 CARATINGA"";10615;31;10646"
"""311350 CARBONITA"";454;-;454"
"""311360 CAREACU"";194;-;194"
"""311370 CARLOS CHAGAS"";1051;-;1051"
"""311390 CARMO DA CACHOEIRA"";471;-;471"
"""311400 CARMO DA MATA"";111;-;111"
"""311410 CARMO DE MINAS"";510;-;510"
"""311430 CARMO DO PARANAIBA"";1235;-;1235"
"""311440 CARMO DO RIO CLARO"";1316;-;1316"
"""311450 CARMOPOLIS DE MINAS"";625;-;625"
"""311460 CARRANCAS"";178;-;178"
"""311510 CASSIA"";3504;-;3504"
"""311530 CATAGUASES"";4830;2;4832"
"""311550 CAXAMBU"";929;-;929"
"""311570 CENTRAL DE MINAS"";161;-;161"
"""311580 CENTRALINA"";278;-;278"
"""311615 CHAPADA GAUCHA"";279;-;279"
"""311630 CIPOTANEA"";104;-;104"
"""311660 CLAUDIO"";1849;-;1849"
"""311680 COLUNA"";525;-;525"
"""311710 CONCEICAO DA APARECIDA"";519;-;519"
"""311730 CONCEICAO DAS ALAGOAS"";1883;-;1883"
"""311750 CONCEICAO DO MATO DENTRO"";625;-;625"
"""311770 CONCEICAO DO RIO VERDE"";442;-;442"
"""311800 CONGONHAS"";3184;-;3184"
"""311820 CONQUISTA"";78;-;78"
"""311830 CONSELHEIRO LAFAIETE"";6785;-;6785"
"""311840 CONSELHEIRO PENA"";1357;-;1357"
"""311860 CONTAGEM"";22788;59;22847"
"""311880 CORACAO DE JESUS"";2013;-;2013"
"""311930 COROMANDEL"";1323;-;1323"
"""311940 CORONEL FABRICIANO"";3299;-;3299"
"""312020 CRISTAIS"";327;34;361"
"""312050 CRISTINA"";673;-;673"
"""312080 CRUZILIA"";2105;-;2105"
"""312090 CURVELO"";7490;860;8350"
"""312120 DELFINOPOLIS"";140;-;140"
"""312160 DIAMANTINA"";7673;569;8242"
"""312200 DIVINO"";577;-;577"
"""312210 DIVINO DAS LARANJEIRAS"";125;-;125"
"""312230 DIVINOPOLIS"";11880;4989;16869"
"""312260 DOM JOAQUIM"";277;-;277"
"""312270 DOM SILVERIO"";166;-;166"
"""312320 DORES DO INDAIA"";920;-;920"
"""312360 ELOI MENDES"";1892;-;1892"
"""312390 ENTRE RIOS DE MINAS"";1017;-;1017"
"""312400 ERVALIA"";743;-;743"
"""312410 ESMERALDAS"";2716;-;2716"
"""312420 ESPERA FELIZ"";831;-;831"
"""312430 ESPINOSA"";1237;-;1237"
"""312450 ESTIVA"";229;-;229"
"""312470 ESTRELA DO INDAIA"";184;-;184"
"""312490 EUGENOPOLIS"";834;-;834"
"""312510 EXTREMA"";1495;1;1496"
"""312560 FELISBURGO"";680;2;682"
"""312590 FERROS"";454;-;454"
"""312595 FERVEDOURO"";253;-;253"
"""312610 FORMIGA"";3795;480;4275"
"""312670 FRANCISCO SA"";2033;-;2033"
"""312710 FRUTAL"";2762;-;2762"
"""312760 GOUVEIA"";851;-;851"
"""312770 GOVERNADOR VALADARES"";21841;3128;24969"
"""312780 GRAO MOGOL"";1078;-;1078"
"""312800 GUANHAES"";4099;2;4101"
"""312810 GUAPE"";417;-;417"
"""312830 GUARANESIA"";682;-;682"
"""312860 GUARDA-MOR"";238;-;238"
"""312870 GUAXUPE"";3970;-;3970"
"""312910 GURINHATA"";99;-;99"
"""312940 IBERTIOGA"";211;-;211"
"""312950 IBIA"";708;-;708"
"""312970 IBIRACI"";16;-;16"
"""312980 IBIRITE"";4806;878;5684"
"""313030 IGUATAMA"";365;-;365"
"""313050 ILICINEA"";305;-;305"
"""313090 INHAPIM"";1036;-;1036"
"""313120 IPANEMA"";1717;-;1717"
"""313130 IPATINGA"";23578;3583;27161"
"""313150 IPUIUNA"";176;-;176"
"""313170 ITABIRA"";9952;613;10565"
"""313180 ITABIRINHA"";726;-;726"
"""313190 ITABIRITO"";2108;1;2109"
"""313210 ITACARAMBI"";607;-;607"
"""313220 ITAGUARA"";935;-;935"
"""313230 ITAIPE"";483;-;483"
"""313240 ITAJUBA"";9941;727;10668"
"""313250 ITAMARANDIBA"";2959;-;2959"
"""313270 ITAMBACURI"";3572;-;3572"
"""313300 ITAMONTE"";823;-;823"
"""313310 ITANHANDU"";1469;312;1781"
"""313320 ITANHOMI"";1073;-;1073"
"""313330 ITAOBIM"";2822;1;2823"
"""313350 ITAPECERICA"";969;-;969"
"""313375 ITAU DE MINAS"";243;-;243"
"""313380 ITAUNA"";4802;480;5282"
"""313420 ITUIUTABA"";5906;23;5929"
"""313440 ITURAMA"";1741;5;1746"
"""313460 JABOTICATUBAS"";389;-;389"
"""313470 JACINTO"";1441;-;1441"
"""313490 JACUTINGA"";1157;-;1157"
"""313505 JAIBA"";672;-;672"
"""313510 JANAUBA"";8750;-;8750"
"""313520 JANUARIA"";4119;-;4119"
"""313540 JECEABA"";123;-;123"
"""313580 JEQUITINHONHA"";1466;-;1466"
"""313600 JOAIMA"";586;-;586"
"""313620 JOAO MONLEVADE"";5413;1;5414"
"""313630 JOAO PINHEIRO"";2344;1;2345"
"""313650 JORDANIA"";351;-;351"
"""313670 JUIZ DE FORA"";40901;6565;47466"
"""313690 JURUAIA"";378;-;378"
"""313700 LADAINHA"";586;-;586"
"""313710 LAGAMAR"";124;-;124"
"""313720 LAGOA DA PRATA"";3925;397;4322"
"""313750 LAGOA FORMOSA"";654;-;654"
"""313760 LAGOA SANTA"";3188;2;3190"
"""313770 LAJINHA"";654;-;654"
"""313780 LAMBARI"";746;-;746"
"""313800 LARANJAL"";100;-;100"
"""313820 LAVRAS"";6405;109;6514"
"""313840 LEOPOLDINA"";3040;1;3041"
"""313860 LIMA DUARTE"";869;-;869"
"""313880 LUZ"";1890;-;1890"
"""313890 MACHACALIS"";573;-;573"
"""313900 MACHADO"";1900;-;1900"
"""313920 MALACACHETA"";2770;-;2770"
"""313930 MANGA"";3060;-;3060"
"""313940 MANHUACU"";10905;213;11118"
"""313950 MANHUMIRIM"";2865;-;2865"
"""313960 MANTENA"";1831;-;1831"
"""313980 MAR DE ESPANHA"";519;-;519"
"""313990 MARIA DA FE"";286;-;286"
"""314000 MARIANA"";2663;-;2663"
"""314050 MARTINHO CAMPOS"";227;-;227"
"""314070 MATEUS LEME"";926;1;927"
"""314090 MATIPO"";1246;1;1247"
"""314110 MATOZINHOS"";792;-;792"
"""314120 MATUTINA"";75;-;75"
"""314140 MEDINA"";2166;-;2166"
"""314150 MENDES PIMENTEL"";376;-;376"
"""314160 MERCES"";529;-;529"
"""314180 MINAS NOVAS"";3746;-;3746"
"""314190 MINDURI"";22;-;22"
"""314200 MIRABELA"";975;-;975"
"""314220 MIRAI"";855;-;855"
"""314240 MOEMA"";329;-;329"
"""314260 MONSENHOR PAULO"";348;-;348"
"""314270 MONTALVANIA"";1107;-;1107"
"""314280 MONTE ALEGRE DE MINAS"";861;-;861"
"""314290 MONTE AZUL"";2146;-;2146"
"""314300 MONTE BELO"";400;-;400"
"""314310 MONTE CARMELO"";4689;-;4689"
"""314320 MONTE SANTO DE MINAS"";1198;52;1250"
"""314330 MONTES CLAROS"";36507;6131;42638"
"""314350 MORADA NOVA DE MINAS"";347;-;347"
"""314390 MURIAE"";15717;5785;21502"
"""314400 MUTUM"";1128;-;1128"
"""314410 MUZAMBINHO"";1263;-;1263"
"""314430 NANUQUE"";3432;1;3433"
"""314450 NAZARENO"";90;-;90"
"""314460 NEPOMUCENO"";1019;-;1019"
"""314470 NOVA ERA"";474;-;474"
"""314480 NOVA LIMA"";5764;-;5764"
"""314500 NOVA PONTE"";351;-;351"
"""314510 NOVA RESENDE"";353;-;353"
"""314520 NOVA SERRANA"";4237;2;4239"
"""314530 NOVO CRUZEIRO"";1714;-;1714"
"""314560 OLIVEIRA"";3647;152;3799"
"""314590 OURO BRANCO"";1561;-;1561"
"""314600 OURO FINO"";2877;19;2896"
"""314610 OURO PRETO"";4901;9;4910"
"""314630 PADRE PARAISO"";1080;-;1080"
"""314650 PAINS"";196;-;196"
"""314670 PALMA"";245;-;245"
"""314700 PARACATU"";5876;1;5877"
"""314710 PARA DE MINAS"";5355;-;5355"
"""314720 PARAGUACU"";770;-;770"
"""314730 PARAISOPOLIS"";845;-;845"
"""314750 PASSABEM"";37;-;37"
"""314760 PASSA QUATRO"";976;-;976"
"""314770 PASSA TEMPO"";382;-;382"
"""314790 PASSOS"";13239;3589;16828"
"""314800 PATOS DE MINAS"";11577;90;11667"
"""314810 PATROCINIO"";5744;339;6083"
"""314860 PECANHA"";1880;1;1881"
"""314870 PEDRA AZUL"";1924;-;1924"
"""314910 PEDRALVA"";181;-;181"
"""314930 PEDRO LEOPOLDO"";1786;-;1786"
"""314980 PERDIZES"";800;-;800"
"""314990 PERDOES"";834;-;834"
"""315030 PIEDADE DO RIO GRANDE"";138;-;138"
"""315050 PIMENTA"";128;-;128"
"""315080 PIRANGA"";687;-;687"
"""315110 PIRAPETINGA"";613;-;613"
"""315120 PIRAPORA"";6879;9;6888"
"""315140 PITANGUI"";1362;-;1362"
"""315150 PIUMHI"";3693;-;3693"
"""315170 POCO FUNDO"";1399;-;1399"
"""315180 POCOS DE CALDAS"";9077;2114;11191"
"""315190 POCRANE"";63;-;63"
"""315200 POMPEU"";1012;-;1012"
"""315210 PONTE NOVA"";10232;1374;11606"
"""315220 PORTEIRINHA"";2152;-;2152"
"""315240 POTE"";390;-;390"
"""315250 POUSO ALEGRE"";12693;2922;15615"
"""315260 POUSO ALTO"";329;-;329"
"""315270 PRADOS"";325;-;325"
"""315280 PRATA"";1180;-;1180"
"""315290 PRATAPOLIS"";42;-;42"
"""315310 PRESIDENTE BERNARDES"";83;-;83"
"""315340 PRESIDENTE OLEGARIO"";578;-;578"
"""315400 RAUL SOARES"";1506;-;1506"
"""315410 RECREIO"";588;-;588"
"""315420 RESENDE COSTA"";1073;-;1073"
"""315430 RESPLENDOR"";3742;-;3742"
"""315460 RIBEIRAO DAS NEVES"";4693;-;4693"
"""315470 RIBEIRAO VERMELHO"";134;-;134"
"""315490 RIO CASCA"";614;-;614"
"""315520 RIO ESPERA"";63;-;63"
"""315550 RIO PARANAIBA"";360;-;360"
"""315560 RIO PARDO DE MINAS"";1191;-;1191"
"""315570 RIO PIRACICABA"";577;-;577"
"""315580 RIO POMBA"";2176;1;2177"
"""315590 RIO PRETO"";222;-;222"
"""315600 RIO VERMELHO"";367;-;367"
"""315660 RUBIM"";496;1;497"
"""315670 SABARA"";1478;-;1478"
"""315680 SABINOPOLIS"";1838;-;1838"
"""315690 SACRAMENTO"";1436;-;1436"
"""315700 SALINAS"";5462;-;5462"
"""315710 SALTO DA DIVISA"";230;-;230"
"""315720 SANTA BARBARA"";1867;-;1867"
"""315770 SANTA JULIANA"";382;-;382"
"""315780 SANTA LUZIA"";5698;1;5699"
"""315790 SANTA MARGARIDA"";907;-;907"
"""315820 SANTA MARIA DO SUACUI"";1980;-;1980"
"""315930 SANTA RITA DE JACUTINGA"";207;-;207"
"""315960 SANTA RITA DO SAPUCAI"";2734;-;2734"
"""315980 SANTA VITORIA"";923;-;923"
"""315990 SANTO ANTONIO DO AMPARO"";2241;-;2241"
"""316040 SANTO ANTONIO DO MONTE"";1678;-;1678"
"""316070 SANTOS DUMONT"";2527;-;2527"
"""316100 SAO DOMINGOS DO PRATA"";650;-;650"
"""316110 SAO FRANCISCO"";3278;-;3278"
"""316200 SAO GONCALO DO SAPUCAI"";1781;-;1781"
"""316210 SAO GOTARDO"";2149;1;2150"
"""316220 SAO JOAO BATISTA DO GLORIA"";181;-;181"
"""316240 SAO JOAO DA PONTE"";1613;-;1613"
"""316250 SAO JOAO DEL REI"";6879;1085;7964"
"""316257 SAO JOAO DO MANTENINHA"";11;-;11"
"""316270 SAO JOAO DO PARAISO"";1372;-;1372"
"""316280 SAO JOAO EVANGELISTA"";2339;1;2340"
"""316290 SAO JOAO NEPOMUCENO"";1175;185;1360"
"""316370 SAO LOURENCO"";6561;20;6581"
"""316390 SAO PEDRO DA UNIAO"";87;-;87"
"""316420 SAO ROMAO"";201;-;201"
"""316430 SAO ROQUE DE MINAS"";73;-;73"
"""316470 SAO SEBASTIAO DO PARAISO"";8211;1020;9231"
"""316500 SAO TIAGO"";506;-;506"
"""316530 SAO VICENTE DE MINAS"";278;-;278"
"""316570 SENADOR FIRMINO"";69;-;69"
"""316680 SERRA DO SALITRE"";588;-;588"
"""316690 SERRANIA"";118;-;118"
"""316710 SERRO"";2417;-;2417"
"""316720 SETE LAGOAS"";18830;1172;20002"
"""316800 TAIOBEIRAS"";7743;2;7745"
"""316840 TARUMIRIM"";2219;-;2219"
"""316860 TEOFILO OTONI"";14668;1350;16018"
"""316870 TIMOTEO"";3498;3;3501"
"""316890 TIROS"";109;-;109"
"""316930 TRES CORACOES"";5776;-;5776"
"""316935 TRES MARIAS"";1875;-;1875"
"""316940 TRES PONTAS"";4140;4;4144"
"""316960 TUPACIGUARA"";134;-;134"
"""316970 TURMALINA"";2976;1;2977"
"""316990 UBA"";12439;8;12447"
"""317010 UBERABA"";23671;4023;27694"
"""317020 UBERLANDIA"";49767;5928;55695"
"""317040 UNAI"";5203;1;5204"
"""317043 UNIAO DE MINAS"";233;-;233"
"""317052 URUCUIA"";562;-;562"
"""317070 VARGINHA"";8713;2537;11250"
"""317080 VARZEA DA PALMA"";1469;-;1469"
"""317090 VARZELANDIA"";449;-;449"
"""317100 VAZANTE"";862;-;862"
"""317120 VESPASIANO"";1694;-;1694"
"""317130 VICOSA"";7095;6;7101"
"""317160 VIRGEM DA LAPA"";268;-;268"
"""317170 VIRGINIA"";268;-;268"
"""317180 VIRGINOPOLIS"";983;-;983"
"""317200 VISCONDE DO RIO BRANCO"";4917;-;4917"
"""320010 AFONSO CLAUDIO"";1577;-;1577"
"""320020 ALEGRE"";1420;-;1420"
"""320040 ANCHIETA"";803;-;803"
"""320060 ARACRUZ"";5204;-;5204"
"""320070 ATILIO VIVACQUA"";93;-;93"
"""320080 BAIXO GUANDU"";1568;-;1568"
"""320090 BARRA DE SAO FRANCISCO"";4055;1;4056"
"""320100 BOA ESPERANCA"";544;-;544"
"""320120 CACHOEIRO DE ITAPEMIRIM"";23100;3351;26451"
"""320130 CARIACICA"";6047;316;6363"
"""320140 CASTELO"";1168;-;1168"
"""320150 COLATINA"";22700;3576;26276"
"""320170 CONCEICAO DO CASTELO"";151;-;151"
"""320190 DOMINGOS MARTINS"";1599;-;1599"
