"""Munic¡pio"";""M‚dia complexidade"";""Alta complexidade"";""Total"""
"""317180 VIRGINOPOLIS"";1007;-;1007"
"""317200 VISCONDE DO RIO BRANCO"";5036;-;5036"
"""320010 AFONSO CLAUDIO"";1663;-;1663"
"""320020 ALEGRE"";1250;-;1250"
"""320040 ANCHIETA"";656;-;656"
"""320060 ARACRUZ"";5420;-;5420"
"""320070 ATILIO VIVACQUA"";64;-;64"
"""320080 BAIXO GUANDU"";1242;-;1242"
"""320090 BARRA DE SAO FRANCISCO"";6179;1;6180"
"""320100 BOA ESPERANCA"";516;-;516"
"""320120 CACHOEIRO DE ITAPEMIRIM"";31239;3308;34547"
"""320130 CARIACICA"";6269;376;6645"
"""320140 CASTELO"";1472;-;1472"
"""320150 COLATINA"";19948;3481;23429"
"""320170 CONCEICAO DO CASTELO"";240;-;240"
"""320190 DOMINGOS MARTINS"";1640;-;1640"
"""320210 ECOPORANGA"";1427;-;1427"
"""320230 GUACUI"";3888;-;3888"
"""320240 GUARAPARI"";4453;-;4453"
"""320280 ITAPEMIRIM"";4455;-;4455"
"""320290 ITARANA"";303;-;303"
"""320300 IUNA"";1646;-;1646"
"""320305 JAGUARE"";597;-;597"
"""320310 JERONIMO MONTEIRO"";2215;-;2215"
"""320313 JOAO NEIVA"";588;-;588"
"""320316 LARANJA DA TERRA"";245;-;245"
"""320320 LINHARES"";13142;1692;14834"
"""320340 MIMOSO DO SUL"";1212;-;1212"
"""320350 MONTANHA"";692;-;692"
"""320360 MUCURICI"";325;-;325"
"""320370 MUNIZ FREIRE"";257;-;257"
"""320380 MUQUI"";365;-;365"
"""320390 NOVA VENECIA"";3116;-;3116"
"""320400 PANCAS"";130;-;130"
"""320405 PEDRO CANARIO"";1482;-;1482"
"""320410 PINHEIROS"";528;-;528"
"""320435 RIO BANANAL"";101;-;101"
"""320450 SANTA LEOPOLDINA"";1823;-;1823"
"""320455 SANTA MARIA DE JETIBA"";2503;-;2503"
"""320460 SANTA TERESA"";4405;-;4405"
"""320470 SAO GABRIEL DA PALHA"";457;-;457"
"""320480 SAO JOSE DO CALCADO"";3011;1;3012"
"""320490 SAO MATEUS"";14942;35;14977"
"""320500 SERRA"";29163;877;30040"
"""320503 VARGEM ALTA"";493;-;493"
"""320506 VENDA NOVA DO IMIGRANTE"";3939;-;3939"
"""320520 VILA VELHA"";31610;4454;36064"
"""320530 VITORIA"";51636;10945;62581"
"""330010 ANGRA DOS REIS"";11142;25;11167"
"""330015 APERIBE"";1512;-;1512"
"""330020 ARARUAMA"";5474;10;5484"
"""330022 AREAL"";231;-;231"
"""330023 ARMACAO DOS BUZIOS"";3459;74;3533"
"""330025 ARRAIAL DO CABO"";2117;46;2163"
"""330030 BARRA DO PIRAI"";5262;331;5593"
"""330040 BARRA MANSA"";11596;5045;16641"
"""330045 BELFORD ROXO"";13030;-;13030"
"""330050 BOM JARDIM"";1675;1;1676"
"""330060 BOM JESUS DO ITABAPOANA"";5286;216;5502"
"""330070 CABO FRIO"";10358;1786;12144"
"""330080 CACHOEIRAS DE MACACU"";3463;3;3466"
"""330090 CAMBUCI"";1650;1;1651"
"""330100 CAMPOS DOS GOYTACAZES"";37830;3226;41056"
"""330110 CANTAGALO"";1764;1;1765"
"""330120 CARMO"";1053;-;1053"
"""330130 CASIMIRO DE ABREU"";2835;2;2837"
"""330140 CONCEICAO DE MACABU"";243;-;243"
"""330150 CORDEIRO"";1228;-;1228"
"""330160 DUAS BARRAS"";420;-;420"
"""330170 DUQUE DE CAXIAS"";58599;775;59374"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";403;-;403"
"""330185 GUAPIMIRIM"";2810;-;2810"
"""330190 ITABORAI"";10389;-;10389"
"""330200 ITAGUAI"";6133;-;6133"
"""330210 ITAOCARA"";1372;-;1372"
"""330220 ITAPERUNA"";6640;2455;9095"
"""330225 ITATIAIA"";1565;-;1565"
"""330227 JAPERI"";803;-;803"
"""330230 LAJE DO MURIAE"";181;-;181"
"""330240 MACAE"";14124;945;15069"
"""330250 MAGE"";5629;171;5800"
"""330260 MANGARATIBA"";2601;5;2606"
"""330270 MARICA"";12554;97;12651"
"""330280 MENDES"";516;85;601"
"""330285 MESQUITA"";7794;-;7794"
"""330290 MIGUEL PEREIRA"";3271;-;3271"
"""330300 MIRACEMA"";1839;1;1840"
"""330310 NATIVIDADE"";859;-;859"
"""330320 NILOPOLIS"";5683;110;5793"
"""330330 NITEROI"";28820;1920;30740"
"""330340 NOVA FRIBURGO"";8600;853;9453"
"""330350 NOVA IGUACU"";30071;636;30707"
"""330360 PARACAMBI"";1526;-;1526"
"""330370 PARAIBA DO SUL"";6264;1335;7599"
"""330380 PARATY"";2780;1;2781"
"""330390 PETROPOLIS"";18363;2794;21157"
"""330395 PINHEIRAL"";693;-;693"
"""330400 PIRAI"";2152;2;2154"
"""330411 PORTO REAL"";1108;-;1108"
"""330412 QUATIS"";549;-;549"
"""330414 QUEIMADOS"";5513;-;5513"
"""330415 QUISSAMA"";2091;-;2091"
"""330420 RESENDE"";9353;40;9393"
"""330430 RIO BONITO"";5322;436;5758"
"""330440 RIO CLARO"";514;-;514"
"""330450 RIO DAS FLORES"";415;-;415"
"""330452 RIO DAS OSTRAS"";7142;2;7144"
"""330455 RIO DE JANEIRO"";291991;37197;329188"
"""330460 SANTA MARIA MADALENA"";731;-;731"
"""330470 SANTO ANTONIO DE PADUA"";4595;1;4596"
"""330475 SAO FRANCISCO DE ITABAPOANA"";958;-;958"
"""330480 SAO FIDELIS"";2474;-;2474"
"""330490 SAO GONCALO"";34701;1421;36122"
"""330500 SAO JOAO DA BARRA"";2925;-;2925"
"""330510 SAO JOAO DE MERITI"";8300;1;8301"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";884;-;884"
"""330520 SAO PEDRO DA ALDEIA"";2540;93;2633"
"""330530 SAO SEBASTIAO DO ALTO"";825;-;825"
"""330550 SAQUAREMA"";6459;8;6467"
"""330555 SEROPEDICA"";1461;-;1461"
"""330560 SILVA JARDIM"";562;-;562"
"""330570 SUMIDOURO"";476;-;476"
"""330575 TANGUA"";537;-;537"
"""330580 TERESOPOLIS"";10881;996;11877"
"""330590 TRAJANO DE MORAES"";575;-;575"
"""330600 TRES RIOS"";5080;27;5107"
"""330610 VALENCA"";8055;284;8339"
"""330615 VARRE-SAI"";378;-;378"
"""330620 VASSOURAS"";3990;1620;5610"
"""330630 VOLTA REDONDA"";23565;2807;26372"
"""350010 ADAMANTINA"";4703;5;4708"
"""350030 AGUAI"";399;-;399"
"""350050 AGUAS DE LINDOIA"";1130;-;1130"
"""350070 AGUDOS"";1157;-;1157"
"""350100 ALTINOPOLIS"";1638;45;1683"
"""350110 ALTO ALEGRE"";44;-;44"
"""350130 ALVARES MACHADO"";860;-;860"
"""350160 AMERICANA"";6554;172;6726"
"""350170 AMERICO BRASILIENSE"";4987;1349;6336"
"""350190 AMPARO"";4438;98;4536"
"""350210 ANDRADINA"";2831;1;2832"
"""350220 ANGATUBA"";1393;-;1393"
"""350250 APARECIDA"";4341;153;4494"
"""350260 APARECIDA D'OESTE"";36;-;36"
"""350270 APIAI"";2532;-;2532"
"""350280 ARACATUBA"";11000;1878;12878"
"""350310 ARANDU"";93;-;93"
"""350320 ARARAQUARA"";13143;1929;15072"
"""350330 ARARAS"";5014;596;5610"
"""350340 AREALVA"";113;-;113"
"""350390 ARUJA"";1733;-;1733"
"""350400 ASSIS"";8609;499;9108"
"""350410 ATIBAIA"";4816;-;4816"
"""350420 AURIFLAMA"";1353;-;1353"
"""350450 AVARE"";8757;187;8944"
"""350520 BARIRI"";1393;-;1393"
"""350530 BARRA BONITA"";1859;-;1859"
"""350550 BARRETOS"";18420;10070;28490"
"""350570 BARUERI"";33365;1777;35142"
"""350580 BASTOS"";1362;-;1362"
"""350590 BATATAIS"";3856;635;4491"
"""350600 BAURU"";34943;5566;40509"
"""350610 BEBEDOURO"";5138;3;5141"
"""350630 BERNARDINO DE CAMPOS"";534;-;534"
"""350635 BERTIOGA"";3027;178;3205"
"""350640 BILAC"";134;-;134"
"""350650 BIRIGUI"";4466;4;4470"
"""350670 BOA ESPERANCA DO SUL"";39;-;39"
"""350680 BOCAINA"";167;-;167"
"""350700 BOITUVA"";2776;-;2776"
"""350710 BOM JESUS DOS PERDOES"";172;-;172"
"""350740 BORBOREMA"";685;-;685"
"""350750 BOTUCATU"";20991;5075;26066"
"""350760 BRAGANCA PAULISTA"";15406;2600;18006"
"""350790 BROTAS"";659;-;659"
"""350810 BURITAMA"";636;-;636"
"""350840 CABREUVA"";449;-;449"
"""350850 CACAPAVA"";3537;3;3540"
"""350860 CACHOEIRA PAULISTA"";659;1;660"
"""350870 CACONDE"";1120;-;1120"
"""350880 CAFELANDIA"";917;-;917"
"""350900 CAIEIRAS"";4059;-;4059"
"""350920 CAJAMAR"";2933;-;2933"
"""350930 CAJOBI"";489;-;489"
"""350940 CAJURU"";2767;-;2767"
"""350950 CAMPINAS"";71632;12392;84024"
"""350960 CAMPO LIMPO PAULISTA"";4017;-;4017"
"""350970 CAMPOS DO JORDAO"";3127;-;3127"
"""351000 CANDIDO MOTA"";2199;-;2199"
"""351020 CAPAO BONITO"";2599;78;2677"
"""351040 CAPIVARI"";2586;-;2586"
"""351050 CARAGUATATUBA"";19160;1104;20264"
"""351060 CARAPICUIBA"";19047;251;19298"
"""351070 CARDOSO"";469;-;469"
"""351080 CASA BRANCA"";1768;2;1770"
"""351100 CASTILHO"";383;-;383"
"""351110 CATANDUVA"";14488;2029;16517"
"""351140 CERQUEIRA CESAR"";1103;49;1152"
"""351150 CERQUILHO"";877;-;877"
"""351160 CESARIO LANGE"";483;-;483"
"""351170 CHARQUEADA"";305;-;305"
"""351190 CLEMENTINA"";210;-;210"
"""351200 COLINA"";1142;1;1143"
"""351210 COLOMBIA"";13;-;13"
"""351220 CONCHAL"";1739;-;1739"
"""351230 CONCHAS"";424;-;424"
"""351280 COSMOPOLIS"";1524;-;1524"
"""351300 COTIA"";13159;925;14084"
"""351310 CRAVINHOS"";423;116;539"
"""351340 CRUZEIRO"";5140;43;5183"
"""351350 CUBATAO"";4816;14;4830"
"""351360 CUNHA"";1117;-;1117"
"""351370 DESCALVADO"";1392;20;1412"
"""351380 DIADEMA"";22370;849;23219"
"""351390 DIVINOLANDIA"";3102;22;3124"
"""351410 DOIS CORREGOS"";1285;-;1285"
"""351440 DRACENA"";3080;-;3080"
"""351450 DUARTINA"";1146;-;1146"
"""351500 EMBU DAS ARTES"";4222;-;4222"
"""351510 EMBU-GUACU"";1720;-;1720"
"""351518 ESPIRITO SANTO DO PINHAL"";3896;-;3896"
"""351520 ESTRELA D'OESTE"";457;-;457"
"""351540 FARTURA"";910;-;910"
"""351550 FERNANDOPOLIS"";5514;197;5711"
"""351570 FERRAZ DE VASCONCELOS"";6777;7;6784"
"""351600 FLORIDA PAULISTA"";881;-;881"
"""351620 FRANCA"";19194;2333;21527"
"""351630 FRANCISCO MORATO"";11053;-;11053"
"""351640 FRANCO DA ROCHA"";8225;903;9128"
"""351660 GALIA"";126;-;126"
"""351670 GARCA"";2841;-;2841"
"""351690 GENERAL SALGADO"";393;-;393"
"""351700 GETULINA"";324;-;324"
"""351740 GUAIRA"";2439;187;2626"
"""351770 GUARA"";765;-;765"
"""351780 GUARACAI"";430;-;430"
"""351820 GUARARAPES"";1436;-;1436"
"""351830 GUARAREMA"";1030;-;1030"
"""351840 GUARATINGUETA"";5892;474;6366"
"""351860 GUARIBA"";1659;-;1659"
"""351870 GUARUJA"";11758;496;12254"
"""351880 GUARULHOS"";50908;1820;52728"
"""351900 HERCULANDIA"";871;-;871"
"""351907 HORTOLANDIA"";5008;1;5009"
"""351910 IACANGA"";356;-;356"
"""351930 IBATE"";835;-;835"
"""351940 IBIRA"";319;-;319"
"""351960 IBITINGA"";4082;66;4148"
"""351970 IBIUNA"";3692;-;3692"
"""351990 IEPE"";820;-;820"
"""352010 IGARAPAVA"";1162;-;1162"
"""352040 ILHABELA"";3381;5;3386"
"""352044 ILHA SOLTEIRA"";2374;1;2375"
"""352050 INDAIATUBA"";15569;1326;16895"
"""352070 INDIAPORA"";373;-;373"
"""352090 IPAUSSU"";561;-;561"
"""352130 IPUA"";669;-;669"
"""352170 ITABERA"";1037;-;1037"
"""352180 ITAI"";385;-;385"
"""352190 ITAJOBI"";544;-;544"
"""352210 ITANHAEM"";10972;3;10975"
"""352220 ITAPECERICA DA SERRA"";15199;1364;16563"
"""352230 ITAPETININGA"";9717;6;9723"
"""352240 ITAPEVA"";8528;417;8945"
"""352250 ITAPEVI"";16176;2;16178"
"""352260 ITAPIRA"";6252;20;6272"
"""352270 ITAPOLIS"";3101;49;3150"
"""352280 ITAPORANGA"";1173;-;1173"
"""352290 ITAPUI"";256;1;257"
"""352310 ITAQUAQUECETUBA"";15482;1;15483"
"""352320 ITARARE"";4083;1;4084"
"""352340 ITATIBA"";5355;3;5358"
"""352350 ITATINGA"";290;-;290"
"""352360 ITIRAPINA"";127;-;127"
"""352390 ITU"";8179;98;8277"
"""352400 ITUPEVA"";1522;-;1522"
"""352410 ITUVERAVA"";3371;5;3376"
"""352420 JABORANDI"";58;-;58"
"""352430 JABOTICABAL"";2364;-;2364"
"""352440 JACAREI"";10993;1275;12268"
"""352450 JACI"";589;-;589"
"""352470 JAGUARIUNA"";3467;-;3467"
"""352480 JALES"";6680;1224;7904"
"""352520 JARINU"";410;-;410"
"""352530 JAU"";18584;8546;27130"
"""352550 JOANOPOLIS"";197;-;197"
"""352570 JOSE BONIFACIO"";1277;-;1277"
"""352590 JUNDIAI"";40969;2766;43735"
"""352600 JUNQUEIROPOLIS"";1286;-;1286"
"""352640 LARANJAL PAULISTA"";1406;-;1406"
"""352670 LEME"";5301;-;5301"
"""352680 LENCOIS PAULISTA"";2810;-;2810"
"""352690 LIMEIRA"";13850;1967;15817"
"""352710 LINS"";5994;51;6045"
"""352720 LORENA"";5794;11;5805"
"""352730 LOUVEIRA"";2942;15;2957"
"""352740 LUCELIA"";521;-;521"
"""352800 MACATUBA"";738;-;738"
"""352810 MACAUBAL"";55;-;55"
"""352850 MAIRIPORA"";2588;-;2588"
"""352880 MARACAI"";643;-;643"
"""352900 MARILIA"";22520;4234;26754"
"""352920 MARTINOPOLIS"";1830;-;1830"
"""352930 MATAO"";4658;622;5280"
"""352940 MAUA"";14338;6;14344"
"""352970 MIGUELOPOLIS"";1257;-;1257"
"""353010 MIRANDOPOLIS"";2847;1;2848"
"""353030 MIRASSOL"";1990;-;1990"
"""353050 MOCOCA"";5048;13;5061"
"""353060 MOGI DAS CRUZES"";29094;3373;32467"
"""353070 MOGI GUACU"";8700;1193;9893"
"""353080 MOGI MIRIM"";3947;186;4133"
"""353110 MONGAGUA"";1047;-;1047"
"""353130 MONTE ALTO"";2425;2;2427"
"""353140 MONTE APRAZIVEL"";2043;-;2043"
"""353150 MONTE AZUL PAULISTA"";1175;141;1316"
"""353180 MONTE MOR"";1195;-;1195"
"""353190 MORRO AGUDO"";1801;-;1801"
"""353200 MORUNGABA"";137;-;137"
"""353240 NAZARE PAULISTA"";361;-;361"
"""353250 NEVES PAULISTA"";52;-;52"
"""353260 NHANDEARA"";1501;-;1501"
"""353290 NOVA EUROPA"";215;-;215"
"""353300 NOVA GRANADA"";1347;-;1347"
"""353340 NOVA ODESSA"";1455;-;1455"
"""353350 NOVO HORIZONTE"";2304;-;2304"
"""353390 OLIMPIA"";3550;2;3552"
"""353430 ORLANDIA"";2706;-;2706"
"""353440 OSASCO"";25357;353;25710"
"""353460 OSVALDO CRUZ"";2311;-;2311"
"""353470 OURINHOS"";8497;921;9418"
"""353475 OUROESTE"";340;-;340"
"""353520 PALMEIRA D'OESTE"";469;-;469"
"""353530 PALMITAL"";2022;-;2022"
"""353550 PARAGUACU PAULISTA"";3250;-;3250"
"""353580 PARANAPANEMA"";749;-;749"
"""353600 PARAPUA"";354;-;354"
"""353620 PARIQUERA-ACU"";8297;487;8784"
"""353630 PATROCINIO PAULISTA"";854;-;854"
"""353650 PAULINIA"";6797;72;6869"
"""353660 PAULO DE FARIA"";178;-;178"
"""353670 PEDERNEIRAS"";1805;-;1805"
"""353700 PEDREGULHO"";846;-;846"
"""353710 PEDREIRA"";1121;-;1121"
"""353730 PENAPOLIS"";5179;1;5180"
"""353740 PEREIRA BARRETO"";986;-;986"
"""353760 PERUIBE"";629;-;629"
"""353780 PIEDADE"";2574;-;2574"
"""353790 PILAR DO SUL"";1087;-;1087"
"""353800 PINDAMONHANGABA"";6546;3;6549"
"""353860 PIRACAIA"";491;-;491"
"""353870 PIRACICABA"";31461;4417;35878"
"""353880 PIRAJU"";1961;-;1961"
"""353890 PIRAJUI"";1643;-;1643"
"""353900 PIRANGI"";753;-;753"
"""353930 PIRASSUNUNGA"";2525;-;2525"
"""353940 PIRATININGA"";306;-;306"
"""353950 PITANGUEIRAS"";1471;-;1471"
"""354000 POMPEIA"";392;-;392"
"""354020 PONTAL"";1455;239;1694"
"""354040 POPULINA"";104;-;104"
"""354060 PORTO FELIZ"";2639;104;2743"
"""354070 PORTO FERREIRA"";2015;2;2017"
"""354080 POTIRENDABA"";597;-;597"
"""354100 PRAIA GRANDE"";10082;18;10100"
"""354120 PRESIDENTE BERNARDES"";1275;-;1275"
"""354130 PRESIDENTE EPITACIO"";2489;-;2489"
"""354140 PRESIDENTE PRUDENTE"";31282;6612;37894"
"""354150 PRESIDENTE VENCESLAU"";2384;2;2386"
"""354160 PROMISSAO"";3430;2;3432"
"""354190 QUELUZ"";155;-;155"
"""354220 RANCHARIA"";3452;-;3452"
"""354240 REGENTE FEIJO"";686;-;686"
"""354260 REGISTRO"";10558;56;10614"
"""354290 RIBEIRAO BONITO"";294;-;294"
"""354300 RIBEIRAO BRANCO"";426;-;426"
"""354330 RIBEIRAO PIRES"";2111;-;2111"
"""354340 RIBEIRAO PRETO"";60517;13942;74459"
"""354380 RINOPOLIS"";206;-;206"
"""354390 RIO CLARO"";8602;688;9290"
"""354400 RIO DAS PEDRAS"";946;-;946"
"""354420 RIOLANDIA"";92;-;92"
"""354425 ROSANA"";3122;-;3122"
"""354490 SALES OLIVEIRA"";363;-;363"
"""354500 SALESOPOLIS"";458;-;458"
"""354520 SALTO"";5221;-;5221"
"""354530 SALTO DE PIRAPORA"";2363;-;2363"
"""354540 SALTO GRANDE"";510;-;510"
"""354560 SANTA ADELIA"";571;-;571"
"""354580 SANTA BARBARA D'OESTE"";8071;620;8691"
"""354630 SANTA CRUZ DAS PALMEIRAS"";1235;-;1235"
"""354640 SANTA CRUZ DO RIO PARDO"";3861;-;3861"
"""354660 SANTA FE DO SUL"";2475;18;2493"
"""354680 SANTA ISABEL"";2168;-;2168"
"""354730 SANTANA DE PARNAIBA"";3320;-;3320"
"""354750 SANTA RITA DO PASSA QUATRO"";1434;-;1434"
"""354760 SANTA ROSA DE VITERBO"";909;-;909"
"""354770 SANTO ANASTACIO"";2008;-;2008"
"""354780 SANTO ANDRE"";46423;5082;51505"
"""354790 SANTO ANTONIO DA ALEGRIA"";134;-;134"
"""354850 SANTOS"";30009;2461;32470"
"""354860 SAO BENTO DO SAPUCAI"";363;1;364"
"""354870 SAO BERNARDO DO CAMPO"";35696;2299;37995"
"""354880 SAO CAETANO DO SUL"";11529;362;11891"
"""354890 SAO CARLOS"";15892;1808;17700"
"""354910 SAO JOAO DA BOA VISTA"";5308;454;5762"
"""354940 SAO JOAQUIM DA BARRA"";2754;-;2754"
"""354970 SAO JOSE DO RIO PARDO"";4304;75;4379"
"""354980 SAO JOSE DO RIO PRETO"";61787;13290;75077"
"""354990 SAO JOSE DOS CAMPOS"";45368;7017;52385"
"""355000 SAO LUIS DO PARAITINGA"";142;-;142"
"""355010 SAO MANUEL"";1206;-;1206"
"""355020 SAO MIGUEL ARCANJO"";1611;-;1611"
"""355030 SAO PAULO"";596233;81311;677544"
"""355040 SAO PEDRO"";2575;209;2784"
"""355060 SAO ROQUE"";4253;-;4253"
"""355070 SAO SEBASTIAO"";4903;8;4911"
"""355080 SAO SEBASTIAO DA GRAMA"";528;-;528"
"""355090 SAO SIMAO"";279;-;279"
"""355100 SAO VICENTE"";9144;940;10084"
"""355150 SERRANA"";4400;5;4405"
"""355160 SERRA NEGRA"";1162;1;1163"
"""355170 SERTAOZINHO"";6219;632;6851"
"""355200 SILVEIRAS"";40;-;40"
"""355210 SOCORRO"";3075;-;3075"
"""355220 SOROCABA"";49209;6066;55275"
"""355230 SUD MENNUCCI"";300;-;300"
"""355240 SUMARE"";12401;314;12715"
"""355250 SUZANO"";4611;-;4611"
"""355260 TABAPUA"";545;-;545"
"""355270 TABATINGA"";839;-;839"
"""355280 TABOAO DA SERRA"";18422;1114;19536"
"""355300 TAGUAI"";651;-;651"
"""355330 TAMBAU"";1259;-;1259"
"""355340 TANABI"";1445;-;1445"
"""355360 TAPIRATIBA"";347;-;347"
"""355370 TAQUARITINGA"";4865;-;4865"
"""355380 TAQUARITUBA"";2237;1;2238"
"""355400 TATUI"";5082;2;5084"
"""355410 TAUBATE"";19847;3987;23834"
"""355430 TEODORO SAMPAIO"";1124;-;1124"
"""355440 TERRA ROXA"";101;-;101"
"""355450 TIETE"";2181;-;2181"
"""355470 TORRINHA"";102;-;102"
"""355500 TUPA"";7323;208;7531"
"""355510 TUPI PAULISTA"";1031;-;1031"
"""355540 UBATUBA"";4428;25;4453"
"""355580 URANIA"";192;-;192"
"""355600 URUPES"";392;-;392"
"""355620 VALINHOS"";4305;-;4305"
"""355630 VALPARAISO"";747;-;747"
"""355640 VARGEM GRANDE DO SUL"";2461;-;2461"
"""355650 VARZEA PAULISTA"";164;-;164"
"""355670 VINHEDO"";4804;1;4805"
"""355680 VIRADOURO"";347;-;347"
"""355700 VOTORANTIM"";4370;81;4451"
"""355710 VOTUPORANGA"";8510;836;9346"
"""355720 CHAVANTES"";1179;-;1179"
"""410050 ALTONIA"";700;-;700"
"""410060 ALTO PARANA"";667;-;667"
"""410080 ALVORADA DO SUL"";78;-;78"
"""410090 AMAPORA"";142;-;142"
"""410100 AMPERE"";1595;-;1595"
"""410110 ANDIRA"";912;-;912"
"""410120 ANTONINA"";508;-;508"
"""410140 APUCARANA"";12934;1077;14011"
"""410150 ARAPONGAS"";11761;5675;17436"
"""410160 ARAPOTI"";1779;1;1780"
"""410170 ARARUNA"";585;-;585"
"""410180 ARAUCARIA"";7104;88;7192"
"""410190 ASSAI"";282;-;282"
"""410200 ASSIS CHATEAUBRIAND"";4563;2;4565"
"""410210 ASTORGA"";3358;-;3358"
"""410240 BANDEIRANTES"";3337;1;3338"
"""410280 BELA VISTA DO PARAISO"";254;-;254"
"""410290 BITURUNA"";776;-;776"
"""410305 BOA VISTA DA APARECIDA"";449;-;449"
"""410310 BOCAIUVA DO SUL"";84;-;84"
"""410360 CAMBARA"";468;-;468"
"""410370 CAMBE"";5280;3;5283"
"""410390 CAMPINA DA LAGOA"";1350;-;1350"
"""410400 CAMPINA GRANDE DO SUL"";25577;7357;32934"
"""410420 CAMPO LARGO"";51232;9083;60315"
"""410430 CAMPO MOURAO"";11892;1407;13299"
"""410440 CANDIDO DE ABREU"";390;-;390"
"""410442 CANDOI"";1110;-;1110"
"""410450 CAPANEMA"";1178;-;1178"
"""410460 CAPITAO LEONIDAS MARQUES"";1336;-;1336"
"""410470 CARLOPOLIS"";3909;1;3910"
"""410480 CASCAVEL"";27391;19096;46487"
"""410490 CASTRO"";3000;2;3002"
"""410510 CENTENARIO DO SUL"";257;-;257"
"""410520 CERRO AZUL"";597;-;597"
"""410530 CEU AZUL"";1856;-;1856"
"""410540 CHOPINZINHO"";2441;2;2443"
"""410550 CIANORTE"";7799;1267;9066"
"""410560 CIDADE GAUCHA"";546;-;546"
"""410570 CLEVELANDIA"";708;-;708"
"""410580 COLOMBO"";3737;-;3737"
"""410590 COLORADO"";5655;20;5675"
"""410620 CONTENDA"";165;-;165"
"""410630 CORBELIA"";3161;-;3161"
"""410640 CORNELIO PROCOPIO"";7603;8;7611"
"""410650 CORONEL VIVIDA"";1231;-;1231"
"""410660 CRUZEIRO DO OESTE"";868;-;868"
"""410670 CRUZEIRO DO SUL"";58;-;58"
"""410680 CRUZ MACHADO"";590;-;590"
"""410690 CURITIBA"";151955;27685;179640"
"""410710 DIAMANTE DO NORTE"";65;-;65"
"""410720 DOIS VIZINHOS"";4150;-;4150"
"""410750 ENGENHEIRO BELTRAO"";1539;-;1539"
"""410753 ENTRE RIOS DO OESTE"";296;-;296"
"""410760 FAXINAL"";2741;-;2741"
"""410765 FAZENDA RIO GRANDE"";1463;-;1463"
"""410775 FIGUEIRA"";233;-;233"
"""410790 FLORESTA"";268;-;268"
"""410800 FLORESTOPOLIS"";127;-;127"
"""410820 FORMOSA DO OESTE"";688;-;688"
"""410830 FOZ DO IGUACU"";18869;1740;20609"
"""410840 FRANCISCO BELTRAO"";20246;3532;23778"
"""410860 GOIOERE"";3027;-;3027"
"""410880 GUAIRA"";1839;-;1839"
"""410890 GUAIRACA"";88;-;88"
"""410930 GUARANIACU"";1539;-;1539"
"""410940 GUARAPUAVA"";16024;2352;18376"
"""410960 GUARATUBA"";1161;-;1161"
"""410970 IBAITI"";264;-;264"
"""410975 IBEMA"";334;-;334"
"""410980 IBIPORA"";4642;9;4651"
"""411030 INAJA"";37;-;37"
"""411040 INDIANOPOLIS"";210;-;210"
"""411060 IPORA"";534;-;534"
"""411070 IRATI"";5347;5;5352"
"""411100 ITAMBARACA"";207;-;207"
"""411125 ITAPERUCU"";748;-;748"
"""411130 ITAUNA DO SUL"";126;-;126"
"""411140 IVAI"";494;-;494"
"""411150 IVAIPORA"";6912;11;6923"
"""411170 JABOTI"";153;-;153"
"""411180 JACAREZINHO"";4223;540;4763"
"""411190 JAGUAPITA"";352;-;352"
"""411200 JAGUARIAIVA"";1808;174;1982"
"""411210 JANDAIA DO SUL"";2905;138;3043"
"""411240 JAPURA"";463;-;463"
"""411250 JARDIM ALEGRE"";897;-;897"
"""411275 JESUITAS"";614;-;614"
"""411280 JOAQUIM TAVORA"";382;-;382"
"""411300 JUSSARA"";260;-;260"
"""411310 KALORE"";180;-;180"
"""411320 LAPA"";2373;1;2374"
"""411330 LARANJEIRAS DO SUL"";5513;1;5514"
"""411345 LINDOESTE"";277;-;277"
"""411350 LOANDA"";5794;-;5794"
"""411370 LONDRINA"";58701;11469;70170"
"""411375 LUNARDELLI"";378;-;378"
"""411380 LUPIONOPOLIS"";57;-;57"
"""411390 MALLET"";550;-;550"
"""411420 MANDAGUARI"";1990;-;1990"
"""411430 MANDIRITUBA"";484;-;484"
"""411440 MANGUEIRINHA"";1214;-;1214"
"""411450 MANOEL RIBAS"";387;-;387"
"""411460 MARECHAL CANDIDO RONDON"";1217;-;1217"
"""411500 MARILENA"";331;-;331"
"""411520 MARINGA"";39002;9513;48515"
"""411560 MATELANDIA"";1907;-;1907"
"""411570 MATINHOS"";414;-;414"
"""411580 MEDIANEIRA"";3625;1;3626"
"""411600 MIRASELVA"";22;-;22"
"""411605 MISSAL"";1264;-;1264"
"""411620 MORRETES"";357;-;357"
"""411670 NOVA AURORA"";3200;-;3200"
"""411680 NOVA CANTU"";146;-;146"
"""411690 NOVA ESPERANCA"";597;-;597"
"""411695 NOVA ESPERANCA DO SUDOESTE"";134;-;134"
"""411700 NOVA FATIMA"";213;-;213"
"""411710 NOVA LONDRINA"";453;-;453"
"""411720 NOVA OLIMPIA"";33;-;33"
"""411722 NOVA SANTA ROSA"";218;-;218"
"""411727 NOVA TEBAS"";527;-;527"
"""411750 PAICANDU"";979;-;979"
"""411760 PALMAS"";3025;-;3025"
"""411770 PALMEIRA"";1118;-;1118"
