"""Munic¡pio"";""Eletivo"";""Urgˆncia"";""Acid local trab"";""Acid trajeto"";""Outros ac trab"";""Outras caus ext"";""Total"""
"""316840 TARUMIRIM"";1323;1925;-;-;-;-;3248"
"""316860 TEOFILO OTONI"";3927;13532;-;-;228;-;17687"
"""316870 TIMOTEO"";454;3096;-;-;-;-;3550"
"""316890 TIROS"";-;147;-;-;-;-;147"
"""316920 TOMBOS"";-;251;-;-;-;-;251"
"""316930 TRES CORACOES"";1236;4388;-;-;-;-;5624"
"""316935 TRES MARIAS"";523;1325;-;-;-;-;1848"
"""316940 TRES PONTAS"";654;3524;-;-;-;-;4178"
"""316960 TUPACIGUARA"";160;453;-;-;-;-;613"
"""316970 TURMALINA"";468;2757;-;-;-;-;3225"
"""316990 UBA"";1793;9295;-;-;304;1039;12431"
"""317010 UBERABA"";5124;24706;-;-;-;-;29830"
"""317020 UBERLANDIA"";10581;53725;-;-;-;-;64306"
"""317040 UNAI"";1351;4385;-;-;-;-;5736"
"""317043 UNIAO DE MINAS"";-;252;-;-;-;-;252"
"""317052 URUCUIA"";343;422;-;-;-;-;765"
"""317070 VARGINHA"";5260;8770;-;-;-;2;14032"
"""317080 VARZEA DA PALMA"";551;911;-;-;-;-;1462"
"""317090 VARZELANDIA"";1;535;-;-;-;-;536"
"""317100 VAZANTE"";474;610;-;-;-;-;1084"
"""317120 VESPASIANO"";1091;707;-;-;-;-;1798"
"""317130 VICOSA"";903;5075;-;-;270;563;6811"
"""317160 VIRGEM DA LAPA"";-;297;-;-;-;-;297"
"""317170 VIRGINIA"";-;371;-;-;-;-;371"
"""317180 VIRGINOPOLIS"";150;857;-;-;-;-;1007"
"""317200 VISCONDE DO RIO BRANCO"";233;4803;-;-;-;-;5036"
"""320010 AFONSO CLAUDIO"";385;1259;-;-;-;19;1663"
"""320020 ALEGRE"";652;592;-;-;-;6;1250"
"""320040 ANCHIETA"";239;417;-;-;-;-;656"
"""320060 ARACRUZ"";1065;4355;-;-;-;-;5420"
"""320070 ATILIO VIVACQUA"";64;-;-;-;-;-;64"
"""320080 BAIXO GUANDU"";620;622;-;-;-;-;1242"
"""320090 BARRA DE SAO FRANCISCO"";1109;5071;-;-;-;-;6180"
"""320100 BOA ESPERANCA"";40;476;-;-;-;-;516"
"""320120 CACHOEIRO DE ITAPEMIRIM"";5199;28146;-;-;1201;1;34547"
"""320130 CARIACICA"";-;6645;-;-;-;-;6645"
"""320140 CASTELO"";499;973;-;-;-;-;1472"
"""320150 COLATINA"";3118;20311;-;-;-;-;23429"
"""320170 CONCEICAO DO CASTELO"";-;240;-;-;-;-;240"
"""320190 DOMINGOS MARTINS"";21;1619;-;-;-;-;1640"
"""320210 ECOPORANGA"";1;1426;-;-;-;-;1427"
"""320230 GUACUI"";645;3243;-;-;-;-;3888"
"""320240 GUARAPARI"";359;4094;-;-;-;-;4453"
"""320280 ITAPEMIRIM"";1049;3406;-;-;-;-;4455"
"""320290 ITARANA"";-;303;-;-;-;-;303"
"""320300 IUNA"";207;1439;-;-;-;-;1646"
"""320305 JAGUARE"";39;558;-;-;-;-;597"
"""320310 JERONIMO MONTEIRO"";1049;1166;-;-;-;-;2215"
"""320313 JOAO NEIVA"";315;273;-;-;-;-;588"
"""320316 LARANJA DA TERRA"";3;242;-;-;-;-;245"
"""320320 LINHARES"";1637;13197;-;-;-;-;14834"
"""320340 MIMOSO DO SUL"";117;1095;-;-;-;-;1212"
"""320350 MONTANHA"";3;689;-;-;-;-;692"
"""320360 MUCURICI"";-;325;-;-;-;-;325"
"""320370 MUNIZ FREIRE"";-;257;-;-;-;-;257"
"""320380 MUQUI"";-;365;-;-;-;-;365"
"""320390 NOVA VENECIA"";115;3001;-;-;-;-;3116"
"""320400 PANCAS"";-;130;-;-;-;-;130"
"""320405 PEDRO CANARIO"";1;1481;-;-;-;-;1482"
"""320410 PINHEIROS"";-;528;-;-;-;-;528"
"""320435 RIO BANANAL"";-;101;-;-;-;-;101"
"""320450 SANTA LEOPOLDINA"";1383;440;-;-;-;-;1823"
"""320455 SANTA MARIA DE JETIBA"";410;2093;-;-;-;-;2503"
"""320460 SANTA TERESA"";1196;3209;-;-;-;-;4405"
"""320470 SAO GABRIEL DA PALHA"";66;391;-;-;-;-;457"
"""320480 SAO JOSE DO CALCADO"";976;2036;-;-;-;-;3012"
"""320490 SAO MATEUS"";282;12053;-;-;483;2159;14977"
"""320500 SERRA"";5908;24132;-;-;-;-;30040"
"""320503 VARGEM ALTA"";1;492;-;-;-;-;493"
"""320506 VENDA NOVA DO IMIGRANTE"";621;3318;-;-;-;-;3939"
"""320520 VILA VELHA"";6354;29710;-;-;-;-;36064"
"""320530 VITORIA"";17954;44627;-;-;-;-;62581"
"""330010 ANGRA DOS REIS"";1681;9486;-;-;-;-;11167"
"""330015 APERIBE"";362;1149;-;-;1;-;1512"
"""330020 ARARUAMA"";329;5155;-;-;-;-;5484"
"""330022 AREAL"";-;231;-;-;-;-;231"
"""330023 ARMACAO DOS BUZIOS"";433;3100;-;-;-;-;3533"
"""330025 ARRAIAL DO CABO"";293;1870;-;-;-;-;2163"
"""330030 BARRA DO PIRAI"";1575;4018;-;-;-;-;5593"
"""330040 BARRA MANSA"";6372;10269;-;-;-;-;16641"
"""330045 BELFORD ROXO"";1817;11213;-;-;-;-;13030"
"""330050 BOM JARDIM"";109;1567;-;-;-;-;1676"
"""330060 BOM JESUS DO ITABAPOANA"";792;4710;-;-;-;-;5502"
"""330070 CABO FRIO"";3575;8569;-;-;-;-;12144"
"""330080 CACHOEIRAS DE MACACU"";629;2837;-;-;-;-;3466"
"""330090 CAMBUCI"";237;1414;-;-;-;-;1651"
"""330100 CAMPOS DOS GOYTACAZES"";12927;27942;-;-;187;-;41056"
"""330110 CANTAGALO"";73;1692;-;-;-;-;1765"
"""330120 CARMO"";56;997;-;-;-;-;1053"
"""330130 CASIMIRO DE ABREU"";443;2394;-;-;-;-;2837"
"""330140 CONCEICAO DE MACABU"";-;243;-;-;-;-;243"
"""330150 CORDEIRO"";269;959;-;-;-;-;1228"
"""330160 DUAS BARRAS"";-;420;-;-;-;-;420"
"""330170 DUQUE DE CAXIAS"";4352;55022;-;-;-;-;59374"
"""330180 ENGENHEIRO PAULO DE FRONTIN"";1;402;-;-;-;-;403"
"""330185 GUAPIMIRIM"";42;2768;-;-;-;-;2810"
"""330190 ITABORAI"";4237;6152;-;-;-;-;10389"
"""330200 ITAGUAI"";14;6119;-;-;-;-;6133"
"""330210 ITAOCARA"";337;1035;-;-;-;-;1372"
"""330220 ITAPERUNA"";3379;5716;-;-;-;-;9095"
"""330225 ITATIAIA"";302;1263;-;-;-;-;1565"
"""330227 JAPERI"";-;803;-;-;-;-;803"
"""330230 LAJE DO MURIAE"";23;158;-;-;-;-;181"
"""330240 MACAE"";4775;10268;-;-;26;-;15069"
"""330250 MAGE"";884;4916;-;-;-;-;5800"
"""330260 MANGARATIBA"";371;2235;-;-;-;-;2606"
"""330270 MARICA"";5191;7460;-;-;-;-;12651"
"""330280 MENDES"";87;514;-;-;-;-;601"
"""330285 MESQUITA"";4;7790;-;-;-;-;7794"
"""330290 MIGUEL PEREIRA"";335;2936;-;-;-;-;3271"
"""330300 MIRACEMA"";260;1580;-;-;-;-;1840"
"""330310 NATIVIDADE"";160;699;-;-;-;-;859"
"""330320 NILOPOLIS"";5793;-;-;-;-;-;5793"
"""330330 NITEROI"";7638;23102;-;-;-;-;30740"
"""330340 NOVA FRIBURGO"";1376;8077;-;-;-;-;9453"
"""330350 NOVA IGUACU"";5309;25397;-;-;1;-;30707"
"""330360 PARACAMBI"";-;1526;-;-;-;-;1526"
"""330370 PARAIBA DO SUL"";5856;1743;-;-;-;-;7599"
"""330380 PARATY"";598;2183;-;-;-;-;2781"
"""330390 PETROPOLIS"";3529;15552;-;-;896;1180;21157"
"""330395 PINHEIRAL"";37;656;-;-;-;-;693"
"""330400 PIRAI"";599;1555;-;-;-;-;2154"
"""330411 PORTO REAL"";233;875;-;-;-;-;1108"
"""330412 QUATIS"";-;549;-;-;-;-;549"
"""330414 QUEIMADOS"";55;5458;-;-;-;-;5513"
"""330415 QUISSAMA"";331;1760;-;-;-;-;2091"
"""330420 RESENDE"";3589;5804;-;-;-;-;9393"
"""330430 RIO BONITO"";1296;4462;-;-;-;-;5758"
"""330440 RIO CLARO"";63;451;-;-;-;-;514"
"""330450 RIO DAS FLORES"";1;414;-;-;-;-;415"
"""330452 RIO DAS OSTRAS"";1619;5525;-;-;-;-;7144"
"""330455 RIO DE JANEIRO"";138538;190649;-;-;1;-;329188"
"""330460 SANTA MARIA MADALENA"";293;438;-;-;-;-;731"
"""330470 SANTO ANTONIO DE PADUA"";266;4329;-;-;1;-;4596"
"""330475 SAO FRANCISCO DE ITABAPOANA"";77;881;-;-;-;-;958"
"""330480 SAO FIDELIS"";474;2000;-;-;-;-;2474"
"""330490 SAO GONCALO"";4039;32083;-;-;-;-;36122"
"""330500 SAO JOAO DA BARRA"";742;2183;-;-;-;-;2925"
"""330510 SAO JOAO DE MERITI"";425;7876;-;-;-;-;8301"
"""330515 SAO JOSE DO VALE DO RIO PRETO"";50;834;-;-;-;-;884"
"""330520 SAO PEDRO DA ALDEIA"";437;2196;-;-;-;-;2633"
"""330530 SAO SEBASTIAO DO ALTO"";26;799;-;-;-;-;825"
"""330550 SAQUAREMA"";2981;3486;-;-;-;-;6467"
"""330555 SEROPEDICA"";345;1116;-;-;-;-;1461"
"""330560 SILVA JARDIM"";-;562;-;-;-;-;562"
"""330570 SUMIDOURO"";11;465;-;-;-;-;476"
"""330575 TANGUA"";1;536;-;-;-;-;537"
"""330580 TERESOPOLIS"";2626;9251;-;-;-;-;11877"
"""330590 TRAJANO DE MORAES"";-;575;-;-;-;-;575"
"""330600 TRES RIOS"";551;4556;-;-;-;-;5107"
"""330610 VALENCA"";1825;6514;-;-;-;-;8339"
"""330615 VARRE-SAI"";87;291;-;-;-;-;378"
"""330620 VASSOURAS"";2126;3484;-;-;-;-;5610"
"""330630 VOLTA REDONDA"";11210;15062;-;-;-;100;26372"
"""350010 ADAMANTINA"";1462;3245;-;-;1;-;4708"
"""350030 AGUAI"";1;398;-;-;-;-;399"
"""350050 AGUAS DE LINDOIA"";-;1130;-;-;-;-;1130"
"""350070 AGUDOS"";367;790;-;-;-;-;1157"
"""350100 ALTINOPOLIS"";126;1557;-;-;-;-;1683"
"""350110 ALTO ALEGRE"";44;-;-;-;-;-;44"
"""350130 ALVARES MACHADO"";1;859;-;-;-;-;860"
"""350160 AMERICANA"";1590;5136;-;-;-;-;6726"
"""350170 AMERICO BRASILIENSE"";5950;386;-;-;-;-;6336"
"""350190 AMPARO"";392;4144;-;-;-;-;4536"
"""350210 ANDRADINA"";37;2795;-;-;-;-;2832"
"""350220 ANGATUBA"";106;1287;-;-;-;-;1393"
"""350250 APARECIDA"";2751;1743;-;-;-;-;4494"
"""350260 APARECIDA D'OESTE"";-;36;-;-;-;-;36"
"""350270 APIAI"";631;1901;-;-;-;-;2532"
"""350280 ARACATUBA"";1442;11436;-;-;-;-;12878"
"""350310 ARANDU"";-;93;-;-;-;-;93"
"""350320 ARARAQUARA"";2157;12659;-;-;256;-;15072"
"""350330 ARARAS"";860;4750;-;-;-;-;5610"
"""350340 AREALVA"";2;111;-;-;-;-;113"
"""350390 ARUJA"";2;1731;-;-;-;-;1733"
"""350400 ASSIS"";3437;5110;-;-;127;434;9108"
"""350410 ATIBAIA"";518;4298;-;-;-;-;4816"
"""350420 AURIFLAMA"";767;586;-;-;-;-;1353"
"""350450 AVARE"";681;6081;-;-;100;2082;8944"
"""350520 BARIRI"";99;1294;-;-;-;-;1393"
"""350530 BARRA BONITA"";181;1678;-;-;-;-;1859"
"""350550 BARRETOS"";19861;8629;-;-;-;-;28490"
"""350570 BARUERI"";9654;25488;-;-;-;-;35142"
"""350580 BASTOS"";127;1235;-;-;-;-;1362"
"""350590 BATATAIS"";776;3715;-;-;-;-;4491"
"""350600 BAURU"";13850;26659;-;-;-;-;40509"
"""350610 BEBEDOURO"";1893;3248;-;-;-;-;5141"
"""350630 BERNARDINO DE CAMPOS"";-;534;-;-;-;-;534"
"""350635 BERTIOGA"";716;2489;-;-;-;-;3205"
"""350640 BILAC"";-;134;-;-;-;-;134"
"""350650 BIRIGUI"";321;4149;-;-;-;-;4470"
"""350670 BOA ESPERANCA DO SUL"";-;39;-;-;-;-;39"
"""350680 BOCAINA"";-;167;-;-;-;-;167"
"""350700 BOITUVA"";543;2233;-;-;-;-;2776"
"""350710 BOM JESUS DOS PERDOES"";-;172;-;-;-;-;172"
"""350740 BORBOREMA"";81;604;-;-;-;-;685"
"""350750 BOTUCATU"";4193;21873;-;-;-;-;26066"
"""350760 BRAGANCA PAULISTA"";5294;12712;-;-;-;-;18006"
"""350790 BROTAS"";24;564;-;-;-;71;659"
"""350810 BURITAMA"";3;633;-;-;-;-;636"
"""350840 CABREUVA"";4;445;-;-;-;-;449"
"""350850 CACAPAVA"";531;3009;-;-;-;-;3540"
"""350860 CACHOEIRA PAULISTA"";660;-;-;-;-;-;660"
"""350870 CACONDE"";321;799;-;-;-;-;1120"
"""350880 CAFELANDIA"";58;859;-;-;-;-;917"
"""350900 CAIEIRAS"";-;4059;-;-;-;-;4059"
"""350920 CAJAMAR"";287;2646;-;-;-;-;2933"
"""350930 CAJOBI"";25;464;-;-;-;-;489"
"""350940 CAJURU"";509;2258;-;-;-;-;2767"
"""350950 CAMPINAS"";28961;55062;-;-;1;-;84024"
"""350960 CAMPO LIMPO PAULISTA"";227;3790;-;-;-;-;4017"
"""350970 CAMPOS DO JORDAO"";812;2315;-;-;-;-;3127"
"""351000 CANDIDO MOTA"";875;1324;-;-;-;-;2199"
"""351020 CAPAO BONITO"";350;2327;-;-;-;-;2677"
"""351040 CAPIVARI"";753;1833;-;-;-;-;2586"
"""351050 CARAGUATATUBA"";8871;11393;-;-;-;-;20264"
"""351060 CARAPICUIBA"";6370;12928;-;-;-;-;19298"
"""351070 CARDOSO"";86;383;-;-;-;-;469"
"""351080 CASA BRANCA"";644;1126;-;-;-;-;1770"
"""351100 CASTILHO"";-;383;-;-;-;-;383"
"""351110 CATANDUVA"";3702;12505;-;-;90;220;16517"
"""351140 CERQUEIRA CESAR"";153;999;-;-;-;-;1152"
"""351150 CERQUILHO"";404;473;-;-;-;-;877"
"""351160 CESARIO LANGE"";96;387;-;-;-;-;483"
"""351170 CHARQUEADA"";-;305;-;-;-;-;305"
"""351190 CLEMENTINA"";19;191;-;-;-;-;210"
"""351200 COLINA"";178;965;-;-;-;-;1143"
"""351210 COLOMBIA"";-;13;-;-;-;-;13"
"""351220 CONCHAL"";295;1444;-;-;-;-;1739"
"""351230 CONCHAS"";-;424;-;-;-;-;424"
"""351280 COSMOPOLIS"";197;1327;-;-;-;-;1524"
"""351300 COTIA"";3315;9071;-;-;474;1224;14084"
"""351310 CRAVINHOS"";116;423;-;-;-;-;539"
"""351340 CRUZEIRO"";458;4725;-;-;-;-;5183"
"""351350 CUBATAO"";1136;3693;-;-;1;-;4830"
"""351360 CUNHA"";169;948;-;-;-;-;1117"
"""351370 DESCALVADO"";426;986;-;-;-;-;1412"
"""351380 DIADEMA"";4820;18399;-;-;-;-;23219"
"""351390 DIVINOLANDIA"";2703;421;-;-;-;-;3124"
"""351410 DOIS CORREGOS"";3;1282;-;-;-;-;1285"
"""351440 DRACENA"";37;3043;-;-;-;-;3080"
"""351450 DUARTINA"";125;1021;-;-;-;-;1146"
"""351500 EMBU DAS ARTES"";714;3508;-;-;-;-;4222"
"""351510 EMBU-GUACU"";158;1562;-;-;-;-;1720"
"""351518 ESPIRITO SANTO DO PINHAL"";1807;2089;-;-;-;-;3896"
"""351520 ESTRELA D'OESTE"";18;439;-;-;-;-;457"
"""351540 FARTURA"";5;905;-;-;-;-;910"
"""351550 FERNANDOPOLIS"";717;4994;-;-;-;-;5711"
"""351570 FERRAZ DE VASCONCELOS"";1530;5254;-;-;-;-;6784"
"""351600 FLORIDA PAULISTA"";-;881;-;-;-;-;881"
"""351620 FRANCA"";4950;16437;-;-;140;-;21527"
"""351630 FRANCISCO MORATO"";2103;8950;-;-;-;-;11053"
"""351640 FRANCO DA ROCHA"";2895;6233;-;-;-;-;9128"
"""351660 GALIA"";-;126;-;-;-;-;126"
"""351670 GARCA"";1317;1524;-;-;-;-;2841"
"""351690 GENERAL SALGADO"";-;393;-;-;-;-;393"
"""351700 GETULINA"";-;324;-;-;-;-;324"
"""351740 GUAIRA"";856;1770;-;-;-;-;2626"
"""351770 GUARA"";170;595;-;-;-;-;765"
"""351780 GUARACAI"";77;353;-;-;-;-;430"
"""351820 GUARARAPES"";340;1096;-;-;-;-;1436"
"""351830 GUARAREMA"";111;919;-;-;-;-;1030"
"""351840 GUARATINGUETA"";1111;5146;-;-;-;109;6366"
"""351860 GUARIBA"";513;1146;-;-;-;-;1659"
"""351870 GUARUJA"";2046;10208;-;-;-;-;12254"
"""351880 GUARULHOS"";9504;40752;-;-;1011;1461;52728"
"""351900 HERCULANDIA"";-;871;-;-;-;-;871"
"""351907 HORTOLANDIA"";10;4999;-;-;-;-;5009"
"""351910 IACANGA"";158;198;-;-;-;-;356"
"""351930 IBATE"";340;495;-;-;-;-;835"
"""351940 IBIRA"";-;319;-;-;-;-;319"
"""351960 IBITINGA"";650;3498;-;-;-;-;4148"
"""351970 IBIUNA"";720;2972;-;-;-;-;3692"
"""351990 IEPE"";-;820;-;-;-;-;820"
"""352010 IGARAPAVA"";332;830;-;-;-;-;1162"
"""352040 ILHABELA"";935;2451;-;-;-;-;3386"
"""352044 ILHA SOLTEIRA"";261;2114;-;-;-;-;2375"
"""352050 INDAIATUBA"";5522;11372;-;-;-;1;16895"
"""352070 INDIAPORA"";148;225;-;-;-;-;373"
"""352090 IPAUSSU"";-;561;-;-;-;-;561"
"""352130 IPUA"";167;502;-;-;-;-;669"
"""352170 ITABERA"";686;351;-;-;-;-;1037"
"""352180 ITAI"";93;292;-;-;-;-;385"
"""352190 ITAJOBI"";128;416;-;-;-;-;544"
"""352210 ITANHAEM"";3312;7663;-;-;-;-;10975"
"""352220 ITAPECERICA DA SERRA"";4588;10540;-;-;458;977;16563"
"""352230 ITAPETININGA"";1141;8582;-;-;-;-;9723"
"""352240 ITAPEVA"";488;8457;-;-;-;-;8945"
"""352250 ITAPEVI"";5225;10953;-;-;-;-;16178"
"""352260 ITAPIRA"";2336;3926;5;2;2;1;6272"
"""352270 ITAPOLIS"";473;2677;-;-;-;-;3150"
"""352280 ITAPORANGA"";209;964;-;-;-;-;1173"
"""352290 ITAPUI"";2;255;-;-;-;-;257"
"""352310 ITAQUAQUECETUBA"";2963;12135;-;-;65;320;15483"
"""352320 ITARARE"";638;3446;-;-;-;-;4084"
"""352340 ITATIBA"";938;4420;-;-;-;-;5358"
"""352350 ITATINGA"";-;290;-;-;-;-;290"
"""352360 ITIRAPINA"";-;127;-;-;-;-;127"
"""352390 ITU"";1633;6643;-;-;-;1;8277"
"""352400 ITUPEVA"";137;1385;-;-;-;-;1522"
"""352410 ITUVERAVA"";606;2770;-;-;-;-;3376"
"""352420 JABORANDI"";-;58;-;-;-;-;58"
"""352430 JABOTICABAL"";397;1967;-;-;-;-;2364"
"""352440 JACAREI"";2899;9369;-;-;-;-;12268"
"""352450 JACI"";404;185;-;-;-;-;589"
"""352470 JAGUARIUNA"";911;2556;-;-;-;-;3467"
"""352480 JALES"";2175;5729;-;-;-;-;7904"
"""352520 JARINU"";75;335;-;-;-;-;410"
"""352530 JAU"";10392;16738;-;-;-;-;27130"
"""352550 JOANOPOLIS"";1;196;-;-;-;-;197"
"""352570 JOSE BONIFACIO"";204;1073;-;-;-;-;1277"
"""352590 JUNDIAI"";19885;23850;-;-;-;-;43735"
"""352600 JUNQUEIROPOLIS"";60;1226;-;-;-;-;1286"
"""352640 LARANJAL PAULISTA"";280;1126;-;-;-;-;1406"
"""352670 LEME"";1315;3986;-;-;-;-;5301"
"""352680 LENCOIS PAULISTA"";584;2226;-;-;-;-;2810"
"""352690 LIMEIRA"";3909;11908;-;-;-;-;15817"
"""352710 LINS"";398;5647;-;-;-;-;6045"
"""352720 LORENA"";160;5645;-;-;-;-;5805"
"""352730 LOUVEIRA"";1213;1744;-;-;-;-;2957"
"""352740 LUCELIA"";-;521;-;-;-;-;521"
"""352800 MACATUBA"";85;653;-;-;-;-;738"
"""352810 MACAUBAL"";10;45;-;-;-;-;55"
"""352850 MAIRIPORA"";2;2586;-;-;-;-;2588"
"""352880 MARACAI"";145;498;-;-;-;-;643"
"""352900 MARILIA"";7913;17776;-;-;363;702;26754"
"""352920 MARTINOPOLIS"";101;1729;-;-;-;-;1830"
"""352930 MATAO"";879;4400;-;-;1;-;5280"
"""352940 MAUA"";1831;12513;-;-;-;-;14344"
"""352970 MIGUELOPOLIS"";-;1257;-;-;-;-;1257"
"""353010 MIRANDOPOLIS"";91;2757;-;-;-;-;2848"
"""353030 MIRASSOL"";379;1611;-;-;-;-;1990"
"""353050 MOCOCA"";408;4647;2;-;3;1;5061"
"""353060 MOGI DAS CRUZES"";9252;22309;-;-;740;166;32467"
"""353070 MOGI GUACU"";2575;6177;-;-;293;848;9893"
"""353080 MOGI MIRIM"";1418;2605;8;4;98;-;4133"
"""353110 MONGAGUA"";-;1047;-;-;-;-;1047"
"""353130 MONTE ALTO"";598;1829;-;-;-;-;2427"
"""353140 MONTE APRAZIVEL"";348;1695;-;-;-;-;2043"
"""353150 MONTE AZUL PAULISTA"";227;1089;-;-;-;-;1316"
"""353180 MONTE MOR"";27;1168;-;-;-;-;1195"
"""353190 MORRO AGUDO"";91;1710;-;-;-;-;1801"
"""353200 MORUNGABA"";-;137;-;-;-;-;137"
"""353240 NAZARE PAULISTA"";1;360;-;-;-;-;361"
"""353250 NEVES PAULISTA"";1;51;-;-;-;-;52"
"""353260 NHANDEARA"";383;1118;-;-;-;-;1501"
"""353290 NOVA EUROPA"";22;193;-;-;-;-;215"
"""353300 NOVA GRANADA"";9;1338;-;-;-;-;1347"
"""353340 NOVA ODESSA"";162;1293;-;-;-;-;1455"
"""353350 NOVO HORIZONTE"";384;1919;-;-;1;-;2304"
"""353390 OLIMPIA"";246;2982;-;-;-;324;3552"
"""353430 ORLANDIA"";6;2700;-;-;-;-;2706"
"""353440 OSASCO"";4031;21679;-;-;-;-;25710"
"""353460 OSVALDO CRUZ"";182;2129;-;-;-;-;2311"
"""353470 OURINHOS"";2309;7109;-;-;-;-;9418"
"""353475 OUROESTE"";132;208;-;-;-;-;340"
"""353520 PALMEIRA D'OESTE"";14;455;-;-;-;-;469"
"""353530 PALMITAL"";771;1251;-;-;-;-;2022"
"""353550 PARAGUACU PAULISTA"";574;2676;-;-;-;-;3250"
"""353580 PARANAPANEMA"";749;-;-;-;-;-;749"
"""353600 PARAPUA"";-;354;-;-;-;-;354"
"""353620 PARIQUERA-ACU"";2207;6577;-;-;-;-;8784"
"""353630 PATROCINIO PAULISTA"";160;694;-;-;-;-;854"
"""353650 PAULINIA"";1913;4956;-;-;-;-;6869"
"""353660 PAULO DE FARIA"";-;178;-;-;-;-;178"
"""353670 PEDERNEIRAS"";431;1374;-;-;-;-;1805"
"""353700 PEDREGULHO"";135;711;-;-;-;-;846"
"""353710 PEDREIRA"";273;848;-;-;-;-;1121"
"""353730 PENAPOLIS"";535;4645;-;-;-;-;5180"
"""353740 PEREIRA BARRETO"";24;962;-;-;-;-;986"
"""353760 PERUIBE"";3;626;-;-;-;-;629"
"""353780 PIEDADE"";-;2574;-;-;-;-;2574"
"""353790 PILAR DO SUL"";-;1087;-;-;-;-;1087"
"""353800 PINDAMONHANGABA"";753;5796;-;-;-;-;6549"
"""353860 PIRACAIA"";3;488;-;-;-;-;491"
"""353870 PIRACICABA"";18184;17694;-;-;-;-;35878"
"""353880 PIRAJU"";104;1857;-;-;-;-;1961"
"""353890 PIRAJUI"";625;1018;-;-;-;-;1643"
"""353900 PIRANGI"";162;591;-;-;-;-;753"
"""353930 PIRASSUNUNGA"";1;2524;-;-;-;-;2525"
"""353940 PIRATININGA"";-;306;-;-;-;-;306"
"""353950 PITANGUEIRAS"";322;1149;-;-;-;-;1471"
"""354000 POMPEIA"";108;284;-;-;-;-;392"
"""354020 PONTAL"";267;1427;-;-;-;-;1694"
"""354040 POPULINA"";11;93;-;-;-;-;104"
"""354060 PORTO FELIZ"";658;2085;-;-;-;-;2743"
"""354070 PORTO FERREIRA"";297;1720;-;-;-;-;2017"
"""354080 POTIRENDABA"";44;553;-;-;-;-;597"
"""354100 PRAIA GRANDE"";1084;9016;-;-;-;-;10100"
"""354120 PRESIDENTE BERNARDES"";-;1275;-;-;-;-;1275"
"""354130 PRESIDENTE EPITACIO"";120;2327;-;-;40;2;2489"
"""354140 PRESIDENTE PRUDENTE"";12452;25441;-;-;1;-;37894"
"""354150 PRESIDENTE VENCESLAU"";389;1997;-;-;-;-;2386"
"""354160 PROMISSAO"";1685;1747;-;-;-;-;3432"
"""354190 QUELUZ"";-;155;-;-;-;-;155"
"""354220 RANCHARIA"";677;2775;-;-;-;-;3452"
"""354240 REGENTE FEIJO"";-;686;-;-;-;-;686"
"""354260 REGISTRO"";3948;6666;-;-;-;-;10614"
"""354290 RIBEIRAO BONITO"";20;274;-;-;-;-;294"
"""354300 RIBEIRAO BRANCO"";2;424;-;-;-;-;426"
"""354330 RIBEIRAO PIRES"";37;2074;-;-;-;-;2111"
"""354340 RIBEIRAO PRETO"";23015;50007;-;-;602;835;74459"
"""354380 RINOPOLIS"";-;206;-;-;-;-;206"
"""354390 RIO CLARO"";1031;8259;-;-;-;-;9290"
"""354400 RIO DAS PEDRAS"";382;564;-;-;-;-;946"
"""354420 RIOLANDIA"";92;-;-;-;-;-;92"
"""354425 ROSANA"";876;2246;-;-;-;-;3122"
"""354490 SALES OLIVEIRA"";8;355;-;-;-;-;363"
"""354500 SALESOPOLIS"";-;458;-;-;-;-;458"
"""354520 SALTO"";942;4279;-;-;-;-;5221"
"""354530 SALTO DE PIRAPORA"";1050;1313;-;-;-;-;2363"
"""354540 SALTO GRANDE"";63;447;-;-;-;-;510"
"""354560 SANTA ADELIA"";167;404;-;-;-;-;571"
"""354580 SANTA BARBARA D'OESTE"";4214;4477;-;-;-;-;8691"
"""354630 SANTA CRUZ DAS PALMEIRAS"";257;978;-;-;-;-;1235"
"""354640 SANTA CRUZ DO RIO PARDO"";1024;2837;-;-;-;-;3861"
"""354660 SANTA FE DO SUL"";434;2059;-;-;-;-;2493"
"""354680 SANTA ISABEL"";238;1930;-;-;-;-;2168"
"""354730 SANTANA DE PARNAIBA"";162;3158;-;-;-;-;3320"
"""354750 SANTA RITA DO PASSA QUATRO"";243;1191;-;-;-;-;1434"
"""354760 SANTA ROSA DE VITERBO"";49;860;-;-;-;-;909"
"""354770 SANTO ANASTACIO"";134;1874;-;-;-;-;2008"
"""354780 SANTO ANDRE"";22792;28656;-;-;57;-;51505"
"""354790 SANTO ANTONIO DA ALEGRIA"";134;-;-;-;-;-;134"
"""354850 SANTOS"";9897;22573;-;-;-;-;32470"
"""354860 SAO BENTO DO SAPUCAI"";3;361;-;-;-;-;364"
"""354870 SAO BERNARDO DO CAMPO"";8007;29988;-;-;-;-;37995"
"""354880 SAO CAETANO DO SUL"";2939;8952;-;-;-;-;11891"
"""354890 SAO CARLOS"";3130;14570;-;-;-;-;17700"
"""354910 SAO JOAO DA BOA VISTA"";1053;3990;-;-;196;523;5762"
"""354940 SAO JOAQUIM DA BARRA"";473;2281;-;-;-;-;2754"
"""354970 SAO JOSE DO RIO PARDO"";438;3941;-;-;-;-;4379"
