"""Munic¡pio"";""04 Fundo de A‡äes Estrat‚gicas e Compensa‡äes FAEC"";""06 M‚dia e Alta Complexidade (MAC)"";""Total"""
"""410760 FAXINAL"";109867,42;3209331,49;3319198,91"
"""410765 FAZENDA RIO GRANDE"";-;603567,51;603567,51"
"""410775 FIGUEIRA"";-;56081,04;56081,04"
"""410790 FLORESTA"";-;112533,39;112533,39"
"""410800 FLORESTOPOLIS"";-;51929,33;51929,33"
"""410820 FORMOSA DO OESTE"";-;270536,60;270536,60"
"""410830 FOZ DO IGUACU"";3451239,83;32116788,55;35568028,38"
"""410840 FRANCISCO BELTRAO"";571690,49;32434992,19;33006682,68"
"""410860 GOIOERE"";-;3254731,89;3254731,89"
"""410880 GUAIRA"";-;1046854,70;1046854,70"
"""410890 GUAIRACA"";-;26325,26;26325,26"
"""410930 GUARANIACU"";245232,64;657918,38;903151,02"
"""410940 GUARAPUAVA"";5196991,47;26846476,08;32043467,55"
"""410960 GUARATUBA"";-;498217,55;498217,55"
"""410970 IBAITI"";-;106009,45;106009,45"
"""410975 IBEMA"";-;144878,38;144878,38"
"""410980 IBIPORA"";70661,39;2281436,04;2352097,43"
"""411030 INAJA"";-;12148,84;12148,84"
"""411040 INDIANOPOLIS"";-;102024,64;102024,64"
"""411060 IPORA"";-;114359,81;114359,81"
"""411070 IRATI"";40107,24;6208231,59;6248338,83"
"""411100 ITAMBARACA"";-;82742,51;82742,51"
"""411125 ITAPERUCU"";-;213760,66;213760,66"
"""411130 ITAUNA DO SUL"";-;29575,85;29575,85"
"""411140 IVAI"";-;147839,74;147839,74"
"""411150 IVAIPORA"";201007,11;10464720,84;10665727,95"
"""411170 JABOTI"";-;77263,63;77263,63"
"""411180 JACAREZINHO"";39986,09;5306814,97;5346801,06"
"""411190 JAGUAPITA"";-;120144,42;120144,42"
"""411200 JAGUARIAIVA"";2224,92;917761,12;919986,04"
"""411210 JANDAIA DO SUL"";-;7217532,78;7217532,78"
"""411240 JAPURA"";-;235356,15;235356,15"
"""411250 JARDIM ALEGRE"";5728,69;410401,75;416130,44"
"""411275 JESUITAS"";-;286457,12;286457,12"
"""411280 JOAQUIM TAVORA"";-;131329,90;131329,90"
"""411300 JUSSARA"";-;61322,74;61322,74"
"""411310 KALORE"";-;97432,64;97432,64"
"""411320 LAPA"";125242,84;2259987,93;2385230,77"
"""411330 LARANJEIRAS DO SUL"";101282,28;4364738,84;4466021,12"
"""411345 LINDOESTE"";-;120115,24;120115,24"
"""411350 LOANDA"";360243,98;3601728,53;3961972,51"
"""411370 LONDRINA"";20760659,37;140188965,89;160949625,26"
"""411375 LUNARDELLI"";-;172856,97;172856,97"
"""411380 LUPIONOPOLIS"";-;20644,97;20644,97"
"""411390 MALLET"";-;219260,05;219260,05"
"""411420 MANDAGUARI"";-;731858,05;731858,05"
"""411430 MANDIRITUBA"";-;116741,80;116741,80"
"""411440 MANGUEIRINHA"";26412,22;611281,11;637693,33"
"""411450 MANOEL RIBAS"";-;206479,78;206479,78"
"""411460 MARECHAL CANDIDO RONDON"";837,10;576570,48;577407,58"
"""411500 MARILENA"";-;146503,53;146503,53"
"""411520 MARINGA"";19943496,28;87890740,74;107834237,02"
"""411560 MATELANDIA"";-;892783,35;892783,35"
"""411570 MATINHOS"";-;193989,41;193989,41"
"""411580 MEDIANEIRA"";58108,60;3290989,31;3349097,91"
"""411600 MIRASELVA"";-;6094,56;6094,56"
"""411605 MISSAL"";56187,17;724229,51;780416,68"
"""411620 MORRETES"";-;160420,00;160420,00"
"""411670 NOVA AURORA"";825833,97;1955011,09;2780845,06"
"""411680 NOVA CANTU"";-;69860,95;69860,95"
"""411690 NOVA ESPERANCA"";-;241909,83;241909,83"
"""411695 NOVA ESPERANCA DO SUDOESTE"";-;41674,33;41674,33"
"""411700 NOVA FATIMA"";-;101456,20;101456,20"
"""411710 NOVA LONDRINA"";-;242018,07;242018,07"
"""411720 NOVA OLIMPIA"";-;12817,87;12817,87"
"""411722 NOVA SANTA ROSA"";-;101118,84;101118,84"
"""411727 NOVA TEBAS"";30917,71;286471,06;317388,77"
"""411750 PAICANDU"";-;278633,50;278633,50"
"""411760 PALMAS"";-;3486287,29;3486287,29"
"""411770 PALMEIRA"";-;401870,85;401870,85"
"""411790 PALOTINA"";97395,01;4166139,09;4263534,10"
"""411820 PARANAGUA"";46293,08;9761872,59;9808165,67"
"""411840 PARANAVAI"";764338,62;12912089,73;13676428,35"
"""411845 PATO BRAGADO"";-;236776,24;236776,24"
"""411850 PATO BRANCO"";8265645,51;21276525,29;29542170,80"
"""411890 PEROLA"";-;41557,20;41557,20"
"""411910 PIEN"";-;342764,84;342764,84"
"""411915 PINHAIS"";20220,50;3154490,18;3174710,68"
"""411930 PINHAO"";-;314504,16;314504,16"
"""411940 PIRAI DO SUL"";-;46232,11;46232,11"
"""411950 PIRAQUARA"";-;7946073,86;7946073,86"
"""411960 PITANGA"";64324,53;2030742,04;2095066,57"
"""411970 PLANALTINA DO PARANA"";-;20495,46;20495,46"
"""411980 PLANALTO"";-;584078,03;584078,03"
"""411990 PONTA GROSSA"";7771506,66;50940351,52;58711858,18"
"""412000 PORECATU"";-;65998,81;65998,81"
"""412020 PORTO RICO"";-;30229,76;30229,76"
"""412033 PRADO FERREIRA"";-;16878,43;16878,43"
"""412035 PRANCHITA"";-;308785,22;308785,22"
"""412050 PRIMEIRO DE MAIO"";-;8162,58;8162,58"
"""412060 PRUDENTOPOLIS"";55330,76;1381383,01;1436713,77"
"""412090 QUEDAS DO IGUACU"";-;860613,00;860613,00"
"""412100 QUERENCIA DO NORTE"";-;175888,89;175888,89"
"""412120 QUITANDINHA"";-;282834,17;282834,17"
"""412150 REBOUCAS"";-;692406,25;692406,25"
"""412180 RIBEIRAO CLARO"";-;251118,74;251118,74"
"""412190 RIBEIRAO DO PINHAL"";-;624626,32;624626,32"
"""412200 RIO AZUL"";-;309623,21;309623,21"
"""412220 RIO BRANCO DO SUL"";-;436681,12;436681,12"
"""412230 RIO NEGRO"";15895,28;337180,24;353075,52"
"""412240 ROLANDIA"";137043,48;7237417,03;7374460,51"
"""412250 RONCADOR"";33408,58;658133,48;691542,06"
"""412260 RONDON"";130233,97;436257,74;566491,71"
"""412290 SALTO DO ITARARE"";-;19032,19;19032,19"
"""412350 SANTA HELENA"";42191,15;961636,59;1003827,74"
"""412370 SANTA ISABEL DO IVAI"";-;46910,77;46910,77"
"""412380 SANTA IZABEL DO OESTE"";-;414374,40;414374,40"
"""412390 SANTA MARIANA"";1111398,32;4835428,56;5946826,88"
"""412400 SANTANA DO ITARARE"";-;81026,63;81026,63"
"""412410 SANTO ANTONIO DA PLATINA"";268273,59;5899381,93;6167655,52"
"""412420 SANTO ANTONIO DO CAIUA"";-;13511,70;13511,70"
"""412440 SANTO ANTONIO DO SUDOESTE"";-;558221,22;558221,22"
"""412460 SAO CARLOS DO IVAI"";-;53217,54;53217,54"
"""412490 SAO JOAO DO CAIUA"";-;31830,74;31830,74"
"""412500 SAO JOAO DO IVAI"";-;167351,44;167351,44"
"""412510 SAO JOAO DO TRIUNFO"";-;83436,70;83436,70"
"""412535 SAO JORGE DO PATROCINIO"";-;141491,99;141491,99"
"""412540 SAO JOSE DA BOA VISTA"";-;72820,59;72820,59"
"""412545 SAO JOSE DAS PALMEIRAS"";-;92152,37;92152,37"
"""412550 SAO JOSE DOS PINHAIS"";136998,42;19568346,37;19705344,79"
"""412560 SAO MATEUS DO SUL"";14964,91;785424,04;800388,95"
"""412570 SAO MIGUEL DO IGUACU"";-;550793,86;550793,86"
"""412580 SAO PEDRO DO IVAI"";-;139914,89;139914,89"
"""412620 SAPOPEMA"";-;1951,36;1951,36"
"""412625 SARANDI"";1420388,35;18307838,44;19728226,79"
"""412640 SERTANEJA"";-;1694,77;1694,77"
"""412650 SERTANOPOLIS"";-;43953,55;43953,55"
"""412660 SIQUEIRA CAMPOS"";-;297174,57;297174,57"
"""412667 TAMARANA"";-;46955,93;46955,93"
"""412670 TAMBOARA"";-;78453,40;78453,40"
"""412700 TEIXEIRA SOARES"";-;77195,67;77195,67"
"""412710 TELEMACO BORBA"";-;7200588,29;7200588,29"
"""412720 TERRA BOA"";28221,88;825188,89;853410,77"
"""412730 TERRA RICA"";-;229131,10;229131,10"
"""412750 TIBAGI"";-;141806,42;141806,42"
"""412760 TIJUCAS DO SUL"";-;108771,57;108771,57"
"""412770 TOLEDO"";228521,78;17427981,54;17656503,32"
"""412780 TOMAZINA"";-;271887,12;271887,12"
"""412785 TRES BARRAS DO PARANA"";-;261219,24;261219,24"
"""412790 TUNEIRAS DO OESTE"";-;45332,00;45332,00"
"""412796 TURVO"";789,85;220259,16;221049,01"
"""412800 UBIRATA"";46133,95;1518002,12;1564136,07"
"""412810 UMUARAMA"";4647109,61;40449521,13;45096630,74"
"""412820 UNIAO DA VITORIA"";362208,67;8286157,26;8648365,93"
"""412840 URAI"";-;112368,15;112368,15"
"""412850 WENCESLAU BRAZ"";-;248206,90;248206,90"
"""412855 VERA CRUZ DO OESTE"";-;155911,85;155911,85"
"""412860 VERE"";-;216528,84;216528,84"
"""420010 ABELARDO LUZ"";1056395,79;851884,36;1908280,15"
"""420020 AGROLANDIA"";-;11787,52;11787,52"
"""420040 AGUA DOCE"";-;90969,67;90969,67"
"""420070 ALFREDO WAGNER"";-;34961,68;34961,68"
"""420090 ANGELINA"";818699,21;495667,58;1314366,79"
"""420100 ANITA GARIBALDI"";-;359247,10;359247,10"
"""420110 ANITAPOLIS"";-;47427,98;47427,98"
"""420127 ARABUTA"";490753,11;157964,16;648717,27"
"""420140 ARARANGUA"";504390,85;7047062,26;7551453,11"
"""420150 ARMAZEM"";-;239115,68;239115,68"
"""420160 ARROIO TRINTA"";-;132516,86;132516,86"
"""420200 BALNEARIO CAMBORIU"";280478,31;10408331,55;10688809,86"
"""420230 BIGUACU"";629476,16;3889857,88;4519334,04"
"""420240 BLUMENAU"";39196230,56;58113990,70;97310221,26"
"""420260 BOM RETIRO"";642526,22;334417,09;976943,31"
"""420280 BRACO DO NORTE"";1319143,76;1562207,73;2881351,49"
"""420290 BRUSQUE"";2517506,62;14355394,61;16872901,23"
"""420300 CACADOR"";3974524,16;13057238,19;17031762,35"
"""420310 CAIBI"";-;71761,79;71761,79"
"""420320 CAMBORIU"";622565,99;493921,31;1116487,30"
"""420330 CAMPO ALEGRE"";213863,23;194497,99;408361,22"
"""420340 CAMPO BELO DO SUL"";-;232370,65;232370,65"
"""420350 CAMPO ERE"";-;221270,08;221270,08"
"""420360 CAMPOS NOVOS"";1086732,67;3896722,16;4983454,83"
"""420370 CANELINHA"";-;12056,27;12056,27"
"""420380 CANOINHAS"";54488,33;3237830,27;3292318,60"
"""420390 CAPINZAL"";248190,50;1060833,20;1309023,70"
"""420410 CAXAMBU DO SUL"";-;185398,25;185398,25"
"""420420 CHAPECO"";2029592,59;38925937,19;40955529,78"
"""420430 CONCORDIA"";12531,90;12816129,91;12828661,81"
"""420440 CORONEL FREITAS"";85482,86;151004,19;236487,05"
"""420455 CORREIA PINTO"";-;105867,07;105867,07"
"""420460 CRICIUMA"";13660119,85;40871110,45;54531230,30"
"""420470 CUNHA PORA"";151326,68;266941,85;418268,53"
"""420480 CURITIBANOS"";952647,16;6508975,58;7461622,74"
"""420490 DESCANSO"";113619,18;598615,21;712234,39"
"""420500 DIONISIO CERQUEIRA"";47889,11;615679,28;663568,39"
"""420530 FAXINAL DOS GUEDES"";54620,92;276043,15;330664,07"
"""420540 FLORIANOPOLIS"";22872245,59;70073965,87;92946211,46"
"""420550 FRAIBURGO"";330922,36;1293034,40;1623956,76"
"""420590 GASPAR"";430483,47;4010896,36;4441379,83"
"""420640 GUARACIABA"";263666,20;372101,11;635767,31"
"""420650 GUARAMIRIM"";143963,27;1476864,62;1620827,89"
"""420660 GUARUJA DO SUL"";-;115659,81;115659,81"
"""420690 IBIRAMA"";707009,51;5683581,59;6390591,10"
"""420700 ICARA"";1385018,30;6416364,79;7801383,09"
"""420720 IMARUI"";-;684558,89;684558,89"
"""420730 IMBITUBA"";400211,66;2993610,55;3393822,21"
"""420750 INDAIAL"";369371,68;4009292,72;4378664,40"
"""420760 IPIRA"";-;67861,05;67861,05"
"""420765 IPORA DO OESTE"";981335,28;1110878,58;2092213,86"
"""420770 IPUMIRIM"";-;95906,66;95906,66"
"""420790 IRINEOPOLIS"";-;263534,55;263534,55"
"""420800 ITA"";322992,14;345505,07;668497,21"
"""420810 ITAIOPOLIS"";-;108939,77;108939,77"
"""420820 ITAJAI"";14848803,54;55439677,67;70288481,21"
"""420830 ITAPEMA"";440919,53;629214,28;1070133,81"
"""420840 ITAPIRANGA"";752894,90;395369,37;1148264,27"
"""420850 ITUPORANGA"";279978,15;3665253,12;3945231,27"
"""420870 JACINTO MACHADO"";176313,91;294962,59;471276,50"
"""420880 JAGUARUNA"";44795,52;318772,38;363567,90"
"""420890 JARAGUA DO SUL"";2474585,40;35283326,15;37757911,55"
"""420900 JOACABA"";561978,52;18120478,16;18682456,68"
"""420910 JOINVILLE"";22881625,07;96373724,27;119255349,34"
"""420930 LAGES"";2728813,66;40198108,63;42926922,29"
"""420940 LAGUNA"";265602,14;3606926,62;3872528,76"
"""420960 LAURO MULLER"";-;168930,79;168930,79"
"""420970 LEBON REGIS"";-;30658,77;30658,77"
"""420985 LINDOIA DO SUL"";-;488081,46;488081,46"
"""421000 LUIZ ALVES"";643,72;115048,42;115692,14"
"""421003 LUZERNA"";25766,74;828965,43;854732,17"
"""421010 MAFRA"";7618858,54;23304831,70;30923690,24"
"""421030 MAJOR VIEIRA"";-;414381,08;414381,08"
"""421050 MARAVILHA"";568035,96;4677963,39;5245999,35"
"""421060 MASSARANDUBA"";16970,77;307645,04;324615,81"
"""421080 MELEIRO"";338005,55;502803,19;840808,74"
"""421090 MODELO"";-;155983,41;155983,41"
"""421100 MONDAI"";-;470358,99;470358,99"
"""421120 MORRO DA FUMACA"";489401,85;1355456,57;1844858,42"
"""421130 NAVEGANTES"";255129,98;1144976,59;1400106,57"
"""421140 NOVA ERECHIM"";861752,73;378047,95;1239800,68"
"""421150 NOVA TRENTO"";340112,19;442087,98;782200,17"
"""421160 NOVA VENEZA"";2824337,95;537520,18;3361858,13"
"""421170 ORLEANS"";328761,88;672106,61;1000868,49"
"""421175 OTACILIO COSTA"";9920,54;470658,83;480579,37"
"""421200 PALMA SOLA"";12566,30;455728,31;468294,61"
"""421210 PALMITOS"";272741,33;1149256,50;1421997,83"
"""421220 PAPANDUVA"";-;259239,58;259239,58"
"""421250 PENHA"";3783535,12;2717458,57;6500993,69"
"""421260 PERITIBA"";161810,80;144076,27;305887,07"
"""421290 PINHALZINHO"";337313,79;610178,48;947492,27"
"""421320 POMERODE"";735318,19;1419336,86;2154655,05"
"""421340 PONTE SERRADA"";-;1746011,34;1746011,34"
"""421360 PORTO UNIAO"";48706,99;7073200,71;7121907,70"
"""421370 POUSO REDONDO"";-;204924,41;204924,41"
"""421380 PRAIA GRANDE"";613119,74;1007959,05;1621078,79"
"""421400 PRESIDENTE GETULIO"";106838,10;204978,20;311816,30"
"""421420 QUILOMBO"";56683,43;593633,64;650317,07"
"""421450 RIO DO CAMPO"";-;84103,83;84103,83"
"""421470 RIO DOS CEDROS"";208183,04;205223,19;413406,23"
"""421480 RIO DO SUL"";7809128,53;23921096,16;31730224,69"
"""421490 RIO FORTUNA"";65142,88;236516,14;301659,02"
"""421500 RIO NEGRINHO"";638934,64;3330063,45;3968998,09"
"""421530 SALETE"";-;72986,62;72986,62"
"""421540 SALTO VELOSO"";-;76407,12;76407,12"
"""421550 SANTA CECILIA"";503300,91;845467,69;1348768,60"
"""421570 SANTO AMARO DA IMPERATRIZ"";1405969,30;1085416,93;2491386,23"
"""421580 SAO BENTO DO SUL"";652814,30;7122744,50;7775558,80"
"""421590 SAO BONIFACIO"";-;123695,39;123695,39"
"""421600 SAO CARLOS"";377450,72;1170469,23;1547919,95"
"""421620 SAO FRANCISCO DO SUL"";18992,31;840297,91;859290,22"
"""421625 SAO JOAO DO OESTE"";118101,12;170737,77;288838,89"
"""421630 SAO JOAO BATISTA"";271732,33;493979,07;765711,40"
"""421650 SAO JOAQUIM"";351575,44;959410,01;1310985,45"
"""421660 SAO JOSE"";16288408,69;63170245,47;79458654,16"
"""421670 SAO JOSE DO CEDRO"";345893,17;306991,96;652885,13"
"""421690 SAO LOURENCO DO OESTE"";-;880679,46;880679,46"
"""421710 SAO MARTINHO"";-;65161,66;65161,66"
"""421720 SAO MIGUEL DO OESTE"";358896,17;8552736,85;8911633,02"
"""421725 SAO PEDRO DE ALCANTARA"";24407,82;1314441,13;1338848,95"
"""421730 SAUDADES"";324562,68;217685,14;542247,82"
"""421750 SEARA"";230887,25;495851,85;726739,10"
"""421770 SOMBRIO"";2673329,06;2929827,63;5603156,69"
"""421780 TAIO"";162433,54;432099,60;594533,14"
"""421790 TANGARA"";45532,02;34107,62;79639,64"
"""421800 TIJUCAS"";920008,73;246175,54;1166184,27"
"""421810 TIMBE DO SUL"";2075401,39;773814,45;2849215,84"
"""421820 TIMBO"";1099141,36;8268540,05;9367681,41"
"""421830 TRES BARRAS"";56925,70;952276,83;1009202,53"
"""421840 TREZE DE MAIO"";757883,18;1162263,32;1920146,50"
"""421860 TROMBUDO CENTRAL"";-;1112199,72;1112199,72"
"""421870 TUBARAO"";6793338,83;34541350,62;41334689,45"
"""421875 TUNAPOLIS"";209008,11;686014,64;895022,75"
"""421880 TURVO"";284122,98;152900,39;437023,37"
"""421890 URUBICI"";-;266772,42;266772,42"
"""421900 URUSSANGA"";340344,28;837568,58;1177912,86"
"""421910 VARGEAO"";382374,39;198182,16;580556,55"
"""421920 VIDAL RAMOS"";-;33358,72;33358,72"
"""421930 VIDEIRA"";448848,20;5355910,59;5804758,79"
"""421935 VITOR MEIRELES"";-;85991,98;85991,98"
"""421940 WITMARSUM"";-;24711,79;24711,79"
"""421950 XANXERE"";12918521,34;16564272,92;29482794,26"
"""421960 XAVANTINA"";-;105346,01;105346,01"
"""421970 XAXIM"";49675,11;1073787,05;1123462,16"
"""430003 ACEGUA"";-;218183,38;218183,38"
"""430010 AGUDO"";-;959495,44;959495,44"
"""430020 AJURICABA"";-;591875,83;591875,83"
"""430030 ALECRIM"";-;442335,90;442335,90"
"""430040 ALEGRETE"";5277,30;8232653,32;8237930,62"
"""430050 ALPESTRE"";-;196579,19;196579,19"
"""430060 ALVORADA"";-;4575381,98;4575381,98"
"""430064 AMETISTA DO SUL"";-;165684,51;165684,51"
"""430070 ANTA GORDA"";-;146970,37;146970,37"
"""430080 ANTONIO PRADO"";-;552850,96;552850,96"
"""430090 ARATIBA"";-;389442,53;389442,53"
"""430100 ARROIO DO MEIO"";-;1616045,46;1616045,46"
"""430120 ARROIO DO TIGRE"";-;712102,56;712102,56"
"""430130 ARROIO GRANDE"";-;418860,76;418860,76"
"""430140 ARVOREZINHA"";-;387519,90;387519,90"
"""430150 AUGUSTO PESTANA"";-;322398,29;322398,29"
"""430160 BAGE"";114830,56;11866973,80;11981804,36"
"""430210 BENTO GONCALVES"";24359,48;13862303,24;13886662,72"
"""430220 BOA VISTA DO BURICA"";-;205846,43;205846,43"
"""430230 BOM JESUS"";-;119664,95;119664,95"
"""430235 BOM PRINCIPIO"";-;256833,87;256833,87"
"""430240 BOM RETIRO DO SUL"";-;736086,59;736086,59"
"""430245 BOQUEIRAO DO LEAO"";-;235134,00;235134,00"
"""430270 BUTIA"";-;6780,20;6780,20"
"""430280 CACAPAVA DO SUL"";-;972017,10;972017,10"
"""430290 CACEQUI"";-;358410,19;358410,19"
"""430300 CACHOEIRA DO SUL"";54098,08;14608096,21;14662194,29"
"""430310 CACHOEIRINHA"";-;4221392,81;4221392,81"
"""430330 CAIBATE"";-;149311,17;149311,17"
"""430340 CAICARA"";-;318642,54;318642,54"
"""430350 CAMAQUA"";59787,00;6246079,57;6305866,57"
"""430360 CAMBARA DO SUL"";-;63771,91;63771,91"
"""430370 CAMPINA DAS MISSOES"";-;435580,36;435580,36"
"""430380 CAMPINAS DO SUL"";-;140382,54;140382,54"
"""430390 CAMPO BOM"";-;4516520,59;4516520,59"
"""430400 CAMPO NOVO"";-;101568,99;101568,99"
"""430420 CANDELARIA"";-;1581938,28;1581938,28"
"""430430 CANDIDO GODOI"";-;383860,92;383860,92"
"""430440 CANELA"";-;1486679,76;1486679,76"
"""430450 CANGUCU"";104744,76;3606782,42;3711527,18"
"""430460 CANOAS"";3169744,15;66876757,39;70046501,54"
"""430463 CAPAO DA CANOA"";179185,57;5495176,00;5674361,57"
"""430470 CARAZINHO"";-;7079934,03;7079934,03"
"""430480 CARLOS BARBOSA"";11793,38;1083739,50;1095532,88"
"""430490 CASCA"";-;347382,03;347382,03"
"""430510 CAXIAS DO SUL"";9554960,52;59741819,33;69296779,85"
"""430520 CERRO LARGO"";-;322925,42;322925,42"
"""430530 CHAPADA"";-;156464,92;156464,92"
"""430535 CHARQUEADAS"";141055,20;1042380,37;1183435,57"
"""430540 CHIAPETTA"";-;155086,98;155086,98"
"""430570 CONDOR"";-;213144,70;213144,70"
"""430580 CONSTANTINA"";-;254417,41;254417,41"
"""430590 CORONEL BICACO"";-;119222,16;119222,16"
"""430600 CRISSIUMAL"";-;621690,08;621690,08"
"""430610 CRUZ ALTA"";26764,00;9570206,19;9596970,19"
"""430620 CRUZEIRO DO SUL"";-;102856,86;102856,86"
"""430630 DAVID CANABARRO"";-;120703,28;120703,28"
"""430640 DOIS IRMAOS"";-;962391,41;962391,41"
"""430645 DOIS LAJEADOS"";-;387345,47;387345,47"
"""430650 DOM FELICIANO"";-;253486,60;253486,60"
"""430660 DOM PEDRITO"";2032,68;1222428,38;1224461,06"
"""430680 ENCANTADO"";1358,63;2838518,10;2839876,73"
"""430690 ENCRUZILHADA DO SUL"";-;1423853,12;1423853,12"
"""430700 ERECHIM"";36265,49;20879704,85;20915970,34"
"""430710 HERVAL"";-;52627,77;52627,77"
"""430750 ESPUMOSO"";-;777694,23;777694,23"
"""430760 ESTANCIA VELHA"";-;1074904,34;1074904,34"
"""430770 ESTEIO"";795029,51;8095868,90;8890898,41"
"""430780 ESTRELA"";2366,63;5929642,82;5932009,45"
"""430790 FARROUPILHA"";411791,68;8725852,13;9137643,81"
"""430800 FAXINAL DO SOTURNO"";71164,66;4482392,14;4553556,80"
"""430810 FELIZ"";-;442404,66;442404,66"
"""430820 FLORES DA CUNHA"";-;648046,88;648046,88"
"""430840 FORMIGUEIRO"";-;57472,70;57472,70"
"""430850 FREDERICO WESTPHALEN"";5462,76;2872746,21;2878208,97"
"""430860 GARIBALDI"";396424,07;2963164,81;3359588,88"
"""430870 GAURAMA"";-;93666,00;93666,00"
"""430890 GETULIO VARGAS"";-;1143691,56;1143691,56"
"""430900 GIRUA"";-;789805,25;789805,25"
"""430910 GRAMADO"";15558,63;3543933,81;3559492,44"
"""430920 GRAVATAI"";18390,00;8253220,74;8271610,74"
"""430925 GUABIJU"";-;17886,74;17886,74"
"""430930 GUAIBA"";-;2842040,77;2842040,77"
"""430940 GUAPORE"";34908,23;599799,14;634707,37"
"""430950 GUARANI DAS MISSOES"";-;350636,21;350636,21"
"""430960 HORIZONTINA"";-;664993,02;664993,02"
"""430970 HUMAITA"";-;57595,48;57595,48"
"""431000 IBIRUBA"";-;430652,84;430652,84"
"""431010 IGREJINHA"";101432,32;2237549,16;2338981,48"
"""431020 IJUI"";11481271,08;23641439,60;35122710,68"
"""431030 ILOPOLIS"";-;163603,26;163603,26"
"""431050 IRAI"";-;554994,38;554994,38"
"""431060 ITAQUI"";-;1425285,03;1425285,03"
"""431075 IVORA"";-;31900,48;31900,48"
"""431080 IVOTI"";-;499626,43;499626,43"
"""431085 JABOTICABA"";-;273451,83;273451,83"
"""431100 JAGUARAO"";84022,11;1043436,94;1127459,05"
"""431110 JAGUARI"";-;351312,76;351312,76"
"""431112 JAQUIRANA"";-;25294,32;25294,32"
"""431120 JULIO DE CASTILHOS"";-;293579,61;293579,61"
"""431130 LAGOA VERMELHA"";-;1091127,63;1091127,63"
"""431140 LAJEADO"";4346174,02;16749224,35;21095398,37"
"""431150 LAVRAS DO SUL"";-;41890,91;41890,91"
"""431180 MARAU"";40002,96;1378783,41;1418786,37"
"""431190 MARCELINO RAMOS"";-;376193,06;376193,06"
"""431205 MARQUES DE SOUZA"";-;345254,37;345254,37"
"""431210 MATA"";-;65372,27;65372,27"
"""431220 MAXIMILIANO DE ALMEIDA"";-;188911,37;188911,37"
"""431240 MONTENEGRO"";6097,26;5988728,79;5994826,05"
"""431250 MOSTARDAS"";-;49500,16;49500,16"
"""431260 MUCUM"";-;182717,11;182717,11"
"""431265 NAO-ME-TOQUE"";11752,82;598679,93;610432,75"
"""431270 NONOAI"";-;1313527,07;1313527,07"
"""431290 NOVA BASSANO"";-;303790,90;303790,90"
"""431300 NOVA BRESCIA"";-;182838,40;182838,40"
"""431310 NOVA PALMA"";-;513060,22;513060,22"
"""431320 NOVA PETROPOLIS"";39225,30;636574,65;675799,95"
"""431330 NOVA PRATA"";-;1347586,19;1347586,19"
"""431340 NOVO HAMBURGO"";4077466,85;23274871,38;27352338,23"
"""431350 OSORIO"";-;3996506,11;3996506,11"
"""431360 PAIM FILHO"";-;353482,57;353482,57"
"""431365 PALMARES DO SUL"";-;148291,66;148291,66"
"""431370 PALMEIRA DAS MISSOES"";3991,48;3413316,43;3417307,91"
"""431380 PALMITINHO"";-;851229,00;851229,00"
"""431390 PANAMBI"";-;1346000,29;1346000,29"
"""431400 PARAI"";-;181833,80;181833,80"
"""431402 PARAISO DO SUL"";-;173716,47;173716,47"
"""431405 PAROBE"";-;5921966,74;5921966,74"
"""431410 PASSO FUNDO"";17822721,90;79224601,36;97047323,26"
"""431420 PEDRO OSORIO"";-;206504,63;206504,63"
"""431430 PEJUCARA"";-;30881,36;30881,36"
"""431440 PELOTAS"";6815922,76;48511605,98;55327528,74"
"""431447 PINHAL GRANDE"";-;71825,86;71825,86"
"""431450 PINHEIRO MACHADO"";-;126934,86;126934,86"
"""431460 PIRATINI"";-;901667,15;901667,15"
"""431470 PLANALTO"";-;313012,77;313012,77"
"""431480 PORTAO"";955579,76;936181,90;1891761,66"
"""431490 PORTO ALEGRE"";120364144,11;329500647,91;449864792,02"
"""431500 PORTO LUCENA"";-;173160,72;173160,72"
"""431510 PORTO XAVIER"";-;331835,37;331835,37"
"""431515 PROGRESSO"";-;364114,62;364114,62"
"""431520 PUTINGA"";-;53090,52;53090,52"
"""431530 QUARAI"";-;921648,54;921648,54"
"""431535 QUINZE DE NOVEMBRO"";-;110924,56;110924,56"
"""431550 RESTINGA SECA"";-;446528,68;446528,68"
"""431560 RIO GRANDE"";2895847,81;22436411,56;25332259,37"
"""431570 RIO PARDO"";110758,47;2032412,85;2143171,32"
"""431575 RIOZINHO"";-;45588,26;45588,26"
"""431580 ROCA SALES"";-;154551,55;154551,55"
"""431590 RODEIO BONITO"";105611,56;1894585,00;2000196,56"
"""431600 ROLANTE"";83183,76;1058383,34;1141567,10"
"""431610 RONDA ALTA"";-;1532920,70;1532920,70"
"""431620 RONDINHA"";-;199042,14;199042,14"
"""431630 ROQUE GONZALES"";-;107911,75;107911,75"
"""431640 ROSARIO DO SUL"";-;3428876,82;3428876,82"
"""431643 SALDANHA MARINHO"";-;16592,50;16592,50"
"""431645 SALTO DO JACUI"";-;196381,50;196381,50"
"""431650 SALVADOR DO SUL"";-;59341,78;59341,78"
"""431660 SANANDUVA"";-;1246637,77;1246637,77"
"""431670 SANTA BARBARA DO SUL"";8342,52;490420,02;498762,54"
"""431680 SANTA CRUZ DO SUL"";3862423,05;20683609,05;24546032,10"
