"""Munic¡pio"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""352310 ITAQUAQUECETUBA"";-;-;-;1917001,14;2195978,51;2394701,84;2444917,95;2316549,89;2121971,25;1936804,09;2116543,83;1968895,44;1575751,83;1811846,67;1904451,36;1646211,73;2197170,78;2807106,69;2521299,47;7394882,79;2444664,73;2406226,19;2465057,12;2525553,22;2525345,56;2298674,18;1716374,78;2031890,03;59685871,07"
"""352320 ITARARE"";-;-;-;273086,88;268865,27;344968,75;347782,07;399823,71;296684,70;261377,57;320967,40;527340,25;352701,66;434441,34;342027,52;299051,09;292802,35;294449,27;285395,73;305186,06;284673,08;285244,10;270415,56;292072,88;408094,03;284146,06;526018,33;320930,15;8318545,81"
"""352330 ITARIRI"";-;-;-;-;-;-;-;-;-;-;-;-;-;-;36157,48;44401,98;46372,71;55172,35;79663,15;58085,27;40327,66;53554,64;50483,13;44797,02;46559,83;48541,92;105401,13;-;709518,27"
"""352340 ITATIBA"";45,00;1755,00;495,00;992049,03;1029070,57;1103894,67;1162881,12;1060079,49;1154701,33;949062,97;1063357,71;1612546,22;1209593,20;1207405,81;793321,07;719470,23;1279838,25;1062366,56;1129069,70;1578191,89;975845,28;1173811,96;1187728,33;1377930,34;1474681,60;1281726,20;1237948,01;1193774,44;29012640,98"
"""352350 ITATINGA"";-;-;-;99734,47;105939,81;119202,58;131763,94;136052,39;120676,59;117899,53;106587,82;139400,23;90621,79;111801,63;72329,25;86182,28;123483,89;119834,12;133895,45;122510,88;105377,46;101248,40;114701,30;155737,38;129221,06;109122,67;87668,41;118113,00;2859106,33"
"""352360 ITIRAPINA"";-;-;-;39982,26;41104,11;49351,29;58165,43;40537,08;32245,65;29459,40;31558,88;48012,65;34992,49;39939,49;40538,24;11982,37;33146,84;38563,61;40089,93;44357,49;50232,86;50042,86;53568,01;58760,22;52298,67;-;-;-;918929,83"
"""352370 ITIRAPUA"";-;-;-;23418,11;20533,78;25201,28;27501,44;30558,61;47161,16;573,84;35600,48;27339,19;34515,74;30905,23;29084,74;22228,16;32803,97;39979,49;46534,26;32948,68;30367,22;38539,07;37994,21;37254,11;38975,18;32404,02;33343,46;10810,25;766575,68"
"""352380 ITOBI"";-;-;-;3255,96;6815,01;6293,80;8113,23;4583,63;4926,85;972,10;11480,21;9824,06;21540,89;12191,48;33391,20;32926,52;19618,44;6025,46;7513,97;12254,75;13061,67;20114,76;22639,14;25782,58;23617,85;5725,97;6430,64;-;319100,17"
"""352390 ITU"";-;-;-;2368692,08;2430531,55;2859570,22;2882992,09;2600925,67;2975588,63;2943606,65;2922117,74;2822756,78;3099687,58;3978619,58;2627918,99;2228990,32;2241470,29;3157436,49;3180551,97;3337566,54;3205823,90;3084580,29;3103634,79;2997638,38;3082680,41;2844503,74;2372502,56;2222494,82;71572882,06"
"""352400 ITUPEVA"";-;-;1980,00;535950,92;506244,59;616982,31;713794,97;752771,82;685730,41;636457,46;779569,74;765555,27;777648,48;604670,18;336143,67;496817,60;600932,31;723110,63;691459,17;740216,77;688850,14;665109,04;473718,02;485401,96;761225,79;614623,80;510480,76;561981,83;15727427,64"
"""352410 ITUVERAVA"";92,78;30,50;423,28;1217906,31;1080851,39;1141820,32;1160672,75;1170559,49;1171384,65;1160013,05;1357834,70;1282401,18;1471494,93;1219316,40;1106974,49;1175847,40;1125050,00;1115204,84;1068055,19;1167780,85;1366998,82;1337928,01;1276753,42;1358683,80;1312057,01;1154134,30;1206255,96;1079064,75;30285590,57"
"""352420 JABORANDI"";-;-;-;70453,44;64251,86;78315,24;87113,25;73047,21;60780,84;67939,35;58544,20;90328,58;82346,90;82964,58;66894,75;72553,44;75668,00;90906,36;100855,50;106826,21;58269,49;66914,94;103506,79;85327,55;123532,31;120318,63;95468,79;84840,54;2067968,75"
"""352430 JABOTICABAL"";-;45,00;-;859195,56;1070468,35;896974,85;935328,59;932328,98;908090,03;910421,78;976364,42;948018,65;984722,95;939892,01;911177,51;954346,40;963796,67;955585,80;870409,74;955363,18;925926,50;946173,21;931748,90;961879,46;1021434,33;867612,90;949403,05;945077,54;23521786,36"
"""352440 JACAREI"";2019,29;25034,25;60560,99;2841369,99;2738417,98;2921168,53;2961526,93;2871542,71;2624067,05;2743041,26;3045330,11;3067615,59;3338207,01;3175930,85;2820124,34;3026423,77;2978189,53;2977360,48;2980268,79;3271619,29;3033976,71;3075884,77;3294917,34;3324926,30;3293825,09;3085873,32;2812235,49;3211728,38;75603186,14"
"""352450 JACI"";-;-;-;135575,91;127118,01;167015,84;158290,47;180724,18;173803,54;149650,60;203873,63;183525,98;164100,16;173825,33;167540,76;204638,09;193321,06;187113,27;193125,59;187209,88;167423,71;171053,67;166223,88;164607,08;161758,07;153149,45;136056,65;132915,30;4203640,11"
"""352460 JACUPIRANGA"";-;-;-;67919,66;88167,27;93784,96;98227,07;97307,46;99942,18;80219,90;89246,23;99927,74;106104,19;83565,13;67290,58;75094,43;84719,82;85905,61;93507,52;101917,93;89036,44;87387,63;91381,84;100317,47;97290,48;91071,38;87597,86;101891,51;2258822,29"
"""352470 JAGUARIUNA"";-;-;-;795966,25;887762,97;914875,23;3721966,93;1127326,57;1022151,52;977745,32;989357,82;936894,68;958725,22;873979,34;579444,88;593365,27;797866,79;972598,34;910364,84;1109301,92;997127,71;1031968,23;1121993,91;1105115,79;1197254,36;1053155,03;918595,23;675650,79;26270554,94"
"""352480 JALES"";-;-;-;2217993,36;2054958,75;4011138,09;2408513,79;2438135,43;2284787,79;2413288,90;2226658,29;2333322,80;2555987,01;2695985,49;2474647,79;2409771,57;2403210,16;2629281,77;2555710,16;2978999,75;2722377,17;2944605,73;2719896,17;2805828,71;2893335,09;2657496,77;2644924,94;3221984,14;65702839,62"
"""352490 JAMBEIRO"";-;-;-;12188,00;14091,00;20460,00;22297,00;22517,00;20922,00;18359,00;21076,00;22473,00;22165,00;21461,00;18183,00;19129,00;20328,00;21109,00;26070,00;23276,00;21384,00;19866,00;21626,00;22154,00;1210,00;23505,01;23556,01;-;479405,02"
"""352500 JANDIRA"";-;-;450,00;586559,18;675833,08;785846,03;865716,63;830657,04;703933,28;723275,37;723451,74;769334,38;732824,10;643632,93;608320,28;594096,47;602466,04;804662,44;999390,46;977561,58;953555,75;775301,90;835286,50;915937,17;950001,16;1006639,86;722472,58;711076,26;19498282,21"
"""352510 JARDINOPOLIS"";-;-;-;-;-;-;-;745,72;1440,97;31434,09;15315137,43;15367166,94;268358,15;15315377,65;193873,69;146881,10;157686,12;219804,52;15310082,04;191421,59;209075,23;15211665,81;243111,63;321730,56;15439829,46;324907,34;295942,90;-;94565672,94"
"""352520 JARINU"";-;-;-;214918,11;278128,37;171477,26;176601,14;481208,80;363650,96;384304,46;324992,21;460233,31;344570,00;273416,07;297187,33;246362,43;157863,85;185668,02;316994,89;343097,73;141653,79;177931,37;234063,79;236202,97;494669,28;333160,72;239095,15;377417,81;7254869,82"
"""352530 JAU"";47814,09;252102,88;308891,11;7285534,99;7099760,86;7436407,27;7817647,14;7837067,06;7641760,66;7983886,32;7783729,04;7916530,99;8174531,43;7713926,67;7950187,03;8295491,93;7980172,20;8058486,26;8354542,97;8559982,00;8087777,26;8494372,24;8214977,93;8713490,91;8442693,81;7528975,28;6956372,58;5960174,31;196897287,22"
"""352540 JERIQUARA"";-;-;-;467,00;326,90;891,00;1483,73;1459,17;1785,24;1938,05;2621,90;2959,03;2529,64;2679,95;1830,80;2212,61;2315,96;2388,41;2089,39;1643,24;1884,45;1950,99;3775,54;3518,64;3863,73;3695,02;2302,93;4745,13;57358,45"
"""352550 JOANOPOLIS"";-;-;-;44128,65;49656,11;54282,58;-;4586,11;7315,50;52467,81;51763,89;51812,03;43021,66;48987,77;561870,94;54344,83;50588,32;-;-;-;-;-;-;-;-;-;-;-;1074826,20"
"""352560 JOAO RAMALHO"";-;-;-;8665,57;16562,02;17493,67;15402,94;14528,17;19182,28;15367,88;17569,44;21906,65;17395,84;11767,96;8800,08;18029,23;16524,02;20962,25;14874,80;12766,75;8327,87;11488,90;19705,21;17539,64;9733,06;14727,12;14541,78;20751,63;384614,76"
"""352570 JOSE BONIFACIO"";-;-;-;169403,36;169789,62;193313,76;212214,44;180626,14;197628,51;193199,12;192499,38;225426,58;288856,86;255700,99;241967,82;221313,57;253069,52;222687,08;319750,41;268595,40;226807,24;285973,98;259896,08;278925,35;296385,63;284420,36;269635,98;245952,30;5954039,48"
"""352580 JULIO MESQUITA"";-;-;-;350,00;380,00;450,00;470,00;500,00;470,00;270,00;360,00;260,00;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;3510,00"
"""352585 JUMIRIM"";-;-;-;8053,77;7351,16;7432,48;10118,26;4647,99;6112,74;5201,56;6578,78;5977,17;12053,33;10748,16;2712,14;7760,41;7440,59;8429,67;10609,04;5956,74;6179,41;7502,61;7166,91;7353,28;13291,06;15129,43;6728,40;7639,19;198174,28"
"""352590 JUNDIAI"";60,00;104838,91;250511,77;7743397,87;7701566,24;8214023,73;8536445,49;8303714,94;8111660,20;7866344,48;8157402,17;8345803,66;8987788,42;7721921,76;6910971,10;7664075,66;8236315,18;8347378,80;8290345,53;8617433,73;7984837,31;8315284,55;8456350,82;8548830,63;8541718,56;7564665,83;7467127,81;7545555,87;202536371,02"
"""352600 JUNQUEIROPOLIS"";-;-;-;43759,84;78227,23;82263,83;81016,18;84906,49;80019,80;76068,97;58316,71;92160,74;59212,49;61193,56;58516,93;51555,66;86959,79;63903,42;57541,71;55928,12;66237,35;64599,41;88929,08;102306,00;104323,10;81132,12;96154,41;102737,19;1877970,13"
"""352610 JUQUIA"";-;-;-;53393,33;110880,56;116238,39;116588,31;121240,76;114702,04;129815,22;118601,39;121773,83;124267,92;117334,06;107497,81;114997,30;119115,10;145598,04;137049,36;133030,38;130269,68;144175,44;126652,66;133166,60;134786,81;142307,45;121992,30;115473,69;3050948,43"
"""352620 JUQUITIBA"";-;-;-;32922,81;29079,16;38181,39;46004,34;3076336,64;42447,72;139566,63;50101,71;55090,79;-;-;-;-;-;16090,98;16800,21;29915,43;44768,61;41367,24;44759,07;54106,23;17002,31;12510,35;11116,08;11299,98;3809467,68"
"""352630 LAGOINHA"";-;-;-;9555,30;10197,95;9567,40;9658,76;7831,03;13720,44;7668,95;7821,65;6778,45;9907,25;10011,49;6854,87;8226,56;6988,55;10526,86;9725,34;11926,79;8807,25;316,76;2880,53;1841,49;8139,43;8550,75;9484,76;-;196988,61"
"""352640 LARANJAL PAULISTA"";-;-;-;115988,92;120517,72;131739,75;134926,36;118476,65;114405,84;112728,05;119147,28;127263,27;117735,68;114939,24;91789,71;120193,06;124095,90;94312,82;131059,28;-;82436,95;103621,81;121012,27;114269,12;147058,26;155495,50;151625,50;152623,62;2917462,56"
"""352650 LAVINIA"";-;-;-;9577,19;9430,04;12259,74;12433,74;13923,17;12424,59;11583,03;13489,42;11506,53;11512,02;11954,50;10086,67;13683,71;15118,03;7410,97;1602,11;1835,71;1244,90;599,25;14034,90;-;-;-;-;-;195710,22"
"""352660 LAVRINHAS"";-;-;-;1827,26;1904,20;2251,30;2938,55;2795,06;2000,15;2422,20;2560,92;2467,98;2202,60;2148,15;1079,40;10012,85;9864,62;10512,93;11360,13;12627,65;15177,09;20826,95;23183,81;22279,21;-;-;-;-;162443,01"
"""352670 LEME"";1,00;100,00;51,50;1227479,61;1228646,72;1277581,63;1425166,22;1426381,65;1287218,87;1392682,11;1384499,18;1392961,90;1521047,90;1337725,85;1292700,14;1381779,12;1390103,07;1394090,79;1352608,59;1440101,94;1330215,68;1503046,89;1434918,51;1529471,03;1584045,47;1437576,62;1295474,58;1497863,88;34765540,45"
"""352680 LENCOIS PAULISTA"";-;-;-;495631,79;530460,02;578519,38;590304,77;598431,91;529816,29;608620,75;747588,80;651995,22;663649,84;624489,11;530680,19;605729,82;608931,02;653997,21;738854,31;924972,23;762017,97;729964,49;735359,78;899005,67;716306,50;642176,46;696915,44;655994,45;16520413,42"
"""352690 LIMEIRA"";337,70;13386,20;62274,36;3432593,47;3316408,65;3623416,61;4010998,52;4014780,24;3978059,12;4053871,78;4125542,06;3974291,68;4408189,45;3879268,37;3478234,32;3756996,46;3801039,24;3764485,96;3874624,87;3867327,15;3989644,17;4180730,42;4258008,96;4254961,14;4304380,24;4009158,37;3965613,72;3933586,47;98332209,70"
"""352700 LINDOIA"";-;-;-;326510,40;360242,47;383450,63;623282,96;485636,11;482116,86;516795,59;450919,41;486785,60;581910,51;440609,18;352382,32;483851,11;517544,91;451609,89;300590,90;399256,90;339765,55;407375,90;390169,33;524135,64;549759,12;518881,73;397985,42;578982,27;11350550,71"
"""352710 LINS"";-;-;-;248338,32;225556,11;275258,73;295481,25;298595,06;284689,96;275854,10;292653,76;295256,73;297349,27;241454,59;270681,68;287434,31;287695,63;290888,36;282880,64;320280,70;317694,38;281862,35;307960,04;317679,65;311168,59;291497,18;278876,74;277076,18;7154164,31"
"""352720 LORENA"";-;13,72;3682,55;1025723,04;1005474,38;1129974,72;1189789,64;1068301,48;1056674,28;1072964,66;1125455,64;1129891,87;1222527,85;1061549,48;952372,63;1028469,25;999950,40;866587,61;1022328,75;1069802,87;1071292,27;1068898,07;992788,49;1051593,51;1009592,66;953768,17;909800,63;950416,03;26039684,65"
"""352725 LOURDES"";-;-;-;882,55;2653,20;1898,90;6248,78;2746,69;1663,41;1194,54;8562,88;2074,70;3712,95;2888,64;1732,36;3297,42;3811,27;5183,88;2805,99;4751,38;4347,71;3207,87;4977,21;3132,03;2531,38;4833,28;1660,53;1580,08;82379,63"
"""352730 LOUVEIRA"";722,50;-;-;468663,45;542264,96;618541,44;714807,35;650575,00;646273,38;510922,20;663233,98;734071,28;683194,62;510432,45;354636,24;496528,77;545834,93;628628,68;503001,11;705304,16;729512,32;754291,14;706501,52;730456,74;712187,14;675065,42;578631,87;588673,15;15452955,80"
"""352740 LUCELIA"";-;-;-;50975,48;68368,66;82849,37;81712,92;79098,37;81350,66;77700,43;81619,92;93790,73;91188,85;94311,25;67319,51;67007,82;109889,25;108296,58;90709,88;85725,27;77268,38;97373,18;52494,81;69306,62;86082,75;84858,22;80192,59;-;1959491,50"
"""352750 LUCIANOPOLIS"";-;-;-;3592,96;3034,62;2374,04;10486,05;3186,24;11770,08;1963,51;2307,43;8268,92;2803,05;7237,78;3928,83;2340,22;2872,94;2677,64;9185,33;3034,14;2132,36;10155,44;3076,05;2990,01;9846,73;3924,55;5929,93;5258,38;124377,23"
"""352760 LUIS ANTONIO"";-;-;-;43495,66;33116,93;40666,48;35522,83;42503,10;44357,25;37009,79;41114,71;53223,95;46218,72;50300,22;27885,46;34457,56;49972,77;47205,32;54833,06;50737,08;47329,37;41452,11;64534,32;73108,89;72566,81;77851,91;66539,70;74674,65;1250678,65"
"""352770 LUIZIANIA"";-;-;-;881,15;1473,74;1784,54;2068,14;2389,48;1508,78;261,61;1551,69;2132,10;2142,72;7089,40;6700,02;7260,00;7299,40;5139,59;8250,79;8385,01;11178,53;7589,23;7152,49;8810,80;5664,28;6308,06;2324,13;1388,59;116734,27"
"""352780 LUPERCIO"";-;-;-;434,31;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;434,31"
"""352790 LUTECIA"";-;-;-;19273,43;20035,03;22923,67;25486,63;23109,66;20631,37;20787,86;10168,74;27283,89;-;25596,61;14715,58;19938,55;22196,53;20421,05;17549,10;21520,12;20066,90;16489,61;1483054,47;12642,30;20069,18;19704,74;13170,35;27339,56;1944174,93"
"""352800 MACATUBA"";-;-;-;82953,61;98616,37;110233,03;123398,17;98508,67;105792,54;105063,57;111446,31;120576,14;96054,52;93323,60;92036,86;102482,25;117402,39;128945,01;126663,22;137034,39;109031,32;105503,56;126031,75;130623,74;127671,08;119897,09;106147,46;96844,32;2772280,97"
"""352810 MACAUBAL"";-;-;-;69893,17;33451,13;55538,06;62272,52;60378,73;64684,82;74945,59;74895,29;78739,06;75754,07;70415,22;68085,63;152834,09;78965,17;75501,07;76738,31;146186,62;67273,54;34643,69;38259,97;40392,66;37567,35;37514,63;33935,81;36459,51;1645325,71"
"""352820 MACEDONIA"";-;-;-;2563,56;1727,68;1230,17;1780,92;2275,69;1486,08;2192,96;1700,23;1774,66;1967,48;2090,97;919,07;908,15;1940,22;2183,86;2345,03;2768,53;3247,64;2306,18;3145,16;11938,31;4155,68;12258,96;15676,03;11225,72;95808,94"
"""352830 MAGDA"";-;-;-;9067,05;12417,39;16007,46;16796,39;13103,56;13082,80;14989,39;14051,19;12006,24;10588,44;-;8618,96;5586,70;7529,85;9989,77;29837,44;16996,19;12327,15;13624,30;14294,92;19176,07;8433,73;9045,77;6016,91;13152,87;306740,54"
"""352840 MAIRINQUE"";-;-;-;157987,79;160153,29;192037,70;212445,44;220649,94;194687,00;206411,09;215164,21;217794,68;219762,76;185363,04;178111,45;201361,50;202382,80;215125,87;234097,63;226635,09;196643,92;199586,65;219032,88;215732,20;278130,57;250411,13;214007,72;212719,95;5226436,30"
"""352850 MAIRIPORA"";-;-;-;522701,03;567033,25;616931,08;813463,76;684852,90;600153,50;552127,56;625756,66;666172,44;639951,00;565032,88;470037,62;517545,50;576328,29;583415,79;615201,62;655330,81;558741,07;580280,20;673543,02;658069,03;668689,32;633805,92;555245,87;576868,55;15177278,67"
"""352860 MANDURI"";-;2078,45;3225,00;21619,92;21932,39;34870,17;38792,48;50887,54;33923,60;41781,05;44391,38;42673,93;45082,32;39436,70;35809,10;41202,50;37078,88;43222,46;40185,71;38569,08;32637,80;38053,39;50439,96;46892,12;39142,37;43417,46;35368,66;-;942714,42"
"""352880 MARACAI"";-;-;-;96522,48;99729,87;120207,48;169046,56;182067,82;155018,55;153563,95;151865,28;123521,98;191758,87;159040,54;86201,13;93465,19;131771,47;173744,09;146338,12;142533,93;124574,76;120743,04;116202,96;120490,95;119474,03;126878,37;118207,15;147873,14;3370841,71"
"""352885 MARAPOAMA"";-;-;-;6736,54;7824,66;11174,06;12116,43;11714,76;12347,94;10695,70;12652,47;11620,13;11288,06;14665,54;11969,93;11350,06;11905,17;12434,48;14183,59;15313,53;10826,09;16915,42;20179,52;21730,88;22254,25;19148,96;21161,19;17103,10;349312,46"
"""352890 MARIAPOLIS"";-;-;-;5330,37;4713,32;4859,91;8469,64;9650,13;9537,97;10279,62;10923,02;10778,21;10418,44;10766,04;8313,44;5096,58;9647,42;9809,50;8953,58;9760,29;8917,35;9441,15;10180,47;9461,23;10500,41;8316,24;8363,08;4811,82;217299,23"
"""352900 MARILIA"";-;27785,84;20224,97;6605160,71;6661216,49;7153663,04;7132834,14;7181918,43;6881456,84;7040631,78;7282243,45;7437359,66;7810578,37;7232952,83;7781097,16;7288689,71;7203100,44;7329630,64;7343760,84;8215855,01;8043381,26;8441983,91;8438950,20;8395562,48;8865517,94;8424661,20;8131563,19;8278485,32;190650265,85"
"""352910 MARINOPOLIS"";-;-;-;6802,44;4658,36;6250,31;6655,82;5609,27;4554,75;6225,10;6486,85;5773,95;4916,35;4185,75;3385,80;4158,00;3930,30;3128,40;1826,55;1910,70;3489,75;39,60;94,05;103,95;733,35;3651,47;2696,38;4579,20;95846,45"
"""352920 MARTINOPOLIS"";-;-;-;100171,40;65407,04;65476,83;65781,69;72779,26;103560,64;95092,55;73701,43;113430,08;109620,60;98519,99;93357,90;110942,79;63812,99;89839,04;82284,03;79954,49;83586,75;89706,12;88396,44;87366,31;115245,52;82514,39;79879,90;81633,20;2192061,38"
"""352930 MATAO"";-;-;-;869427,96;843862,18;858106,83;943783,37;928353,65;922487,83;936816,95;945933,49;947878,69;1046684,84;974718,02;926804,73;944694,57;932592,43;989683,41;1018634,49;1050318,53;963433,62;1078953,17;1080936,00;1083593,77;1084329,75;973802,10;957697,73;987544,57;24291072,68"
"""352940 MAUA"";48,74;292,34;409820,26;1984082,51;2193066,71;2516164,47;2562288,83;2578053,51;2380708,17;2287966,44;2310587,88;2323113,64;2550261,57;2409242,13;2167937,31;2301852,37;2411141,02;2525330,51;2672604,92;2745260,11;2331180,70;2424538,66;2647780,03;2668553,72;2663827,97;2415328,98;2305264,31;2131692,09;60917989,90"
"""352950 MENDONCA"";-;-;-;17707,00;20324,23;23906,32;22558,91;17249,32;15632,03;17680,99;22789,71;17849,28;18327,44;11097,43;17485,74;17080,31;15880,79;27544,01;23346,77;34969,01;21802,49;28543,64;23475,35;21345,39;17536,98;14537,94;-;-;468671,08"
"""352960 MERIDIANO"";-;-;-;9473,08;5948,44;5456,24;6929,72;6333,07;6259,79;6062,63;6939,51;6877,07;7277,59;6781,41;7175,69;659,94;6240,69;7149,58;7572,25;5540,11;3697,79;6169,40;6285,43;7072,60;6398,46;6290,12;4747,76;6540,03;155878,40"
"""352965 MESOPOLIS"";-;-;-;-;-;-;-;-;-;7875,00;5521,42;12186,01;9306,47;11897,93;13336,84;19890,36;15001,50;14069,47;16428,77;13027,98;30786,35;37224,87;31214,71;39723,03;39390,02;34393,25;26061,92;16218,45;393554,35"
"""352970 MIGUELOPOLIS"";-;-;-;87514,63;89304,91;99207,44;118725,40;121271,58;125233,53;106120,54;102412,73;107258,04;106665,57;95631,61;93461,87;100907,11;82052,33;67000,97;88092,41;114514,23;84345,26;83054,73;105228,74;105659,41;99813,40;94869,95;114156,16;111846,34;2504348,89"
"""352980 MINEIROS DO TIETE"";-;-;-;5279,70;5199,99;5781,45;4739,23;5110,72;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;26111,09"
"""352990 MIRACATU"";-;-;-;74760,85;99438,79;97177,58;113372,76;119400,32;95646,70;79869,44;98311,91;91495,49;104416,47;97911,73;82942,56;90908,51;100952,52;126323,94;139116,79;117314,98;109108,70;109651,29;112950,19;109494,49;115602,10;105711,58;-;-;2391879,69"
"""353000 MIRA ESTRELA"";-;-;-;2382,62;3915,33;3574,78;4400,97;4513,23;5437,26;5256,05;5525,61;5513,92;5749,47;5681,84;3278,60;3672,71;13323,61;12765,59;5097,39;8568,61;12493,38;16506,34;17084,46;19023,77;17686,40;15625,71;-;-;197077,65"
"""353010 MIRANDOPOLIS"";-;-;16,15;264359,64;105243,67;328659,34;330603,52;330370,68;276276,64;283185,22;287356,06;279788,49;301332,45;270301,36;261754,67;303434,76;1235473,62;300915,11;719396,67;323753,66;315510,26;336468,47;353014,22;351702,87;442973,70;339428,33;337405,66;340548,44;9019273,66"
"""353020 MIRANTE DO PARANAPANEMA"";-;-;-;101574,65;123118,56;123484,57;101366,87;146937,02;141495,45;121606,46;153692,50;151653,45;153711,52;152473,83;130536,38;99046,44;107275,39;114770,73;124660,97;142862,75;105602,18;127058,23;126419,77;145260,70;147609,53;129099,43;134738,29;112168,47;3218224,14"
"""353030 MIRASSOL"";-;-;-;126784,61;251347,07;219246,23;372552,16;343126,90;291267,91;277981,04;305505,81;305065,33;321165,85;309082,03;212731,69;323776,44;323240,72;323767,21;331564,79;356124,83;308938,81;212813,37;226113,86;227601,49;304296,66;92831,46;101834,73;103946,01;6572707,01"
"""353040 MIRASSOLANDIA"";-;-;-;596,99;708,12;691,26;695,81;525,47;221,99;295,90;361,73;808,42;1092,18;304,75;317,26;327,29;301,62;287,89;263,37;286,53;-;-;-;-;-;-;-;-;8086,58"
"""353050 MOCOCA"";-;21285,75;18714,86;475992,71;511834,40;536544,94;573049,21;513632,05;494055,24;488586,55;573234,63;573639,76;533148,30;515402,70;491353,62;438226,50;502898,29;452947,88;472082,54;470082,64;423169,61;437133,92;459982,67;497365,93;483785,68;429644,38;347740,08;313519,60;12049054,44"
"""353060 MOGI DAS CRUZES"";45,00;2801,50;293130,21;6145590,19;6379680,65;6716537,53;7018493,78;6647423,87;6281590,53;6366917,24;6766698,06;6687983,68;7072526,00;6592360,63;6216180,35;6665968,92;6705616,41;7091498,79;7418144,02;7521703,01;7316787,88;7669789,46;7854762,72;7685749,15;8172436,69;7665356,16;7327899,36;6945057,44;175228729,23"
"""353070 MOGI GUACU"";-;-;1590,42;1352070,47;1346694,49;1083119,22;1625722,94;1642860,90;1575944,62;1520592,67;1635042,85;1795734,84;1791752,44;1737817,69;1586229,12;1885418,59;1775376,11;1807058,23;1735099,11;1673168,85;1602336,62;1698265,18;1746303,72;1768687,16;1877928,70;1691772,84;202544,65;210765,42;38369897,85"
"""353080 MOGI MIRIM"";6,30;88,20;19689,64;1044314,87;1035680,68;1275701,04;965224,40;1045431,20;967248,09;1115216,84;945295,03;1194188,44;1254719,11;1223014,74;1153532,29;979808,99;984777,93;1205346,87;1245575,59;1204960,49;899498,16;864450,99;1020122,74;1024054,78;1082526,50;1142736,86;1100855,95;932793,62;26926860,34"
"""353090 MOMBUCA"";-;-;-;11584,38;12790,42;12835,39;15523,17;23822,56;14461,41;24743,65;23963,59;20765,81;21964,03;23384,18;12103,08;20026,15;19840,60;29126,62;3552,25;17845,08;15438,13;14887,28;36994,68;29015,51;34655,14;29720,35;33209,31;29053,53;531306,30"
"""353100 MONCOES"";-;-;-;1685,27;1614,95;3385,01;5013,85;2926,38;3939,11;4410,68;3860,91;4686,69;3033,76;1198,42;1922,49;7662,59;4062,01;2103,86;9368,00;9786,34;9991,57;11419,22;7766,47;7394,54;15306,38;12581,84;3441,38;60945,11;199506,83"
"""353110 MONGAGUA"";-;-;45,00;528096,57;399696,55;463692,41;541705,61;536375,95;428304,83;400258,05;420032,62;478691,83;512054,43;520033,63;442221,78;566538,71;475577,96;401438,33;502100,73;517117,91;464549,16;411210,66;384613,87;495695,17;513199,15;473008,60;457414,20;563154,94;11896828,65"
"""353120 MONTE ALEGRE DO SUL"";-;-;-;47987,40;52163,74;53846,58;59195,51;63938,51;63857,06;65626,56;58385,33;58618,48;66750,74;54851,77;54971,39;60945,31;56525,34;68897,86;62766,44;67634,18;59915,96;64852,75;60862,44;61819,16;62482,46;49775,92;46007,62;48594,49;1471273,00"
"""353130 MONTE ALTO"";-;-;-;386533,55;398768,32;406907,75;488772,28;449452,49;434708,36;401396,98;441941,48;470081,49;472166,97;408820,04;338486,07;446994,75;460356,11;479404,98;458450,17;426586,01;410219,87;445936,03;411285,72;442719,43;441929,82;394541,25;308676,70;397126,59;10622263,21"
"""353140 MONTE APRAZIVEL"";-;-;180,00;73075,17;71170,88;76964,41;90822,02;89563,38;96699,58;125477,69;131301,19;148765,35;158183,02;132435,10;107677,32;138502,59;152857,08;186997,58;231414,66;230848,26;208609,85;209012,49;225660,14;236221,27;266220,40;263811,17;245471,43;289407,43;4187349,46"
"""353150 MONTE AZUL PAULISTA"";-;-;-;170158,90;178062,84;186570,53;192894,36;188155,28;226431,74;328148,22;396394,85;323715,03;421011,71;302721,77;372255,85;295568,50;361902,65;386204,44;367544,43;422448,76;338566,55;810306,20;609072,64;660983,11;616788,04;743091,19;679080,07;827290,53;10405368,19"
"""353160 MONTE CASTELO"";-;-;-;1409,78;2512,23;3705,28;2266,43;2784,16;1803,07;2631,70;2982,43;2890,22;1276,35;2020,89;1607,53;1891,79;3160,72;3037,28;3211,58;2881,33;2694,74;2445,71;2503,42;2488,52;2761,01;2242,85;2098,09;1619,29;60926,40"
