"""Munic¡pio"";""2023/Ago"";""2023/Set"";""2023/Out"";""2023/Nov"";""2023/Dez"";""2024/Jan"";""2024/Fev"";""2024/Mar"";""2024/Abr"";""2024/Mai"";""2024/Jun"";""2024/Jul"";""2024/Ago"";""2024/Set"";""2024/Out"";""2024/Nov"";""2024/Dez"";""2025/Jan"";""2025/Fev"";""2025/Mar"";""2025/Abr"";""2025/Mai"";""2025/Jun"";""2025/Jul"";""2025/Ago"";""2025/Set"";""2025/Out"";""2025/Nov"";""2025/Dez"";""2026/Jan"";""Total"""
"""354660 SANTA FE DO SUL"";-;-;-;-;-;112237;106102;155187;165617;143327;130301;116727;154281;158720;139201;180872;119736;128905;122156;123323;135698;130058;119792;126033;112815;153441;140212;124693;109167;101487;3310088"
"""354670 SANTA GERTRUDES"";-;-;-;-;-;55103;56154;58865;84234;85064;53088;64670;73424;73172;52540;54239;52671;61872;62289;68093;72349;75476;63189;65119;66713;65865;65342;-;-;-;1429531"
"""354680 SANTA ISABEL"";-;-;-;2648;2579;69518;76199;70441;75627;86641;106672;54494;57586;46486;70547;81370;86836;128622;115553;80556;87862;103804;82684;78376;89625;92917;95866;84137;77758;61521;2066925"
"""354690 SANTA LUCIA"";-;-;-;-;-;6723;9684;7605;10199;12967;10509;6992;7125;10508;10903;8638;9052;9498;10390;13457;12586;12732;8367;10724;9318;8393;10385;8239;6847;8561;240402"
"""354700 SANTA MARIA DA SERRA"";-;-;-;-;-;13043;16498;20278;6732;22631;22336;16170;16148;16908;16143;7743;13314;18162;17386;21010;24643;19437;16429;20213;18157;22544;24131;8513;-;-;398569"
"""354710 SANTA MERCEDES"";-;-;-;-;-;6199;6473;8788;10404;7843;8105;7043;8141;9500;7554;7941;7629;3455;7949;7620;8805;9232;9180;7891;5909;3835;3579;3612;2989;2225;171901"
"""354720 SANTANA DA PONTE PENSA"";-;-;-;-;-;1515;1248;1124;1486;1455;1414;1377;2164;2730;2136;2763;1445;1562;2152;2753;2688;2970;4193;4373;4186;5250;4320;4066;4274;4096;67740"
"""354730 SANTANA DE PARNAIBA"";-;-;636;5465;12035;395853;411290;460684;504199;483677;441470;417910;463086;385575;351970;328109;306028;358096;389912;430031;440888;447197;376459;377411;413938;430102;440639;279916;295731;327018;9975325"
"""354740 SANTA RITA D'OESTE"";-;-;-;-;-;885;745;713;943;823;816;320;295;368;255;248;494;5765;3996;3465;4241;5308;5218;5399;5801;5996;5724;5753;5249;5353;74173"
"""354750 SANTA RITA DO PASSA QUATRO"";-;-;-;-;-;36653;36766;39109;45409;33990;36532;38322;42563;43630;43645;37105;34419;42052;48418;47780;50441;48889;48554;47999;54426;57752;58076;50770;54404;56334;1134038"
"""354760 SANTA ROSA DE VITERBO"";-;-;-;-;-;21092;22472;23366;24221;20331;26002;23489;19272;21362;22230;27589;29309;35534;25455;21572;24798;22983;29341;24977;23291;24928;27496;25764;25124;22368;614366"
"""354765 SANTA SALETE"";-;-;-;-;-;2146;2505;2113;3032;2425;1490;1507;2646;1893;1330;1883;2267;2886;3195;2961;2731;2540;2166;4311;2581;2352;4429;4751;3878;4297;68315"
"""354770 SANTO ANASTACIO"";-;-;-;-;-;18220;18136;18718;20772;19651;19534;18767;20396;22881;20295;18987;24403;16035;15956;28709;20024;19879;17267;21715;20113;23599;22723;21265;18073;21214;507332"
"""354780 SANTO ANDRE"";-;-;3821;2434;20106;2257280;2260693;2336977;2485843;2424418;2352033;2320928;2366891;2439210;2568981;2458054;2138923;2482911;2404204;2307835;2234105;2187880;2239819;2387770;2311640;2404661;2430020;1943573;1789439;2065263;57625712"
"""354790 SANTO ANTONIO DA ALEGRIA"";-;-;-;-;4;14158;15215;20103;20720;19106;18154;20891;19593;17317;23976;25706;20194;22828;24922;22977;27279;25992;19629;24577;25684;28366;20414;17886;16833;15524;528048"
"""354800 SANTO ANTONIO DE POSSE"";-;-;-;-;-;74827;63949;79104;131365;89756;75303;84137;88897;75096;60203;47347;46140;44988;66434;80985;68842;75316;63977;63994;85536;87229;81463;71456;65020;81746;1853110"
"""354805 SANTO ANTONIO DO ARACANGUA"";-;-;-;-;-;15010;12976;15915;15141;16317;19209;19627;14176;15727;15087;12547;9910;13800;15524;14644;14734;15716;11917;15146;15968;20314;20829;16836;12649;16485;386204"
"""354810 SANTO ANTONIO DO JARDIM"";-;-;-;-;2;10299;9478;13073;15739;12376;11024;10298;12087;14721;13971;13811;12395;12980;13769;13385;17107;15971;12635;13276;13804;13797;10537;9043;6846;-;302424"
"""354820 SANTO ANTONIO DO PINHAL"";-;-;-;-;-;2483;3434;7384;7976;8485;2951;8159;7915;7363;7983;7482;7152;5923;8349;7199;7854;8559;8187;8425;9092;8275;8453;8013;6137;6774;180007"
"""354830 SANTO EXPEDITO"";-;-;-;-;-;209;264;201;214;95;7;1628;1165;1566;1774;2001;1216;1728;1854;1972;2198;1794;1317;2291;2571;2772;2759;536;2784;1934;36850"
"""354840 SANTOPOLIS DO AGUAPEI"";-;-;-;-;-;12557;12818;13183;15411;2071;14595;13864;15514;14721;15044;12261;12293;14666;12832;12402;14351;17783;16406;16616;19165;20818;20670;18031;19139;18361;375572"
"""354850 SANTOS"";-;-;12088;687;7371;2411433;2384694;2552623;2683096;2471978;2580289;2670457;2715544;2680443;2829435;2721950;2636455;2694679;2792176;2738095;2880495;2891226;2991017;2886403;2924106;2901100;3023911;2739488;2520377;2528019;67869635"
"""354860 SAO BENTO DO SAPUCAI"";-;-;-;-;-;5074;3932;6275;5508;5195;2941;4471;3265;184;13547;4566;4892;2865;3408;2868;5282;4940;5392;6289;6021;5731;5228;5416;5093;5131;123514"
"""354870 SAO BERNARDO DO CAMPO"";-;-;2504;2344;24666;2362758;2274807;2477493;2611122;2457792;2363000;2408162;2484463;2537918;2669567;2445769;2137642;2495716;2510259;2529385;2566005;2624698;2522252;2644983;2606185;2717125;2736085;2472716;2321756;2434826;62441998"
"""354880 SAO CAETANO DO SUL"";-;-;12;10;23;764226;740886;808893;866699;783819;774269;790805;844303;833461;882438;811803;771797;832261;839094;854847;867429;878073;826058;857197;849529;895165;889336;713312;683926;699498;20359169"
"""354890 SAO CARLOS"";-;-;91;84;6739;150140;153523;206469;231318;254102;194969;206417;176781;150220;142661;100199;120521;197925;238827;250049;246760;468900;168750;171649;151160;180347;207091;146383;112247;151203;4785525"
"""354900 SAO FRANCISCO"";-;-;-;-;-;474;376;407;411;508;399;417;561;5792;5974;6290;4926;6421;6922;6340;6836;7631;7189;6336;7285;7929;7519;7449;4826;5874;115092"
"""354910 SAO JOAO DA BOA VISTA"";-;-;-;1;181;1454881;1501471;1602406;1623765;1541463;1591530;1687212;1550559;1741047;1825754;1701017;1750414;1850397;1829999;1850531;1846160;1911753;1902005;1896741;1951787;2014664;2032389;1867618;1739857;1801713;44067315"
"""354920 SAO JOAO DAS DUAS PONTES"";-;-;-;-;-;807;862;822;1048;945;957;843;991;998;1093;945;713;927;1048;887;1108;1102;830;957;1127;1188;1030;879;1356;1017;24480"
"""354925 SAO JOAO DE IRACEMA"";-;-;-;-;-;4643;3979;2682;1001;1685;1557;1652;1810;1350;1313;1165;821;781;914;912;1046;1201;712;887;896;996;1471;1128;1042;1202;36846"
"""354930 SAO JOAO DO PAU D'ALHO"";-;-;-;-;-;3532;3908;4288;5069;3058;3081;3337;4010;5031;4228;3550;2907;4395;3916;3632;4682;5245;4240;5362;4565;5310;5197;4749;3883;4348;105523"
"""354940 SAO JOAQUIM DA BARRA"";-;-;-;-;-;111697;114219;103854;119626;115082;116376;98854;110602;116012;103547;97124;93340;97256;95572;94880;112183;106356;108079;105611;108308;114485;101621;98976;87547;84911;2616118"
"""354950 SAO JOSE DA BELA VISTA"";-;-;-;-;-;6405;7198;7755;9285;8713;8476;7125;8429;8456;9203;8277;9415;7963;6194;9040;9692;8358;8584;8461;8844;8967;7796;5398;5962;4950;198946"
"""354960 SAO JOSE DO BARREIRO"";-;-;-;-;-;6458;8770;9751;10233;4583;10414;10638;10263;9194;8588;8378;8229;8467;7952;4568;8183;8474;8323;10208;10541;16177;16048;-;-;-;204440"
"""354970 SAO JOSE DO RIO PARDO"";-;-;-;4;7216;48278;64962;62411;68836;95349;88051;78809;73017;87548;77496;69983;72787;85448;74632;61251;69463;78640;96720;76791;80317;77944;70568;76906;65170;59477;1868074"
"""354980 SAO JOSE DO RIO PRETO"";-;-;4268;1620;5105;3358502;3358176;3388534;3631073;3484122;3488589;3668324;3731371;3815596;3879626;3773866;3581228;4058532;3996170;3809390;3931916;3991257;3905939;4134309;4134226;4260480;4279126;3430383;3602576;4056381;94760685"
"""354990 SAO JOSE DOS CAMPOS"";-;-;2749;476;28698;2548610;2475668;2499661;2407674;2426944;2577842;2546407;2689010;2720883;2844026;3117247;2359840;2678835;2791638;2922645;2869012;2960883;2968954;3021875;3011610;3009023;3048033;2897847;2726532;2832997;68985619"
"""354995 SAO LOURENCO DA SERRA"";-;-;-;-;-;16672;20029;24506;25941;25685;22634;16004;14780;16747;18222;16968;17031;18977;18746;20782;21048;23678;21283;23471;20648;26138;27835;25769;24355;23047;530996"
"""355000 SAO LUIS DO PARAITINGA"";-;-;-;-;-;970;1151;2008;6989;6474;5622;4990;4985;5558;5563;4912;4728;5947;10638;5838;6034;6197;6405;5410;5572;6613;6653;6450;5872;5440;137019"
"""355010 SAO MANUEL"";-;-;-;-;-;41106;34764;37368;35560;32826;31075;28325;26790;30879;38774;32354;30032;27792;26058;23232;21358;35169;31649;38697;128356;39348;23327;38425;30037;31685;894986"
"""355020 SAO MIGUEL ARCANJO"";-;-;-;-;-;61570;57120;69554;74561;73356;69981;65988;68196;72479;72712;63041;52310;67875;65137;55701;57545;68324;59085;60720;74708;86243;87775;84393;348950;477315;2394639"
"""355030 SAO PAULO"";-;38;46096;106985;1994875;33919071;34353734;35279833;36422360;35349690;34765950;34618707;36253267;34825528;37259827;34386481;33085601;35075317;35691823;36303233;37556028;38137011;36394766;38508418;38692927;40476529;40546058;35286923;34790656;33508873;903636605"
"""355040 SAO PEDRO"";-;-;-;-;-;131864;116944;143632;154666;179244;160265;145190;150058;120476;133227;119764;116586;117810;113916;107807;108772;146327;107083;134470;117666;138128;105726;99652;88176;98155;3155604"
"""355050 SAO PEDRO DO TURVO"";-;-;-;-;-;5551;3355;4649;8655;4341;1251;4781;6936;2411;7666;5592;3203;6805;7931;8244;5538;7390;7021;8462;7502;7489;7186;1202;4478;3080;140719"
"""355060 SAO ROQUE"";-;-;-;-;-;81835;78955;91676;107162;103578;91926;89172;91480;94483;94726;85199;80294;91384;90288;99400;104061;93787;88631;93489;89792;99472;110247;97393;87455;100935;2336820"
"""355070 SAO SEBASTIAO"";-;-;-;-;-;136843;98425;132890;189445;211171;845524;288482;304772;558211;249657;525780;184271;328397;260522;244668;254520;270091;217389;204498;226852;230628;240250;217833;211779;227206;6860104"
"""355080 SAO SEBASTIAO DA GRAMA"";-;-;6;1;78;21118;20308;25006;29554;25151;24217;32048;28373;34821;31688;27347;16441;41186;32498;29605;37292;33316;31898;25507;8795;12790;12409;11889;13591;11293;618226"
"""355090 SAO SIMAO"";-;-;-;-;-;25173;31822;31858;30824;32256;31075;26309;32566;20760;33622;29920;24506;28206;37708;37212;32705;32166;30516;30973;36777;35165;36139;33426;30300;34176;786160"
"""355100 SAO VICENTE"";-;-;878;2510;3416;373079;396884;461172;480117;467613;451890;429960;491699;481796;496029;446728;423135;437007;422696;474597;486079;463799;478306;437595;423540;443474;449208;387435;367867;354402;11032911"
"""355110 SARAPUI"";-;-;-;-;-;19218;16406;30050;32142;30589;29321;23754;23958;29317;27592;25634;23320;26279;27132;27054;32000;35050;31043;31368;32848;34829;32844;31911;29897;27921;711477"
"""355120 SARUTAIA"";-;-;-;-;-;2293;1862;1804;1722;1270;1408;1500;1678;1038;1633;1727;21726;1548;1595;1751;1911;2040;1948;1677;1960;1906;2012;2152;2093;2301;64555"
"""355130 SEBASTIANOPOLIS DO SUL"";-;-;13;-;-;1474;1498;1427;1867;1817;2180;2332;2140;1345;2292;2222;-;895;1387;979;2037;1244;881;1722;1603;2687;2390;2171;1680;2250;42533"
"""355140 SERRA AZUL"";-;-;-;-;-;21511;21093;33629;14770;2700;37624;16636;18032;16364;17514;6644;12239;21541;28836;25834;20326;22547;18488;24387;33547;23233;36956;14870;23543;32388;545252"
"""355150 SERRANA"";-;-;-;-;-;45837;74240;73764;77307;69315;64193;39568;34371;77192;62757;68501;60927;71392;77061;77720;77525;88510;82543;78760;84563;85973;92691;86703;66208;82759;1800380"
"""355160 SERRA NEGRA"";-;-;-;-;-;42437;48714;44530;49914;46856;46716;52218;52565;53848;54420;50407;46267;50645;58624;56292;73467;85690;86611;90847;90175;99615;97921;81685;84367;109270;1654101"
"""355170 SERTAOZINHO"";-;-;-;-;-;219709;100118;43394;248579;152661;126369;404772;122869;143905;28670;137678;163281;217782;232715;229299;174714;191502;178965;196222;286676;167071;808827;153481;180812;243673;5153744"
"""355180 SETE BARRAS"";-;-;-;-;-;8712;11541;12344;11697;12051;14087;10308;12067;10911;13047;11168;6589;10570;10467;13116;14211;6313;5602;11118;18611;20425;21124;20854;19687;18177;324797"
"""355190 SEVERINIA"";-;-;-;-;-;12337;12610;15236;20999;22964;15015;13292;13854;16071;15075;14032;12981;16504;18456;19573;20743;23682;22185;19757;25033;24256;126787;20982;19813;20804;563041"
"""355200 SILVEIRAS"";-;-;-;-;-;3631;3327;4042;4616;4602;4693;3853;1118;4792;5323;3745;3643;3877;4030;4126;4134;4379;4529;15518;5648;5140;4914;5283;4552;4350;117865"
"""355210 SOCORRO"";-;-;-;-;-;20662;21063;21311;25323;24738;25397;23933;22063;25316;24773;21163;11154;11260;11141;2324;13567;1023;14303;14335;16086;330217;29029;26571;28050;17636;782438"
"""355220 SOROCABA"";-;-;41;5338;53575;3577052;3577874;3767162;3948212;3933792;3857868;3935480;4005788;3989876;4139681;3970789;3893800;4076120;4224731;4307285;4289889;4387650;4307543;4310236;4426168;4605451;4464766;4095557;3546680;3038574;100736978"
"""355230 SUD MENNUCCI"";-;-;-;-;-;20953;21030;21292;25567;24567;23305;22656;24246;20153;22745;21376;16543;23046;25828;22655;22848;18486;15572;20805;23618;19337;11299;25106;17699;14763;525495"
"""355240 SUMARE"";-;-;-;-;165655;449670;518518;591211;667337;783679;705490;634078;710276;700916;648120;543409;701080;363560;649656;761593;454035;751153;752787;579385;762259;584533;571445;535922;560957;342325;15489049"
"""355250 SUZANO"";-;-;-;2;1441;461346;500662;568008;610678;536689;459123;429798;466216;478211;462313;431948;392246;449640;487777;494316;518722;535370;459960;481947;480099;508037;486338;457981;407931;454332;12021131"
"""355255 SUZANAPOLIS"";-;-;-;-;-;6270;7529;9255;9072;9064;8467;8198;7818;8296;9520;9846;8505;9062;9897;9130;10805;10671;8880;7386;8140;9112;7873;8518;7798;-;209112"
"""355260 TABAPUA"";-;-;-;-;-;28266;29372;31709;38810;33819;31007;26265;25359;31379;30870;26660;31424;29233;28352;31737;29458;29396;27375;28737;29187;32355;32569;25935;24758;25922;739954"
"""355270 TABATINGA"";-;-;-;-;-;16517;11672;14739;14285;17428;15255;14214;15358;15911;15717;34280;10842;16109;9142;9503;20624;16774;14293;15059;16469;18504;18721;20201;14342;14208;400167"
"""355280 TABOAO DA SERRA"";-;-;-;-;196263;473954;493760;561800;616979;575304;521638;489968;546532;512958;508717;451479;374817;452191;467857;493503;536529;307291;264794;241780;252592;255166;281776;263392;243742;211562;10596344"
"""355290 TACIBA"";-;-;-;-;-;1619;1831;1839;3419;4171;5240;5343;5367;5410;5700;5592;3687;5097;4223;5690;4954;5685;4506;5248;5363;5708;6476;4520;4155;4674;115517"
"""355300 TAGUAI"";-;-;-;-;-;47689;48539;64829;68605;42022;55255;51226;60195;55580;45852;56047;47097;52644;56617;57324;57760;56924;54248;56093;58003;60661;64519;50272;47200;51837;1367038"
"""355310 TAIACU"";-;-;-;-;-;10072;3613;7351;7583;6501;3035;3316;4184;4506;3712;4002;-;4231;4845;3278;3561;3754;2168;2508;5040;7631;-;5917;5437;-;106245"
"""355320 TAIUVA"";-;-;-;-;-;8776;13965;13911;19859;17708;16120;18446;18870;19660;16627;15307;14737;21736;22972;20775;24741;27781;17164;14567;18762;22484;19931;20963;17364;22181;465407"
"""355330 TAMBAU"";-;-;-;-;-;34769;35958;40314;42268;42678;38724;39307;36258;39195;39423;36975;32704;37425;43870;40540;43189;42864;41807;48573;47025;49472;51187;46185;39529;45695;1035934"
"""355340 TANABI"";-;-;-;-;1;10339;11610;13361;14128;13899;219068;12235;14218;15388;14732;13502;14145;14799;14261;15007;16210;16688;14901;13933;15911;16413;16309;15344;14183;13783;564368"
"""355350 TAPIRAI"";-;-;-;-;-;15400;13638;14663;17023;16131;15038;11828;13410;14302;13846;12718;9648;10437;12076;12800;13601;15355;11995;18451;12002;9762;10136;18927;11320;11399;335906"
"""355360 TAPIRATIBA"";-;-;-;-;-;11026;10346;12508;12272;12117;9177;9143;10015;15088;9380;9394;8451;9930;9332;9457;10963;11300;10337;9796;8968;9399;10152;8201;9189;9344;255285"
"""355365 TAQUARAL"";-;-;-;-;-;7537;7474;7402;13163;15551;10055;9294;9313;10044;6514;-;-;-;-;-;-;-;6685;828;8833;547;-;-;-;-;113240"
"""355370 TAQUARITINGA"";-;-;-;-;-;34486;64572;63476;70964;72657;71358;66553;69743;66247;70621;60178;58333;68481;63050;63994;61550;68277;68390;56061;66031;65986;62127;59124;57216;56493;1585968"
"""355380 TAQUARITUBA"";-;-;-;-;-;52313;55363;67878;70911;68762;69495;57741;63019;61577;71972;65525;54181;57309;61467;62990;67043;65836;58137;61424;68161;70320;80299;71634;54409;63708;1601474"
"""355385 TAQUARIVAI"";-;-;-;-;-;8589;8746;10099;11742;9857;10242;9604;10640;11991;11669;10204;7949;7904;9382;11980;12912;12675;12859;12008;9185;8060;11277;6129;8064;10052;253819"
"""355390 TARABAI"";-;-;-;-;-;394;466;538;536;503;405;601;409;524;580;511;214;367;416;3354;4520;4757;3344;4350;5380;5902;25123;7821;4347;6246;81608"
"""355395 TARUMA"";-;-;-;-;-;42632;39334;47810;64621;65363;60694;54154;59195;59266;58747;56651;49032;47820;52448;60040;48735;51444;51989;44366;44812;51108;55689;49947;47481;55810;1319188"
"""355400 TATUI"";-;-;-;5;30;245927;239881;269247;333328;326695;460621;322422;332391;327401;332739;270124;250917;298250;322739;324919;328901;393084;322404;328737;311657;352152;358224;307815;242740;260864;7864214"
"""355410 TAUBATE"";-;-;-;-;8432;1206832;1218609;1326944;1621597;1305521;1374565;1339477;1351071;1336754;1354603;1288116;1178062;1354366;1348208;1348261;1374865;1459184;2386500;1463923;1537122;1554044;1542398;1326202;1205540;1360192;35171388"
"""355420 TEJUPA"";-;-;-;-;-;168;220;155;64;79;137;195;250;263;226;203;121;260;52;17;19;33;36;18;21;39;73;29;41;8;2727"
"""355430 TEODORO SAMPAIO"";-;-;-;-;-;42593;40495;45224;49532;47473;47448;48842;54348;56295;51890;45894;42074;44687;52853;54258;59177;58148;50069;55798;62124;65672;62593;51008;46911;54907;1290313"
"""355440 TERRA ROXA"";-;-;-;-;-;10519;10482;6799;5756;3647;2273;3287;4867;4815;4813;19506;9395;19255;3536;17780;14098;13800;13107;11254;7404;13620;14003;12728;12611;12695;252050"
"""355450 TIETE"";-;-;-;-;-;33527;25253;18812;34106;34783;29420;29332;28957;29623;30986;27598;21083;27867;30105;31456;38051;42614;38159;41345;38710;39076;36324;33408;25106;45502;811203"
"""355460 TIMBURI"";-;-;-;-;-;1980;2466;3349;3014;3676;3396;2839;3440;3393;3129;80;751;1144;2006;2027;7379;7570;10560;10075;11338;8489;12815;9671;7403;8472;130462"
"""355470 TORRINHA"";-;-;-;-;-;11616;11118;12590;16887;15438;14559;15194;21212;17734;19091;15593;13813;14791;15648;16872;17011;18368;15756;15543;17242;17522;18621;16060;16272;-;384551"
"""355475 TRABIJU"";-;-;-;-;-;724;555;655;746;646;640;573;662;819;399;469;275;45;580;555;605;188;138;130;116;107;116;-;406;-;10149"
"""355480 TREMEMBE"";-;-;-;2;128;15909;8665;41564;32065;30246;44847;30100;40152;23638;43075;38737;35925;37524;48025;37119;62138;59861;50047;47438;66887;50274;41861;57648;47645;47353;1038873"
"""355490 TRES FRONTEIRAS"";-;-;-;-;-;3358;4434;3013;3106;5448;3921;5088;4061;3830;5429;11567;3434;4999;4218;6990;6319;4740;6683;5542;5520;6483;4680;6736;6366;5516;131481"
"""355495 TUIUTI"";-;-;-;-;-;204;206;219;251;193;199;201;270;241;245;187;217;211;209;241;227;238;230;230;261;256;240;240;247;213;5676"
"""355500 TUPA"";-;-;-;5;85;89055;58108;69324;76984;105482;72621;101955;73209;117760;117808;109268;93664;121130;119045;114071;100425;133805;103727;117083;122467;133402;127172;90069;100839;113127;2581690"
"""355510 TUPI PAULISTA"";-;-;-;-;-;40451;39005;49288;53070;52403;56700;42061;49863;50522;49376;49315;42210;49084;50308;49836;51098;56944;47931;29369;50746;58920;58912;56677;51344;54776;1240209"
"""355520 TURIUBA"";-;-;-;-;-;2077;1448;1665;6100;6808;6225;4386;575;4850;4934;4153;4309;7349;8986;7512;7998;7425;7160;9881;10199;10107;10026;7735;7823;7290;157021"
"""355530 TURMALINA"";-;-;-;-;-;-;892;9485;2095;1547;1694;1887;1550;1194;1434;-;2;6;8;11;4;6;3;2;1;487;512;-;-;-;22820"
"""355535 UBARANA"";-;-;-;-;-;11617;11149;11371;15792;14447;14112;14851;16225;15412;15357;9145;13361;18206;13352;10395;11328;16936;12197;13067;15830;17335;14855;14063;12333;-;332736"
"""355540 UBATUBA"";-;-;-;-;-;153702;162293;167139;158155;158483;138742;136481;166996;130942;137215;207744;175160;194983;167571;160759;173482;185426;152203;149653;146334;158910;177634;156521;121070;174063;4011661"
"""355550 UBIRAJARA"";-;-;-;-;-;8174;6475;3911;10354;12714;12264;11408;12326;12463;12481;8574;7248;7433;7870;7839;9113;8274;10362;10267;14273;14614;15235;10981;570;594;235817"
"""355560 UCHOA"";-;-;-;-;-;9586;8569;11627;9879;12063;11815;11583;15137;14176;14610;12275;9478;13401;11904;12374;12885;11871;13955;4506;4881;5848;4793;4699;4016;-;245931"
"""355570 UNIAO PAULISTA"";-;-;-;-;-;547;628;1129;1553;4220;1669;4821;6499;7143;6887;8298;1904;6411;6968;6076;8886;8305;7029;8287;9163;10379;9649;6685;6798;5646;145580"
"""355580 URANIA"";-;-;-;-;-;13226;13455;15092;16645;15398;14399;51113;33693;35408;32436;27980;14118;14749;11445;12678;7957;9634;11545;13325;13169;14804;13008;13552;12622;14662;446113"
"""355590 URU"";-;-;-;-;-;4833;4139;4111;7340;4384;5297;4883;5291;5640;5679;5355;5012;5293;5975;5784;5749;5774;5331;5319;6378;6648;6280;4719;4934;7481;137629"
"""355600 URUPES"";-;-;-;-;50;15991;14704;17611;21821;24681;24454;27136;25315;24766;22776;21055;20600;26779;30864;20699;23826;27886;26343;22081;20986;20340;23001;20165;20589;19065;563584"
"""355610 VALENTIM GENTIL"";-;-;-;-;-;21234;22345;24311;29543;36097;31758;27868;33419;32886;28875;23529;16715;34706;36422;19875;38619;29931;24346;28940;30380;27303;28463;26913;26886;26284;707648"
"""355620 VALINHOS"";-;-;-;18;117;149652;156878;190810;200458;184382;170838;155763;184424;193725;182372;147058;140896;147714;183499;190332;187222;175092;167317;172842;177136;201005;182088;188612;145939;147997;4324186"
"""355630 VALPARAISO"";-;-;-;-;36;33676;35615;37626;50163;40254;45759;42915;46287;48601;50321;41223;31307;39739;45153;40609;49137;46700;43404;42642;40368;44969;43498;42383;30729;37824;1050938"
"""355635 VARGEM"";-;-;-;-;-;14116;16703;19177;18687;17561;15735;16661;17711;17297;16628;16644;14266;16581;16612;16509;17209;18035;17621;16641;17828;21933;18590;14934;13010;15039;421728"
"""355640 VARGEM GRANDE DO SUL"";-;-;2415;821;72;75698;25138;48282;79802;85343;75282;82299;83807;80587;88322;78504;74110;91428;93881;90858;91961;97896;96098;96114;98216;100719;102638;90156;91407;99072;2120926"
"""355645 VARGEM GRANDE PAULISTA"";290;215;984;802;689;36899;44144;56510;1697;117164;39874;34883;40436;44196;41495;42974;53110;45514;43251;48653;47079;57371;47078;43793;45912;39607;43733;39741;-;-;1058094"
"""355650 VARZEA PAULISTA"";-;-;-;19;-;33547;24211;37041;53811;139532;136500;103585;175588;116872;121439;119646;114478;144859;166095;154335;158654;138122;122097;132689;136997;141225;143413;128502;113755;120432;2977444"
"""355660 VERA CRUZ"";-;-;-;-;-;15098;15444;20433;20827;22254;21104;19439;20881;19732;21659;18182;17317;22468;24488;27951;26769;23781;17595;19878;20751;22550;22316;20952;18268;18309;518446"
"""355670 VINHEDO"";-;-;-;-;67;142481;150601;167661;183239;175990;170533;153636;168424;173711;174178;153264;122625;160382;163462;176373;145290;187099;166359;159561;172486;143334;174302;135070;110193;145503;3975824"
"""355680 VIRADOURO"";-;-;-;-;-;22112;23171;25570;31973;31590;28678;22292;20642;19190;21942;16678;18106;29641;25901;26427;26758;25055;23849;24678;26539;26152;28093;24876;21463;23821;615197"
"""355690 VISTA ALEGRE DO ALTO"";-;-;-;-;-;257;730;230;652;445;467;328;336;351;372;320;182;62;626;116;945;858;805;5;87;1070;1338;8898;8693;-;28173"
"""355695 VITORIA BRASIL"";-;-;-;-;-;318;305;276;309;281;310;339;408;430;1645;1241;1114;2052;1821;1829;1796;2588;2997;3117;3610;4271;3397;3177;2880;3235;43746"
"""355700 VOTORANTIM"";-;-;-;-;25;142961;339652;157134;192450;180775;156388;152103;169508;172265;170040;153206;129781;150521;153703;172001;192007;203232;168619;178631;181706;185132;176176;162602;133679;157668;4331965"
"""355710 VOTUPORANGA"";-;-;-;11229;11267;1374368;1359083;1439807;1464870;1453941;1416787;1518425;1479812;1510937;1565283;1483852;1438732;1532717;1560199;1523697;1526258;1558690;1580617;1607366;1616779;1704683;1690492;1438042;1448761;1512184;37828878"
"""355715 ZACARIAS"";-;-;-;-;-;12990;13093;13195;21623;16447;17286;13447;-;16993;11971;16676;12048;16589;19763;15884;16480;18113;15737;17507;15853;16712;18148;13007;13704;15018;378284"
"""355720 CHAVANTES"";-;-;-;-;-;20685;17764;19717;24382;28196;28388;23964;24891;23823;20952;20965;19216;26785;31523;37562;26547;31450;30356;34177;31840;31719;27560;20204;7039;11013;620718"
"""355730 ESTIVA GERBI"";-;-;20868;-;-;16543;20368;23146;23880;26598;21451;26986;30180;29830;26240;23091;14411;63311;40765;33856;28516;32034;27866;25211;30372;26304;27897;25970;23837;-;689531"
"""Total"";290;253;157364;492029;3543326;117880181;118614014;127590613;135592846;129575859;126212333;125277429;129898786;130664326;133628458;126643925;116143013;128464158;132184084;133915843;136892941;142113696;132913598;136981753;139142588;142832980;145670023;125797292;147266117;148571824;3314661942"
&
